Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
231823,J. Hoogma,CB,71,84,4000000,10000,19,TSG Hoffenheim,German 1. Bundesliga,Netherlands,Left,Medium/High,Lean (185+),9200000,28,23,58,70,30,45,37,33,73,70,69,66,65,69,60,47,55,67,75,24,68,73,32,34,35,63,71,75,72,11,13,14,7,9
211856,K. Akpoguma,"CB, RB",71,81,3300000,20000,22,TSG Hoffenheim,German 1. Bundesliga,Germany,Right,Medium/High,Normal (185+),6300000,59,45,68,59,35,59,31,27,58,63,68,78,54,70,51,70,55,67,78,38,69,67,45,38,48,60,69,73,72,14,13,10,12,7
201982,J. Schmid,"RM, LM",74,74,6000000,20000,27,FC Augsburg,German 1. Bundesliga,France,Right,Medium/High,Stocky (170-185),10800000,72,67,56,73,60,73,76,77,62,75,76,75,77,74,79,74,65,80,72,68,73,62,75,70,63,71,57,65,62,15,7,7,10,8
217648,G. Haraguchi,"RM, LM",75,76,8000000,30000,26,Hertha BSC,German 1. Bundesliga,Japan,Right,Medium/High,Lean (170-185),14200000,68,61,51,74,56,84,66,54,59,77,85,85,87,73,78,54,65,74,34,63,39,37,70,65,56,67,29,46,42,16,11,11,11,7
214947,J. Gbamin,CDM,75,83,8500000,20000,21,1. FSV Mainz 05,German 1. Bundesliga,Côte d'Ivoire,Right,Medium/High,Normal (185+),16200000,69,38,65,73,45,72,41,31,69,74,72,75,73,70,66,60,76,79,76,62,80,76,57,68,40,68,73,74,70,11,13,8,14,10
194665,S. Ilsanker,"CDM, CB",75,75,5500000,50000,28,RB Leipzig,German 1. Bundesliga,Austria,Right,Medium/High,Lean (185+),9400000,39,45,64,69,43,50,41,33,63,59,45,68,34,76,44,70,55,83,84,62,89,81,46,56,37,62,69,83,78,17,16,15,18,17
211862,A. Hahn,"ST, RM",76,77,9000000,40000,26,Hamburger SV,German 1. Bundesliga,Germany,Right,Medium/High,Normal (185+),16000000,78,78,71,71,74,68,54,52,54,64,69,79,62,76,60,81,82,87,81,76,79,50,77,70,50,68,46,56,48,14,14,13,15,11
177019,F. Lustenberger,"CDM, CB",76,76,6000000,30000,29,Hertha BSC,German 1. Bundesliga,Switzerland,Right,Medium/High,Lean (170-185),10200000,45,32,72,74,35,61,38,36,68,70,65,58,65,77,66,47,86,68,68,35,76,83,32,62,50,72,78,82,78,13,9,12,13,7
158438,Gelson Fernandes,"CDM, CM",76,76,5500000,30000,30,Eintracht Frankfurt,German 1. Bundesliga,Switzerland,Right,Medium/High,Lean (170-185),9400000,59,51,63,75,55,68,57,55,70,69,68,66,67,72,67,67,70,92,75,55,87,79,61,68,50,71,74,77,70,14,6,13,10,13
200318,M. Uth,"ST, RW, RM",77,80,11500000,40000,25,TSG Hoffenheim,German 1. Bundesliga,Germany,Left,Medium/High,Lean (185+),20400000,67,78,69,72,72,77,60,57,68,77,76,75,74,79,67,81,77,70,67,82,61,39,80,70,72,70,26,28,25,9,11,8,9,11
202325,D. Demme,"CDM, CM",78,81,11000000,50000,25,RB Leipzig,German 1. Bundesliga,Germany,Right,Medium/High,Normal (170-),19500000,67,21,55,82,48,71,65,62,78,74,68,53,88,77,85,64,82,93,65,36,80,79,67,71,58,72,63,76,72,14,10,14,12,9
204638,W. Orban,CB,79,82,13500000,60000,24,RB Leipzig,German 1. Bundesliga,Germany,Right,Medium/High,Normal (185+),24000000,38,34,83,69,33,56,28,32,59,61,55,54,48,76,58,37,90,67,83,29,78,79,34,42,41,71,77,82,75,15,12,15,10,6
201956,S. Sané,"CB, CDM",79,81,12500000,50000,26,Hannover 96,German 1. Bundesliga,Senegal,Right,Medium/High,Lean (185+),23400000,57,36,88,70,26,67,33,58,65,68,62,68,60,76,37,76,51,75,86,53,84,80,48,61,43,74,72,80,73,14,7,10,13,16
198118,J. Guilavogui,"CDM, CM",80,82,15000000,70000,26,VfL Wolfsburg,German 1. Bundesliga,France,Right,Medium/High,Lean (185+),26600000,52,49,78,77,49,67,42,53,75,73,66,73,54,79,50,78,76,77,82,66,83,83,63,65,50,74,76,84,86,14,8,14,10,15
177458,S. Bender,"CB, CDM",80,81,13500000,60000,28,Bayer 04 Leverkusen,German 1. Bundesliga,Germany,Right,Medium/High,Lean (185+),24000000,43,39,75,73,54,58,33,30,69,60,67,72,63,78,61,73,73,86,76,62,82,80,49,65,34,81,80,86,88,13,7,8,14,15
188005,Camacho,"CDM, CM",81,84,18000000,70000,27,VfL Wolfsburg,German 1. Bundesliga,Spain,Right,Medium/High,Lean (170-185),32000000,50,58,83,81,52,64,62,59,74,75,64,59,71,84,63,76,85,84,78,54,86,85,66,79,48,76,75,82,74,9,13,15,8,10
172879,Sokratis,CB,86,86,34500000,110000,29,Borussia Dortmund,German 1. Bundesliga,Greece,Right,Medium/High,Normal (185+),58700000,47,44,87,64,46,58,36,35,64,58,71,84,62,81,68,79,87,74,86,48,91,80,50,52,33,82,88,90,86,6,8,5,12,5
228080,F. Passlack,"RB, RM, LB",69,84,2000000,10000,19,TSG Hoffenheim,German 1. Bundesliga,Germany,Right,High/Medium,Stocky (170-),,70,57,44,75,51,72,67,66,57,73,77,71,77,65,91,70,76,77,75,54,83,59,59,54,60,59,63,70,65,10,11,10,16,9
223537,E. Berggreen,ST,69,75,1500000,15000,24,1. FSV Mainz 05,German 1. Bundesliga,Denmark,Right,High/Medium,Normal (185+),2800000,32,70,72,61,59,67,64,68,45,72,52,52,54,67,58,72,70,62,88,58,58,26,69,61,62,65,19,26,22,15,6,13,7,10
203315,G. Teigl,"RB, RM",69,72,1100000,15000,26,FC Augsburg,German 1. Bundesliga,Austria,Right,High/Medium,Lean (170-185),2000000,75,54,59,64,49,64,56,48,44,62,90,89,75,68,68,59,74,79,67,54,69,55,64,51,56,63,63,64,66,10,13,13,16,10
232730,D. Kamada,CAM,70,80,2900000,15000,20,Eintracht Frankfurt,German 1. Bundesliga,Japan,Right,High/Medium,Lean (170-185),5500000,61,63,48,71,38,72,56,50,64,73,83,79,84,64,71,55,58,76,63,53,48,28,64,69,53,61,33,45,42,6,10,11,6,11
200922,S. Schipplock,ST,70,70,1800000,30000,28,Hamburger SV,German 1. Bundesliga,Germany,Right,High/Medium,Normal (185+),3100000,62,66,71,66,70,68,53,47,40,69,66,71,62,70,51,76,75,78,81,61,81,42,68,58,59,65,27,24,25,8,7,9,7,6
222692,B. Schmitz,"RB, LB, CDM",71,76,2600000,30000,22,RB Leipzig,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),4700000,68,35,59,72,42,62,68,58,52,68,68,69,69,71,66,71,64,75,68,64,65,68,63,57,32,66,71,72,69,10,14,12,13,13
216258,I. Bebou,"RM, LM, CAM, ST",71,77,3200000,20000,23,Hannover 96,German 1. Bundesliga,Togo,Right,High/Medium,Lean (170-185),6500000,61,64,55,67,55,77,58,46,49,69,86,85,79,68,74,61,69,71,60,59,43,31,68,63,65,61,28,35,33,10,11,12,11,11
202429,D. da Costa,RB,71,76,2600000,15000,23,Eintracht Frankfurt,German 1. Bundesliga,Germany,Right,High/Medium,Normal (185+),4700000,76,39,66,68,48,72,64,49,67,72,76,78,69,64,61,57,82,77,80,44,67,60,63,58,40,49,67,70,73,15,15,12,6,6
231745,L. Dimata,ST,72,84,5500000,20000,19,VfL Wolfsburg,German 1. Bundesliga,Belgium,Right,High/Medium,Normal (185+),10500000,51,72,75,64,54,74,38,42,36,73,79,79,73,68,63,73,65,73,81,53,66,16,64,65,60,65,16,24,18,12,15,12,5,10
230564,M. Ga?inovi?,"CM, LM, CAM",72,79,4300000,15000,22,Eintracht Frankfurt,German 1. Bundesliga,Serbia,Right,High/Medium,Lean (170-185),8200000,68,68,45,74,57,80,60,48,67,78,78,78,86,72,78,60,64,74,54,53,64,55,69,68,62,65,63,66,68,8,11,13,8,14
203793,A. Jóhannsson,ST,72,75,3900000,20000,26,SV Werder Bremen,German 1. Bundesliga,United States,Right,High/Medium,Lean (170-185),7000000,44,73,69,69,67,73,59,46,69,75,74,69,68,70,65,73,67,64,65,69,50,27,72,67,78,71,18,25,21,15,15,10,13,7
205431,N. Füllkrug,ST,73,77,5500000,30000,24,Hannover 96,German 1. Bundesliga,Germany,Right,High/Medium,Normal (185+),10300000,63,73,77,64,59,69,69,69,48,70,69,68,68,71,52,73,69,74,83,56,65,24,73,60,71,66,16,30,17,15,9,10,13,9
195038,F. Kainz,"LM, LW, CAM, CF",74,78,7500000,20000,24,SV Werder Bremen,German 1. Bundesliga,Austria,Right,High/Medium,Lean (170-185),13300000,69,67,43,73,55,80,62,58,64,76,85,85,87,65,83,64,70,72,55,65,37,24,68,67,58,63,32,31,25,11,7,10,15,13
202428,B. Wood,ST,75,81,9500000,30000,24,Hamburger SV,German 1. Bundesliga,United States,Right,High/Medium,Stocky (170-185),18100000,64,77,70,66,75,75,67,62,62,73,86,85,75,71,76,76,83,73,78,64,60,40,71,38,72,67,16,20,18,12,8,15,16,12
192445,D. Ginczek,ST,75,77,8000000,30000,26,VfB Stuttgart,German 1. Bundesliga,Germany,Right,High/Medium,Stocky (185+),15000000,31,76,77,63,73,69,40,58,37,72,63,71,53,70,53,83,64,60,90,65,80,29,75,58,73,70,29,45,19,13,6,15,7,15
186405,F. Di Santo,ST,75,75,7000000,40000,28,FC Schalke 04,German 1. Bundesliga,Argentina,Right,High/Medium,Lean (185+),11900000,60,74,72,70,80,75,70,49,53,76,66,77,66,74,59,77,61,69,77,72,76,38,74,67,75,73,22,30,23,7,10,10,10,9
204307,J. Korb,RB,76,78,7500000,40000,25,Hannover 96,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),14100000,75,49,46,76,30,76,68,44,54,76,78,69,77,77,77,54,75,77,59,40,75,70,68,59,49,74,81,78,77,12,13,14,10,12
189043,D. Brosinski,"LB, RB",76,76,6000000,30000,28,1. FSV Mainz 05,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),10200000,78,54,68,71,59,74,80,70,73,71,85,85,77,75,76,65,76,85,62,63,71,68,67,59,77,68,73,75,75,9,11,16,14,6
181318,A. Ekdal,"CM, CDM",76,76,8000000,40000,27,Hamburger SV,German 1. Bundesliga,Sweden,Right,High/Medium,Normal (185+),13600000,69,60,60,77,66,76,74,70,77,80,55,54,65,76,57,72,66,77,75,69,83,70,72,75,68,75,54,70,64,5,5,5,5,5
177666,M. Harnik,"ST, RM",76,76,7500000,50000,30,Hannover 96,German 1. Bundesliga,Austria,Right,High/Medium,Normal (185+),13500000,68,73,77,72,75,74,73,52,69,70,77,79,69,76,64,76,90,86,75,67,72,39,78,72,72,75,39,32,42,15,10,12,6,14
210950,P. De Blasis,"LM, RM, ST",77,77,8500000,30000,29,1. FSV Mainz 05,German 1. Bundesliga,Argentina,Right,High/Medium,Normal (170-),14500000,68,71,71,74,60,83,77,62,66,80,87,75,93,76,95,75,92,77,47,73,72,28,72,71,77,74,37,39,37,13,11,8,8,8
207920,E. Durm,"LB, RB, RM",77,79,9000000,50000,25,Borussia Dortmund,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),16000000,76,50,63,72,43,64,60,35,51,72,83,83,77,74,67,66,76,88,66,44,67,76,68,60,55,69,70,75,77,12,14,8,15,11
202201,J. Gouweleeuw,CB,77,79,9000000,30000,25,FC Augsburg,German 1. Bundesliga,Netherlands,Right,High/Medium,Normal (185+),16900000,56,48,72,67,49,60,42,36,76,64,69,76,66,74,63,72,62,72,77,77,73,82,61,71,42,72,77,81,74,13,7,16,13,7
213135,D. Origi,"ST, LW, RW",78,85,15000000,60000,22,VfL Wolfsburg,German 1. Bundesliga,Belgium,Right,High/Medium,Normal (185+),,69,79,73,75,70,77,54,40,59,75,82,84,75,76,61,77,75,74,82,69,69,28,80,71,65,70,30,24,18,15,13,16,11,15
206591,M. Weiser,"RB, RM",78,85,12000000,20000,23,Hertha BSC,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),22800000,78,63,65,79,59,85,69,52,68,83,85,84,85,78,78,58,67,79,66,61,69,75,74,79,58,77,68,74,74,13,15,10,13,9
183871,N. Müller,"RM, LM",78,78,10000000,40000,29,Hamburger SV,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),17000000,75,75,56,71,80,85,65,61,66,75,87,87,86,72,84,71,78,77,57,63,71,48,75,69,73,77,38,49,37,6,16,6,7,14
183332,F. Bartels,"CF, RM, LM",78,78,10000000,30000,30,SV Werder Bremen,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),17000000,73,76,44,76,65,80,76,56,69,82,85,87,87,78,87,73,70,82,52,69,55,53,77,75,60,77,38,37,28,9,8,14,12,8
183249,R. Bobadilla,"ST, RM",78,78,10000000,40000,30,Borussia Mönchengladbach,German 1. Bundesliga,Paraguay,Right,High/Medium,Stocky (170-185),17000000,75,77,74,73,76,80,80,80,59,80,69,76,66,75,77,83,82,76,91,72,86,27,76,64,75,74,21,51,24,13,13,12,8,11
218339,M. Dahoud,"CM, CDM",79,87,18500000,50000,21,Borussia Dortmund,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),35200000,67,60,42,87,49,81,58,48,78,82,78,69,87,74,78,72,70,85,58,78,68,67,65,81,55,59,63,65,61,14,7,9,12,11
201533,P. Ntep,"LM, LW",79,82,16000000,60000,24,VfL Wolfsburg,German 1. Bundesliga,France,Right,High/Medium,Stocky (170-185),28400000,77,72,43,75,74,84,77,73,67,83,88,90,85,76,75,79,49,72,74,76,75,28,75,71,70,63,22,25,15,15,9,9,8,6
186307,M. Fabián,"CAM, RM, LM",79,79,13000000,40000,27,Eintracht Frankfurt,German 1. Bundesliga,Mexico,Right,High/Medium,Normal (170-),22100000,74,77,61,80,77,81,78,78,75,81,76,69,88,75,86,81,71,75,66,80,64,34,75,77,75,76,20,44,39,14,11,8,15,13
203486,T. Hazard,"CF, LM, RM",80,84,19500000,40000,24,Borussia Mönchengladbach,German 1. Bundesliga,Belgium,Right,High/Medium,Lean (170-185),34600000,85,79,38,79,80,86,82,79,71,82,85,77,91,80,81,78,64,77,59,78,62,39,80,81,73,78,28,45,35,6,9,7,7,8
212622,J. Kimmich,"RB, CM, CB, CDM",81,87,20500000,80000,22,FC Bayern München,German 1. Bundesliga,Germany,Right,High/Medium,Lean (170-185),37900000,88,66,69,85,61,77,81,61,80,83,76,65,83,83,83,75,79,85,65,67,74,79,76,79,44,78,77,78,79,8,15,7,15,15
198141,Bartra,CB,81,83,18000000,60000,26,Borussia Dortmund,German 1. Bundesliga,Spain,Right,High/Medium,Lean (170-185),32000000,55,43,82,79,43,70,56,45,78,78,78,77,73,81,71,64,86,66,68,62,79,86,61,75,52,76,82,78,84,10,15,13,12,8
171919,Naldo,CB,82,82,6500000,50000,34,FC Schalke 04,German 1. Bundesliga,Brazil,Right,High/Medium,Lean (185+),11100000,45,57,91,72,60,60,52,76,70,68,67,70,50,82,36,92,41,62,82,81,71,83,53,59,60,84,80,85,84,14,10,14,8,14
150418,M. Gómez,ST,82,82,20000000,90000,31,VfL Wolfsburg,German 1. Bundesliga,Germany,Right,High/Medium,Normal (185+),34000000,62,84,83,69,78,74,68,36,50,75,68,75,63,81,53,82,76,69,86,78,72,20,84,62,74,85,20,24,20,8,8,9,7,14
144622,Raffael,"CF, ST",82,82,17500000,50000,32,Borussia Mönchengladbach,German 1. Bundesliga,Brazil,Right,High/Medium,Lean (170-185),29800000,73,81,63,84,75,87,80,73,77,87,77,68,84,84,83,77,71,74,63,78,66,53,82,83,72,79,29,42,31,12,10,5,13,14
156616,F. Ribéry,"LM, LW",86,86,22500000,170000,34,FC Bayern München,German 1. Bundesliga,France,Right,High/Medium,Normal (170-),37100000,81,76,41,86,80,90,83,81,75,90,85,79,88,86,91,76,34,64,60,75,52,36,81,86,78,86,13,25,26,15,6,9,7,10
178603,M. Hummels,CB,88,88,48000000,225000,28,FC Bayern München,German 1. Bundesliga,Germany,Right,High/Medium,Normal (185+),79200000,64,55,89,80,60,68,65,53,85,77,62,65,64,85,58,71,68,66,85,51,66,89,56,79,68,91,85,92,90,15,6,10,5,6
240451,J. Beste,LB,59,78,275000,4000,18,Borussia Dortmund,German 1. Bundesliga,Germany,Left,High/Medium,Lean (170-185),674000,63,33,38,62,31,57,56,49,48,60,69,66,67,49,68,45,62,65,53,35,47,51,42,39,38,45,54,55,58,13,8,7,14,8
236787,D. Franke,LB,59,77,275000,4000,18,VfL Wolfsburg,German 1. Bundesliga,Germany,Left,High/Medium,Lean (170-185),674000,59,29,49,58,31,62,45,44,42,63,69,65,68,56,64,34,63,59,49,35,56,54,51,48,39,39,55,57,59,8,10,14,9,13
239333,M. Demir,"LM, RM",60,73,400000,3000,19,Hannover 96,German 1. Bundesliga,Turkey,Left,High/Medium,Lean (170-),970000,58,50,42,55,54,67,56,42,53,62,69,69,79,52,81,50,45,46,39,43,39,23,55,56,55,55,29,34,25,10,10,9,8,10
237024,G. Itter,LB,64,84,825000,7000,18,VfL Wolfsburg,German 1. Bundesliga,Germany,Left,High/Medium,Lean (185+),2200000,68,40,60,64,31,64,63,49,61,62,68,68,67,57,62,44,54,65,58,37,58,61,57,49,41,46,61,64,62,10,14,13,7,12
227647,M. Mittelstädt,LB,67,79,1200000,10000,20,Hertha BSC,German 1. Bundesliga,Germany,Left,High/Medium,Lean (170-185),2300000,69,39,57,66,34,67,52,41,63,66,77,72,74,61,74,49,72,66,52,44,66,63,54,49,42,55,59,67,65,13,10,7,13,13
224425,M. Wolf,"LM, RM",67,77,1200000,15000,22,Eintracht Frankfurt,German 1. Bundesliga,Germany,Left,High/Medium,Lean (185+),,64,61,60,60,50,71,61,48,47,67,84,86,68,55,67,65,54,77,65,53,47,42,64,49,52,50,20,26,28,12,15,7,16,8
199761,M. Kami?ski,CB,71,74,2500000,15000,25,VfB Stuttgart,German 1. Bundesliga,Poland,Left,High/Medium,Lean (185+),4700000,55,53,68,70,44,59,52,54,71,65,68,78,64,70,61,69,79,77,71,59,59,69,59,53,34,51,72,73,71,9,10,7,6,10
190664,J. Schieber,ST,74,74,6000000,30000,28,Hertha BSC,German 1. Bundesliga,Germany,Left,High/Medium,Stocky (185+),10200000,60,74,77,67,70,64,58,58,49,69,64,71,54,73,51,85,83,61,82,69,80,21,74,50,72,68,22,26,19,8,12,16,12,7
210822,Douglas Santos,LB,75,81,7500000,20000,23,Hamburger SV,German 1. Bundesliga,Brazil,Left,High/Medium,Lean (170-185),14300000,78,49,59,72,50,75,68,69,64,77,77,79,79,76,79,79,73,75,48,70,66,71,73,62,53,59,70,68,76,13,11,13,13,10
210665,M. Halstenberg,LB,75,79,7000000,40000,25,RB Leipzig,German 1. Bundesliga,Germany,Left,High/Medium,Normal (185+),12400000,76,57,71,76,47,69,75,73,58,74,68,74,64,74,59,78,64,82,78,67,72,69,61,54,67,69,70,77,71,9,15,14,10,16
179696,E. Insúa,LB,76,76,6000000,30000,28,VfB Stuttgart,German 1. Bundesliga,Argentina,Left,High/Medium,Stocky (170-185),10800000,78,49,72,76,64,73,59,68,73,74,68,63,69,74,69,85,72,79,79,76,79,78,70,67,66,76,76,77,77,11,10,9,8,16
216466,Wendell,LB,77,81,9500000,40000,23,Bayer 04 Leverkusen,German 1. Bundesliga,Brazil,Left,High/Medium,Lean (170-185),16900000,76,37,52,75,29,78,66,75,65,77,87,86,78,74,78,60,68,77,64,59,87,76,69,69,46,72,68,75,80,8,12,6,14,14
205995,J. Willems,LB,77,81,9500000,20000,23,Eintracht Frankfurt,German 1. Bundesliga,Netherlands,Left,High/Medium,Stocky (170-),16900000,86,54,67,77,53,77,84,63,72,80,77,81,74,74,85,78,77,75,75,68,76,72,69,77,46,74,72,75,73,9,14,16,7,10
201922,M. Hinteregger,CB,77,82,10000000,20000,24,FC Augsburg,German 1. Bundesliga,Austria,Left,High/Medium,Stocky (185+),18800000,53,48,77,63,49,55,58,63,81,62,64,71,62,68,62,83,85,77,82,71,82,76,61,65,64,65,78,78,77,14,14,9,13,10
189390,B. Oczipka,"LB, LWB, LM",77,77,7000000,40000,28,FC Schalke 04,German 1. Bundesliga,Germany,Left,High/Medium,Normal (185+),11900000,78,50,68,74,47,73,59,70,73,74,66,75,65,74,60,75,75,79,76,64,76,75,63,59,70,74,74,79,79,12,14,7,6,10
205069,Bernat,"LB, LM",79,83,13500000,80000,24,FC Bayern München,German 1. Bundesliga,Spain,Left,High/Medium,Normal (170-),23300000,82,57,53,79,59,84,76,51,64,83,84,74,86,80,88,63,73,77,57,62,71,75,74,70,53,70,78,81,79,8,9,12,11,16
211748,K. Demirbay,"CAM, CM",80,84,19500000,40000,23,TSG Hoffenheim,German 1. Bundesliga,Germany,Left,High/Medium,Lean (170-185),34600000,72,72,46,82,59,82,82,80,79,84,67,68,78,81,77,75,72,75,69,75,69,57,78,81,68,75,46,59,53,14,15,11,14,14
197445,D. Alaba,"LB, CB, CM",86,88,44500000,150000,25,FC Bayern München,German 1. Bundesliga,Austria,Left,High/Medium,Lean (170-185),76800000,82,63,75,83,68,79,78,85,80,83,86,86,79,84,77,83,82,87,69,83,69,85,77,78,80,79,81,83,83,5,7,14,15,9
236554,J. Möbius,"CAM, CF, RM",62,76,675000,8000,20,VfL Wolfsburg,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),1600000,52,61,39,59,42,68,53,55,55,64,68,69,69,54,74,60,61,50,39,52,35,23,55,57,58,37,27,28,31,14,5,14,5,6
222825,C. Akolo,"RW, LM, CAM, ST",70,82,3200000,15000,22,VfB Stuttgart,German 1. Bundesliga,Congo DR,Right,High/Medium,Normal (170-185),6300000,62,74,37,62,60,76,71,41,61,75,79,84,78,72,77,73,50,62,67,54,57,23,59,49,50,64,26,27,26,11,14,7,10,7
232610,T. Asano,"LM, RM, CF",71,79,3500000,15000,22,VfB Stuttgart,German 1. Bundesliga,Japan,Right,High/Medium,Normal (170-185),,56,62,67,67,58,74,48,34,48,71,92,92,90,74,78,69,79,72,65,55,42,22,66,60,63,67,13,18,16,15,7,6,9,14
227732,A. Donis,"ST, RW",71,82,4100000,15000,20,VfB Stuttgart,German 1. Bundesliga,Greece,Right,High/Medium,Normal (170-185),8300000,45,74,60,68,63,76,47,41,50,74,79,77,78,69,77,69,69,75,61,66,61,20,68,50,69,61,23,18,24,8,14,12,15,11
190494,D. Opare,RB,71,74,2400000,15000,26,FC Augsburg,German 1. Bundesliga,Ghana,Right,High/Medium,Normal (170-185),4500000,65,60,57,67,37,72,64,35,63,70,86,87,84,68,79,72,87,79,65,65,81,68,64,54,47,65,67,68,68,6,16,11,7,10
195033,M. Leckie,"LM, ST, RM",72,73,3700000,20000,26,Hertha BSC,German 1. Bundesliga,Australia,Right,High/Medium,Normal (170-185),6500000,68,59,56,66,63,74,72,36,52,69,91,94,77,68,78,74,78,77,64,65,73,30,67,63,69,65,15,30,12,8,10,8,6,10
192302,A. Rud?evs,ST,73,73,4000000,40000,29,1. FC Köln,German 1. Bundesliga,Latvia,Right,High/Medium,Normal (170-185),6800000,44,71,74,58,78,60,53,46,39,68,76,79,68,75,66,81,80,78,77,70,79,28,72,54,74,68,25,29,24,10,11,11,14,15
189388,D. Diekmeier,RB,74,75,5000000,30000,27,Hamburger SV,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),8900000,69,23,68,69,31,66,56,53,64,69,84,88,58,74,46,71,68,78,74,43,70,64,65,61,48,70,70,74,75,6,14,10,11,7
179891,M. Heller,"LM, RM",74,74,4900000,20000,31,FC Augsburg,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),8900000,75,68,56,69,68,78,65,49,52,72,93,93,83,70,80,68,65,79,58,58,58,20,71,54,54,64,15,37,24,15,13,10,12,13
192658,S. Jung,RB,75,76,6000000,50000,27,VfL Wolfsburg,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),10700000,80,42,60,76,44,72,70,45,74,75,75,74,68,75,75,72,74,71,66,54,76,75,53,64,44,74,76,74,74,11,10,8,8,12
228579,B. Henrichs,"RB, LB",76,86,11000000,40000,20,Bayer 04 Leverkusen,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),20900000,77,50,58,77,53,76,72,49,66,77,78,80,75,77,71,62,65,74,68,46,61,74,58,65,59,74,76,77,70,8,9,13,12,14
189945,Y. Ravet,RM,76,76,8000000,30000,27,Sport-Club Freiburg,German 1. Bundesliga,France,Right,High/Medium,Normal (170-185),14400000,76,70,50,75,59,72,74,58,74,71,83,87,78,76,66,82,53,83,73,76,35,40,70,73,48,73,36,33,35,10,10,12,15,14
177569,J. De Guzmán,"CAM, CM",77,77,8500000,30000,29,Eintracht Frankfurt,German 1. Bundesliga,Netherlands,Right,High/Medium,Normal (170-185),14500000,77,68,52,78,69,80,79,75,74,82,79,78,79,70,87,84,78,69,65,80,58,49,69,75,69,69,48,51,48,10,8,12,6,10
204923,M. Sabitzer,"CAM, RM, ST",78,82,13500000,50000,23,RB Leipzig,German 1. Bundesliga,Austria,Right,High/Medium,Normal (170-185),24000000,67,77,52,77,74,76,72,63,64,80,87,79,79,77,83,83,77,84,74,78,69,40,81,73,65,72,23,33,19,11,13,14,15,13
203605,P. Kade?ábek,"RWB, RB",78,82,11000000,30000,25,TSG Hoffenheim,German 1. Bundesliga,Czech Republic,Right,High/Medium,Normal (170-185),19500000,85,56,69,75,57,74,54,52,69,76,77,84,68,76,66,66,68,84,77,57,75,69,55,64,54,71,74,76,75,10,11,14,13,7
212150,M. Meyer,"CAM, CF, LW",79,86,17500000,40000,21,FC Schalke 04,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),34200000,74,68,37,81,60,84,74,66,72,82,79,67,91,78,90,45,59,78,37,61,61,41,74,81,60,78,32,36,27,8,12,13,11,14
206113,S. Gnabry,"LM, RM",79,87,18500000,40000,21,TSG Hoffenheim,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),,72,74,46,76,80,86,59,62,66,79,92,88,85,76,88,82,64,68,68,74,63,38,75,68,69,71,41,46,45,14,10,10,9,7
172316,Coke,"RB, RM",80,80,10500000,40000,30,FC Schalke 04,German 1. Bundesliga,Spain,Right,High/Medium,Normal (170-185),17900000,81,62,83,76,43,72,70,36,66,79,75,75,68,84,70,70,74,78,69,60,74,77,62,60,74,63,76,82,80,10,9,13,6,16
219683,C. Tolisso,"CM, CDM",82,89,30500000,100000,22,FC Bayern München,German 1. Bundesliga,France,Right,High/Medium,Normal (170-185),56400000,67,75,82,85,62,77,66,73,82,80,79,69,77,82,73,82,89,86,81,78,81,76,79,79,70,74,72,78,71,7,10,14,9,14
212188,T. Werner,ST,82,87,30000000,70000,21,RB Leipzig,German 1. Bundesliga,Germany,Right,High/Medium,Normal (170-185),54100000,69,86,74,76,81,81,62,42,55,82,92,91,79,84,76,74,77,78,59,67,63,37,85,57,68,70,17,20,19,9,9,8,15,9
220971,N. Keïta,"CM, CDM, CAM",83,88,34000000,70000,22,RB Leipzig,German 1. Bundesliga,Guinea,Right,High/Medium,Normal (170-185),60400000,62,74,42,88,59,90,63,47,78,88,82,66,90,84,90,76,56,88,59,66,77,79,74,81,58,79,55,63,61,7,14,15,14,9
