Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
219777,Chema Rodríguez,CB,74,79,6500000,20000,25,Levante Unión Deportiva,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),14800000,48,52,73,66,54,50,32,32,64,62,70,68,65,66,63,65,82,67,77,56,77,74,25,54,46,65,74,74,76,15,11,6,14,12
199986,Arbilla,"RB, LB",74,74,4100000,20000,30,SD Eibar,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),8500000,74,40,70,73,48,65,63,70,65,73,60,73,60,70,68,81,81,75,78,68,84,76,57,57,47,65,73,78,75,14,8,15,13,9
172287,Manu García,"CDM, CM",75,75,4500000,20000,31,Deportivo Alavés,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),9400000,65,60,67,75,42,59,52,54,69,67,53,64,66,74,65,74,79,78,78,46,91,79,58,58,71,72,62,78,72,8,14,9,7,11
135742,Alexis,"CB, RB",76,76,5000000,30000,31,Deportivo Alavés,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),10500000,57,22,80,75,40,48,49,43,63,63,55,63,59,63,60,67,78,67,81,24,82,72,53,48,30,74,76,75,73,16,8,13,10,13
220814,L. Hernández,"CB, LB",77,88,13500000,40000,21,Atlético de Madrid,Spain Primera Division,France,Left,Medium/High,Normal (170-185),30400000,57,36,80,67,23,46,38,28,58,65,66,64,69,65,61,62,85,59,72,47,77,76,27,33,34,66,74,80,81,10,7,8,14,10
219391,G. Escalante,"CDM, CM",77,84,10500000,20000,24,SD Eibar,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-185),24200000,62,56,58,75,59,70,63,52,66,73,65,68,67,73,65,77,69,86,73,58,86,80,61,71,64,74,73,84,78,10,12,7,12,11
214332,D. Torres,"CDM, CM",77,79,8500000,30000,27,Deportivo Alavés,Spain Primera Division,Colombia,Right,Medium/High,Normal (170-185),18500000,62,55,61,76,48,71,57,50,76,72,60,57,70,81,58,73,81,80,78,61,87,82,62,71,72,80,63,76,74,15,11,8,15,12
183966,F. Roncaglia,"CB, RB, LB",77,77,6500000,20000,30,RC Celta de Vigo,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-185),13700000,68,38,70,69,25,59,67,52,81,69,63,70,65,72,69,80,80,66,73,73,74,80,51,59,35,70,75,81,80,15,14,15,6,15
227950,Yeray,CB,78,84,12000000,20000,22,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),27600000,48,41,76,71,55,53,56,50,71,73,66,69,55,80,76,69,75,71,76,43,79,85,39,34,61,78,73,74,85,12,9,8,12,11
201377,J. Murillo,CB,79,83,13500000,30000,25,Valencia CF,Spain Primera Division,Colombia,Right,Medium/High,Normal (170-185),,56,37,77,61,44,58,38,26,62,64,73,76,78,73,69,68,86,71,76,13,88,78,45,54,46,73,80,81,84,14,13,8,11,14
194174,Keko,RM,79,82,16000000,30000,25,Málaga CF,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),34800000,83,69,34,77,70,83,73,69,76,80,80,78,78,79,77,67,66,65,67,72,54,59,73,81,66,70,24,53,43,15,12,8,9,7
146460,Javi Fuego,"CDM, CM",80,80,6000000,30000,33,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),12600000,59,54,60,79,53,62,70,62,74,74,61,52,64,82,60,72,70,73,77,64,87,83,58,72,60,86,75,83,81,7,13,14,10,14
216194,Dani García,CDM,81,82,17000000,30000,27,SD Eibar,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),37000000,55,51,46,86,52,66,61,57,81,81,57,40,67,72,72,74,65,88,74,58,88,82,60,74,58,71,68,79,75,6,14,14,6,11
190584,Illarramendi,CM,81,81,18000000,40000,27,Real Sociedad,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),37800000,65,64,51,82,58,79,78,68,81,81,65,55,70,81,73,69,48,78,66,69,77,82,79,78,50,71,76,82,79,15,7,11,14,12
146954,Gabi,CM,81,81,10500000,60000,33,Atlético de Madrid,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),21500000,67,67,51,84,64,74,86,75,83,79,62,65,74,80,73,81,60,76,69,76,82,82,72,79,83,83,76,79,74,6,12,10,5,10
205600,S. Umtiti,CB,83,88,29500000,130000,23,FC Barcelona,Spain Primera Division,France,Left,Medium/High,Normal (170-185),62700000,69,51,72,79,70,69,72,63,73,75,72,75,68,77,66,83,87,79,78,74,80,86,58,58,61,74,80,85,83,15,10,14,12,15
184120,Bruno,"CM, CDM",84,84,18500000,60000,33,Villarreal CF,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),38900000,60,66,61,87,48,75,72,77,86,83,42,41,53,84,59,84,66,76,77,81,79,85,69,83,75,86,70,84,85,13,10,9,11,8
200145,Casemiro,CDM,85,89,42000000,190000,25,Real Madrid CF,Spain Primera Division,Brazil,Right,Medium/High,Normal (170-185),89300000,52,59,74,82,53,69,59,74,84,78,63,61,66,83,57,86,87,85,85,77,87,86,66,76,66,86,83,87,86,13,14,16,12,12
229948,J. Harper,"ST, CF, RW",59,73,350000,3000,21,Málaga CF,Spain Primera Division,Scotland,Left,Medium/High,Lean (185+),954000,34,59,52,54,45,63,37,32,46,56,72,74,71,55,65,58,61,54,60,55,32,12,57,57,61,50,13,17,14,13,8,10,10,14
224164,Riera,"CB, RB",62,74,475000,5000,22,Villarreal CF,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),1100000,36,27,71,48,29,46,33,28,39,54,45,59,58,48,54,47,70,48,71,26,59,53,29,42,43,51,66,63,60,16,9,8,9,10
231866,Rodrigo,"CM, CDM",70,79,2700000,15000,21,Villarreal CF,Spain Primera Division,Spain,Right,Medium/High,Lean (185+),6300000,42,59,44,73,38,61,56,54,77,72,50,53,59,63,64,61,61,54,65,62,53,70,61,69,46,62,63,75,68,10,10,7,14,8
229038,Christian Rivera,"CDM, CM",71,85,4600000,7000,19,SD Eibar,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),12500000,59,41,57,75,47,65,58,40,66,73,54,56,60,65,62,62,65,77,70,48,62,70,57,70,43,66,63,72,64,15,12,6,10,9
186519,Juan Cala,"CB, CDM",72,74,3000000,15000,27,Getafe CF,Spain Primera Division,Spain,Right,Medium/High,Lean (185+),6900000,59,46,70,72,47,57,67,37,69,63,56,64,66,67,59,70,80,63,68,59,73,75,36,47,46,59,73,70,71,15,8,14,15,10
198368,Tomás Pina,"CM, CDM",73,73,3800000,20000,29,Deportivo Alavés,Spain Primera Division,Spain,Right,Medium/High,Lean (185+),,52,52,68,76,59,71,64,60,74,76,62,60,64,75,60,73,68,65,73,64,73,74,67,66,59,63,61,74,67,8,12,11,7,15
186695,E. Muñoz,CB,73,76,4200000,20000,26,CD Leganés,Spain Primera Division,Argentina,Right,Medium/High,Normal (185+),9000000,30,19,73,58,18,38,29,30,55,53,52,54,50,65,44,57,82,68,79,31,78,69,21,29,21,62,75,76,75,11,11,7,11,12
211706,Pere Pons,CM,74,80,7500000,20000,24,Girona FC,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),18000000,60,55,55,79,43,69,52,62,74,74,69,66,71,75,71,59,64,83,67,58,75,76,58,72,45,68,71,74,69,11,11,9,8,12
202445,Rodrigo Ely,CB,74,78,6000000,20000,23,Deportivo Alavés,Spain Primera Division,Brazil,Right,Medium/High,Lean (185+),13100000,24,15,70,54,12,50,16,18,52,52,65,71,61,68,52,43,76,70,84,38,72,74,22,22,35,64,77,75,72,13,10,9,9,11
225523,Lekue,"LW, RB, LB, LWB",75,81,9000000,20000,24,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),20700000,81,67,61,79,41,76,69,55,67,78,70,76,69,78,73,60,68,80,72,68,67,73,73,70,52,66,63,68,66,15,16,13,13,9
213991,J. Lerma,"CDM, CM, RB",75,83,8500000,20000,22,Levante Unión Deportiva,Spain Primera Division,Colombia,Right,Medium/High,Lean (170-185),20400000,69,56,58,76,53,71,67,68,71,75,76,79,76,72,76,80,81,90,75,75,78,74,58,68,58,63,60,75,80,16,14,11,7,9
209669,D. Siovas,"CB, CDM",75,75,5500000,20000,28,CD Leganés,Spain Primera Division,Greece,Left,Medium/High,Normal (185+),11600000,33,38,66,68,55,62,56,28,70,67,38,40,50,66,53,66,77,83,86,37,76,79,40,49,40,68,77,78,70,9,14,11,10,10
194222,Laguardia,CB,76,78,7500000,30000,27,Deportivo Alavés,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),16300000,42,49,71,68,29,35,38,35,56,57,58,67,53,67,59,35,78,83,80,30,89,76,44,46,32,71,77,78,75,14,12,13,9,10
186521,B. Espinosa,CB,76,77,7500000,30000,27,Girona FC,Spain Primera Division,Colombia,Right,Medium/High,Normal (185+),17100000,51,39,77,73,44,40,51,42,61,63,51,57,53,62,42,56,75,60,84,42,79,74,33,49,52,70,75,77,73,11,15,12,9,12
205590,Luís Hernández,"CB, RB",77,78,8000000,30000,28,Málaga CF,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),17400000,69,37,69,74,53,59,58,42,71,73,71,72,69,77,68,70,82,81,76,55,68,82,55,55,54,69,76,78,81,8,7,11,8,9
202935,Álvaro,"CB, RB",77,79,8500000,30000,27,Villarreal CF,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),18500000,51,22,75,66,31,48,47,45,57,64,70,70,68,71,66,48,91,74,70,26,89,77,45,39,36,67,76,75,82,8,13,12,12,8
199829,Timor,"CDM, CM, CB",77,78,8500000,30000,27,Girona FC,Spain Primera Division,Spain,Left,Medium/High,Normal (185+),19300000,57,44,59,81,40,64,77,81,77,74,44,58,55,69,59,85,78,78,77,80,80,78,59,74,69,73,64,79,67,8,8,6,16,13
146701,Iván Ramis,CB,77,77,5000000,20000,32,SD Eibar,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),10500000,45,54,72,72,59,53,67,77,75,67,38,38,54,68,54,76,76,79,86,65,84,81,52,50,65,66,74,80,76,7,15,9,8,11
216778,Rúben Semedo,CB,78,85,12500000,30000,23,Villarreal CF,Spain Primera Division,Portugal,Right,Medium/High,Normal (185+),28800000,38,43,75,65,51,64,22,26,60,63,68,75,66,73,51,72,85,77,83,58,87,81,48,48,38,69,76,78,76,10,14,13,7,15
210679,Paulo Oliveira,CB,78,82,11000000,20000,26,SD Eibar,Spain Primera Division,Portugal,Right,Medium/High,Lean (185+),23900000,36,25,77,69,36,60,33,29,49,65,67,68,54,76,53,61,87,75,83,29,71,79,30,41,45,67,78,81,76,14,8,11,12,7
207939,G. Pizarro,"CDM, CM",78,80,10000000,20000,27,Sevilla FC,Spain Primera Division,Argentina,Right,Medium/High,Lean (185+),21800000,62,59,60,80,62,69,66,54,72,74,64,56,61,72,54,66,71,91,80,65,87,80,67,71,60,77,72,77,77,7,12,16,15,7
161754,Javi García,CDM,78,78,7500000,20000,30,Real Betis Balompié,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),15800000,47,59,86,82,59,66,55,44,74,74,64,66,62,73,55,82,90,77,80,54,86,78,62,63,61,80,78,75,73,14,6,8,14,16
220440,C. Lenglet,CB,79,84,14500000,20000,22,Sevilla FC,Spain Primera Division,France,Left,Medium/High,Lean (185+),31500000,36,23,70,74,24,60,25,27,69,75,72,73,50,78,53,58,72,70,80,35,80,78,42,43,43,74,78,81,79,10,10,9,12,7
210617,Samu Castillejo,"RM, LM",80,85,20000000,40000,22,Villarreal CF,Spain Primera Division,Spain,Left,Medium/High,Lean (170-185),43500000,82,69,43,79,58,83,75,72,76,81,86,86,84,79,78,69,63,57,41,59,48,52,81,80,59,70,22,43,25,13,16,15,8,14
208421,Saúl,"CM, RM",82,90,32000000,60000,22,Atlético de Madrid,Spain Primera Division,Spain,Left,Medium/High,Lean (170-185),72000000,69,71,83,85,30,82,63,60,80,84,72,73,76,82,68,74,79,80,76,70,66,78,79,79,54,80,69,82,77,7,13,12,10,9
207471,F. Vázquez,"CAM, CM, CF",82,82,22500000,30000,28,Sevilla FC,Spain Primera Division,Italy,Left,Medium/High,Normal (185+),47300000,73,77,68,83,79,88,82,68,74,89,62,66,71,81,48,74,49,72,78,83,80,54,74,84,67,85,33,40,37,14,15,13,9,7
204639,S. Savi?,CB,82,86,24000000,60000,26,Atlético de Madrid,Spain Primera Division,Montenegro,Right,Medium/High,Lean (185+),51000000,35,34,81,67,27,47,34,28,69,66,60,65,60,78,54,43,85,60,77,31,83,84,29,41,37,75,85,82,84,14,13,14,13,12
216460,J. Giménez,CB,83,87,28500000,50000,22,Atlético de Madrid,Spain Primera Division,Uruguay,Right,Medium/High,Normal (185+),60600000,47,37,79,68,30,47,36,44,58,56,68,72,57,76,50,72,90,68,84,48,89,85,24,27,38,73,85,86,87,9,11,7,10,15
142754,J. Mascherano,"CB, CDM",83,83,10500000,150000,33,FC Barcelona,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-),21500000,63,42,68,79,51,58,63,50,75,80,67,64,72,83,78,76,75,76,74,55,88,88,51,68,60,86,81,83,82,6,10,8,5,5
201535,R. Varane,CB,85,92,46500000,170000,24,Real Madrid CF,Spain Primera Division,France,Right,Medium/High,Lean (185+),104600000,36,40,83,75,42,57,46,54,76,77,77,81,58,81,47,52,80,68,85,53,77,82,44,56,43,82,84,86,85,11,11,9,5,14
182493,D. Godín,CB,88,88,40000000,120000,31,Atlético de Madrid,Spain Primera Division,Uruguay,Right,Medium/High,Lean (185+),82000000,55,42,92,79,47,53,49,51,70,76,62,67,63,85,58,67,89,67,80,43,86,88,48,52,50,82,87,86,89,6,8,15,5,15
241172,Diego Barri,RB,60,69,275000,3000,21,Getafe CF,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),672000,54,26,52,48,25,52,28,33,28,52,61,63,57,60,55,24,65,64,59,28,48,61,50,42,35,38,56,60,63,7,10,13,13,6
236509,Diego Parras,RB,61,73,400000,3000,21,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),920000,58,21,51,62,30,65,33,32,30,59,62,64,53,57,60,28,61,62,58,27,60,59,58,35,36,53,55,62,64,13,7,11,5,12
224894,Álex Mozo,"CM, CAM",61,72,425000,4000,22,CD Leganés,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),978000,52,55,47,65,61,65,54,56,61,69,71,65,68,53,79,50,47,62,42,53,44,54,60,50,66,52,46,53,59,16,11,12,13,12
235868,Amorrortu,"ST, RW",63,73,600000,4000,21,SD Eibar,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),1400000,56,66,58,61,51,64,41,26,48,65,74,71,66,60,65,61,61,57,56,58,33,40,59,55,54,61,15,12,15,5,6,13,9,15
230132,D. Draži?,"RW, LW",66,76,1000000,6000,21,RC Celta de Vigo,Spain Primera Division,Serbia,Right,High/Medium,Lean (170-185),2400000,69,60,39,65,53,67,63,36,58,66,75,74,76,66,78,51,66,47,45,45,71,42,67,64,47,65,23,43,28,15,8,8,10,5
206038,Jairo Morillas,ST,67,72,1000000,15000,23,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Right,High/Medium,Lean (185+),2300000,37,70,63,51,73,60,52,55,34,63,70,73,64,66,59,72,72,63,63,58,52,34,70,48,68,62,18,32,29,13,10,13,15,8
236331,E. Cabaco,CB,69,79,1500000,10000,22,Levante Unión Deportiva,Spain Primera Division,Uruguay,Right,High/Medium,Normal (185+),3500000,22,30,76,62,28,48,38,27,48,70,68,64,56,55,49,52,68,60,70,28,65,53,60,40,32,62,72,73,70,11,7,13,14,6
216435,S. Lobotka,CM,69,79,1700000,10000,22,RC Celta de Vigo,Spain Primera Division,Slovakia,Right,High/Medium,Normal (170-),3800000,60,42,43,74,43,69,68,56,70,74,70,65,79,61,82,60,82,86,48,57,56,59,51,67,56,60,43,58,62,10,7,16,13,14
210438,F. Boulaya,"CAM, CM",70,76,2400000,15000,24,Girona FC,Spain Primera Division,Algeria,Right,High/Medium,Lean (170-185),5800000,68,62,42,66,54,78,63,64,61,73,78,79,75,53,70,79,61,57,40,67,69,26,64,70,48,58,42,32,39,6,15,10,12,9
235212,A. Hakimi,"RB, LB",71,81,3000000,40000,18,Real Madrid CF,Spain Primera Division,Morocco,Right,High/Medium,Lean (170-185),6700000,71,57,58,68,37,70,46,55,65,70,76,78,75,63,74,71,64,80,71,60,57,68,58,61,46,62,63,68,71,10,8,14,6,8
231600,Marc Navarro,RB,71,80,3100000,15000,21,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Right,High/Medium,Lean (185+),7200000,74,53,71,70,32,60,62,51,65,71,67,69,58,65,56,71,51,75,70,57,59,69,63,60,35,60,69,72,68,9,12,11,6,8
229037,Borja Valle,"LM, ST",71,74,3000000,15000,24,Deportivo de La Coruña,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),6500000,67,69,31,65,64,76,65,58,59,73,76,76,75,74,59,71,57,57,57,57,42,40,72,66,65,63,38,39,40,11,9,6,8,13
228635,Borja Mayoral,ST,72,84,5500000,70000,20,Real Madrid CF,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),12400000,58,78,63,66,67,68,34,57,43,71,72,75,74,75,66,71,68,49,62,58,27,12,77,56,69,62,12,13,20,12,9,8,15,7
177633,Ángel,ST,72,72,3000000,15000,30,Getafe CF,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),6600000,56,76,65,64,65,74,49,50,49,75,76,77,82,73,76,69,76,63,61,63,62,26,71,60,69,62,14,23,20,6,13,8,14,11
237239,E. Bardhi,"CAM, CM",73,81,6000000,20000,21,Levante Unión Deportiva,Spain Primera Division,North Macedonia,Right,High/Medium,Lean (170-185),14400000,72,69,52,75,71,76,85,84,65,75,78,68,77,66,80,75,53,67,50,77,57,26,68,70,74,80,32,42,31,12,13,8,12,6
234035,Odriozola,"RB, RM",74,84,8000000,20000,21,Real Sociedad,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),18400000,75,42,71,73,29,48,46,30,44,67,79,83,64,70,51,26,56,73,49,40,61,71,44,31,62,64,70,71,74,11,12,10,5,14
212196,P. Sisto,"LW, RW",74,83,8500000,20000,22,RC Celta de Vigo,Spain Primera Division,Denmark,Right,High/Medium,Lean (170-185),19600000,61,74,51,63,62,80,70,74,62,79,82,85,83,66,81,73,79,79,64,70,52,51,71,68,66,66,51,55,48,12,6,12,11,11
232883,G. Shibasaki,"CDM, CAM, RM, ST",75,81,7500000,20000,25,Getafe CF,Spain Primera Division,Japan,Right,High/Medium,Lean (170-185),18000000,68,66,56,78,61,74,59,67,75,77,73,70,78,76,77,64,67,77,60,62,62,74,65,80,71,75,72,71,70,10,13,13,9,6
231638,A. Peñaranda,"ST, LM",75,85,11000000,20000,20,Málaga CF,Spain Primera Division,Venezuela,Right,High/Medium,Lean (170-185),,64,74,64,74,77,82,65,63,56,81,84,80,87,70,63,73,62,65,66,70,62,36,72,75,77,65,20,37,31,6,14,13,8,6
210047,F. Schär,CB,75,79,7000000,20000,25,Deportivo de La Coruña,Spain Primera Division,Switzerland,Right,High/Medium,Lean (185+),15200000,65,55,82,74,53,65,65,66,74,69,62,52,67,72,61,76,86,71,77,65,72,73,61,68,80,66,71,76,74,8,9,11,10,15
208607,M. Mantovani,CB,75,75,3800000,20000,32,CD Leganés,Spain Primera Division,Argentina,Right,High/Medium,Lean (185+),8000000,47,37,79,72,55,55,63,45,65,67,41,38,53,72,61,59,66,78,82,34,90,73,46,33,42,67,74,74,67,9,9,11,14,12
202493,Aleix Vidal,"RB, RM",76,76,6500000,120000,27,FC Barcelona,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),13300000,75,67,58,78,48,81,69,46,64,82,89,93,78,78,77,84,82,64,68,59,80,73,66,70,51,71,68,69,73,8,7,8,12,12
192122,Bóveda,"RB, CB",76,76,6000000,30000,28,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),12600000,80,48,71,72,51,65,66,38,66,76,73,76,69,65,66,57,69,75,64,51,80,76,58,51,59,71,76,76,80,8,8,12,13,12
189018,Michel Macedo,RB,76,77,7000000,20000,27,Unión Deportiva Las Palmas,Spain Primera Division,Brazil,Right,High/Medium,Lean (170-185),15200000,68,52,61,78,39,73,56,29,63,71,83,91,88,69,76,59,85,87,75,45,80,76,67,60,33,65,63,75,78,8,8,14,6,6
229270,M. Lemos,"CB, CDM",77,83,10500000,15000,21,Unión Deportiva Las Palmas,Spain Primera Division,Uruguay,Right,High/Medium,Normal (185+),24200000,50,51,72,68,30,68,32,65,61,75,69,70,70,74,61,69,79,69,75,57,77,80,43,44,41,68,78,77,80,10,6,7,15,13
213114,D. Rolán,"ST, LW",77,80,11500000,30000,24,Málaga CF,Spain Primera Division,Uruguay,Right,High/Medium,Lean (170-185),,73,79,68,76,67,79,68,70,62,76,73,77,75,78,69,75,72,67,63,65,62,24,82,74,75,72,33,27,18,14,7,7,7,14
210455,Jonny,"LB, RB",77,83,10000000,20000,23,RC Celta de Vigo,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),23000000,76,28,62,66,44,65,60,54,59,72,74,79,75,63,75,66,79,87,69,45,80,76,53,55,46,68,80,77,82,7,10,12,10,6
199577,Sergi Gómez,CB,77,84,10500000,20000,25,RC Celta de Vigo,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),24200000,45,35,73,80,37,56,49,46,77,75,51,36,53,74,54,45,69,66,78,47,69,80,52,56,41,68,76,80,75,15,16,11,11,7
194644,Montoya,"RB, LB",77,80,9000000,30000,26,Valencia CF,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),19600000,76,50,59,69,66,69,77,55,75,73,83,83,79,70,80,83,78,79,68,68,69,78,58,59,50,67,76,77,80,6,15,16,8,8
225028,N. Radoja,"CM, CDM",78,83,13500000,20000,24,RC Celta de Vigo,Spain Primera Division,Serbia,Right,High/Medium,Normal (185+),29400000,44,73,51,77,32,71,37,36,78,74,57,44,58,79,52,63,64,71,76,72,74,81,79,80,42,68,76,80,78,11,13,12,9,7
201143,A. Mandi,CB,78,83,11500000,20000,25,Real Betis Balompié,Spain Primera Division,Algeria,Right,High/Medium,Lean (170-185),25000000,78,41,83,76,36,64,67,49,73,73,66,69,78,76,64,52,82,70,74,49,69,80,67,68,35,74,75,76,84,15,16,9,10,14
199602,J. Guidetti,ST,78,82,13500000,30000,25,RC Celta de Vigo,Spain Primera Division,Sweden,Right,High/Medium,Stocky (185+),29400000,67,79,67,70,77,76,68,80,53,83,65,65,65,76,58,85,68,62,82,80,75,34,78,60,81,78,20,26,25,12,13,14,6,11
189575,Muniain,"LW, CAM, RW",78,83,14000000,30000,24,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),30500000,74,73,43,73,63,81,78,69,65,80,85,78,87,81,94,61,73,42,44,72,66,45,80,71,61,76,33,55,34,10,5,5,13,12
189354,Susaeta,"RW, LW",78,78,10000000,30000,29,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),21000000,88,69,52,80,62,81,82,79,81,78,76,74,69,74,74,77,65,69,61,76,63,43,76,83,58,74,16,23,27,12,7,8,6,10
188135,Juanfran,RB,78,78,8000000,30000,28,Deportivo de La Coruña,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),16800000,81,57,69,72,53,71,64,60,67,80,76,81,76,73,70,79,74,88,73,80,68,78,69,63,59,68,72,74,75,13,9,13,10,14
203890,Š. Vrsaljko,RB,79,83,13500000,50000,25,Atlético de Madrid,Spain Primera Division,Croatia,Right,High/Medium,Lean (170-185),28700000,82,44,69,74,53,72,70,57,70,75,80,81,67,77,72,75,84,89,73,58,70,79,65,68,52,67,77,78,75,15,11,10,10,12
191210,S. Corchia,RB,79,80,12000000,20000,26,Sevilla FC,Spain Primera Division,France,Right,High/Medium,Lean (170-185),26100000,79,58,70,76,58,75,78,80,74,77,77,77,76,76,78,75,68,79,67,72,76,78,72,70,67,70,78,78,79,6,8,7,10,15
182002,Sidnei,CB,80,82,14500000,30000,27,Deportivo de La Coruña,Spain Primera Division,Brazil,Right,High/Medium,Stocky (185+),31500000,56,46,74,71,43,69,36,39,68,76,42,58,51,75,45,61,63,69,90,50,77,80,44,44,58,71,80,82,79,10,16,12,9,14
227928,Nélson Semedo,RB,81,87,20500000,120000,23,FC Barcelona,Spain Primera Division,Portugal,Right,High/Medium,Lean (170-185),46100000,75,50,58,74,42,80,61,30,65,78,91,92,88,82,83,74,80,90,59,60,77,80,73,62,38,75,76,77,78,16,12,10,14,12
192789,Mario Gaspar,RB,81,84,18000000,40000,26,Villarreal CF,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),39200000,79,68,64,75,77,73,75,54,69,75,78,83,69,77,60,81,73,88,79,69,77,80,64,57,50,71,83,80,82,9,12,8,9,15
190149,De Marcos,RB,81,81,14000000,30000,28,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),29400000,78,59,59,77,57,76,77,53,69,81,83,89,77,85,74,73,78,93,74,56,76,79,80,66,55,76,66,80,80,8,6,13,15,9
189574,Iturraspe,CM,81,81,17500000,30000,28,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Lean (185+),36800000,57,60,78,86,47,69,68,66,84,80,57,60,53,83,43,67,43,68,80,69,66,84,72,81,58,71,72,84,79,7,12,8,7,9
146760,Juanfran,RB,83,83,14500000,60000,32,Atlético de Madrid,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),29700000,83,54,59,77,49,77,80,59,66,79,76,87,75,82,62,68,68,85,74,53,78,78,68,72,66,74,83,84,81,11,14,10,15,7
204963,Carvajal,RB,84,87,32000000,190000,25,Real Madrid CF,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),68000000,83,41,65,81,34,76,72,47,71,83,76,86,82,81,79,64,76,84,75,36,81,82,61,57,45,74,85,85,86,13,13,15,9,15
106231,Aduriz,ST,84,84,11000000,40000,36,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),23100000,54,85,94,71,84,79,61,54,52,80,69,70,53,85,57,83,94,64,83,80,82,23,86,73,75,87,46,44,49,14,10,9,15,9
208418,Y. Carrasco,"LM, RM",85,90,51500000,80000,23,Atlético de Madrid,Spain Primera Division,Belgium,Right,High/Medium,Lean (170-185),109400000,80,79,53,79,68,91,81,78,74,86,87,89,91,83,71,84,68,73,59,75,61,18,82,74,74,75,19,39,26,9,11,9,10,10
152729,Piqué,CB,87,87,37500000,225000,30,FC Barcelona,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),76900000,57,64,83,81,57,59,58,43,80,78,55,73,58,84,42,62,74,66,83,51,72,88,58,62,69,86,86,87,86,10,11,14,15,8
41,Iniesta,"CM, LM",87,87,29500000,250000,33,FC Barcelona,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),60500000,77,70,54,92,74,90,80,70,86,94,72,71,79,88,84,65,52,58,58,71,58,66,84,94,71,89,57,57,56,6,13,6,13,7
177003,L. Modri?,"CM, CDM",89,89,57000000,325000,31,Real Madrid CF,Spain Primera Division,Croatia,Right,High/Medium,Lean (170-185),116900000,78,71,55,92,74,86,79,77,83,92,75,71,93,88,94,73,67,82,58,82,62,76,79,90,80,84,66,80,73,13,9,7,14,9
