Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
188427,S. Luli?,"CM, LB, LM",78,78,9000000,50000,31,Lazio,Italian Serie A,Bosnia and Herzegovina,Right,High/High,Normal (170-185),15300000,82,66,70,78,65,80,76,61,78,78,75,79,73,78,76,84,71,86,75,78,76,74,78,72,55,74,68,78,76,5,12,14,10,5
152999,R. Palacio,ST,78,78,4800000,40000,35,Bologna,Italian Serie A,Argentina,Right,High/High,Normal (170-185),8100000,70,80,75,74,76,82,78,67,60,84,79,78,78,76,83,70,80,69,62,62,79,39,84,76,79,80,31,33,30,17,14,17,17,17
167514,D. Basta,"RB, RM",80,80,8000000,50000,32,Lazio,Italian Serie A,Serbia,Right,High/High,Normal (170-185),13600000,78,58,72,76,64,76,72,66,74,78,77,76,70,78,68,80,70,82,74,76,76,82,66,56,55,78,78,82,80,12,6,11,14,14
201995,Felipe Anderson,"RW, LW, RM",81,86,24000000,60000,24,Lazio,Italian Serie A,Brazil,Right,High/High,Normal (170-185),42600000,79,71,44,78,68,87,71,69,74,86,94,91,90,74,88,84,44,78,53,84,67,69,70,78,53,82,38,60,58,12,10,9,5,7
185431,N. Kalini?,ST,81,81,18000000,120000,29,AC Milan,Italian Serie A,Croatia,Right,High/High,Lean (185+),,60,85,80,72,80,74,64,54,48,79,69,77,69,85,58,78,68,79,78,68,70,42,90,66,70,78,22,32,28,9,11,9,11,7
183498,M. Parolo,"CM, CDM",81,81,13500000,60000,32,Lazio,Italian Serie A,Italy,Right,High/High,Lean (170-185),23000000,70,70,75,80,76,75,67,55,83,79,68,74,67,82,71,87,77,88,78,86,80,80,82,78,45,78,71,80,82,13,9,6,7,9
108080,S. Lichtsteiner,"RB, RM",82,82,8500000,110000,33,Juventus,Italian Serie A,Switzerland,Right,High/High,Normal (170-185),14000000,82,45,72,77,62,76,68,66,71,75,76,78,77,82,79,74,75,83,72,70,82,82,66,62,64,80,78,82,82,4,3,2,3,2
208596,A. Belotti,ST,83,90,37000000,60000,23,Torino F.C.,Italian Serie A,Italy,Right,High/High,Normal (170-185),70300000,42,88,84,68,80,78,64,56,42,78,80,83,79,78,75,81,83,84,85,67,83,31,85,61,77,78,15,23,32,13,7,12,14,7
185020,José Callejón,RW,83,83,24500000,90000,30,Napoli,Italian Serie A,Spain,Right,High/High,Lean (170-185),41700000,77,76,65,75,84,82,65,65,51,84,90,90,85,80,81,78,73,92,55,80,54,40,88,78,62,79,24,32,32,8,5,14,11,11
181783,M. Mandžuki?,"ST, LM",83,83,23500000,130000,31,Juventus,Italian Serie A,Croatia,Right,High/High,Lean (185+),38800000,72,84,90,75,86,74,64,49,65,77,68,76,67,86,53,78,85,87,87,58,88,66,89,74,76,80,56,64,64,10,8,5,8,15
201024,K. Koulibaly,CB,84,87,32500000,100000,26,Napoli,Italian Serie A,Senegal,Right,High/High,Normal (185+),57700000,30,19,79,59,14,54,28,28,48,59,69,76,50,80,40,55,77,73,93,15,87,86,24,34,33,78,85,87,85,7,11,7,13,5
179846,S. Khedira,"CM, CDM",84,84,29000000,160000,30,Juventus,Italian Serie A,Germany,Right,High/High,Normal (185+),47900000,72,69,76,85,76,78,68,68,81,81,60,68,59,86,52,82,68,78,89,78,82,86,80,82,69,84,76,82,78,11,9,5,15,8
173210,C. Marchisio,"CM, CDM",85,85,33000000,160000,31,Juventus,Italian Serie A,Italy,Right,High/High,Normal (170-185),54500000,76,61,68,87,76,84,78,78,85,85,78,78,81,86,79,82,68,81,70,82,78,80,80,84,78,84,72,78,80,4,3,4,2,4
178518,R. Nainggolan,"CM, CAM",86,86,42500000,130000,29,Roma,Italian Serie A,Belgium,Right,High/High,Stocky (170-185),72300000,73,76,59,84,75,80,73,68,81,85,80,76,81,87,84,84,76,94,76,86,88,86,88,76,63,85,78,86,88,11,11,14,8,11
201530,B. Martella,"LB, LM",69,71,1100000,7000,24,Crotone,Italian Serie A,Italy,Left,High/High,Normal (170-185),2000000,77,50,44,71,35,67,66,43,73,68,76,76,57,66,57,65,73,86,67,71,62,57,66,63,33,59,59,62,68,10,8,10,9,9
223697,R. Gosens,LB,70,75,2000000,15000,22,Atalanta,Italian Serie A,Germany,Left,High/High,Normal (170-185),3500000,69,57,57,60,60,70,70,59,60,70,70,70,67,62,66,73,91,80,65,67,68,70,57,64,52,60,66,71,74,7,16,15,16,10
173160,N. Viola,"CM, CDM",70,71,2000000,20000,27,Benevento,Italian Serie A,Italy,Left,High/High,Normal (170-185),3800000,68,55,62,73,58,66,70,69,75,70,71,67,69,69,62,67,64,71,70,69,66,63,49,73,61,64,49,58,56,14,6,9,11,11
223198,A. Adnan,"LB, LM",73,79,4600000,20000,23,Udinese Calcio,Italian Serie A,Iraq,Left,High/High,Normal (185+),9200000,74,54,62,70,56,76,66,74,68,73,73,78,73,72,60,86,66,86,77,78,74,68,66,60,66,70,68,67,69,12,13,16,8,10
206161,A. Lazaar,"LB, LM",73,78,4400000,20000,25,Benevento,Italian Serie A,Morocco,Left,High/High,Lean (170-185),,73,43,57,69,51,75,67,40,67,76,77,79,77,73,69,77,70,83,65,71,71,67,63,59,48,69,69,72,72,10,11,6,13,13
149064,C. Molinaro,"LB, LM",73,73,1500000,40000,33,Torino F.C.,Italian Serie A,Italy,Left,High/High,Normal (170-185),2600000,76,33,63,70,53,69,67,44,61,66,67,74,65,69,68,69,74,67,74,59,73,75,64,57,63,75,71,75,75,9,7,10,14,8
168799,B. Dramé,"LB, LM",74,74,3700000,20000,31,Atalanta,Italian Serie A,Senegal,Left,High/High,Lean (170-185),6300000,72,40,58,68,58,72,66,52,60,71,75,84,78,72,73,77,80,76,70,70,74,70,65,50,54,74,71,76,76,5,7,8,6,8
133249,E. Hallfreðsson,"CM, CDM",75,75,3900000,30000,33,Udinese Calcio,Italian Serie A,Iceland,Left,High/High,Normal (185+),7000000,72,51,66,79,64,74,74,72,77,77,67,67,63,70,69,80,69,70,77,76,76,75,68,74,69,75,66,72,68,7,8,13,8,14
173204,L. Antonelli,LB,76,76,5500000,80000,30,AC Milan,Italian Serie A,Italy,Left,High/High,Normal (170-185),9400000,76,53,70,72,49,73,71,41,68,73,72,78,70,70,65,72,75,75,76,55,70,76,70,64,51,76,74,78,78,6,11,11,14,5
213400,D. Laxalt,LM,78,82,13500000,30000,24,Genoa,Italian Serie A,Uruguay,Left,High/High,Lean (170-185),24000000,77,64,43,78,49,77,61,60,74,78,86,90,82,70,77,70,65,92,60,66,65,42,68,68,49,76,53,53,57,10,12,10,9,8
186832,K. Asamoah,"LB, LM, CM",78,78,8000000,90000,28,Juventus,Italian Serie A,Ghana,Left,High/High,Stocky (170-185),13200000,76,55,64,79,76,82,72,68,79,81,79,76,85,78,85,84,79,75,72,78,74,78,78,76,64,76,72,78,78,5,4,3,4,5
189712,K. Strootman,"CM, CDM",84,85,35000000,100000,27,Roma,Italian Serie A,Netherlands,Left,High/High,Normal (185+),62100000,74,68,68,86,63,76,75,74,83,85,65,68,65,84,68,85,53,82,83,78,86,84,78,84,77,85,72,83,75,7,12,11,6,7
170890,B. Matuidi,"CDM, CM",85,85,28500000,140000,30,Juventus,Italian Serie A,France,Left,High/High,Lean (170-185),47000000,75,65,73,84,72,73,65,52,79,77,79,78,76,84,79,74,84,94,78,66,85,85,68,75,56,82,83,84,81,8,11,5,10,14
191043,Alex Sandro,"LB, LM",86,88,44000000,170000,26,Juventus,Italian Serie A,Brazil,Left,High/High,Normal (170-185),75900000,86,55,76,81,68,82,78,59,71,81,84,88,79,86,79,80,79,93,80,72,82,82,70,70,60,82,78,84,84,7,7,9,12,5
240652,F. Brignani,CB,62,76,600000,5000,19,Bologna,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),1400000,21,22,64,42,31,41,33,32,38,43,61,67,65,54,65,50,67,67,67,28,51,55,24,34,42,53,68,68,63,5,6,13,13,14
213938,D. Biraschi,"CB, RB",68,75,1100000,15000,22,Genoa,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),2000000,34,31,58,65,30,49,37,38,58,65,66,55,52,68,64,50,68,31,72,28,60,67,34,42,32,58,69,72,68,15,9,16,7,12
202002,L. Landre,CB,70,75,2000000,20000,25,Genoa,Italian Serie A,France,Right,Medium/High,Normal (170-185),3500000,35,22,69,65,22,48,33,24,52,59,40,78,56,54,71,56,78,62,68,34,73,69,50,49,46,66,70,74,66,15,11,12,12,12
193267,F. Pisacane,"CB, RB",71,71,1600000,30000,31,Cagliari,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),2900000,60,20,62,58,14,61,28,25,45,60,69,70,67,70,67,32,93,66,73,32,73,68,49,41,28,66,70,73,70,11,15,15,12,13
173147,D. Dessena,"CM, RB",71,71,2200000,30000,30,Cagliari,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),3900000,66,55,67,69,69,70,66,64,66,70,71,66,71,68,68,73,67,79,68,78,82,74,68,67,56,70,60,76,76,4,4,4,4,4
233223,P. Brlek,"CAM, CM, CDM",72,81,4800000,20000,23,Genoa,Italian Serie A,Croatia,Right,Medium/High,Normal (170-185),9100000,57,64,52,73,58,70,63,57,65,72,78,69,77,63,55,67,59,70,72,71,66,64,73,74,67,68,56,65,58,14,9,6,15,15
201220,L. Memushaj,CM,72,72,2900000,20000,30,Benevento,Italian Serie A,Albania,Right,Medium/High,Normal (170-185),,63,52,44,74,61,72,68,67,70,73,76,68,87,72,88,65,59,76,62,72,67,71,64,71,66,75,54,62,62,15,7,6,10,15
197926,L. Crisetig,"CM, CDM",73,77,5000000,40000,24,Bologna,Italian Serie A,Italy,Left,Medium/High,Normal (170-185),8900000,62,33,68,78,58,72,61,59,76,76,48,60,67,68,68,70,72,76,78,68,67,73,60,74,59,72,60,68,60,4,4,4,4,4
152922,E. Barreto,"CM, CDM",74,74,4300000,30000,32,U.C. Sampdoria,Italian Serie A,Paraguay,Right,Medium/High,Normal (170-185),7200000,67,53,61,75,69,68,73,79,75,75,67,68,66,75,62,83,47,66,75,73,75,75,69,73,61,72,65,73,71,11,6,15,14,15
137774,D. Maietta,CB,74,74,1700000,40000,34,Bologna,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),2900000,30,13,70,56,20,48,22,14,56,52,32,46,33,70,52,21,69,50,76,27,78,78,16,25,19,74,78,78,74,14,5,7,15,5
165490,M. Izco,"CM, CDM",76,76,3700000,15000,34,Crotone,Italian Serie A,Argentina,Right,Medium/High,Normal (170-185),6700000,70,54,60,80,60,78,68,50,74,78,69,74,69,76,68,82,55,77,72,70,72,75,61,77,60,77,68,74,68,5,14,15,10,8
216655,Bastos,CB,77,82,10000000,40000,25,Lazio,Italian Serie A,Angola,Right,Medium/High,Normal (170-185),17800000,36,30,74,68,31,55,35,28,65,62,70,73,62,70,76,49,71,69,78,41,73,79,31,28,50,67,78,79,77,13,8,11,12,12
182495,M. Cáceres,"CB, RB",77,77,6500000,30000,30,Hellas Verona,Italian Serie A,Uruguay,Right,Medium/High,Normal (170-185),11700000,68,37,76,65,65,60,68,41,65,64,74,74,79,70,74,70,91,72,74,59,76,80,50,58,50,76,80,78,77,2,3,4,2,4
149185,F. Magnanelli,CDM,77,77,5000000,50000,32,U.S. Sassuolo Calcio,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),8500000,61,45,61,78,60,58,62,61,76,74,68,68,63,72,64,72,55,72,72,66,84,79,53,70,57,78,72,77,74,8,12,7,11,5
139038,N. Burdisso,CB,77,77,1200000,30000,36,Torino F.C.,Italian Serie A,Argentina,Right,Medium/High,Normal (170-185),2000000,34,34,80,54,19,40,40,21,55,52,68,55,50,71,62,24,89,55,76,23,85,77,25,38,41,69,79,79,78,8,13,11,8,12
176266,Lucas Leiva,"CDM, CB",79,79,9500000,50000,30,Lazio,Italian Serie A,Brazil,Right,Medium/High,Normal (170-185),16200000,63,23,65,77,47,69,66,47,72,73,50,41,70,79,72,71,82,72,71,35,83,84,49,67,61,78,77,80,79,10,8,8,5,6
165109,?. Radu,"LB, CB",79,79,9000000,50000,30,Lazio,Italian Serie A,Romania,Left,Medium/High,Normal (170-185),15300000,67,55,70,71,51,66,45,48,67,69,72,72,70,78,67,79,65,71,75,74,75,85,55,60,57,76,85,86,85,9,12,12,6,13
199914,Allan,CM,80,82,17500000,70000,26,Napoli,Italian Serie A,Brazil,Right,Medium/High,Normal (170-185),31100000,70,62,59,80,56,77,65,49,76,78,78,76,79,84,82,70,69,94,74,62,85,86,78,79,53,77,76,84,80,13,13,5,5,8
212814,João Mário,"CM, CAM",83,88,34000000,70000,24,Inter,Italian Serie A,Portugal,Right,Medium/High,Normal (170-185),60400000,77,66,55,83,69,84,74,67,78,85,71,75,81,82,70,77,63,84,69,73,61,78,80,82,66,85,67,75,61,6,15,8,8,8
53302,D. De Rossi,CDM,83,83,10500000,70000,33,Roma,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),17900000,57,50,81,82,74,64,62,71,82,78,69,68,68,80,72,81,78,78,83,74,84,87,55,72,75,84,75,84,82,10,7,13,10,9
235205,B. Gyamfi,"RB, CB",60,72,325000,3000,21,Benevento,Italian Serie A,Ghana,Right,Medium/High,Lean (170-185),650000,46,29,54,49,54,56,40,41,40,35,85,78,57,53,70,28,62,70,66,33,59,51,48,39,41,56,60,62,67,13,14,11,14,11
239998,P. Hristov,CB,61,81,475000,5000,18,Fiorentina,Italian Serie A,Bulgaria,Right,Medium/High,Lean (185+),1300000,36,24,61,38,30,33,33,34,30,36,62,49,41,49,39,51,66,62,70,26,55,56,29,33,46,58,61,68,68,6,7,12,15,7
226108,F. Romagna,CB,63,78,725000,7000,20,Cagliari,Italian Serie A,Italy,Right,Medium/High,Normal (185+),1800000,38,23,61,61,34,51,32,32,51,56,65,69,61,50,59,48,69,65,69,30,51,56,36,36,43,56,65,66,65,12,12,6,7,13
224378,M. Bani,CB,67,73,900000,9000,23,Chievo Verona,Italian Serie A,Italy,Right,Medium/High,Normal (185+),1700000,12,12,62,48,17,50,13,17,33,52,54,62,48,60,41,23,75,68,81,11,65,62,12,15,19,59,72,70,66,9,14,8,6,11
225439,R. Mandragora,"CM, CB",69,82,2000000,7000,20,Crotone,Italian Serie A,Italy,Left,Medium/High,Lean (170-185),,62,39,60,74,52,68,66,54,70,74,54,66,73,63,75,66,58,78,78,59,58,63,43,68,52,69,60,70,64,13,14,9,14,16
224221,J. Andersen,CB,69,76,1300000,15000,21,U.C. Sampdoria,Italian Serie A,Denmark,Right,Medium/High,Normal (185+),2400000,36,46,62,62,33,45,40,36,65,57,67,68,54,69,58,47,80,61,85,38,58,70,28,53,44,62,67,69,68,13,7,9,15,14
210917,M. Fossati,CM,69,73,1300000,15000,24,Hellas Verona,Italian Serie A,Italy,Right,Medium/High,Lean (170-185),2500000,51,56,52,72,55,66,65,68,70,74,67,69,82,65,72,70,58,75,62,66,68,50,65,70,65,67,50,51,51,9,15,15,12,14
206098,Patric,"RB, CM",69,75,1200000,20000,24,Lazio,Italian Serie A,Spain,Right,Medium/High,Lean (170-185),2300000,65,49,69,72,25,60,46,48,55,70,68,67,64,63,57,63,67,72,66,57,62,69,55,62,51,67,65,69,68,8,14,12,9,14
188335,A. Budimir,ST,70,72,2200000,10000,25,Crotone,Italian Serie A,Croatia,Left,Medium/High,Lean (185+),,41,75,73,58,66,65,44,31,30,69,52,68,58,66,42,70,36,69,75,64,55,24,72,39,65,68,20,35,27,11,14,8,16,15
219998,J. Mauri,"CM, CDM",71,78,3300000,40000,21,AC Milan,Italian Serie A,Italy,Right,Medium/High,Normal (170-),6300000,66,40,41,76,64,75,72,55,74,76,77,68,89,66,93,64,75,73,33,68,69,68,50,72,62,68,54,62,66,12,8,7,15,6
199174,A. Caracciolo,CB,71,73,2300000,15000,27,Hellas Verona,Italian Serie A,Italy,Right,Medium/High,Normal (185+),4300000,41,12,65,56,13,53,14,19,56,56,66,64,71,67,69,24,95,67,73,29,74,65,19,27,30,65,72,74,73,7,13,13,11,15
223524,E. Goldaniga,CB,72,79,3700000,30000,23,U.S. Sassuolo Calcio,Italian Serie A,Italy,Right,Medium/High,Normal (185+),7100000,27,22,72,55,26,48,29,33,56,59,38,64,42,67,34,55,80,65,79,41,72,70,13,19,34,62,74,73,70,9,12,7,15,15
219591,S. Šimi?,CB,72,80,3900000,8000,22,Crotone,Italian Serie A,Czech Republic,Right,Medium/High,Lean (185+),,43,20,68,62,12,54,29,27,58,58,43,64,51,69,51,57,71,66,82,21,76,70,20,38,21,66,72,72,68,5,3,5,5,3
213629,E. Pulgar,"CDM, CM",73,79,4700000,40000,23,Bologna,Italian Serie A,Chile,Right,Medium/High,Lean (185+),8900000,52,45,69,76,34,72,24,29,72,76,67,67,68,68,68,72,80,77,78,62,76,68,58,72,48,70,60,76,72,12,12,11,15,11
207555,F. Helander,CB,73,78,4500000,40000,24,Bologna,Italian Serie A,Sweden,Left,Medium/High,Lean (185+),8000000,30,28,72,50,21,48,39,40,48,50,42,52,56,68,49,58,68,68,84,25,80,76,24,45,34,63,76,76,68,15,8,10,7,16
205735,M. Pucciarelli,"ST, CF",73,76,5000000,20000,26,Chievo Verona,Italian Serie A,Italy,Right,Medium/High,Lean (170-185),,62,72,54,72,70,77,69,39,58,78,90,79,90,74,87,72,72,83,58,69,60,32,78,64,55,70,22,32,28,7,5,10,8,8
204447,F. Lucioni,CB,73,73,3100000,30000,29,Benevento,Italian Serie A,Italy,Left,Medium/High,Normal (185+),5600000,35,33,73,56,27,42,50,47,50,58,65,50,56,71,55,35,91,64,75,26,75,75,44,43,47,69,72,73,71,16,7,7,16,6
181459,V. Torosidis,"RB, LB",73,73,2200000,40000,32,Bologna,Italian Serie A,Greece,Right,Medium/High,Normal (185+),3800000,74,40,68,70,35,68,68,40,64,70,65,71,65,72,66,77,66,67,77,71,74,76,56,50,50,76,68,76,76,9,14,8,9,9
137373,M. Gobbi,LB,73,73,450000,10000,36,Chievo Verona,Italian Serie A,Italy,Left,Medium/High,Lean (170-185),765000,79,44,68,71,55,61,76,45,71,69,48,68,60,69,65,75,67,65,69,70,71,75,60,52,55,79,75,78,79,7,7,14,9,11
232363,M. Škriniar,CB,74,81,7000000,40000,22,Inter,Italian Serie A,Slovakia,Right,Medium/High,Normal (185+),13300000,43,41,75,67,45,42,38,39,61,65,64,63,37,65,48,54,76,64,69,35,74,70,36,41,58,67,75,79,77,10,13,12,8,12
230936,Á. Nagy,CDM,74,85,8500000,40000,22,Bologna,Italian Serie A,Hungary,Right,Medium/High,Lean (170-185),16200000,72,48,54,80,68,78,74,62,78,80,76,75,78,74,79,58,54,79,54,58,64,70,64,78,58,76,68,72,64,10,7,6,10,14
216523,M. Oikonomou,CB,74,78,6000000,10000,24,SPAL,Italian Serie A,Greece,Right,Medium/High,Lean (185+),,30,14,70,56,20,56,20,22,60,60,55,64,47,66,38,56,76,62,84,22,64,76,20,30,27,68,78,78,74,3,3,3,3,3
201223,A. Acquah,CM,74,77,7000000,40000,25,Torino F.C.,Italian Serie A,Ghana,Right,Medium/High,Lean (170-185),12400000,64,59,60,74,50,76,54,54,68,72,78,79,78,76,79,72,79,85,79,65,78,74,72,70,60,73,66,77,78,11,5,10,6,7
190330,N. Rigoni,"CM, CDM",74,77,7000000,15000,26,Chievo Verona,Italian Serie A,Italy,Right,Medium/High,Lean (185+),12400000,61,46,67,78,51,71,64,61,76,75,54,66,58,71,63,61,67,78,77,69,70,73,61,71,51,75,58,68,64,4,10,13,6,13
218191,G. Gómez,CB,75,78,7000000,60000,24,AC Milan,Italian Serie A,Paraguay,Right,Medium/High,Stocky (185+),12400000,32,25,72,51,35,53,26,27,51,53,50,61,54,64,38,59,77,67,83,25,80,76,36,34,32,68,78,78,78,12,12,11,10,9
171830,N. Spolli,CB,75,75,2000000,30000,34,Genoa,Italian Serie A,Argentina,Right,Medium/High,Lean (185+),3400000,25,36,78,45,35,45,19,18,45,49,32,49,32,60,32,72,68,45,92,22,73,79,20,25,33,73,79,78,74,8,7,10,10,14
138918,L. Rigoni,"CM, CDM",75,75,5000000,30000,32,Genoa,Italian Serie A,Italy,Right,Medium/High,Lean (185+),8500000,65,61,69,78,60,70,49,59,76,75,68,69,62,75,58,79,72,77,70,75,76,73,70,73,51,76,69,74,70,15,10,14,11,6
208535,A. Duncan,CM,76,82,10500000,50000,24,U.S. Sassuolo Calcio,Italian Serie A,Ghana,Left,Medium/High,Stocky (170-185),20000000,73,50,68,79,58,71,64,50,74,77,73,76,73,77,70,84,78,83,74,75,86,78,68,67,44,74,68,79,74,9,8,8,6,8
202061,J. Kurti?,"CM, CAM, CF",76,76,7500000,30000,28,Atalanta,Italian Serie A,Slovenia,Right,Medium/High,Normal (185+),12800000,67,60,71,79,69,71,68,70,76,76,68,68,65,74,62,82,67,78,86,77,78,75,75,72,65,76,68,76,72,14,13,10,11,6
185163,L. Rossettini,"CB, RB",76,76,4400000,30000,32,Genoa,Italian Serie A,Italy,Right,Medium/High,Normal (185+),7500000,35,29,76,58,34,50,42,36,58,54,62,62,58,70,50,65,79,65,83,60,76,76,32,28,45,74,77,78,77,5,5,5,5,5
182179,S. De Maio,CB,76,76,5500000,50000,30,Bologna,Italian Serie A,France,Right,Medium/High,Normal (185+),9400000,11,20,74,50,20,46,23,39,46,47,64,67,49,68,38,51,84,68,92,37,77,75,19,34,46,68,79,78,77,6,5,5,11,7
230613,A. Diawara,"CDM, CM",77,87,12000000,30000,19,Napoli,Italian Serie A,Guinea,Right,Medium/High,Lean (170-185),22800000,64,39,59,82,46,76,62,37,76,80,73,74,78,75,68,66,58,84,71,56,82,76,54,78,52,75,60,75,72,11,14,5,11,11
226601,Vitor Hugo,CB,77,79,9000000,60000,26,Fiorentina,Italian Serie A,Brazil,Left,Medium/High,Lean (185+),16000000,32,26,83,41,33,39,33,34,37,49,66,70,43,73,47,49,79,66,79,22,80,76,27,33,49,70,80,78,82,14,7,14,9,13
191053,T. Rincón,"CM, CDM",77,77,8500000,50000,29,Torino F.C.,Italian Serie A,Venezuela,Right,Medium/High,Stocky (170-185),,69,45,58,79,60,76,52,52,77,77,76,72,75,76,83,77,91,87,75,70,82,80,66,72,46,74,74,82,78,12,12,11,8,12
172610,Castán,CB,77,77,6500000,60000,30,Roma,Italian Serie A,Brazil,Left,Medium/High,Normal (185+),11100000,34,21,77,58,22,53,31,24,64,62,60,65,52,69,59,63,81,38,83,36,79,80,22,37,26,75,79,77,76,5,6,4,9,10
161805,V. Behrami,"CDM, CM",77,77,5000000,30000,32,Udinese Calcio,Italian Serie A,Switzerland,Right,Medium/High,Normal (185+),9000000,69,56,68,75,69,69,70,69,72,74,63,63,70,77,67,76,70,77,77,69,90,75,63,73,72,76,69,78,78,12,11,7,15,11
219985,M. Vecino,"CM, CDM",78,81,13000000,60000,25,Inter,Italian Serie A,Uruguay,Right,Medium/High,Lean (185+),23100000,68,60,60,80,62,74,60,58,76,79,68,68,66,80,56,78,62,84,76,74,72,78,72,76,56,70,66,76,72,4,4,4,4,4
212153,R. Gagliardini,"CM, CDM",78,85,14500000,50000,23,Inter,Italian Serie A,Italy,Right,Medium/High,Lean (185+),,64,55,76,80,69,76,70,39,74,78,71,70,65,78,63,75,65,85,71,75,71,79,70,78,41,75,70,78,76,12,6,8,7,9
201144,M. Badelj,"CM, CDM",78,78,10500000,60000,28,Fiorentina,Italian Serie A,Croatia,Right,Medium/High,Lean (185+),17900000,69,54,66,82,66,70,64,58,82,80,58,60,67,78,64,72,58,80,72,72,76,80,62,78,68,72,70,78,76,8,9,14,15,6
159287,R. Montolivo,"CDM, CM",78,78,6000000,80000,32,AC Milan,Italian Serie A,Italy,Right,Medium/High,Lean (170-185),10200000,76,54,60,84,74,75,79,76,86,85,49,62,67,80,75,84,61,69,69,84,64,76,50,84,76,82,64,72,68,3,5,3,3,5
215466,N. Maksimovi?,CB,79,83,13500000,60000,25,Napoli,Italian Serie A,Serbia,Right,Medium/High,Lean (185+),24000000,45,22,82,59,28,49,29,23,59,61,62,68,51,71,58,39,67,67,86,29,77,80,29,31,26,70,81,84,79,12,9,5,11,15
210413,A. Romagnoli,CB,79,87,16000000,80000,22,AC Milan,Italian Serie A,Italy,Left,Medium/High,Lean (185+),30400000,36,20,76,67,24,63,36,24,67,65,64,68,58,74,53,60,77,71,76,46,82,82,26,40,34,74,82,82,78,9,14,12,8,9
190264,Iago Falqué,"RW, LW",80,80,15500000,60000,27,Torino F.C.,Italian Serie A,Spain,Left,Medium/High,Normal (170-),26400000,78,75,53,80,69,84,80,75,72,85,80,79,85,78,86,62,36,77,53,75,48,26,80,78,77,78,35,36,32,15,5,14,13,7
198176,S. de Vrij,CB,83,88,29000000,60000,25,Lazio,Italian Serie A,Netherlands,Right,Medium/High,Normal (185+),51500000,49,25,78,71,27,61,45,16,71,71,68,68,61,78,60,65,71,69,80,60,74,85,32,50,41,82,87,86,82,8,10,7,14,13
158963,L. Biglia,"CDM, CM",83,83,17500000,100000,31,AC Milan,Italian Serie A,Argentina,Right,Medium/High,Lean (170-185),29800000,74,50,54,86,78,77,71,76,84,85,70,68,76,82,78,77,62,82,70,75,83,84,55,80,72,80,70,80,78,14,12,7,12,7
177509,M. Benatia,CB,84,84,23000000,140000,30,Juventus,Italian Serie A,Morocco,Right,Medium/High,Normal (185+),38000000,45,45,80,65,31,64,34,27,65,65,72,76,59,78,51,59,82,68,89,24,82,84,38,47,41,78,86,86,84,7,4,8,7,11
237391,M. De Luca,ST,59,72,275000,4000,18,Torino F.C.,Italian Serie A,Italy,Right,High/Medium,Normal (185+),651000,35,64,65,58,57,56,52,43,35,56,48,40,48,59,44,56,61,40,60,61,32,14,60,46,52,55,15,10,12,8,12,9,6,8
237573,A. Kotnik,CAM,60,68,300000,2000,21,Crotone,Italian Serie A,Slovenia,Right,High/Medium,Normal (185+),600000,57,47,49,65,53,62,64,63,61,56,63,62,52,54,48,54,56,51,68,57,58,48,53,63,50,50,29,33,38,7,6,14,14,9
236678,S. Lo Faso,"CF, CAM, LW",60,77,450000,5000,19,Fiorentina,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),,35,62,60,55,56,63,50,38,36,58,64,65,61,57,62,55,59,56,56,61,35,16,56,64,61,51,22,22,14,10,13,9,13,13
224920,M. Gatto,"LW, RW, CAM",61,69,375000,3000,21,Chievo Verona,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),713000,53,50,46,65,53,72,57,52,63,72,72,66,71,50,73,66,56,74,42,49,50,13,48,47,59,59,23,22,21,7,13,8,9,8
235842,A. Pinamonti,ST,62,80,625000,7000,18,Inter,Italian Serie A,Italy,Right,High/Medium,Lean (185+),1500000,40,69,65,53,51,63,43,43,36,67,55,53,64,54,64,60,65,46,53,60,37,16,62,45,65,56,22,19,19,14,10,15,7,11
226568,I. Hagi,"RW, CAM, ST",63,79,750000,7000,18,Fiorentina,Italian Serie A,Romania,Right,High/Medium,Lean (170-185),1700000,62,63,53,58,54,66,55,59,55,69,69,66,63,58,62,57,41,53,59,60,57,32,60,59,56,63,29,31,33,6,9,16,15,13
236610,M. Kean,ST,64,84,900000,5000,17,Hellas Verona,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),2500000,42,69,60,52,64,64,62,43,34,65,68,68,67,56,67,66,68,53,64,58,43,21,61,51,65,58,14,17,16,13,8,10,7,9
