Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Body type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
224031,A. Maruši?,Lazio,Montenegro,"RWB, LWB, CB",79,79,16000000,59000,28,Italian Serie A,Right,High/High,Normal (185+),27200000,76,56,76,71,68,75,76,48,55,76,84,88,64,76,77,79,81,82,79,77,74,74,69,60,58,69,74,75,75,8,9,7,10,10
216150,D. Zappacosta,Atalanta,Italy,"RWB, RM, LM",79,79,15500000,51000,29,Italian Serie A,Right,High/High,Lean (170-185),26400000,81,59,69,75,69,76,74,59,68,74,75,76,71,73,68,75,65,79,66,72,75,76,68,68,59,73,74,77,78,11,9,8,6,11
193061,R. Pereyra,Udinese Calcio,Argentina,"CM, LM, CF",80,80,20000000,23000,30,Italian Serie A,Right,High/High,Lean (170-185),36000000,73,75,60,82,73,83,78,74,80,82,79,74,76,80,76,72,68,87,68,74,70,70,78,79,72,78,62,74,73,4,5,3,4,8
235374,M. Lazzari,Lazio,Italy,RWB,81,81,25000000,64000,27,Italian Serie A,Right,High/High,Lean (170-185),42500000,83,67,44,78,59,82,68,58,75,81,93,92,89,78,89,53,39,86,56,57,66,73,74,74,55,76,72,75,69,14,6,11,5,11
208596,A. Belotti,Torino F.C.,Italy,ST,81,82,30000000,61000,27,Italian Serie A,Right,High/High,Normal (170-185),53300000,42,88,84,71,82,78,64,56,48,77,74,78,75,81,77,81,83,78,85,67,83,31,86,61,77,81,44,23,32,13,7,12,14,7
181872,A. Vidal,Inter,Chile,CM,81,81,12000000,105000,34,Italian Serie A,Right,High/High,Unique,20400000,76,75,81,81,78,76,76,68,79,83,66,65,81,81,77,84,82,78,80,81,92,82,78,80,81,80,80,84,83,4,2,4,2,4
230938,F. Kessié,AC Milan,Côte d'Ivoire,"CDM, CM",84,86,49500000,51000,24,Italian Serie A,Right,High/High,Normal (170-185),87900000,66,67,68,83,60,78,58,48,75,84,76,79,72,81,79,84,72,94,86,78,84,84,74,76,89,84,85,84,78,9,11,12,12,10
224232,N. Barella,Inter,Italy,CM,84,89,63500000,120000,24,Italian Serie A,Right,High/High,Normal (170-),112700000,69,69,53,86,75,83,75,67,79,87,80,76,91,89,90,69,78,95,69,72,79,84,83,83,73,85,74,75,79,11,5,13,14,11
258976,F. Parisi,Empoli,Italy,"LB, LM, CDM",61,78,825000,5000,20,Italian Serie A,Left,High/High,Normal (170-185),2000000,64,55,44,60,60,63,60,68,44,59,62,65,67,53,69,69,56,68,50,65,50,56,51,41,55,45,49,63,61,11,10,11,13,9
149064,C. Molinaro,Venezia FC,Italy,"LB, LM",69,69,300000,7000,37,Italian Serie A,Left,High/High,Normal (170-185),540000,71,33,61,65,53,67,66,44,60,62,57,62,59,70,67,69,71,59,61,56,76,73,62,54,61,76,72,70,70,9,7,10,14,8
193337,J. Obi,US Salernitana 1919,Nigeria,"CM, CDM, LM",72,72,2200000,28000,30,Italian Serie A,Left,High/High,Normal (170-185),4000000,63,68,64,74,61,71,60,56,67,72,86,80,87,76,83,71,80,72,76,65,77,77,71,73,59,74,73,79,70,13,9,12,15,13
202685,S. Zaza,Torino F.C.,Italy,ST,76,76,7500000,43000,30,Italian Serie A,Left,High/High,Normal (185+),12800000,52,75,77,67,78,75,69,56,45,75,80,77,74,72,69,84,90,69,83,70,84,40,78,69,73,80,52,42,50,7,13,9,7,9
263489,D. Peretz,Venezia FC,Israel,"CDM, CM",66,68,950000,6000,26,Italian Serie A,Right,Medium/High,Normal (185+),1800000,50,55,60,76,34,62,47,50,70,64,68,66,58,60,58,58,57,56,65,54,64,65,55,60,48,67,60,65,63,14,10,7,9,10
209637,M. Modolo,Venezia FC,Italy,"CB, RB",68,68,775000,8000,32,Italian Serie A,Right,Medium/High,Normal (185+),1400000,40,42,76,62,41,40,22,26,58,55,61,71,72,60,50,61,80,76,87,41,66,59,40,42,38,62,65,68,65,8,5,7,6,15
224213,T. Ebuehi,Venezia FC,Nigeria,RB,69,72,1700000,6000,25,Italian Serie A,Right,Medium/High,Normal (185+),,57,37,54,63,30,65,41,33,51,64,86,90,71,63,62,52,85,77,69,30,71,63,52,41,47,63,64,67,67,8,16,16,11,14
223524,E. Goldaniga,U.S. Sassuolo Calcio,Italy,CB,71,72,1900000,18000,27,Italian Serie A,Right,Medium/High,Normal (185+),3400000,27,22,70,57,26,48,29,33,56,59,37,48,37,68,34,55,76,47,75,41,72,71,13,19,34,64,74,73,74,9,12,7,15,15
235290,K. Bonifazi,Bologna,Italy,CB,73,78,4000000,22000,25,Italian Serie A,Right,Medium/High,Normal (185+),7100000,34,30,68,66,36,49,41,34,52,62,52,52,48,69,65,49,73,38,72,30,73,74,35,48,44,69,74,80,75,8,8,7,14,6
222844,Walace,Udinese Calcio,Brazil,"CDM, CM",73,75,3400000,13000,26,Italian Serie A,Right,Medium/High,Normal (185+),6400000,48,58,60,80,68,69,55,52,73,73,66,64,60,70,66,78,55,66,74,73,79,73,56,70,60,72,70,68,62,10,13,7,14,11
182179,S. De Maio,Udinese Calcio,France,CB,73,73,1000000,13000,34,Italian Serie A,Right,Medium/High,Normal (185+),1800000,15,20,72,50,20,46,23,39,54,50,53,55,53,67,54,61,81,55,89,37,74,76,19,34,46,76,77,75,73,6,5,5,11,7
161805,V. Behrami,Genoa,Switzerland,"CDM, CM",73,73,600000,9000,36,Italian Serie A,Right,Medium/High,Normal (185+),1100000,68,54,66,73,69,70,70,68,71,73,57,53,68,68,68,74,68,63,71,70,90,73,66,69,67,75,71,74,73,12,11,7,15,11
244206,N. Pérez,Udinese Calcio,Argentina,CB,75,84,12000000,27000,21,Italian Serie A,Right,Medium/High,Normal (185+),,21,21,73,68,22,28,21,32,57,61,63,60,43,76,52,42,74,70,73,16,79,76,26,33,40,67,77,77,77,9,8,8,9,6
238095,N. Milenkovi?,Fiorentina,Serbia,"CB, RB",76,83,14000000,36000,23,Italian Serie A,Right,Medium/High,Normal (185+),26600000,66,38,70,68,35,60,34,22,66,68,68,65,50,74,40,60,73,76,85,54,80,76,22,55,34,70,77,78,77,8,7,13,7,14
220477,M. Caldara,Venezia FC,Italy,CB,76,76,7000000,32000,27,Italian Serie A,Right,Medium/High,Normal (185+),,34,36,78,63,51,62,20,24,58,63,55,61,58,69,59,38,76,52,77,20,76,78,34,32,30,74,77,81,80,14,9,6,9,5
247257,Ibañez,Roma,Brazil,CB,77,85,22000000,37000,22,Italian Serie A,Right,Medium/High,Normal (185+),41800000,34,27,73,63,29,40,32,35,40,73,82,80,69,81,62,45,69,78,77,25,76,80,32,34,46,64,80,79,79,12,7,10,6,12
229582,G. Mancini,Roma,Italy,"CB, CDM",80,84,26500000,52000,25,Italian Serie A,Right,Medium/High,Normal (185+),47000000,34,48,82,67,40,51,38,34,42,75,59,63,34,80,57,51,87,86,83,34,85,82,32,51,47,72,78,81,77,13,12,8,6,8
208461,M. de Roon,Atalanta,Netherlands,"CDM, CM",82,82,25500000,59000,30,Italian Serie A,Right,Medium/High,Normal (185+),43400000,68,60,75,78,64,71,61,48,75,76,64,68,61,82,73,76,80,92,77,77,85,84,67,69,80,81,82,84,81,14,15,7,12,12
237612,F. Delli Carri,US Salernitana 1919,Italy,CB,59,72,525000,8000,22,Italian Serie A,Left,Medium/High,Normal (185+),,18,10,62,48,32,40,20,18,48,44,41,39,34,44,42,54,53,44,58,41,57,58,15,13,18,51,71,62,62,10,9,6,14,12
240777,L. Ranieri,US Salernitana 1919,Italy,"CB, LB",64,77,1400000,8000,22,Italian Serie A,Left,Medium/High,Normal (185+),,49,31,67,45,35,68,38,41,36,49,55,61,59,60,73,33,60,49,48,34,66,67,50,39,44,52,65,72,71,14,8,7,8,9
236308,R. Marchizza,Empoli,Italy,"LB, CB",68,75,2300000,10000,23,Italian Serie A,Left,Medium/High,Normal (185+),,69,27,59,58,26,60,29,22,57,66,51,68,59,68,62,27,76,63,72,31,58,69,52,45,34,64,69,70,68,15,11,10,12,7
215651,Samir,Udinese Calcio,Brazil,"CB, LB",73,75,3300000,13000,26,Italian Serie A,Left,Medium/High,Normal (185+),6200000,63,24,70,62,28,57,29,30,57,60,55,64,50,66,40,60,66,66,74,26,79,76,30,47,44,63,73,78,74,11,11,14,11,14
199845,F. Acerbi,Lazio,Italy,CB,83,83,17500000,75000,33,Italian Serie A,Left,Medium/High,Normal (185+),29800000,25,37,82,75,39,65,62,56,79,72,64,62,32,85,35,75,70,87,85,60,77,86,20,65,72,85,87,87,85,11,9,9,13,11
138956,G. Chiellini,Juventus,Italy,CB,86,86,12000000,88000,36,Italian Serie A,Left,Medium/High,Normal (185+),19800000,63,33,77,65,45,57,60,31,67,57,67,69,53,80,57,78,91,71,91,49,88,89,28,50,50,83,93,89,88,3,3,2,4,3
219661,P. Jaroszy?ski,US Salernitana 1919,Poland,CB,65,68,825000,4000,26,Italian Serie A,Left,Medium/High,Stocky (170-185),,68,39,60,63,57,61,68,42,66,63,71,65,64,64,59,51,66,67,68,50,70,67,34,45,47,60,63,66,65,8,15,10,9,13
189730,F. Di Tacchio,US Salernitana 1919,Italy,"CM, CDM",66,66,700000,11000,31,Italian Serie A,Left,Medium/High,Stocky (185+),1300000,35,34,56,67,31,55,47,52,67,65,49,53,49,65,61,73,79,90,91,66,70,68,59,65,53,63,60,69,64,15,5,7,15,7
236838,Y. Maleh,Fiorentina,Italy,CM,69,78,3100000,19000,22,Italian Serie A,Left,Medium/High,Lean (170-185),5900000,69,69,48,75,72,73,78,63,70,75,67,68,75,67,71,68,53,76,65,58,56,68,62,59,67,63,60,69,66,6,15,6,5,6
244349,J. Vásquez,Genoa,Mexico,"CB, LB",71,82,3900000,7000,22,Italian Serie A,Left,Medium/High,Lean (185+),,62,30,73,62,28,50,40,40,60,60,63,68,51,67,64,38,65,75,73,25,66,75,40,47,45,68,71,74,72,9,12,7,12,10
216067,R. Gagliolo,US Salernitana 1919,Sweden,"LB, CB",73,73,2200000,29000,31,Italian Serie A,Left,Medium/High,Normal (170-185),4000000,66,44,68,66,40,56,33,22,57,68,75,73,72,71,78,71,87,74,69,57,70,70,36,26,38,71,69,76,75,7,9,12,8,14
226536,O. Colley,U.C. Sampdoria,Gambia,CB,74,75,4000000,17000,28,Italian Serie A,Left,Medium/High,Lean (185+),7100000,44,28,79,62,24,44,38,37,52,62,60,75,59,72,44,41,62,76,88,31,84,70,28,32,33,70,66,77,74,8,7,7,14,13
208535,A. Duncan,Fiorentina,Ghana,"CM, CDM",74,74,4200000,42000,28,Italian Serie A,Left,Medium/High,Normal (170-185),7100000,68,50,68,78,58,73,64,50,74,75,72,70,71,75,71,83,78,78,69,78,86,74,68,67,44,76,70,78,76,9,8,8,6,8
225439,R. Mandragora,Torino F.C.,Italy,"CM, CDM",75,81,9000000,51000,24,Italian Serie A,Left,Medium/High,Lean (170-185),,68,59,65,78,60,76,66,57,76,77,54,59,67,74,73,70,70,85,75,71,67,75,62,76,52,69,77,75,69,13,14,9,14,16
173208,D. Criscito,Genoa,Italy,"CB, LB, LM",76,76,2400000,16000,34,Italian Serie A,Left,Medium/High,Lean (170-185),4300000,79,56,69,75,62,72,72,66,76,73,73,73,69,75,65,68,78,69,69,59,78,79,68,72,78,74,80,79,78,13,10,16,9,9
165109,?. Radu,Lazio,Romania,CB,77,77,3400000,48000,34,Italian Serie A,Left,Medium/High,Normal (170-185),5800000,67,55,70,71,51,66,45,48,67,69,63,60,67,80,67,79,62,81,70,74,75,86,55,60,57,76,82,82,82,9,12,12,6,13
237383,A. Bastoni,Inter,Italy,CB,80,89,44500000,77000,22,Italian Serie A,Left,Medium/High,Lean (185+),84600000,67,26,81,72,35,68,43,36,73,72,62,68,58,78,57,49,71,81,81,25,80,83,39,57,47,77,80,84,80,11,5,9,11,12
254279,E. Sadiku,Genoa,Kosovo,"CDM, CM",59,69,450000,1000,19,Italian Serie A,Right,Medium/High,Normal (170-185),900000,29,27,48,58,27,50,36,26,54,57,58,54,60,58,61,40,62,64,68,28,55,60,40,53,30,49,58,55,52,10,5,10,8,13
239998,P. Hristov,Spezia,Bulgaria,CB,61,74,750000,2000,22,Italian Serie A,Right,Medium/High,Lean (185+),1800000,36,24,61,42,30,33,33,34,30,43,55,40,41,49,39,51,66,55,73,26,60,56,29,33,46,58,62,68,68,6,7,12,15,7
260105,R. Dr?gu?in,U.C. Sampdoria,Romania,"CB, RB",67,82,2300000,10000,19,Italian Serie A,Right,Medium/High,Lean (185+),,36,20,67,54,38,50,37,33,48,53,68,69,60,63,57,47,72,68,77,30,58,64,24,40,49,58,60,75,73,10,11,14,12,6
235242,D. Heymans,Venezia FC,Belgium,"CAM, CM, CF",67,72,1600000,6000,22,Italian Serie A,Right,Medium/High,Lean (185+),3000000,57,69,66,68,68,66,67,62,67,68,57,65,62,66,59,72,60,72,68,67,65,62,71,64,52,68,42,59,52,5,13,14,12,6
240343,L. Fiordilino,Venezia FC,Italy,"CM, RM",68,71,1600000,7000,24,Italian Serie A,Right,Medium/High,Lean (170-185),3000000,63,52,62,72,61,69,65,61,71,71,81,83,80,68,76,64,74,72,63,63,73,69,45,67,60,61,68,65,63,13,11,15,10,11
255654,P. Kalulu,AC Milan,France,"RB, CB",69,82,3300000,11000,21,Italian Serie A,Right,Medium/High,Lean (170-185),7700000,58,31,68,68,31,55,54,44,54,65,73,72,65,62,72,45,76,60,64,32,68,68,47,49,49,63,69,72,70,12,5,13,9,11
203780,F. Veseli,US Salernitana 1919,Albania,"RB, CB",69,69,1300000,18000,28,Italian Serie A,Right,Medium/High,Normal (170-185),2300000,61,39,72,66,30,62,41,44,62,67,68,71,69,66,71,55,75,61,68,35,69,67,42,44,45,66,71,70,69,11,13,10,15,15
240671,Y. Çetin,Hellas Verona,Turkey,CB,71,79,3900000,22000,24,Italian Serie A,Right,Medium/High,Lean (185+),,48,38,71,64,37,61,48,39,53,62,53,63,46,68,39,57,71,55,78,41,72,71,30,50,42,68,70,74,74,5,10,12,12,10
220529,L. Palmiero,Napoli,Italy,"CM, CDM",71,76,2700000,31000,25,Italian Serie A,Right,Medium/High,Normal (170-185),4800000,63,61,56,78,63,73,70,72,73,77,66,67,68,65,59,68,66,69,56,62,65,64,62,71,61,67,69,67,60,15,6,12,7,7
220509,L. Venuti,Fiorentina,Italy,"RWB, RB, LB",71,74,2300000,27000,26,Italian Serie A,Right,Medium/High,Normal (170-185),4100000,70,24,56,66,34,63,45,26,60,68,74,73,71,65,75,28,74,71,53,25,64,69,40,48,22,65,67,70,70,8,6,8,8,12
220061,N. Gyömbér,US Salernitana 1919,Slovakia,CB,71,71,1600000,24000,28,Italian Serie A,Right,Medium/High,Lean (185+),2900000,34,24,78,57,29,46,20,20,53,55,51,61,36,66,59,56,70,47,75,27,69,74,20,26,23,65,72,73,71,9,8,9,14,11
192612,M. Jajalo,Udinese Calcio,Bosnia and Herzegovina,"CDM, CM",73,73,1500000,13000,33,Italian Serie A,Right,Medium/High,Normal (170-185),2700000,65,58,68,74,64,75,69,70,72,76,60,65,70,70,75,72,71,79,77,71,71,73,58,69,68,68,70,70,67,9,13,6,7,12
191648,M. Yoshida,U.C. Sampdoria,Japan,CB,73,73,2000000,15000,32,Italian Serie A,Right,Medium/High,Lean (185+),3400000,36,34,74,63,56,60,38,33,52,66,52,52,64,72,57,50,82,64,75,41,66,73,42,50,54,68,73,77,74,12,16,8,6,13
191053,T. Rincón,Torino F.C.,Venezuela,"CM, CDM",73,73,1900000,32000,33,Italian Serie A,Right,Medium/High,Stocky (170-185),3200000,65,45,58,77,60,75,55,52,71,74,69,61,75,74,81,77,91,77,69,72,82,76,66,70,46,74,72,78,74,12,12,11,8,12
169115,A. Masiello,Genoa,Italy,CB,73,73,800000,9000,35,Italian Serie A,Right,Medium/High,Normal (170-185),1400000,58,23,76,66,52,54,47,35,68,62,41,39,54,78,56,63,76,69,69,41,77,76,30,36,31,78,76,75,72,14,7,12,12,12
206098,Patric,Lazio,Spain,"CB, RB, RM",74,75,4000000,41000,28,Italian Serie A,Right,Medium/High,Lean (170-185),7100000,69,49,74,74,25,68,46,48,65,74,69,70,67,74,68,63,70,64,68,57,75,75,55,62,51,72,75,76,76,8,14,12,9,14
193532,G. Medel,Bologna,Chile,"CDM, CB",74,74,2100000,25000,33,Italian Serie A,Right,Medium/High,Stocky (170-185),3600000,50,31,68,73,58,63,35,45,66,67,61,62,73,78,92,65,79,70,79,59,88,76,58,65,58,78,74,76,74,14,7,9,6,6
186589,I. Radovanovi?,Genoa,Serbia,"CB, CDM, CM",74,74,2700000,14000,32,Italian Serie A,Right,Medium/High,Lean (185+),4900000,62,40,72,74,56,65,65,58,72,71,47,55,56,71,57,83,71,64,79,77,79,79,61,68,58,73,72,77,70,5,6,6,5,5
213629,E. Pulgar,Fiorentina,Chile,"CDM, CM",75,77,6000000,40000,27,Italian Serie A,Right,Medium/High,Lean (185+),10700000,72,50,69,78,54,72,77,76,76,76,63,63,74,72,72,78,74,79,70,70,80,72,58,72,79,76,70,74,72,12,12,11,15,11
204451,K. Günter,Hellas Verona,Germany,CB,75,77,6000000,23000,26,Italian Serie A,Right,Medium/High,Normal (170-185),10700000,32,23,69,71,28,56,21,26,72,67,65,65,65,71,69,50,77,62,77,31,71,78,31,59,37,60,76,77,77,13,10,10,9,10
193133,J. Larsen,Udinese Calcio,Denmark,RM,75,75,5500000,17000,30,Italian Serie A,Right,Medium/High,Normal (170-185),9900000,75,59,60,76,60,72,61,48,71,78,80,78,71,79,72,69,78,83,74,57,75,71,71,70,50,65,68,74,72,7,8,12,7,9
149185,F. Magnanelli,U.S. Sassuolo Calcio,Italy,CDM,75,75,1100000,19000,36,Italian Serie A,Right,Medium/High,Normal (170-185),1900000,61,45,61,74,60,56,62,61,71,73,57,53,59,74,64,67,52,60,66,66,85,79,53,70,57,82,80,77,75,8,12,7,11,5
235149,J. Schouten,Bologna,Netherlands,"CDM, CM",76,81,10500000,24000,24,Italian Serie A,Right,Medium/High,Lean (185+),18600000,56,52,63,76,52,75,56,33,75,75,65,64,66,75,70,60,74,79,65,57,69,78,62,69,57,70,76,75,69,11,7,6,5,14
230613,A. Diawara,Roma,Guinea,"CDM, CM",76,78,9000000,35000,23,Italian Serie A,Right,Medium/High,Lean (170-185),16000000,62,48,59,77,46,75,60,37,72,78,63,61,75,75,69,66,54,74,68,56,80,74,54,78,52,78,73,74,72,11,14,5,11,11
184826,Adrien Silva,U.C. Sampdoria,Portugal,"CM, CDM",76,76,6000000,20000,32,Italian Serie A,Right,Medium/High,Normal (170-185),10200000,74,67,61,79,70,76,79,74,78,79,53,53,66,75,67,79,51,69,63,77,79,76,71,77,82,78,60,75,70,15,6,8,10,7
182495,M. Cáceres,Cagliari,Uruguay,"CB, RB",76,76,2400000,28000,34,Italian Serie A,Right,Medium/High,Lean (170-185),4100000,66,37,75,66,65,66,68,41,64,68,68,71,72,70,76,69,91,72,74,59,78,78,50,58,50,78,76,78,78,2,3,4,2,4
241096,S. Tonali,AC Milan,Italy,"CDM, CM",77,86,22500000,25000,21,Italian Serie A,Right,Medium/High,Unique,42800000,72,60,69,81,60,76,74,72,80,79,74,82,74,73,74,75,64,76,76,70,80,73,60,77,64,74,70,74,72,13,9,8,7,7
238160,M. Demiral,Atalanta,Turkey,CB,77,83,15000000,51000,23,Italian Serie A,Right,Medium/High,Lean (185+),,31,32,73,59,42,57,48,23,59,59,67,78,63,68,63,60,71,69,84,38,85,78,26,38,41,72,78,83,79,15,7,13,6,11
219391,G. Escalante,Lazio,Argentina,"CDM, CM",77,78,10000000,50000,28,Italian Serie A,Right,Medium/High,Normal (170-185),17800000,68,66,63,78,59,69,63,52,77,77,66,66,63,72,70,79,74,77,71,63,85,78,64,70,64,80,74,76,77,10,12,7,12,11
216435,S. Lobotka,Napoli,Slovakia,"CM, CDM",77,80,13500000,56000,26,Italian Serie A,Right,Medium/High,Normal (170-),24000000,68,64,45,84,43,77,68,55,77,82,66,60,76,73,85,62,79,83,56,68,57,72,66,74,56,74,69,76,68,10,7,16,13,14
236355,Luiz Felipe,Lazio,Brazil,CB,78,85,26000000,44000,24,Italian Serie A,Right,Medium/High,Lean (185+),49400000,53,22,74,72,32,69,31,35,66,71,70,75,65,78,46,44,80,58,74,26,81,82,28,58,44,58,81,79,79,14,8,13,10,9
189881,C. Smalling,Roma,England,CB,78,78,9500000,47000,31,Italian Serie A,Right,Medium/High,Lean (185+),16200000,52,54,81,65,49,59,49,22,64,61,52,73,55,75,43,42,80,67,85,35,81,79,46,56,52,74,76,81,80,10,15,16,15,15
187936,S. Nzonzi,Roma,France,"CDM, CM",78,78,9500000,47000,32,Italian Serie A,Right,Medium/High,Lean (185+),16200000,58,51,76,79,50,70,65,40,72,75,41,40,35,75,31,62,76,84,89,59,80,80,60,72,57,79,76,77,74,7,16,16,16,13
184392,M. Darmian,Inter,Italy,"RWB, LWB, RB",78,78,10000000,77000,31,Italian Serie A,Right,Medium/High,Normal (170-185),17000000,74,55,68,74,59,72,69,35,68,74,70,70,77,79,77,69,67,75,62,56,74,78,69,65,45,78,78,80,78,6,7,7,12,7
173306,C. Ansaldi,Torino F.C.,Argentina,"LWB, LB, LM",78,78,5000000,41000,34,Italian Serie A,Right,Medium/High,Normal (170-185),8500000,78,57,63,79,68,75,80,47,76,81,77,77,76,75,69,73,69,76,64,69,78,69,71,75,52,81,69,79,79,15,15,11,8,8
223959,L. Torreira,Fiorentina,Uruguay,"CDM, CM",80,84,26500000,77000,25,Italian Serie A,Right,Medium/High,Normal (170-),,71,61,59,78,65,77,70,72,73,79,76,72,86,77,90,78,52,84,68,74,86,83,68,74,48,78,80,82,76,5,5,13,7,9
202325,D. Demme,Napoli,Germany,"CDM, CM",80,80,18000000,66000,29,Italian Serie A,Right,Medium/High,Normal (170-185),30600000,70,31,57,80,48,72,65,62,78,82,64,52,82,78,88,62,79,91,66,34,82,78,65,74,58,75,79,77,75,14,10,14,12,9
187598,Rafael Tolói,Atalanta,Italy,CB,80,80,17500000,51000,30,Italian Serie A,Right,Medium/High,Lean (185+),29800000,44,28,81,66,30,58,41,70,68,66,65,67,61,83,66,75,76,80,79,62,82,80,40,50,64,86,81,85,80,11,12,16,16,8
182493,D. Godín,Cagliari,Uruguay,CB,80,80,5500000,27000,35,Italian Serie A,Right,Medium/High,Lean (185+),9400000,52,42,82,77,47,53,49,49,70,72,59,55,57,74,53,67,89,67,82,43,81,79,48,52,50,78,80,81,79,6,8,15,5,15
199304,Danilo,Juventus,Brazil,"RB, LB, CB",81,81,22500000,83000,29,Italian Serie A,Right,Medium/High,Lean (170-185),37100000,76,59,76,77,69,73,73,73,74,79,67,77,62,80,65,84,75,77,80,69,78,84,69,64,67,78,82,84,82,14,5,15,14,5
222077,M. Locatelli,Juventus,Italy,"CDM, CM",82,87,42000000,74000,23,Italian Serie A,Right,Medium/High,Lean (185+),72500000,70,69,68,85,64,78,68,64,83,80,62,60,69,83,60,77,65,89,78,80,72,79,73,82,60,77,80,82,74,11,12,11,10,15
235243,M. de Ligt,Juventus,Netherlands,CB,85,90,75000000,81000,21,Italian Serie A,Right,Medium/High,Unique,129400000,52,50,85,75,45,65,48,55,63,73,71,75,60,84,62,82,93,75,93,66,83,81,44,45,40,82,84,85,85,12,11,11,12,10
198176,S. de Vrij,Inter,Netherlands,CB,85,85,45000000,145000,29,Italian Serie A,Right,Medium/High,Unique,76500000,49,25,84,75,27,66,45,16,71,75,69,74,61,85,59,65,79,80,79,60,77,87,31,70,41,85,89,87,85,8,10,7,14,13
184344,L. Bonucci,Juventus,Italy,CB,85,85,17500000,110000,34,Italian Serie A,Right,Medium/High,Lean (185+),28900000,44,48,83,81,58,69,56,60,81,79,60,68,59,82,53,74,90,65,86,65,82,86,38,71,70,86,88,85,81,2,2,3,2,4
232363,M. Škriniar,Inter,Slovakia,CB,86,88,74000000,150000,26,Italian Serie A,Right,Medium/High,Unique,131400000,40,42,81,72,40,67,34,30,49,72,76,84,54,86,56,50,84,79,86,30,84,86,30,46,56,87,90,88,82,10,13,12,8,12
201024,K. Koulibaly,Napoli,Senegal,CB,86,86,55500000,105000,30,Italian Serie A,Right,Medium/High,Unique,94400000,30,22,84,63,14,69,28,28,63,64,74,87,51,83,34,55,82,70,94,15,83,85,35,52,33,82,90,88,86,7,11,7,13,5
240799,D. Zappella,Empoli,Italy,RB,54,63,230000,5000,23,Italian Serie A,Right,High/Medium,Lean (170-185),460000,42,25,48,32,23,53,29,29,23,42,59,61,58,52,64,28,62,63,56,22,54,51,43,39,37,40,54,59,58,5,13,12,13,14
260115,P. Yeboah,Hellas Verona,Ghana,CF,59,75,575000,2000,18,Italian Serie A,Right,High/Medium,Normal (185+),1300000,49,64,56,53,62,59,42,39,43,60,73,70,71,62,55,60,74,56,68,62,73,17,54,48,63,50,15,21,17,7,5,10,9,9
257217,G. Cangiano,Bologna,Italy,"LW, ST",59,75,575000,3000,19,Italian Serie A,Right,High/Medium,Lean (170-),1300000,58,57,47,54,50,66,50,49,49,67,69,65,68,44,72,65,42,48,42,47,41,26,53,54,56,46,25,28,31,11,8,10,9,7
252440,N. Zortea,US Salernitana 1919,Italy,"RB, RM",60,71,525000,5000,22,Italian Serie A,Right,High/Medium,Lean (170-185),,54,32,50,36,37,68,38,41,29,60,64,62,60,55,43,35,56,58,52,36,62,60,51,41,47,43,60,64,64,7,11,6,7,9
246861,A. Riccardi,Roma,Italy,"CM, CAM",62,77,950000,6000,20,Italian Serie A,Right,High/Medium,Lean (170-185),2200000,52,50,53,65,46,62,41,47,67,67,63,57,66,60,50,65,55,57,46,56,61,45,69,57,60,53,45,57,60,9,9,8,10,12
264451,E. Vergani,US Salernitana 1919,Italy,ST,63,73,1100000,7000,20,Italian Serie A,Right,High/Medium,Lean (185+),2200000,41,73,60,54,58,75,61,35,48,61,62,64,54,55,55,72,50,55,60,65,37,16,53,57,69,52,14,18,17,9,9,14,12,12
264008,W. Kechrida,US Salernitana 1919,Tunisia,"RB, CDM, RM",64,69,800000,8000,25,Italian Serie A,Right,High/Medium,Lean (170-185),1500000,60,31,49,55,35,61,35,42,30,60,71,66,51,55,59,34,55,58,57,32,60,57,54,44,46,53,56,75,72,14,11,14,7,11
245639,André Anderson,Lazio,Italy,"CF, CAM, ST",64,76,1400000,9000,21,Italian Serie A,Right,High/Medium,Lean (170-185),2700000,50,60,50,67,57,70,54,40,58,66,70,70,71,55,65,65,51,63,47,50,35,15,65,66,60,55,30,20,15,8,9,9,11,12
245277,K. Michael,Bologna,Nigeria,CM,66,76,1900000,7000,21,Italian Serie A,Right,High/Medium,Lean (170-185),3600000,66,62,62,70,65,72,68,68,65,67,74,75,75,64,78,67,75,71,53,62,48,48,68,70,64,60,55,49,49,6,8,7,14,10
244601,S. van Hooijdonk,Bologna,Netherlands,"ST, LW",66,75,1900000,7000,21,Italian Serie A,Right,High/Medium,Normal (185+),3600000,50,65,61,59,62,62,74,73,43,65,75,76,64,57,55,75,70,64,72,69,57,17,63,52,67,55,27,22,17,6,11,15,10,6
191068,G. Zigoni,Venezia FC,Italy,ST,66,66,850000,7000,30,Italian Serie A,Right,High/Medium,Lean (185+),1500000,40,66,69,58,61,64,48,42,35,66,61,70,65,59,48,67,81,65,83,54,48,30,68,51,62,65,30,40,32,7,7,14,7,7
