Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work Rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
172233,P. Hetemaj,Chievo Verona,Finland,"CM, LM",77,77,7500000,20000,31,Italian Serie A,Right,High/High,Lean (170-185),12800000,74,54,58,78,77,77,74,69,76,78,78,74,78,75,81,76,90,88,67,73,86,73,73,76,69,77,69,72,76,13,11,8,9,6
152999,R. Palacio,Bologna,Argentina,"ST, LW",77,77,3200000,30000,36,Italian Serie A,Right,High/High,Lean (170-185),5400000,70,76,74,76,76,82,78,67,56,84,79,73,78,76,81,70,76,64,62,60,78,39,80,77,79,82,40,33,30,17,14,17,17,17
230938,F. Kessié,AC Milan,Côte d'Ivoire,CM,78,87,15500000,60000,21,Italian Serie A,Right,High/High,Normal (170-185),,66,64,68,78,60,78,58,48,74,78,71,75,68,76,79,84,79,96,85,72,86,80,76,70,82,76,80,78,74,9,11,12,12,10
216816,G. Simeone,Fiorentina,Argentina,ST,78,85,15000000,50000,22,Italian Serie A,Right,High/High,Normal (170-185),28500000,40,80,80,68,72,76,69,60,55,76,79,78,76,76,74,79,84,74,72,66,70,24,80,60,71,76,51,29,26,12,15,9,14,11
188427,S. Luli?,Lazio,Bosnia and Herzegovina,"LM, LB, CM",78,78,8000000,50000,32,Italian Serie A,Right,High/High,Normal (170-185),13600000,82,66,70,78,65,80,76,61,78,78,73,75,73,78,76,84,71,86,73,78,76,74,78,72,55,74,73,78,76,5,12,14,10,5
167514,D. Basta,Lazio,Serbia,"RB, RM",78,78,4000000,40000,33,Italian Serie A,Right,High/High,Normal (170-185),6800000,76,58,72,76,64,76,72,66,74,78,77,72,70,78,68,80,70,77,72,76,72,82,66,56,55,78,74,78,76,12,6,11,14,14
219985,M. Vecino,Inter,Uruguay,"CDM, CM",80,81,14500000,60000,26,Italian Serie A,Right,High/High,Lean (185+),25700000,71,61,75,83,62,84,64,58,79,84,74,69,66,83,56,78,67,81,75,77,72,76,74,81,56,81,76,77,73,4,4,4,4,4
208333,E. Can,Juventus,Germany,"CM, CDM",80,85,19500000,90000,24,Italian Serie A,Right,High/High,Normal (170-185),33600000,70,60,70,81,61,76,68,65,80,80,69,73,73,78,71,81,76,85,83,75,83,80,73,79,60,74,81,81,80,14,8,8,13,11
208596,A. Belotti,Torino F.C.,Italy,ST,82,87,30000000,60000,24,Italian Serie A,Right,High/High,Normal (170-185),53300000,42,88,84,68,80,78,64,56,42,75,78,79,79,76,75,81,83,83,84,67,83,31,85,61,77,75,55,23,32,13,7,12,14,7
183498,M. Parolo,Lazio,Italy,"CDM, CM",82,82,9000000,60000,33,Italian Serie A,Right,High/High,Lean (170-185),15300000,70,70,75,80,76,75,67,55,83,79,68,69,67,82,71,87,77,88,77,86,80,80,82,78,45,78,78,80,82,13,9,6,7,9
185020,José Callejón,Napoli,Spain,RW,84,84,27500000,100000,31,Italian Serie A,Right,High/High,Lean (170-185),46800000,82,78,65,80,84,82,73,65,51,85,87,88,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,8,5,14,11,11
181783,M. Mandžuki?,Juventus,Croatia,"ST, LW",84,84,25000000,160000,32,Italian Serie A,Right,High/High,Lean (185+),41300000,72,84,90,75,86,76,64,49,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,10,8,5,8,15
179846,S. Khedira,Juventus,Germany,"CM, CDM",85,85,33000000,160000,31,Italian Serie A,Right,High/High,Normal (185+),54500000,72,72,76,85,78,81,68,68,82,84,54,60,55,87,54,82,68,78,87,78,82,86,79,82,69,84,80,83,76,11,9,5,15,8
178518,R. Nainggolan,Inter,Belgium,"CM, CAM",85,85,35500000,100000,30,Italian Serie A,Right,High/High,Stocky (170-185),60400000,73,75,59,84,75,80,73,68,81,85,78,73,76,87,82,84,76,93,77,86,88,86,86,76,63,84,83,86,90,11,11,14,8,11
201024,K. Koulibaly,Napoli,Senegal,CB,87,90,51000000,110000,27,Italian Serie A,Right,High/High,Normal (185+),90500000,30,19,81,66,14,60,28,28,48,60,68,75,50,80,40,55,81,71,94,15,87,88,24,34,33,78,91,88,86,7,11,7,13,5
220488,F. Costa,SPAL,Italy,"LM, LWB",71,77,3200000,9000,23,Italian Serie A,Left,High/High,Lean (170-185),6500000,75,40,60,75,48,70,64,41,70,73,79,69,65,70,62,49,44,68,60,45,61,63,67,66,48,65,62,64,61,15,10,12,7,6
220466,F. Mattiello,Bologna,Italy,"LM, LB",72,77,4200000,20000,22,Italian Serie A,Left,High/High,Lean (170-185),,74,53,68,72,70,74,76,59,68,75,75,79,76,68,71,76,55,77,65,76,67,65,65,67,58,65,65,74,73,7,5,8,9,5
149064,C. Molinaro,Frosinone,Italy,"LB, LM",72,72,875000,10000,34,Italian Serie A,Left,High/High,Normal (170-185),1600000,76,33,63,70,53,69,67,44,61,64,66,69,65,71,68,69,74,62,72,59,77,75,64,57,63,75,72,75,75,9,7,10,14,8
133249,E. Hallfreðsson,Frosinone,Iceland,"CM, CDM",72,72,1500000,10000,34,Italian Serie A,Left,High/High,Normal (185+),2700000,72,50,60,78,62,74,74,72,74,76,66,57,66,62,69,80,60,54,77,70,76,72,62,72,69,76,71,72,68,7,8,13,8,14
226592,J. Jankto,U.C. Sampdoria,Czech Republic,"CM, LM",76,85,11500000,30000,22,Italian Serie A,Left,High/High,Lean (170-185),,70,66,68,78,60,76,71,50,75,78,80,79,76,76,74,79,62,73,64,74,68,64,78,75,50,75,68,70,66,7,16,9,14,15
173204,L. Antonelli,Empoli,Italy,LB,76,76,5000000,15000,31,Italian Serie A,Left,High/High,Lean (170-185),9000000,76,51,70,72,53,73,71,41,68,73,70,74,70,70,65,76,75,72,74,57,70,76,70,64,51,76,78,78,78,6,11,11,14,5
213400,D. Laxalt,AC Milan,Uruguay,LM,78,80,12500000,80000,25,Italian Serie A,Left,High/High,Lean (170-185),22200000,78,60,43,78,49,77,61,60,74,78,86,90,85,72,77,74,65,93,60,66,72,64,68,68,49,76,64,64,68,10,12,10,9,8
186832,K. Asamoah,Inter,Ghana,"LB, LM, CM",79,79,9500000,60000,29,Italian Serie A,Left,High/High,Stocky (170-185),16200000,78,55,68,81,76,82,72,68,79,81,77,77,85,78,83,84,78,76,75,78,82,78,78,76,64,76,80,78,80,5,4,3,4,5
190264,Iago Falqué,Torino F.C.,Spain,"RW, ST",80,80,15000000,60000,28,Italian Serie A,Left,High/High,Normal (170-),25500000,78,75,53,82,69,84,80,75,74,85,79,76,85,78,85,70,36,74,53,75,48,26,80,78,77,78,54,36,32,15,5,14,13,7
202685,S. Zaza,Torino F.C.,Italy,ST,82,83,26000000,70000,27,Italian Serie A,Left,High/High,Normal (185+),,52,82,81,71,84,77,71,56,45,80,79,79,76,78,69,87,90,76,88,72,90,40,83,66,80,72,54,42,50,7,13,9,7,9
170890,B. Matuidi,Juventus,France,"CDM, CM",85,85,26000000,140000,31,Italian Serie A,Left,High/High,Lean (170-185),42900000,75,64,68,83,72,78,65,52,77,79,79,77,83,84,79,78,84,94,76,70,86,86,72,76,56,82,85,84,86,8,11,5,10,14
191043,Alex Sandro,Juventus,Brazil,"LB, LM",86,86,36500000,160000,27,Italian Serie A,Left,High/High,Normal (170-185),60200000,84,55,76,81,68,82,78,59,71,81,83,86,79,84,78,80,79,92,79,72,82,82,70,70,60,82,81,84,84,7,7,9,12,5
228882,S. Pontisso,Udinese Calcio,Italy,"CM, CDM",65,77,950000,5000,21,Italian Serie A,Right,Medium/High,Normal (170-185),1900000,60,52,64,68,71,60,58,55,66,68,64,68,62,63,60,70,62,61,69,55,64,61,59,65,54,66,67,62,55,15,14,7,9,7
213938,D. Biraschi,Genoa,Italy,"CB, RB",69,76,1300000,7000,23,Italian Serie A,Right,Medium/High,Normal (170-185),2500000,34,31,58,65,30,49,37,38,58,65,66,53,52,68,64,50,68,41,71,28,65,67,34,42,32,58,70,76,72,15,9,16,7,12
173147,D. Dessena,Cagliari,Italy,"CM, RB",70,70,1500000,15000,31,Italian Serie A,Right,Medium/High,Normal (170-185),2700000,66,55,67,69,68,70,66,64,66,68,69,57,71,68,67,73,67,78,68,78,82,74,68,67,56,70,68,74,76,4,4,4,4,4
45605,M. Brighi,Empoli,Italy,"CM, CDM",70,70,450000,7000,37,Italian Serie A,Right,Medium/High,Normal (170-185),1000000,64,60,68,74,66,66,68,64,70,71,51,52,56,67,78,70,72,63,71,64,65,68,65,74,68,69,64,60,58,15,10,9,12,5
206109,Y. Chibsah,Frosinone,Ghana,"CM, CDM",71,74,2900000,10000,25,Italian Serie A,Right,Medium/High,Normal (170-185),5500000,59,58,60,73,44,69,50,46,68,70,74,66,80,74,83,70,65,87,69,63,75,75,64,62,52,63,64,66,62,9,5,10,9,5
193267,F. Pisacane,Cagliari,Italy,"CB, RB",72,72,1800000,20000,32,Italian Serie A,Right,Medium/High,Normal (170-185),3200000,60,20,62,58,14,61,28,25,45,60,69,69,67,74,67,32,93,60,71,32,73,71,49,41,28,66,71,76,72,11,15,15,12,13
189118,Thiago Cionek,SPAL,Poland,CB,72,72,1800000,10000,32,Italian Serie A,Right,Medium/High,Normal (170-185),3200000,35,22,66,54,34,46,31,25,52,56,67,68,65,64,59,31,91,62,83,26,68,74,30,36,39,65,70,73,72,6,8,8,9,16
137774,D. Maietta,Empoli,Italy,CB,72,72,725000,8000,35,Italian Serie A,Right,Medium/High,Normal (170-185),1300000,28,13,70,56,15,43,15,14,53,48,30,33,33,68,52,21,70,50,77,18,72,78,16,20,15,70,65,78,74,14,5,7,15,5
152922,E. Barreto,U.C. Sampdoria,Paraguay,"CM, CDM",73,73,2300000,30000,33,Italian Serie A,Right,Medium/High,Normal (170-185),4000000,66,56,60,76,68,68,73,76,74,74,66,66,66,70,62,83,48,60,74,74,78,76,69,73,60,72,74,76,72,11,6,15,14,15
149185,F. Magnanelli,U.S. Sassuolo Calcio,Italy,CDM,76,76,3100000,40000,33,Italian Serie A,Right,Medium/High,Normal (170-185),5300000,61,45,61,74,60,58,62,61,73,72,67,65,63,72,64,70,55,69,71,66,84,79,53,70,57,80,78,76,74,8,12,7,11,5
216655,Bastos,Lazio,Angola,CB,78,83,11500000,40000,26,Italian Serie A,Right,Medium/High,Normal (170-185),20400000,36,30,74,70,31,55,35,28,65,62,77,73,62,72,76,49,71,65,82,41,75,79,31,28,50,67,80,80,77,13,8,11,12,12
201519,J. Veretout,Fiorentina,France,"CM, CDM",78,83,13500000,50000,25,Italian Serie A,Right,Medium/High,Normal (170-185),24000000,74,66,54,82,68,76,70,76,76,79,72,66,76,78,76,76,69,79,68,74,72,76,72,76,74,78,69,76,72,9,10,11,8,9
169115,A. Masiello,Atalanta,Italy,CB,79,79,7000000,30000,32,Italian Serie A,Right,Medium/High,Normal (170-185),11900000,60,23,76,66,52,54,47,35,68,62,58,55,60,79,56,63,79,63,75,41,76,84,30,36,31,74,78,83,80,14,7,12,12,12
199914,Allan,Napoli,Brazil,CM,82,82,23000000,80000,27,Italian Serie A,Right,Medium/High,Normal (170-185),39100000,70,68,59,82,56,82,65,49,76,80,80,71,82,86,80,70,69,95,72,62,85,86,79,79,53,77,85,85,80,13,13,5,5,8
158963,L. Biglia,AC Milan,Argentina,"CDM, CM",82,82,12500000,100000,32,Italian Serie A,Right,Medium/High,Normal (170-185),21300000,74,50,54,86,78,80,71,76,82,84,65,65,76,80,78,77,62,75,65,75,83,82,50,80,72,80,80,78,74,14,12,7,12,7
176266,Lucas Leiva,Lazio,Brazil,"CDM, CB",83,83,17500000,60000,31,Italian Serie A,Right,Medium/High,Normal (170-185),29800000,63,62,72,82,59,77,74,47,81,78,67,67,78,82,80,77,82,80,70,66,80,87,66,81,61,86,82,82,78,10,8,8,5,6
53302,D. De Rossi,Roma,Italy,CDM,83,83,8000000,80000,34,Italian Serie A,Right,Medium/High,Normal (170-185),13600000,57,50,81,81,74,64,62,71,80,77,63,67,64,80,72,81,77,74,81,72,84,87,55,71,75,87,90,82,80,10,7,13,10,9
216067,R. Gagliolo,Parma,Italy,"LB, CB",69,69,825000,15000,28,Italian Serie A,Left,Medium/High,Normal (170-185),1500000,59,42,66,59,38,48,21,22,55,60,76,77,75,66,78,71,88,76,69,57,70,69,36,26,38,69,58,75,74,7,9,12,8,14
223697,R. Gosens,Atalanta,Germany,"LM, LB",71,76,3200000,15000,23,Italian Serie A,Left,Medium/High,Normal (170-185),5600000,73,56,57,71,60,72,70,58,69,72,75,73,68,70,66,72,91,78,65,66,68,64,60,64,50,60,74,72,70,7,16,15,16,10
197926,L. Crisetig,Frosinone,Italy,"CM, CDM",74,77,7000000,15000,25,Italian Serie A,Left,Medium/High,Normal (170-185),,62,33,68,78,58,72,61,59,76,76,48,54,67,72,68,70,72,76,76,68,67,73,60,74,59,72,68,72,60,4,4,4,4,4
165109,?. Radu,Lazio,Romania,"CB, LB",80,80,10000000,50000,31,Italian Serie A,Left,Medium/High,Normal (170-185),17000000,67,55,70,71,51,66,45,48,67,69,70,68,70,78,67,79,65,69,74,74,75,85,55,60,57,76,86,86,85,9,12,12,6,13
245491,P. Beruatto,Juventus,Italy,LB,62,78,575000,6000,19,Italian Serie A,Left,Medium/High,Lean (170-185),1300000,50,10,60,58,38,52,41,40,55,54,62,68,54,59,54,57,68,60,68,32,57,60,22,43,43,56,64,66,68,14,5,12,10,12
215651,Samir,Udinese Calcio,Brazil,"CB, LB",73,77,4400000,15000,23,Italian Serie A,Left,Medium/High,Normal (185+),8300000,60,24,68,62,28,54,29,30,58,62,66,68,50,66,36,60,60,71,76,26,78,74,30,42,44,65,73,76,74,11,11,14,11,14
226536,O. Colley,U.C. Sampdoria,Gambia,CB,75,80,7500000,30000,25,Italian Serie A,Left,Medium/High,Normal (185+),13300000,44,28,75,67,24,42,38,37,60,60,60,79,59,71,44,41,65,79,87,31,82,68,28,32,33,66,70,73,78,8,7,7,14,13
225439,R. Mandragora,Udinese Calcio,Italy,"CM, CDM",75,85,10500000,20000,21,Italian Serie A,Left,Medium/High,Lean (170-185),21000000,65,59,65,77,55,76,66,57,74,75,54,67,73,74,74,66,68,76,77,65,67,74,62,75,52,69,77,75,69,13,14,9,14,16
208535,A. Duncan,U.S. Sassuolo Calcio,Ghana,CM,75,80,8500000,40000,25,Italian Serie A,Left,Medium/High,Stocky (170-185),15100000,73,50,68,79,58,71,64,50,74,76,77,71,73,77,70,84,78,80,72,75,86,79,68,67,44,76,73,79,74,9,8,8,6,8
207555,F. Helander,Bologna,Sweden,CB,75,77,7000000,30000,25,Italian Serie A,Left,Medium/High,Lean (185+),12400000,30,28,74,52,21,52,39,40,48,54,46,52,54,68,54,58,68,63,83,25,80,77,24,45,34,63,80,78,74,15,8,10,7,16
226601,Vitor Hugo,Fiorentina,Brazil,CB,76,78,7500000,40000,27,Italian Serie A,Left,Medium/High,Lean (185+),13300000,32,26,82,41,33,39,33,34,37,49,66,69,43,73,47,49,79,60,78,22,80,76,27,33,49,70,75,78,80,14,7,14,9,13
210413,A. Romagnoli,AC Milan,Italy,CB,82,89,26500000,80000,23,Italian Serie A,Left,Medium/High,Normal (185+),50400000,36,20,76,67,24,65,36,24,67,67,63,69,60,78,53,60,78,74,79,46,84,84,26,40,34,76,88,84,80,9,14,12,8,9
210617,Samu Castillejo,AC Milan,Spain,"RM, LM, CM",83,87,34000000,100000,23,Italian Serie A,Left,Medium/High,Lean (170-185),60400000,82,79,43,81,58,86,78,75,79,83,85,86,83,82,78,78,63,55,50,70,48,50,83,83,59,71,45,43,25,13,16,15,8,14
189712,K. Strootman,Roma,Netherlands,"CM, CDM",83,83,25500000,90000,28,Italian Serie A,Left,Medium/High,Normal (185+),43400000,74,68,68,87,63,75,75,70,84,84,65,66,65,84,68,81,53,79,81,70,86,84,78,79,77,85,75,84,75,7,12,11,6,7
138956,G. Chiellini,Juventus,Italy,CB,89,89,27000000,225000,33,Italian Serie A,Left,Medium/High,Normal (185+),44600000,58,33,84,59,45,58,60,31,59,57,65,72,54,82,55,78,89,61,87,49,92,88,28,50,50,84,93,93,90,3,3,2,4,3
228681,F. Sierralta,Parma,Chile,"RB, CB",63,77,725000,5000,21,Italian Serie A,Right,Medium/High,Lean (185+),,57,30,67,60,23,46,23,28,30,61,59,55,51,54,34,38,76,58,86,25,59,67,23,33,40,52,65,66,64,12,10,9,7,13
224378,M. Bani,Chievo Verona,Italy,CB,65,70,625000,4000,24,Italian Serie A,Right,Medium/High,Normal (185+),1100000,12,12,62,48,17,50,13,17,44,52,53,62,54,60,44,23,75,63,79,11,65,62,12,15,19,59,52,72,66,9,14,8,6,11
235474,G. Rolando,U.C. Sampdoria,Italy,"RM, LM",66,75,1000000,9000,23,Italian Serie A,Right,Medium/High,Lean (170-185),1900000,69,36,50,64,50,69,61,56,58,67,79,85,70,61,73,57,60,65,65,57,59,56,58,61,53,57,54,64,60,9,11,7,11,8
225970,A. Gnoukouri,Inter,Côte d'Ivoire,"CM, CDM",68,76,1300000,15000,21,Italian Serie A,Right,Medium/High,Lean (170-185),2500000,62,48,69,74,50,66,54,46,70,72,63,61,58,60,70,64,68,63,67,50,70,66,58,64,50,58,62,72,68,12,7,7,12,7
220152,Y. Baraye,Parma,Senegal,"LW, CAM, ST",68,69,1100000,15000,26,Italian Serie A,Right,Medium/High,Lean (170-185),2000000,64,68,46,67,51,75,54,56,66,67,78,88,67,55,71,59,56,69,46,52,51,37,62,62,50,66,50,59,51,7,8,8,8,15
137786,V. Di Cesare,Parma,Italy,CB,69,69,250000,10000,35,Italian Serie A,Right,Medium/High,Normal (185+),450000,20,48,66,45,22,54,18,21,37,60,40,33,31,60,49,58,85,51,88,53,71,65,22,19,25,68,65,74,71,8,11,12,10,9
235863,M. Varnier,Atalanta,Italy,CB,70,85,3500000,10000,20,Italian Serie A,Right,Medium/High,Normal (185+),,41,33,70,59,35,51,32,30,53,59,64,73,49,63,55,51,73,70,81,33,65,66,33,50,52,64,67,71,70,12,14,5,15,11
226108,F. Romagna,Cagliari,Italy,CB,70,84,3500000,10000,21,Italian Serie A,Right,Medium/High,Normal (185+),8600000,38,23,61,66,34,51,32,32,61,62,65,68,65,68,59,48,69,56,68,30,65,72,36,36,43,63,71,75,69,12,12,6,7,13
224221,J. Andersen,U.C. Sampdoria,Denmark,CB,70,78,2300000,15000,22,Italian Serie A,Right,Medium/High,Normal (185+),4300000,36,40,62,60,30,46,40,36,64,58,64,59,50,66,55,48,77,53,83,38,68,70,28,48,44,62,71,72,66,13,7,9,15,14
235290,K. Bonifazi,SPAL,Italy,CB,71,79,3000000,8000,22,Italian Serie A,Right,Medium/High,Normal (185+),,34,30,61,56,36,46,29,34,36,59,59,55,49,65,65,43,72,53,74,30,70,72,33,37,44,65,68,78,74,8,8,7,14,6
230672,Lyanco,Torino F.C.,Brazil,CB,71,80,3200000,15000,21,Italian Serie A,Right,Medium/High,Normal (185+),6100000,35,33,69,67,34,45,33,27,52,57,55,65,57,61,44,43,71,55,77,27,75,68,31,36,47,62,70,74,70,9,7,13,10,8
222501,T. Castagne,Atalanta,Belgium,"RM, RB",71,78,3300000,15000,22,Italian Serie A,Right,Medium/High,Lean (185+),6300000,76,52,59,71,40,73,54,33,68,73,69,72,70,68,66,62,70,84,63,52,66,66,62,62,27,62,73,72,70,14,9,15,10,15
219998,J. Mauri,AC Milan,Italy,"CM, CDM",72,79,4300000,40000,22,Italian Serie A,Right,Medium/High,Normal (170-),8200000,66,40,41,78,64,77,72,55,74,78,77,65,89,66,93,64,75,74,33,68,69,68,50,72,62,68,70,62,66,12,8,7,15,6
206098,Patric,Lazio,Spain,"RB, CB",72,75,3200000,30000,25,Italian Serie A,Right,Medium/High,Lean (170-185),5700000,65,49,69,72,25,60,46,48,55,70,67,64,64,68,57,63,67,69,66,57,62,74,55,62,51,67,73,76,74,8,14,12,9,14
238095,N. Milenkovi?,Fiorentina,Serbia,"CB, RB",73,82,5500000,30000,20,Italian Serie A,Right,Medium/High,Lean (185+),10500000,58,20,64,62,26,54,30,22,56,60,63,61,40,68,40,38,68,74,82,28,78,74,22,32,34,70,76,76,70,8,7,13,7,14
236355,Luiz Felipe,Lazio,Brazil,CB,73,84,6000000,20000,21,Italian Serie A,Right,Medium/High,Lean (185+),11400000,37,22,64,64,32,62,31,35,58,66,72,69,43,74,46,44,68,55,68,26,66,76,28,52,44,58,78,77,77,14,8,13,10,9
219591,S. Simi?,AC Milan,Czech Republic,CB,73,81,5000000,40000,23,Italian Serie A,Right,Medium/High,Lean (185+),9500000,43,20,68,58,12,54,29,27,58,58,43,56,51,68,51,57,71,59,79,21,76,72,20,38,21,66,80,74,72,5,3,5,5,3
201223,A. Acquah,Empoli,Ghana,CM,73,74,4600000,10000,26,Italian Serie A,Right,Medium/High,Lean (170-185),8700000,64,59,60,74,50,76,54,54,68,70,78,76,78,74,79,72,79,79,78,65,80,74,72,70,60,67,66,77,76,11,5,10,6,7
230936,Á. Nagy,Bologna,Hungary,CDM,74,82,7000000,20000,23,Italian Serie A,Right,Medium/High,Lean (170-185),13300000,72,48,54,80,68,78,74,62,78,80,73,73,78,74,79,58,54,78,54,58,64,70,64,78,58,76,72,72,64,10,7,6,10,14
223524,E. Goldaniga,Frosinone,Italy,CB,74,76,6000000,10000,24,Italian Serie A,Right,Medium/High,Normal (185+),,27,22,73,57,26,48,29,33,56,59,43,55,42,70,35,55,79,56,78,41,76,74,13,19,34,64,73,75,75,9,12,7,15,15
205735,M. Pucciarelli,Chievo Verona,Italy,"ST, CF",74,75,6500000,15000,27,Italian Serie A,Right,Medium/High,Lean (170-185),,62,74,54,72,74,77,69,39,58,78,90,75,90,74,86,74,72,80,58,69,60,32,78,64,55,74,58,32,28,7,5,10,8,8
190330,N. Rigoni,Chievo Verona,Italy,"CM, CDM",74,74,6000000,15000,27,Italian Serie A,Right,Medium/High,Lean (185+),10200000,61,46,67,78,51,71,64,61,76,75,52,58,58,71,63,61,67,77,75,69,70,73,61,71,51,75,63,68,64,4,10,13,6,13
220093,H. Hateboer,Atalanta,Netherlands,"RM, RB",75,80,9000000,20000,24,Italian Serie A,Right,Medium/High,Lean (185+),16000000,77,55,63,75,52,77,41,30,70,75,76,82,64,74,64,72,74,86,72,58,71,65,67,67,47,67,73,77,75,11,6,8,14,15
171830,N. Spolli,Genoa,Argentina,CB,75,75,1600000,10000,35,Italian Serie A,Right,Medium/High,Lean (185+),2800000,25,36,78,45,35,45,19,18,45,49,32,46,32,60,32,72,68,33,93,22,73,79,20,25,33,73,76,78,74,8,7,10,10,14
185163,L. Rossettini,Chievo Verona,Italy,CB,76,76,3100000,15000,33,Italian Serie A,Right,Medium/High,Normal (185+),,35,29,76,58,34,50,42,36,58,54,59,55,58,70,50,65,78,59,81,60,76,76,32,28,45,74,80,78,77,5,5,5,5,5
161805,V. Behrami,Udinese Calcio,Switzerland,"CDM, CM",76,76,3100000,20000,33,Italian Serie A,Right,Medium/High,Normal (185+),5600000,68,54,66,74,69,70,70,69,72,74,67,67,70,72,69,76,70,73,74,70,90,74,66,70,72,76,72,78,76,12,11,7,15,11
235805,F. Chiesa,Fiorentina,Italy,"RW, CF",77,86,14000000,40000,20,Italian Serie A,Right,Medium/High,Lean (170-185),26600000,70,70,50,75,68,83,73,48,60,80,86,80,86,76,78,80,55,77,64,78,60,30,76,69,62,76,65,34,34,6,7,8,9,7
230613,A. Diawara,Napoli,Guinea,"CM, CDM",77,87,14000000,40000,20,Italian Serie A,Right,Medium/High,Lean (170-185),26600000,64,39,59,82,46,76,62,37,76,80,70,70,78,76,69,66,58,84,70,56,82,77,54,78,52,75,73,76,72,11,14,5,11,11
215051,L. López,Genoa,Argentina,CB,77,77,7000000,20000,28,Italian Serie A,Right,Medium/High,Normal (185+),,33,48,79,66,50,61,37,32,58,62,64,66,64,73,55,67,87,55,79,44,79,79,38,41,48,75,76,76,75,14,12,8,6,13
213629,E. Pulgar,Bologna,Chile,"CDM, CM",77,82,10000000,30000,24,Italian Serie A,Right,Medium/High,Lean (185+),17800000,58,44,69,78,54,74,58,58,72,78,67,67,68,72,68,72,79,84,77,66,76,72,58,74,60,74,80,78,74,12,12,11,15,11
191053,T. Rincón,Torino F.C.,Venezuela,"CM, CDM",77,77,8000000,40000,30,Italian Serie A,Right,Medium/High,Stocky (170-185),13600000,65,45,58,78,60,76,55,52,76,77,76,69,75,76,81,77,91,87,77,72,82,80,66,72,46,74,72,82,78,12,12,11,8,12
215466,N. Maksimovi?,Napoli,Serbia,CB,78,81,11000000,50000,26,Italian Serie A,Right,Medium/High,Lean (185+),19500000,45,22,79,59,28,49,29,23,59,61,62,68,51,71,58,39,67,67,86,29,77,80,29,31,26,70,79,80,79,12,9,5,11,15
212153,R. Gagliardini,Inter,Italy,"CDM, CM",78,82,11500000,50000,24,Italian Serie A,Right,Medium/High,Lean (185+),20400000,64,54,73,78,68,75,68,38,75,77,68,68,64,72,62,76,64,85,71,73,74,80,68,73,40,74,77,78,76,12,6,8,7,9
182495,M. Cáceres,Lazio,Uruguay,"CB, RB",78,78,7000000,40000,31,Italian Serie A,Right,Medium/High,Lean (170-185),11900000,69,37,76,67,65,60,68,41,65,66,78,74,79,73,74,70,91,69,72,59,78,80,50,58,50,76,80,78,77,2,3,4,2,4
182179,S. De Maio,Bologna,France,CB,78,78,7000000,30000,31,Italian Serie A,Right,Medium/High,Normal (185+),11900000,11,20,78,50,20,52,23,39,50,54,61,67,54,72,54,61,83,63,92,37,74,78,19,34,46,76,82,80,78,6,5,5,11,7
159287,R. Montolivo,AC Milan,Italy,"CDM, CM",78,78,4200000,70000,33,Italian Serie A,Right,Medium/High,Lean (170-185),7100000,76,46,60,84,74,80,78,76,86,85,45,55,65,80,73,84,61,63,69,84,64,76,50,84,76,82,78,72,68,3,5,3,3,5
220477,M. Caldara,AC Milan,Italy,CB,80,86,17500000,70000,24,Italian Serie A,Right,Medium/High,Normal (185+),33300000,34,36,82,63,51,62,20,24,58,63,65,69,58,77,59,38,76,67,79,20,76,82,34,32,30,74,85,84,80,14,9,6,9,5
198176,S. de Vrij,Inter,Netherlands,CB,84,86,31500000,90000,26,Italian Serie A,Right,Medium/High,Normal (185+),55900000,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,8,10,7,14,13
232363,M. Škriniar,Inter,Slovakia,CB,85,92,46500000,80000,23,Italian Serie A,Right,Medium/High,Normal (185+),88400000,40,42,80,70,40,59,34,30,68,67,70,73,48,81,48,50,78,77,83,30,86,86,30,57,56,80,92,88,82,10,13,12,8,12
168609,Miranda,Inter,Brazil,CB,85,85,15500000,100000,33,Italian Serie A,Right,Medium/High,Lean (185+),26400000,48,43,80,70,51,67,32,39,69,73,66,69,61,81,57,70,82,65,79,41,83,85,43,58,49,81,90,90,85,12,6,10,13,12
177509,M. Benatia,Juventus,Morocco,CB,86,86,30000000,160000,31,Italian Serie A,Right,Medium/High,Normal (185+),49500000,45,47,83,65,44,64,34,27,65,64,67,73,59,82,53,66,85,69,93,24,86,86,38,47,41,82,89,87,85,7,4,8,7,11
230557,A. Da Cruz,Parma,Netherlands,"ST, LW",63,73,600000,7000,21,Italian Serie A,Right,High/Medium,Lean (170-185),1200000,60,65,52,59,55,65,70,41,48,64,79,78,73,59,67,66,45,58,54,65,32,24,58,53,40,64,48,35,26,12,15,12,14,13
