Id,Name,Team,Position,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
178418,F. Peluso,U.S. Sassuolo Calcio,"CB, LB",73,73,1200000,24000,35,Italian Serie A,Italy,Left,Medium/Medium,Lean (185+),2200000,68,41,77,62,31,59,69,47,62,60,52,52,56,70,46,65,69,62,73,57,67,75,50,38,48,71,74,75,75,9,5,4,6,4
188600,M. Abeid,FC Nantes,"CDM, CM",73,75,4300000,19000,26,French Ligue 1,Algeria,Right,Medium/Medium,Stocky (170-185),9000000,58,67,44,76,60,77,68,65,74,75,56,62,67,71,72,75,59,70,76,70,76,69,67,68,62,76,70,69,63,14,14,8,15,10
189177,J. Fleck,Sheffield United,CM,73,74,4500000,28000,27,English Premier League,Scotland,Left,Medium/Medium,Stocky (170-),9400000,73,59,44,72,67,74,73,69,73,73,77,67,79,72,84,73,79,82,66,67,81,71,62,75,64,75,69,67,67,7,8,7,13,6
192449,M. Stiepermann,Norwich City,CAM,73,73,4000000,37000,28,English Premier League,Germany,Left,Medium/Medium,Lean (185+),8100000,67,67,64,71,65,74,73,67,67,73,64,68,67,75,56,84,55,85,76,74,74,62,74,75,58,74,61,68,62,8,12,9,7,8
201139,I. Strini?,AC Milan,LB,73,73,2900000,26000,31,Italian Serie A,Croatia,Left,Medium/Medium,Lean (185+),4900000,76,48,60,70,50,70,62,55,66,74,65,62,66,70,71,68,68,69,72,60,72,76,66,58,61,68,76,76,74,10,8,14,13,10
206141,K. Coulibaly,FC Nantes,ST,73,73,4300000,22000,27,French Ligue 1,Mali,Right,Medium/Medium,Lean (185+),8500000,64,74,75,67,68,64,46,39,50,66,68,78,45,69,33,74,37,63,84,65,65,22,72,61,69,67,18,24,23,10,11,9,13,12
208459,M. Dijks,Bologna,"LB, LM",73,74,4100000,23000,26,Italian Serie A,Netherlands,Left,Medium/Medium,Lean (185+),7200000,72,30,68,71,39,69,64,42,69,68,68,77,47,74,42,61,32,81,90,36,80,70,61,52,44,73,72,75,70,11,9,12,13,13
210320,I. Mbaye,Bologna,"RB, LB",73,76,4500000,20000,24,Italian Serie A,Senegal,Right,Medium/Medium,Lean (185+),7900000,72,35,66,70,50,68,68,55,64,69,66,73,70,70,65,69,53,74,65,56,75,71,60,50,49,68,72,74,74,15,7,6,10,9
212240,K. Karaman,Fortuna Düsseldorf,"LM, RM, ST",73,76,5000000,23000,25,German 1. Bundesliga,Turkey,Right,Medium/Medium,Lean (185+),9400000,69,75,68,72,60,78,45,28,62,75,70,70,74,70,66,74,78,69,68,70,64,22,72,64,56,57,24,24,18,6,12,13,8,15
217870,G. Di Lorenzo,Napoli,"RM, RB, RWB",73,74,4800000,40000,25,Italian Serie A,Italy,Right,Medium/Medium,Stocky (170-185),8400000,74,70,71,73,66,75,69,69,71,73,65,72,73,75,72,72,75,79,72,69,72,74,68,64,59,72,74,73,73,8,10,8,10,7
221168,D. Kownacki,Fortuna Düsseldorf,"ST, LM, RM",73,83,6500000,25000,22,German 1. Bundesliga,Poland,Right,Medium/Medium,Lean (185+),,54,73,66,66,63,70,52,32,59,70,79,77,75,70,67,78,68,72,73,57,58,42,75,62,72,71,20,18,16,15,13,9,9,11
222634,I. Success,Watford,"ST, RM, LM",73,79,5500000,43000,23,English Premier League,Nigeria,Right,Medium/Medium,Stocky (170-185),11600000,73,69,64,68,57,77,56,54,55,79,72,77,67,68,64,80,78,63,75,58,45,22,72,62,68,63,41,33,24,8,15,14,8,10
225475,Hernani,Parma,"CDM, CM",73,77,4700000,28000,25,Italian Serie A,Brazil,Right,Medium/Medium,Lean (185+),8800000,53,63,66,73,59,73,63,78,73,73,68,67,65,71,53,77,62,68,69,76,76,73,69,67,72,69,71,74,69,9,13,13,11,7
231236,M. Cafaro,Stade de Reims,"LM, CAM",73,81,6000000,20000,22,French Ligue 1,France,Right,Medium/Medium,Lean (170-),13200000,74,66,47,72,59,75,71,75,71,74,77,74,86,69,89,74,59,69,56,73,62,48,67,69,56,68,44,41,45,6,10,11,10,10
233550,S. Grandsir,Stade Brestois 29,"RM, LM",73,82,6000000,25000,22,French Ligue 1,France,Right,Medium/Medium,Normal (170-),,75,59,58,72,56,76,74,59,70,71,89,86,90,65,89,71,69,69,57,57,67,45,64,65,50,67,44,39,47,12,13,7,11,5
236532,R. Koch,Sport-Club Freiburg,"CDM, CB",73,78,4900000,16000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),9100000,40,27,76,75,29,56,31,28,69,70,53,65,55,70,49,56,53,74,77,42,68,73,53,65,38,71,69,74,69,9,6,15,8,6
243656,N. Radonji?,Olympique de Marseille,"LW, RW",73,78,5500000,25000,23,French Ligue 1,Serbia,Right,Medium/Medium,Lean (185+),10900000,74,62,49,73,74,74,58,54,66,72,86,75,81,73,64,76,45,66,57,72,43,22,67,73,57,76,31,26,23,7,9,14,13,6
176619,A. Ramos,Granada CF,ST,72,72,2000000,16000,33,Spain Primera Division,Colombia,Right,Medium/Medium,Lean (185+),4300000,68,72,76,66,68,71,67,48,55,66,71,75,71,72,66,72,90,54,72,62,58,43,72,65,73,78,58,33,28,9,14,13,14,6
213750,K. Sema,Watford,"LM, RM",72,74,3800000,38000,25,English Premier League,Sweden,Left,Medium/Medium,Stocky (170-185),7500000,69,63,34,71,61,76,67,72,62,74,77,78,73,69,77,77,50,69,72,68,63,40,65,71,44,62,36,49,48,7,11,10,16,7
215556,E. Fernandes,1. FSV Mainz 05,"CM, CDM",72,80,4500000,17000,23,German 1. Bundesliga,Switzerland,Right,Medium/Medium,Lean (185+),8600000,57,66,45,74,56,73,57,51,72,74,68,75,66,64,56,73,56,78,72,70,66,60,65,69,55,63,56,70,60,12,7,13,15,13
219469,S. Perica,Udinese Calcio,ST,72,77,4200000,12000,23,Italian Serie A,Croatia,Right,Medium/Medium,Lean (185+),7500000,44,72,76,58,66,66,44,44,38,68,68,65,58,70,41,74,72,64,75,58,66,26,77,50,62,68,20,22,18,10,15,15,9,14
223929,A. Leya Iseka,Toulouse Football Club,ST,72,79,4400000,17000,21,French Ligue 1,Belgium,Right,Medium/Medium,Stocky (170-185),9800000,69,74,67,64,69,71,64,48,48,72,85,84,73,62,71,76,84,70,76,72,59,26,63,59,68,72,16,25,24,14,15,9,12,15
228321,Sergi Palencia,AS Saint-Étienne,RB,72,79,3900000,17000,23,French Ligue 1,Spain,Right,Medium/Medium,Normal (170-),8200000,72,51,57,70,34,71,58,44,59,69,81,78,75,68,72,68,58,79,67,59,82,68,65,44,45,71,70,72,67,9,14,6,11,11
239817,B. Soumaré,LOSC Lille,"CM, CDM",72,86,7000000,19000,20,French Ligue 1,France,Right,Medium/Medium,Lean (185+),17700000,56,51,60,73,52,75,59,53,72,78,67,71,64,69,64,64,68,67,75,57,68,70,64,69,52,74,65,69,64,11,6,13,5,10
214096,T. Kleindienst,Sport-Club Freiburg,ST,71,76,3200000,15000,23,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),6000000,50,71,75,60,68,67,54,39,45,59,62,69,53,68,47,78,70,67,79,69,61,26,71,53,59,64,27,29,22,7,8,12,7,14
216381,J. Zimmer,Fortuna Düsseldorf,"RB, RM, LM",71,76,2800000,16000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Stocky (170-185),5200000,73,53,42,71,47,69,62,39,59,71,77,77,76,69,90,76,76,80,65,66,72,65,62,58,42,65,67,68,71,13,7,14,16,11
222840,R. Coly,OGC Nice,LB,71,78,3000000,15000,23,French Ligue 1,Senegal,Left,Medium/Medium,Lean (185+),6500000,70,37,64,68,38,66,56,34,63,67,77,83,71,62,61,59,83,78,75,44,70,64,66,43,36,63,67,73,70,8,13,13,13,13
230978,T. Awoniyi,1. FSV Mainz 05,ST,71,80,3700000,37000,21,German 1. Bundesliga,Nigeria,Right,Medium/Medium,Stocky (185+),,56,74,68,66,63,68,54,35,52,58,78,79,68,63,69,75,79,66,78,61,64,14,69,53,68,58,20,27,18,10,7,9,8,10
241130,I. Ganago,OGC Nice,"ST, LW",71,81,3900000,16000,20,French Ligue 1,Cameroon,Right,Medium/Medium,Stocky (170-185),8600000,49,71,65,63,60,71,51,40,40,70,77,79,63,59,70,78,65,62,75,66,48,45,67,48,66,65,39,17,14,9,10,8,8,13
193794,Villalibre,Athletic Club de Bilbao,ST,70,77,2500000,10000,21,Spain Primera Division,Spain,Left,Medium/Medium,Stocky (170-185),5900000,34,69,72,55,65,63,60,36,45,68,69,72,70,64,66,78,77,62,89,57,62,31,65,52,73,74,41,32,30,13,15,15,12,14
200930,L. Tremolada,Brescia,"CAM, CM",70,71,2000000,9000,27,Italian Serie A,Italy,Left,Medium/Medium,Lean (185+),3800000,65,58,55,70,53,70,70,70,68,71,74,73,76,65,74,71,41,71,58,70,38,52,60,71,60,69,54,48,42,12,10,11,7,7
204519,C. Martina,Everton,"RB, LB",70,70,1500000,35000,29,English Premier League,Curacao,Right,Medium/Medium,Lean (185+),2800000,74,45,64,68,44,62,65,45,60,66,61,64,67,69,59,61,87,74,71,60,71,69,58,59,51,65,70,71,71,13,14,14,14,12
223357,W. Kaptoum,Real Betis Balompié,"CM, CDM",70,79,2700000,11000,22,Spain Primera Division,Cameroon,Right,Medium/Medium,Normal (170-),6200000,56,60,45,75,40,71,57,39,73,76,62,60,78,65,83,73,66,61,60,67,57,59,59,67,50,73,62,64,62,11,13,15,13,15
229011,K. N'Doram,FC Metz,CDM,70,77,2300000,15000,23,French Ligue 1,France,Right,Medium/Medium,Lean (185+),,49,28,69,70,35,59,50,29,66,68,58,54,55,68,59,47,75,68,74,23,68,67,50,57,40,64,69,75,70,11,12,14,9,12
231685,R. Pierre-Gabriel,1. FSV Mainz 05,"RB, LB",70,80,2600000,10000,21,German 1. Bundesliga,France,Right,Medium/Medium,Stocky (170-185),4900000,68,41,60,64,43,69,60,35,51,68,75,79,68,67,71,57,72,74,68,53,65,67,48,54,56,64,66,68,70,11,10,10,6,10
235842,A. Pinamonti,Genoa,ST,70,86,3900000,24000,20,Italian Serie A,Italy,Right,Medium/Medium,Lean (185+),,40,73,70,53,72,64,43,47,36,74,66,63,64,67,64,68,64,62,68,67,52,16,70,45,69,60,15,19,19,14,10,15,7,11
236518,A. Nordin,AS Saint-Étienne,"LM, RM",70,80,2900000,12000,21,French Ligue 1,France,Left,Medium/Medium,Normal (170-),6000000,64,70,61,66,51,75,61,42,59,71,83,81,73,57,79,69,62,58,56,66,31,28,67,67,55,58,28,32,26,14,6,13,10,13
236522,E. Brignola,U.S. Sassuolo Calcio,"CAM, RW, CF",70,84,3800000,14000,19,Italian Serie A,Italy,Left,Medium/Medium,Stocky (170-),9200000,65,66,53,69,45,73,48,45,63,72,72,70,76,62,74,64,61,64,53,63,40,20,73,65,60,50,23,12,13,14,6,10,8,5
236624,A. Barkok,Fortuna Düsseldorf,"CM, CAM",70,84,3800000,13000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),,60,63,61,72,55,80,63,60,64,81,70,69,76,67,68,65,55,63,67,60,56,52,64,68,53,52,47,59,61,7,12,13,8,13
237595,M. Friedl,SV Werder Bremen,"CB, LB",70,80,2600000,10000,21,German 1. Bundesliga,Austria,Left,Medium/Medium,Lean (185+),5000000,62,32,63,64,37,66,37,42,53,68,63,65,62,70,62,36,66,67,68,41,63,67,54,47,45,55,72,75,69,11,15,6,6,7
241637,A. Tchouaméni,FC Girondins de Bordeaux,CM,70,84,3800000,10000,19,French Ligue 1,France,Right,Medium/Medium,Lean (185+),9500000,47,49,64,72,46,71,47,45,70,73,69,74,67,70,61,67,72,72,74,48,72,69,67,66,47,70,69,71,65,9,8,12,12,7
52126,F. Balmont,Dijon FCO,CM,69,69,275000,5000,39,French Ligue 1,France,Right,Medium/Medium,Normal (170-),520000,69,61,49,74,58,64,64,70,71,71,33,33,46,73,78,72,34,33,57,67,80,78,62,70,60,72,72,74,70,6,11,7,14,16
193686,V. Regini,U.C. Sampdoria,"LB, CB",69,69,900000,15000,28,Italian Serie A,Italy,Left,Medium/Medium,Lean (185+),1500000,63,32,63,63,25,56,44,33,60,63,65,61,65,71,59,66,66,62,70,27,70,73,46,30,43,60,70,74,73,8,8,11,14,10
205089,M. Valoti,SPAL,"CM, CAM, RM",69,73,1300000,7000,25,Italian Serie A,Italy,Right,Medium/Medium,Lean (185+),2500000,72,55,48,77,59,74,78,65,72,76,65,68,71,64,76,64,55,63,32,71,48,37,65,69,59,70,54,46,45,6,12,11,8,14
213614,S. Gustafson,Torino F.C.,CM,69,73,1300000,16000,24,Italian Serie A,Sweden,Right,Medium/Medium,Lean (185+),2400000,62,56,49,70,47,72,68,64,69,73,60,55,75,65,59,65,33,67,67,67,58,55,60,71,48,63,60,63,60,16,15,8,12,11
215383,A. Ndour,RC Strasbourg Alsace,LB,69,71,1100000,11000,25,French Ligue 1,Senegal,Left,Medium/Medium,Lean (185+),2300000,71,27,68,69,43,62,64,32,68,73,74,76,66,60,67,42,70,51,65,23,64,68,54,51,38,66,65,68,73,12,9,12,6,14
220421,H. Kamara,Stade de Reims,"LB, LM",69,73,1200000,11000,25,French Ligue 1,France,Left,Medium/Medium,Normal (170-),2500000,64,61,39,70,44,69,60,41,66,69,79,75,82,65,86,66,54,70,56,51,68,69,62,63,46,62,68,66,68,8,9,16,9,13
244675,Sancet,Athletic Club de Bilbao,"CM, CAM",69,84,2200000,6000,19,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),6100000,56,63,38,71,48,74,63,36,64,76,70,63,76,66,56,52,52,58,46,62,38,62,66,71,66,67,45,57,46,15,11,6,15,7
186139,M. James,Leicester City,"CM, CDM",68,68,925000,26000,27,English Premier League,England,Right,Medium/Medium,Stocky (170-185),1800000,69,59,63,71,44,66,65,57,68,69,54,50,60,67,67,69,69,62,64,58,69,65,63,69,52,69,69,67,66,7,10,15,8,14
188383,P. Valdivia,Nîmes Olympique,CM,68,68,775000,9000,31,French Ligue 1,France,Left,Medium/Medium,Lean (185+),1600000,60,67,62,69,51,58,64,68,70,67,52,52,71,66,56,72,73,76,75,72,68,69,64,64,62,67,63,65,63,7,10,15,8,8
225381,J. Petriccione,Lecce,CM,68,74,1200000,6000,24,Italian Serie A,Italy,Right,Medium/Medium,Lean (185+),2400000,63,49,59,74,39,67,50,42,72,70,62,54,62,66,68,57,62,61,63,46,61,55,67,71,49,57,50,58,58,10,14,10,9,15
231184,Guruzeta,Athletic Club de Bilbao,ST,68,79,1500000,9000,22,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),3600000,57,72,69,68,54,69,59,38,62,69,67,63,70,61,53,67,70,48,56,60,31,20,66,68,71,53,26,17,20,12,14,11,10,5
231512,L. Kelly,AFC Bournemouth,"LB, CB",68,84,1800000,15000,20,English Premier League,England,Left,Medium/Medium,Lean (185+),4600000,63,30,60,64,35,67,44,42,53,69,76,77,65,61,66,44,60,73,74,30,65,64,59,55,45,67,66,68,64,7,8,8,11,12
234827,J. Rasmussen,Fiorentina,"CB, CDM, CM",68,79,1400000,14000,22,Italian Serie A,Denmark,Left,Medium/Medium,Lean (185+),2700000,56,30,69,62,30,55,30,29,60,55,60,58,63,65,69,45,67,60,77,30,71,66,22,40,30,63,66,66,66,9,11,12,13,8
240507,A. Gomes,Manchester United,"CAM, CM, LW",68,86,1800000,12000,18,English Premier League,England,Right,Medium/Medium,Lean (170-),4700000,61,61,51,67,57,68,65,68,65,68,77,70,88,64,90,60,54,57,32,64,47,37,62,68,66,69,36,41,35,14,15,14,6,14
245283,F. El Melali,Angers SCO,"RW, ST",68,76,1300000,9000,22,French Ligue 1,Algeria,Right,Medium/Medium,Normal (170-),2900000,65,69,41,65,53,82,49,43,56,70,71,72,68,52,90,55,38,45,38,45,30,18,62,64,66,57,25,35,36,5,8,8,13,10
225567,Eneko Capilla,Real Sociedad,"CAM, CM, CDM",67,74,1100000,8000,24,Spain Primera Division,Spain,Left,Medium/Medium,Lean (170-),2500000,50,60,41,70,50,74,67,61,62,66,66,49,69,60,72,49,42,36,37,55,46,21,58,72,59,66,30,45,47,11,13,12,9,7
225908,R. Oxford,FC Augsburg,"CB, CDM, RB",67,79,1300000,6000,20,German 1. Bundesliga,England,Right,Medium/Medium,Lean (185+),2400000,34,22,64,63,36,52,44,36,57,57,66,72,62,65,53,49,66,65,72,37,68,65,34,53,48,59,66,66,65,10,11,7,9,14
226127,C. Depres,Nîmes Olympique,ST,67,72,1000000,8000,24,French Ligue 1,France,Right,Medium/Medium,Lean (185+),2100000,42,69,71,65,61,64,45,51,43,66,54,51,43,62,52,71,72,54,77,62,38,14,66,45,68,61,34,26,22,7,12,10,12,11
231535,C. Borthwick-Jackson,Manchester United,LB,67,73,925000,23000,22,English Premier League,England,Left,Medium/Medium,Lean (185+),1900000,72,42,65,64,41,62,72,48,59,66,67,73,58,59,58,53,70,68,69,44,57,63,55,55,46,58,63,66,64,6,11,8,11,9
238900,E. Demirovi?,Deportivo Alavés,ST,67,79,1400000,7000,21,Spain Primera Division,Bosnia and Herzegovina,Right,Medium/Medium,Stocky (185+),3200000,34,70,66,57,61,62,48,30,31,66,67,57,65,59,62,78,70,51,77,67,65,20,58,37,61,60,50,28,23,9,8,9,7,6
239249,Oriol Busquets,FC Barcelona,"CDM, CM",67,82,1600000,24000,20,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),4200000,56,36,64,70,37,63,46,42,66,67,53,50,53,64,62,56,52,71,69,47,61,65,41,66,42,70,64,63,61,9,6,5,10,12
240915,Miranda,FC Barcelona,"LB, CB",67,82,1500000,18000,19,Spain Primera Division,Spain,Left,Medium/Medium,Lean (185+),4000000,70,33,56,63,29,62,56,37,56,65,65,69,57,63,58,49,64,66,52,37,57,66,62,48,44,59,65,68,67,11,8,12,9,6
244863,Y. Benrahou,FC Girondins de Bordeaux,CAM,67,79,1400000,8000,20,French Ligue 1,Morocco,Left,Medium/Medium,Lean (170-),2900000,59,50,46,67,52,72,67,64,63,72,74,65,70,62,69,60,54,34,47,46,41,31,61,68,60,61,41,43,47,10,13,8,11,14
246147,M. Greenwood,Manchester United,"CF, RM, ST",67,87,1500000,7000,17,English Premier League,England,Left,Medium/Medium,Lean (185+),4400000,54,67,62,64,61,68,64,65,61,66,76,76,73,65,64,67,63,65,62,65,44,34,68,62,58,68,30,36,30,5,6,6,9,8
178150,K. Cissé,Hellas Verona,"ST, LW, CAM",66,66,625000,6000,30,Italian Serie A,Guinea,Right,Medium/Medium,Stocky (170-185),1100000,49,63,61,59,59,60,45,46,53,61,87,79,68,69,58,61,66,64,88,54,63,31,64,47,58,64,50,31,26,13,13,11,6,16
214661,G. Iñíguez,Udinese Calcio,"CM, CDM",66,71,850000,5000,25,Italian Serie A,Argentina,Right,Medium/Medium,Stocky (170-185),1500000,62,44,48,70,48,65,58,46,68,69,66,66,76,60,80,68,72,71,66,58,64,64,60,62,50,60,61,66,62,14,15,8,14,16
235955,R. Guitane,Stade Rennais FC,CAM,66,83,1400000,8000,20,French Ligue 1,France,Left,Medium/Medium,Lean (170-),3700000,59,55,39,65,40,72,65,52,59,69,76,78,79,62,92,56,56,51,41,52,47,26,55,62,53,62,28,29,33,7,10,9,14,13
236467,F. Götze,FC Augsburg,"CB, CDM",66,79,1100000,5000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),2700000,36,28,67,65,34,56,30,28,57,59,57,60,67,58,64,42,63,59,70,29,55,59,28,50,30,49,64,70,69,13,13,11,12,7
211305,A. Tabanelli,Lecce,"CM, CAM",65,65,525000,5000,29,Italian Serie A,Italy,Right,Medium/Medium,Lean (185+),945000,54,42,54,67,68,67,62,52,64,66,50,69,73,66,38,64,34,68,73,65,60,56,65,65,54,59,41,46,38,4,4,4,4,4
211820,P. Ofosu-Ayeh,Wolverhampton Wanderers,"RB, RWB",65,65,475000,15000,27,English Premier League,Ghana,Right,Medium/Medium,Stocky (170-185),903000,54,44,59,64,44,66,60,36,53,65,78,84,69,60,71,58,71,65,77,44,65,55,54,52,40,63,64,64,66,13,9,15,11,8
216508,F. Kath,Sport-Club Freiburg,LM,65,68,675000,6000,24,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (185+),1300000,62,58,48,63,47,70,55,40,49,69,73,75,66,58,65,59,54,61,63,52,51,42,60,56,49,54,36,39,38,7,8,8,8,15
231743,K. Davis,Aston Villa,ST,65,76,925000,11000,21,English Premier League,England,Right,Medium/Medium,Lean (185+),2000000,45,61,65,56,48,72,45,37,40,61,66,71,68,54,75,62,68,67,79,55,68,44,68,59,47,52,44,34,23,7,14,9,9,5
236918,A. Dreyer,Brighton & Hove Albion,"RM, ST",65,77,950000,8000,21,English Premier League,Denmark,Left,Medium/Medium,Stocky (170-185),2000000,52,63,45,62,59,67,61,59,57,66,77,69,85,62,85,69,76,65,55,65,48,29,65,63,63,62,39,36,35,11,10,11,10,7
238461,Luis Perea,CA Osasuna,"CM, CDM",65,78,1000000,6000,21,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),2900000,49,51,72,69,32,64,38,41,62,67,50,60,53,63,55,55,62,64,70,60,60,60,59,61,45,59,50,65,51,8,15,11,11,9
245331,Jordi Escobar,Valencia CF,ST,65,80,1100000,2000,17,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),2900000,51,70,65,54,63,62,44,36,40,65,58,61,51,62,49,66,64,35,55,57,38,13,66,46,59,65,14,10,16,8,12,15,11,6
229743,A. Deiola,Cagliari,CM,64,71,625000,6000,23,Italian Serie A,Italy,Right,Medium/Medium,Lean (185+),1200000,48,58,52,68,68,60,52,42,64,66,64,64,52,60,33,73,60,61,72,68,74,55,66,60,34,56,64,65,55,13,10,9,12,8
237679,R. Kolo-Muani,FC Nantes,"ST, RW, LW",64,74,750000,5000,20,French Ligue 1,France,Right,Medium/Medium,Lean (185+),1700000,32,64,68,55,52,65,50,49,52,67,61,70,69,52,54,62,70,34,68,63,31,18,64,54,61,61,24,19,27,7,14,15,8,5
242433,C. Akono,1. FSV Mainz 05,"ST, CF",64,82,975000,4000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (185+),2300000,41,69,61,51,53,62,59,41,54,63,67,69,54,62,63,57,62,58,70,59,66,26,59,55,57,61,24,23,24,9,10,14,11,12
243632,C. Abi,AS Saint-Étienne,"LW, ST",64,80,975000,5000,19,French Ligue 1,France,Left,Medium/Medium,Lean (185+),2500000,59,60,63,62,56,69,42,40,42,66,79,79,68,56,44,63,64,60,62,53,30,19,61,54,66,46,17,13,22,9,11,7,11,14
243749,S. Mamba,SC Paderborn 07,"ST, RW",64,68,600000,6000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Stocky (170-185),1100000,45,63,57,49,60,60,51,35,31,59,86,93,76,55,78,70,75,75,73,50,39,19,58,46,57,53,29,19,18,13,12,10,14,15
248695,W. Fofana,AS Saint-Étienne,"CB, CDM",64,79,875000,2000,18,French Ligue 1,France,Right,Medium/Medium,Lean (185+),2200000,39,29,64,53,33,37,32,33,43,39,55,63,47,59,57,45,73,61,73,37,54,64,38,39,48,44,60,69,68,14,12,9,14,6
239740,A. Jallow,FC Metz,"RW, LW",63,76,700000,3000,20,French Ligue 1,Gambia,Left,Medium/Medium,Lean (170-),1800000,56,44,40,66,45,68,57,64,60,66,78,77,85,60,86,64,52,56,31,41,49,18,56,61,50,58,28,19,20,13,13,8,6,14
242755,J. Yeboah,VfL Wolfsburg,"LM, ST",63,83,800000,5000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-),2200000,58,61,61,58,50,67,42,36,43,64,77,78,78,62,79,56,63,54,47,57,39,17,55,55,42,49,23,23,20,7,9,12,13,11
242980,M. Shabani,Wolverhampton Wanderers,"CAM, RW",63,76,700000,10000,20,English Premier League,Germany,Right,Medium/Medium,Lean (185+),1800000,53,50,46,69,47,66,48,46,68,67,66,64,69,43,63,57,57,56,57,56,43,25,46,65,52,67,34,36,35,5,8,11,8,15
244529,A. Zekaj,LOSC Lille,CDM,63,76,650000,3000,19,French Ligue 1,Kosovo,Right,Medium/Medium,Lean (185+),1600000,50,43,58,66,35,57,44,48,60,60,60,62,56,59,50,58,53,65,72,38,64,56,44,56,51,55,64,60,64,6,10,7,9,8
245419,Joan Monterde,Levante Unión Deportiva,"CAM, RM",63,74,625000,4000,21,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-),1400000,54,63,39,63,55,67,48,56,51,66,71,67,66,57,87,66,48,41,40,62,39,31,54,60,47,49,35,32,33,6,7,6,5,8
245597,Víctor Gómez,RCD Espanyol de Barcelona,RB,63,77,725000,3000,19,Spain Primera Division,Spain,Right,Medium/Medium,Stocky (170-),2000000,61,23,60,64,30,58,54,30,52,59,67,63,64,60,66,42,60,59,56,31,60,62,55,47,37,49,63,64,62,11,9,12,12,6
229163,C. Slattery,Southampton,"CAM, CM",62,79,675000,7000,20,English Premier League,England,Right,Medium/Medium,Lean (185+),1700000,40,56,45,65,42,62,44,63,57,64,54,65,56,53,56,65,48,66,70,63,51,36,56,62,42,52,40,50,46,13,7,6,8,9
232281,J. Victoria,Granada CF,ST,62,70,450000,4000,23,Spain Primera Division,Colombia,Right,Medium/Medium,Normal (170-),1100000,57,64,55,52,60,62,31,30,33,60,64,67,71,60,92,66,64,32,58,56,26,16,59,48,57,51,34,19,10,13,11,14,8,11
239666,T. Müsel,Borussia Mönchengladbach,ST,62,77,650000,3000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),1500000,54,64,52,63,54,65,54,56,48,67,68,68,67,51,64,59,53,54,61,54,35,28,58,51,49,44,23,25,27,13,13,8,8,8
240559,Obama,RC Celta de Vigo,"ST, LM",62,82,650000,3000,19,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-),2000000,52,63,57,58,53,64,43,42,38,62,77,74,74,59,77,60,67,47,49,58,34,15,56,46,65,49,41,11,16,10,13,7,11,8
243241,A. Buongiorno,Torino F.C.,"LB, CB",62,77,625000,5000,20,Italian Serie A,Italy,Left,Medium/Medium,Lean (185+),1500000,55,33,62,56,46,51,52,43,47,60,58,63,52,64,48,60,66,64,70,47,60,61,37,50,49,55,63,62,62,13,11,7,11,12
243972,Jordi Sánchez,Valencia CF,ST,62,68,425000,2000,24,Spain Primera Division,Spain,Right,Medium/Medium,Lean (185+),,33,67,64,55,53,57,33,32,26,55,60,61,54,58,48,62,60,56,72,53,27,15,63,49,56,49,36,17,10,10,7,12,11,13
245992,B. Gilmour,Chelsea,"CM, CAM",62,84,675000,5000,18,English Premier League,Scotland,Right,Medium/Medium,Lean (170-),2000000,57,49,50,69,59,64,58,54,70,62,66,53,76,51,75,48,58,50,31,51,54,46,55,67,53,64,41,45,47,9,7,9,13,12
246402,M. Bidstrup,RB Leipzig,CM,62,78,625000,3000,18,German 1. Bundesliga,Denmark,Right,Medium/Medium,Lean (170-),1500000,63,48,58,66,52,63,54,42,63,66,65,54,69,60,91,55,47,54,52,50,59,55,48,62,42,60,53,64,55,11,14,11,6,13
247246,K. Thuram,OGC Nice,"CDM, CM",62,80,600000,1000,18,French Ligue 1,France,Right,Medium/Medium,Lean (185+),1600000,50,37,63,69,44,58,47,46,62,62,64,66,66,56,52,61,69,65,75,45,59,52,56,54,49,52,53,63,62,7,9,14,11,9
