Id,Name,Team,Position,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
216655,Bastos,Lazio,CB,78,79,10500000,44000,27,Italian Serie A,Angola,Right,Medium/High,Normal (170-185),18600000,36,30,74,70,31,62,35,28,65,68,79,78,62,72,76,49,70,61,82,41,75,79,31,28,50,67,80,80,77,13,8,11,12,12
201519,J. Veretout,Roma,"CM, CDM",78,81,12500000,52000,26,Italian Serie A,France,Right,Medium/High,Normal (170-185),,72,66,54,82,68,76,70,76,78,78,65,62,74,78,76,76,69,78,64,74,72,76,72,78,78,80,69,74,70,9,10,11,8,9
169115,A. Masiello,Atalanta,CB,78,78,4900000,48000,33,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),8300000,60,23,76,66,52,54,47,35,68,62,55,54,58,79,56,63,77,58,71,41,79,82,30,36,31,78,78,82,79,14,7,12,12,12
201377,J. Murillo,U.C. Sampdoria,CB,79,82,13500000,36000,27,Italian Serie A,Colombia,Right,Medium/High,Normal (170-185),,56,37,75,67,54,58,38,26,66,63,74,76,76,73,72,68,88,71,80,13,88,81,45,58,46,75,77,80,81,14,13,8,11,14
224232,N. Barella,Inter,"CM, CAM",80,88,21500000,36000,22,Italian Serie A,Italy,Right,Medium/High,Normal (170-185),,76,63,40,82,53,80,73,67,78,82,78,74,75,79,83,72,58,83,58,66,82,79,73,76,73,80,75,80,76,11,5,13,14,11
165109,?. Radu,Lazio,CB,80,80,9500000,51000,32,Italian Serie A,Romania,Left,Medium/High,Normal (170-185),16200000,67,55,70,71,51,66,45,48,67,69,67,62,68,78,67,79,63,63,71,74,75,85,55,60,57,76,84,86,84,9,12,12,6,13
158963,L. Biglia,AC Milan,"CDM, CM",82,82,11000000,49000,33,Italian Serie A,Argentina,Right,Medium/High,Normal (170-185),18700000,74,50,54,86,78,80,71,76,82,84,55,55,74,80,78,77,60,71,61,75,83,82,50,80,72,80,80,78,74,14,12,7,12,7
176266,Lucas Leiva,Lazio,CDM,84,84,20500000,71000,32,Italian Serie A,Brazil,Right,Medium/High,Normal (170-185),34900000,63,62,72,82,59,77,74,47,81,79,64,61,77,82,80,77,81,82,63,66,83,87,66,81,61,86,82,84,81,10,8,8,5,6
199914,Allan,Napoli,CM,85,85,38000000,110000,28,Italian Serie A,Brazil,Right,Medium/High,Normal (170-185),64600000,70,74,59,86,56,84,65,49,79,84,79,71,82,89,86,73,69,94,79,69,90,89,79,80,53,85,88,88,86,13,13,5,5,8
219720,A. Boniotti,Brescia,"RB, RM",62,67,350000,2000,24,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),656000,63,34,61,55,54,58,41,39,51,58,73,66,73,60,66,49,55,60,59,41,48,60,39,57,38,55,58,63,63,10,11,6,15,8
246861,A. Riccardi,Roma,"CM, CAM",63,84,825000,3000,18,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),2200000,52,50,53,65,46,62,41,47,67,67,65,61,67,60,50,65,56,60,46,56,61,45,69,57,60,53,45,57,60,9,9,8,10,12
236678,S. Lo Faso,Lecce,"CF, CAM, LW",65,77,975000,4000,21,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),2000000,59,61,58,60,63,65,69,65,56,67,79,79,70,63,63,65,59,42,57,62,45,23,61,67,65,60,26,22,14,10,13,9,13,13
225014,G. Castrovilli,Fiorentina,"CM, CAM, RW",65,72,750000,10000,22,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),1400000,61,55,49,71,48,65,58,41,68,70,75,66,92,62,78,62,58,56,30,49,40,49,64,64,55,65,41,49,54,14,12,11,11,15
245277,K. Michael,Bologna,"CM, CAM, CF",68,82,1900000,7000,19,Italian Serie A,Nigeria,Right,High/Medium,Lean (170-185),4400000,66,62,62,70,65,75,68,68,65,72,74,75,79,64,78,70,75,71,53,62,48,48,68,70,64,60,55,49,49,6,8,7,14,10
219995,V. Parigini,Torino F.C.,"LW, CF",68,75,1300000,15000,23,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),2400000,63,69,56,65,65,73,61,47,43,75,74,71,76,64,70,65,77,57,54,62,47,20,68,37,54,73,29,18,11,12,11,6,10,6
206159,S. Sabelli,Brescia,RB,68,71,975000,6000,26,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),1800000,58,35,59,60,37,59,55,50,55,58,75,79,71,68,79,35,66,86,71,50,71,67,37,45,51,68,64,66,68,10,9,10,7,11
192071,M. D'Alessandro,SPAL,"LM, RM, RW",69,69,1100000,22000,28,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),,65,59,44,66,63,71,57,50,53,72,88,88,90,60,83,68,43,74,42,63,38,21,61,60,58,74,66,22,23,14,11,11,6,9
235814,R. Benzar,Lecce,RB,70,71,1800000,9000,27,Italian Serie A,Romania,Right,High/Medium,Lean (170-185),3300000,68,47,61,68,49,57,56,58,63,64,75,75,73,72,66,57,57,71,71,54,62,68,61,66,55,67,67,72,69,9,10,6,6,7
220915,G. Moncini,SPAL,ST,70,78,2700000,8000,23,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),5300000,42,72,70,63,66,64,55,49,46,66,76,72,73,71,64,65,73,69,66,60,56,32,72,55,65,64,37,33,30,9,13,9,8,14
220502,M. Zaccagni,Hellas Verona,"CAM, CM",71,77,3200000,10000,24,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),6500000,64,62,50,77,50,68,52,48,74,74,64,60,67,62,66,64,46,65,56,66,67,58,71,69,55,65,62,62,64,13,16,14,8,7
197777,J. Sala,U.C. Sampdoria,RB,71,71,2100000,19000,27,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),3600000,74,50,60,70,68,70,70,66,66,72,66,72,71,68,71,72,68,70,69,70,74,70,64,66,62,70,68,74,70,10,12,8,5,5
189485,Diego Farías,Lecce,"ST, CAM, CF",72,72,3100000,25000,29,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),,66,70,64,72,63,78,65,65,59,77,86,83,89,73,89,70,72,61,44,68,40,25,72,72,69,72,55,27,20,6,7,6,5,14
205726,G. Brugman,Parma,"CM, CDM",73,74,4600000,5000,26,Italian Serie A,Uruguay,Right,High/Medium,Lean (170-185),,64,50,51,76,56,69,74,71,77,74,74,70,84,72,79,68,52,78,60,68,62,64,65,75,67,77,61,60,57,10,15,10,8,11
219536,I. Pussetto,Udinese Calcio,"ST, RW, RM",76,84,11500000,17000,23,Italian Serie A,Argentina,Right,High/Medium,Lean (170-185),21900000,65,78,67,68,64,80,43,42,67,77,82,78,76,68,66,74,71,76,72,67,33,12,79,55,69,69,25,18,25,6,14,11,11,10
199254,João Pedro,Cagliari,"CF, CAM",76,76,8000000,33000,27,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),13600000,69,75,61,77,72,75,70,57,69,77,72,72,71,76,61,77,73,72,60,73,76,42,79,75,72,72,30,44,28,14,16,7,11,12
186200,F. Borini,AC Milan,"LW, RM",76,76,8000000,40000,28,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),13600000,74,73,74,77,75,79,72,61,62,79,77,72,78,77,67,76,70,75,65,72,72,30,79,72,78,76,68,30,26,11,6,8,12,6
205407,D. Baselli,Torino F.C.,CM,79,80,14000000,50000,27,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),24900000,74,67,64,82,73,82,79,73,78,83,73,70,78,75,75,76,68,77,65,81,65,68,75,80,71,74,67,65,63,11,12,13,7,6
199304,Danilo,Juventus,"RB, LB",79,79,11000000,90000,27,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),18200000,78,61,69,79,73,73,76,76,69,79,69,72,68,79,64,84,75,77,75,74,75,81,72,64,67,69,79,79,79,14,5,15,14,5
203551,A. Florenzi,Roma,"RB, RW, LW",81,81,15000000,51000,28,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),25500000,77,70,72,77,87,78,73,79,75,79,85,79,87,80,82,82,74,89,63,82,79,79,82,76,76,80,76,79,78,9,8,10,11,10
189125,G. Bonaventura,AC Milan,"CM, LW",82,82,21500000,56000,29,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),36600000,82,70,70,84,78,83,78,78,80,85,73,73,75,82,77,84,68,82,63,86,68,72,78,82,68,82,74,72,68,10,14,7,15,14
193082,J. Cuadrado,Juventus,"RM, RW",83,83,22500000,130000,31,Italian Serie A,Colombia,Right,High/Medium,Lean (170-185),37100000,78,64,58,81,70,90,78,69,69,85,90,92,91,78,81,84,74,74,58,80,78,62,78,76,65,80,63,70,74,5,5,13,6,9
244717,A. Gallo,Lecce,"LB, LM, CM",61,81,500000,1000,19,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),1400000,61,47,49,64,47,61,60,59,59,60,78,79,65,60,66,59,64,54,55,50,50,52,49,60,48,57,55,60,60,5,12,8,8,11
178215,L. Scaglia,Parma,"LB, RW, CM",67,67,475000,12000,32,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),855000,65,51,45,63,50,64,63,49,59,65,76,88,77,67,79,70,79,87,59,58,70,67,66,57,43,72,56,62,59,13,14,12,11,7
220493,A. Barreca,Genoa,LB,74,79,6500000,24000,24,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),,78,21,65,66,33,75,70,21,57,75,76,82,79,73,78,53,67,76,69,42,62,70,58,58,22,68,68,74,72,11,7,9,13,15
201215,L. Krej?í,Bologna,"LW, LM",74,74,6000000,29000,26,Italian Serie A,Czech Republic,Left,High/Medium,Lean (170-185),10200000,76,60,40,78,69,76,79,76,70,76,78,78,78,70,79,76,80,69,44,74,68,49,75,72,67,76,56,50,47,15,13,12,9,9
229148,Dalbert,Inter,LB,76,79,8500000,45000,25,Italian Serie A,Brazil,Left,High/Medium,Lean (170-185),15100000,76,52,63,71,52,77,68,47,67,75,91,91,82,68,67,72,58,79,65,60,78,68,71,66,42,69,72,76,77,7,11,7,9,9
202851,G. Defrel,Roma,"ST, RW",78,78,10500000,48000,28,Italian Serie A,France,Left,High/Medium,Lean (170-185),17900000,70,79,68,67,75,83,67,69,60,82,87,85,81,75,72,79,42,56,56,78,53,37,81,75,69,75,50,15,18,14,15,11,12,7
233927,Lucas Paquetá,AC Milan,"CAM, CM",79,89,20000000,33000,21,Italian Serie A,Brazil,Left,High/Medium,Lean (170-185),39000000,68,75,56,78,70,84,80,73,76,80,75,77,74,80,68,77,81,84,71,74,80,58,81,74,75,82,59,65,56,14,9,12,11,11
239839,S. Coly,Roma,ST,58,68,210000,5000,21,Italian Serie A,Senegal,Right,High/Low,Lean (170-185),399000,35,57,60,42,40,59,42,33,33,49,68,70,62,52,55,60,71,57,59,48,32,16,58,47,63,47,28,18,18,9,12,10,5,7
228186,L. Fontanesi,U.S. Sassuolo Calcio,"RB, CB",58,67,180000,6000,23,Italian Serie A,Italy,Right,Medium/High,Lean (170-185),360000,43,31,62,44,37,36,41,37,29,40,61,64,42,49,54,51,62,67,62,22,57,57,33,31,45,48,53,68,70,12,9,10,9,13
252373,M. Bahlouli,U.C. Sampdoria,"LW, CAM",63,78,800000,5000,19,Italian Serie A,France,Right,High/Low,Lean (170-185),1900000,61,62,37,60,57,74,57,60,58,67,68,66,64,43,72,65,44,42,49,60,35,27,54,60,62,53,26,36,33,10,7,9,11,11
235474,G. Rolando,U.C. Sampdoria,"RM, LM, LB",67,71,1000000,10000,24,Italian Serie A,Italy,Right,Medium/High,Lean (170-185),1800000,69,39,60,66,53,69,67,56,58,67,81,87,68,63,73,61,59,67,65,57,61,59,58,61,55,57,58,64,62,9,11,7,11,8
220152,Y. Baraye,Parma,"LW, ST, RW",68,68,950000,17000,27,Italian Serie A,Senegal,Right,Medium/High,Lean (170-185),1700000,64,65,46,65,51,75,54,56,64,67,77,88,66,58,71,59,54,69,46,52,49,37,65,62,50,66,50,55,47,7,8,8,8,15
202489,D. Bisoli,Brescia,"CM, CAM",71,75,3000000,9000,25,Italian Serie A,Italy,Right,High/High,Lean (170-185),5600000,59,69,47,72,61,68,65,65,69,71,76,73,64,65,79,67,75,77,62,79,63,65,65,72,55,65,63,60,45,15,14,9,15,11
233926,Léo Duarte,AC Milan,"CB, RB",72,82,4600000,20000,22,Italian Serie A,Brazil,Right,Low/High,Lean (170-185),8700000,32,28,66,45,30,47,30,27,32,53,58,57,64,72,62,54,87,76,71,27,77,73,37,30,48,73,74,76,73,10,13,9,8,13
229448,F. Ayé,Brescia,ST,72,81,4900000,11000,22,Italian Serie A,France,Right,High/Low,Lean (170-185),9700000,36,73,70,62,66,69,48,48,46,69,83,84,74,63,61,73,74,78,76,63,62,19,72,57,65,62,22,17,19,10,8,15,10,7
229594,A. ?ori?,Roma,"CAM, CM",73,82,6000000,26000,22,Italian Serie A,Croatia,Right,Medium/Low,Lean (170-185),11400000,71,64,37,73,56,74,67,71,66,76,78,62,80,72,84,68,55,70,47,71,41,34,70,73,58,68,49,38,35,15,10,14,14,7
206098,Patric,Lazio,"CB, RB, RM",73,76,4400000,31000,26,Italian Serie A,Spain,Right,High/High,Lean (170-185),7900000,69,49,69,72,25,68,46,48,55,74,68,66,68,72,64,63,65,67,66,57,68,74,55,62,51,67,75,76,74,8,14,12,9,14
193881,F. ?uri?i?,U.S. Sassuolo Calcio,"CAM, LW",74,75,6500000,40000,27,Italian Serie A,Serbia,Right,High/Low,Lean (170-185),12200000,65,64,48,74,69,77,76,69,71,78,74,72,77,73,77,67,72,54,62,65,45,42,67,75,69,71,45,35,43,8,8,9,15,8
230613,A. Diawara,Roma,"CM, CDM",75,83,9500000,26000,21,Italian Serie A,Guinea,Right,Medium/High,Lean (170-185),19000000,64,48,59,80,46,76,62,37,76,80,65,64,77,73,69,66,56,77,69,56,80,74,54,78,52,75,73,74,72,11,14,5,11,11
223329,A. Conti,AC Milan,"RM, RB",75,78,8500000,32000,25,Italian Serie A,Italy,Right,High/High,Lean (170-185),15100000,76,58,64,76,59,74,67,42,69,76,73,77,79,76,68,68,53,87,54,49,73,73,73,63,48,72,76,74,74,9,13,13,9,10
216320,S. Fofana,Udinese Calcio,"CM, CDM",75,82,9000000,15000,24,Italian Serie A,Côte d'Ivoire,Right,High/High,Lean (170-185),17100000,62,60,58,76,50,78,62,42,72,76,74,71,73,74,69,79,62,73,77,78,76,71,72,70,56,70,65,72,68,9,8,9,11,10
208144,D. Bessa,Hellas Verona,"CAM, CM",75,77,8000000,17000,26,Italian Serie A,Italy,Right,Medium/Low,Lean (170-185),15000000,69,64,50,75,64,77,70,69,76,78,72,55,82,72,81,76,52,59,47,76,45,52,72,78,59,73,55,57,55,6,14,12,12,14
189053,F. Caputo,U.S. Sassuolo Calcio,ST,75,75,6000000,48000,31,Italian Serie A,Italy,Right,High/Low,Lean (170-185),10800000,50,79,72,65,74,72,58,54,58,70,83,85,83,70,74,75,84,69,71,70,50,14,76,55,77,64,40,20,11,14,7,10,11,11
152999,R. Palacio,Bologna,"ST, CAM",76,76,2200000,25000,37,Italian Serie A,Argentina,Right,High/High,Lean (170-185),4700000,72,75,73,76,76,82,78,67,56,84,76,73,79,77,82,70,74,66,58,60,78,41,80,77,75,82,51,39,37,17,14,17,17,17
182495,M. Cáceres,Lazio,"CB, RB",78,78,6500000,44000,32,Italian Serie A,Uruguay,Right,Medium/High,Lean (170-185),11100000,69,37,75,69,65,68,68,41,65,69,72,75,78,73,76,70,91,63,74,59,78,80,50,58,50,78,80,78,78,2,3,4,2,4
170733,Gervinho,Parma,"LW, RW",78,78,8000000,49000,32,Italian Serie A,Côte d'Ivoire,Right,High/Low,Lean (170-185),14400000,75,72,63,73,70,80,69,43,67,78,91,90,88,76,76,69,60,75,54,64,51,39,78,74,63,68,35,29,15,14,5,12,10,13
235805,F. Chiesa,Fiorentina,"RW, CF",79,87,18500000,48000,21,Italian Serie A,Italy,Right,High/High,Lean (170-185),35200000,72,70,50,76,68,84,74,48,60,81,87,84,86,78,77,81,54,76,60,78,62,30,76,73,62,76,65,34,34,6,7,8,9,7
235374,M. Lazzari,Lazio,RM,80,83,18500000,53000,25,Italian Serie A,Italy,Right,High/High,Lean (170-185),32800000,80,67,44,77,59,80,68,58,75,80,90,87,85,75,88,53,39,84,56,57,56,55,73,75,55,75,61,51,46,14,6,11,5,11
216352,M. Brozovi?,Inter,"CDM, CM",81,83,19500000,68000,26,Italian Serie A,Croatia,Right,Medium/High,Lean (170-185),34600000,72,69,62,82,65,80,79,74,83,83,63,64,73,78,74,80,67,87,62,81,82,81,66,80,69,78,75,78,77,8,8,15,11,8
183498,M. Parolo,Lazio,"CDM, CM",81,81,7000000,55000,34,Italian Serie A,Italy,Right,High/High,Lean (170-185),11900000,70,70,75,80,76,75,67,55,83,79,66,62,65,82,71,87,77,88,74,86,80,80,82,78,45,78,78,80,82,13,9,6,7,9
186561,A. Ramsey,Juventus,"CM, CAM",83,83,25500000,140000,28,Italian Serie A,Wales,Right,High/High,Lean (170-185),42100000,75,75,58,84,79,81,70,66,80,83,66,69,73,81,74,81,66,89,67,74,74,69,84,81,75,81,68,72,68,6,11,5,10,8
185020,José Callejón,Napoli,"RM, RW",84,84,24000000,95000,32,Italian Serie A,Spain,Right,High/High,Lean (170-185),40800000,82,78,65,80,84,82,73,65,51,85,88,90,85,82,80,78,71,90,54,80,54,40,88,78,62,79,64,32,32,8,5,14,11,11
246300,B. Vera,Lecce,"CB, LB",58,72,250000,2000,20,Italian Serie A,Colombia,Left,Low/High,Lean (170-185),631000,51,35,56,54,29,45,42,32,46,52,64,70,62,49,65,45,66,55,57,39,63,57,29,37,38,43,55,60,55,5,12,12,10,8
233794,S. Edera,Torino F.C.,RW,67,76,1200000,13000,22,Italian Serie A,Italy,Left,High/Low,Lean (170-185),2200000,64,64,52,65,62,74,69,55,58,72,65,64,69,60,74,69,45,45,34,70,39,18,62,65,60,56,56,32,34,10,11,14,9,14
230768,L. Clemenza,Juventus,"CAM, CM",67,76,1200000,20000,21,Italian Serie A,Italy,Left,High/Low,Lean (170-185),2200000,66,55,43,72,59,76,75,75,63,77,68,63,68,56,69,64,40,65,32,50,34,20,56,62,64,62,44,28,28,3,2,4,5,4
232770,S. Colombatto,Cagliari,"CM, CDM",68,74,1200000,11000,22,Italian Serie A,Argentina,Left,Medium/High,Lean (170-185),2300000,60,55,51,75,43,68,57,49,72,68,68,62,70,65,82,56,58,58,53,52,68,68,52,74,52,65,60,48,44,7,12,13,12,10
226356,M. Fares,SPAL,"LM, LB, LW",72,80,4600000,10000,23,Italian Serie A,Algeria,Left,High/High,Lean (170-185),9200000,75,59,58,66,58,75,69,48,60,75,79,77,74,70,75,68,57,72,70,62,68,66,65,63,64,65,65,67,68,8,12,10,15,14
220466,F. Mattiello,Cagliari,"RM, LM",72,77,4200000,29000,23,Italian Serie A,Italy,Left,High/High,Lean (170-185),,76,53,68,72,70,74,76,59,68,76,73,76,75,68,71,76,54,74,61,76,67,65,65,68,58,66,65,74,73,7,5,8,9,5
188949,L. Siligardi,Parma,"RW, LW, LM",72,72,2700000,31000,31,Italian Serie A,Italy,Left,Medium/Low,Lean (170-185),4900000,72,63,46,72,70,76,73,68,69,77,76,74,79,66,88,74,34,70,63,75,39,23,68,70,61,65,54,29,27,15,5,14,14,8
231242,A. Ounas,Napoli,"LM, RW, CF",75,84,10500000,43000,22,Italian Serie A,Algeria,Left,Medium/Low,Lean (170-185),20000000,68,68,51,72,68,82,70,62,65,77,88,83,89,64,80,70,57,66,46,71,64,47,68,74,60,65,28,54,47,8,6,8,7,12
226592,J. Jankto,U.C. Sampdoria,"CM, LM",75,84,10000000,27000,23,Italian Serie A,Czech Republic,Left,High/High,Lean (170-185),19000000,70,66,68,77,60,76,71,50,74,77,77,77,74,75,74,79,61,71,60,74,68,64,76,75,50,74,68,68,64,7,16,9,14,15
225439,R. Mandragora,Udinese Calcio,"CM, CDM",76,86,12000000,15000,22,Italian Serie A,Italy,Left,Medium/High,Lean (170-185),22800000,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,77,75,69,13,14,9,14,16
213400,D. Laxalt,AC Milan,LM,78,79,12000000,40000,26,Italian Serie A,Uruguay,Left,High/High,Lean (170-185),21300000,78,60,43,78,49,77,61,60,74,78,86,90,85,72,77,74,64,93,57,66,72,64,68,68,49,76,64,64,68,10,12,10,9,8
210935,D. Berardi,U.S. Sassuolo Calcio,"RW, ST",78,81,13000000,50000,24,Italian Serie A,Italy,Left,High/Low,Lean (170-185),24400000,74,74,62,75,78,80,70,73,75,85,77,77,87,73,73,83,65,66,61,79,85,26,77,71,74,74,45,30,30,5,6,5,5,6
201508,G. Ramírez,U.C. Sampdoria,CAM,78,78,10500000,39000,28,Italian Serie A,Uruguay,Left,Medium/Low,Lean (170-185),17900000,74,74,57,80,71,80,79,79,77,81,65,61,77,74,73,76,65,60,51,76,69,32,74,79,73,76,30,45,39,14,15,7,7,8
210617,Samu Castillejo,AC Milan,"RM, LM, CM",80,83,19000000,41000,24,Italian Serie A,Spain,Left,Medium/High,Lean (170-185),33700000,79,75,43,79,58,82,78,75,74,82,84,81,82,81,78,78,62,61,49,71,48,50,77,79,59,71,45,43,25,13,16,15,8,14
170890,B. Matuidi,Juventus,"CDM, CM",85,85,25000000,145000,32,Italian Serie A,France,Left,Medium/High,Lean (170-185),41300000,74,60,68,83,72,76,60,52,77,79,77,73,83,84,79,78,84,90,74,67,86,86,72,74,56,82,85,84,86,8,11,5,10,14
211385,R. Durmisi,Lazio,"LB, LWB",74,79,6500000,32000,25,Italian Serie A,Denmark,Left,High/Medium,Stocky (170-),11500000,76,53,70,74,54,73,72,71,63,74,77,80,77,71,89,85,81,84,55,67,89,70,60,72,40,64,69,72,70,10,6,6,11,11
206160,A. Ciciretti,Napoli,"CAM, RW",74,75,6500000,44000,25,Italian Serie A,Italy,Left,High/Medium,Normal (170-),11500000,67,67,43,76,65,74,75,67,71,74,77,77,90,66,77,68,37,62,45,74,44,32,68,74,60,76,46,26,24,13,6,9,12,6
208535,A. Duncan,U.S. Sassuolo Calcio,CM,75,77,8000000,44000,26,Italian Serie A,Ghana,Left,Medium/High,Stocky (170-185),15000000,73,50,68,79,58,71,64,50,76,74,75,68,72,77,70,83,78,79,70,78,86,79,68,67,44,76,73,80,76,9,8,8,6,8
207537,J. Lukaku,Lazio,"LM, LB",77,80,11500000,39000,24,Italian Serie A,Belgium,Left,High/Medium,Stocky (170-185),20400000,79,54,62,74,57,80,53,46,66,80,89,93,77,78,79,76,73,73,82,66,74,77,61,68,53,76,66,74,72,8,7,14,15,9
175254,F. Caicedo,Lazio,"CF, ST",78,78,10000000,52000,30,Italian Serie A,Ecuador,Left,High/High,Stocky (170-185),17000000,59,76,75,79,75,77,66,68,66,79,73,74,60,78,67,84,75,61,92,68,80,43,82,75,73,70,32,44,47,7,13,7,8,10
231969,R. Malinovskyi,Atalanta,"CM, CAM, CDM",79,81,15000000,58000,26,Italian Serie A,Ukraine,Left,High/High,Stocky (170-185),26600000,79,70,75,82,70,80,85,87,81,80,69,72,63,74,65,90,72,81,82,84,78,66,69,77,79,75,61,68,48,6,6,12,15,13
204614,Mário Rui,Napoli,LB,79,79,11000000,63000,28,Italian Serie A,Portugal,Left,High/Medium,Lean (170-),18700000,79,27,60,76,53,79,68,66,72,76,88,79,88,78,89,69,92,91,51,73,73,77,59,64,60,73,71,76,76,13,5,9,8,14
190264,Iago Falqué,Torino F.C.,"CF, RW",79,79,12500000,56000,29,Italian Serie A,Spain,Left,High/Medium,Normal (170-),21300000,78,75,53,82,69,84,80,75,74,85,78,72,84,78,85,70,36,70,50,75,48,26,80,78,77,78,54,36,32,15,5,14,13,7
186832,K. Asamoah,Inter,LB,79,79,10000000,60000,30,Italian Serie A,Ghana,Left,High/High,Stocky (170-185),17000000,78,55,68,80,76,82,72,68,79,81,75,73,85,78,83,84,77,72,72,76,82,79,77,76,64,76,80,80,80,5,4,3,4,5
244361,R. Tsonev,Lecce,"CM, CAM, RM",56,61,120000,2000,24,Italian Serie A,Bulgaria,Right,High/Medium,Normal (170-),225000,44,31,53,61,39,50,34,36,58,56,67,58,69,64,84,60,47,61,44,40,62,41,58,57,48,59,52,45,52,6,11,7,8,15
235949,Strefezza,SPAL,"LW, LM",60,68,300000,2000,22,Italian Serie A,Brazil,Right,High/Low,Normal (170-),600000,54,41,31,55,41,64,44,37,40,65,84,76,89,56,84,46,66,44,36,40,41,16,56,55,43,49,33,15,15,15,15,8,10,6
163634,F. Cosenza,Lecce,CB,65,65,250000,4000,33,Italian Serie A,Italy,Right,Low/High,Stocky (185+),468000,25,26,60,44,24,35,11,23,44,42,47,47,31,58,37,56,82,59,90,38,70,62,20,28,27,69,70,64,54,15,15,7,8,11
251790,H. Rafia,Juventus,CAM,66,75,1000000,17000,20,Italian Serie A,France,Right,High/Medium,Stocky (170-185),1900000,61,60,38,63,55,72,72,72,60,71,68,64,63,64,82,74,49,48,62,74,68,28,59,61,59,63,26,33,19,13,12,5,9,11
222391,J. Minala,Lazio,CM,69,75,1400000,17000,22,Italian Serie A,Cameroon,Right,High/High,Stocky (170-185),2700000,49,63,60,73,56,69,55,52,68,70,69,50,61,66,61,67,75,75,67,65,75,67,63,63,43,63,64,62,60,9,15,9,9,8
242270,N. Špalek,Brescia,"CAM, RW",70,79,2700000,7000,22,Italian Serie A,Slovakia,Right,High/Low,Normal (170-),5500000,65,65,60,67,68,72,68,69,61,72,81,76,81,70,78,67,74,69,54,66,41,28,64,64,59,58,29,33,32,5,14,5,9,6
234108,G. Maroni,U.C. Sampdoria,"CAM, LW",71,86,5000000,15000,20,Italian Serie A,Argentina,Right,High/Low,Lean (170-),11600000,64,51,51,74,64,77,61,57,55,76,83,74,88,64,68,58,58,63,62,49,40,30,72,69,56,70,53,41,40,6,12,11,6,12
220084,C. Falletti,Bologna,"CAM, RW, CF",72,75,3900000,22000,26,Italian Serie A,Uruguay,Right,High/Medium,Lean (170-),6900000,68,60,47,72,61,77,72,66,64,78,78,84,86,64,81,69,63,75,61,70,42,22,64,66,64,71,50,22,21,11,6,7,5,13
216079,A. Di Gaudio,Hellas Verona,LW,73,73,3900000,16000,29,Italian Serie A,Italy,Right,High/Medium,Normal (170-),7000000,70,57,40,66,54,79,70,34,56,78,88,89,92,70,93,62,54,82,31,65,38,22,66,69,56,72,46,21,24,7,9,5,6,6
191053,T. Rincón,Torino F.C.,"CM, CDM",77,77,7500000,42000,31,Italian Serie A,Venezuela,Right,Medium/High,Stocky (170-185),12800000,65,45,58,78,60,76,55,52,76,77,73,64,73,76,81,77,91,86,75,72,82,80,66,72,46,74,72,82,78,12,12,11,8,12
199110,L. Muriel,Atalanta,ST,80,80,15500000,69000,28,Italian Serie A,Colombia,Right,High/Medium,Stocky (170-185),26400000,62,78,65,75,75,85,77,60,55,83,86,90,85,80,80,80,61,71,75,66,50,16,81,73,74,75,26,24,22,8,10,10,14,6
231478,L. Martínez,Inter,ST,81,89,26500000,61000,21,Italian Serie A,Argentina,Right,High/Medium,Stocky (170-185),51300000,56,82,82,72,69,82,76,33,73,82,81,81,86,78,73,79,88,78,84,69,84,31,82,76,66,77,56,22,25,11,8,8,8,13
178518,R. Nainggolan,Cagliari,"CAM, CM",83,83,22500000,88000,31,Italian Serie A,Belgium,Right,High/High,Stocky (170-185),,73,75,59,84,75,83,73,68,81,84,72,72,75,85,83,84,75,89,76,86,88,86,84,76,63,84,83,86,90,11,11,14,8,11
