Id,Name,Team,Position,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
181872,A. Vidal,FC Barcelona,"CM, CDM",84,84,23500000,200000,32,Spain Primera Division,Chile,Right,High/High,Normal (170-185),48200000,76,75,82,82,78,76,76,68,81,83,68,67,73,86,75,84,85,86,83,82,93,85,83,82,81,83,82,87,88,4,2,4,2,4
193747,Koke,Atlético de Madrid,"RM, LM, CM",85,85,40500000,89000,27,Spain Primera Division,Spain,Right,High/High,Normal (170-185),83000000,86,72,61,89,56,82,85,76,87,85,70,67,71,87,80,84,63,92,75,81,79,79,82,85,59,84,74,78,64,14,12,5,10,13
176676,Marcelo,Real Madrid CF,LB,85,85,28000000,200000,31,Spain Primera Division,Brazil,Left,High/Low,Normal (170-185),57400000,89,73,75,85,63,89,84,67,77,92,82,80,85,85,86,82,77,79,78,70,81,81,83,80,59,85,71,79,82,12,5,5,5,9
197781,Isco,Real Madrid CF,"CAM, CM, LW",86,87,51000000,240000,27,Spain Primera Division,Spain,Right,Medium/Low,Normal (170-185),108400000,78,79,55,84,67,92,88,76,80,93,74,68,85,76,90,69,61,62,59,84,58,61,79,87,76,86,58,64,51,10,8,12,15,6
165153,K. Benzema,Real Madrid CF,"CF, ST",87,87,45000000,280000,31,Spain Primera Division,France,Right,Medium/Low,Normal (170-185),92300000,75,84,83,85,83,86,81,73,72,90,78,74,78,85,69,82,77,79,80,76,65,39,88,86,82,87,47,24,18,13,11,5,5,7
194765,A. Griezmann,FC Barcelona,"CF, ST, LW",89,89,69000000,370000,28,Spain Primera Division,France,Left,High/High,Normal (170-185),141500000,83,89,84,85,87,88,86,85,82,90,82,81,90,92,83,82,89,87,63,83,73,49,90,86,86,89,59,54,49,14,8,14,13,14
234152,Sito,Valencia CF,LM,62,68,425000,5000,22,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),978000,66,59,38,59,49,70,70,59,59,71,53,49,64,59,63,65,32,33,38,60,45,43,58,61,58,56,57,31,39,15,6,14,10,13
244005,Endika,CA Osasuna,LB,63,70,450000,5000,22,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),1100000,55,35,58,56,34,55,46,41,44,53,73,66,54,66,70,35,57,74,70,37,67,61,42,43,41,44,55,61,63,13,9,9,5,8
245290,De la Fuente,Real Madrid CF,CB,65,81,1100000,18000,20,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),3000000,48,35,62,56,34,53,44,35,53,57,58,57,55,61,61,49,69,58,69,39,70,64,34,42,43,60,62,65,64,15,6,7,10,6
247854,M. El Hacen,Real Valladolid CF,CDM,67,80,1400000,5000,21,Spain Primera Division,Mauritania,Right,Medium/High,Normal (170-185),3700000,34,33,57,62,38,54,30,35,57,61,40,43,41,68,59,51,79,68,83,30,74,69,47,58,62,60,68,70,67,14,15,13,13,6
229966,Nando,Deportivo Alavés,"RM, LM, ST",68,71,1100000,9000,25,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),2400000,67,65,38,66,54,71,65,58,63,70,74,76,73,61,71,64,60,58,47,67,55,30,64,60,57,63,47,37,35,8,14,11,14,6
220638,Luismi,Real Valladolid CF,CDM,68,68,825000,7000,27,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),1700000,39,21,54,65,30,53,26,30,63,63,58,49,59,65,65,58,76,58,74,34,81,68,25,64,38,61,66,70,68,6,11,12,11,13
189553,Lillo,CA Osasuna,"RB, CB, LB",68,68,700000,11000,30,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),1500000,65,46,54,63,47,52,52,47,57,60,67,65,62,66,73,55,78,79,71,48,86,70,51,45,59,59,63,66,70,12,11,10,8,6
110680,Xisco Campos,RCD Mallorca,"CB, RB",68,68,120000,7000,37,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),396000,57,31,66,63,37,34,44,34,53,59,55,55,67,67,60,54,75,44,70,33,72,67,30,42,46,60,68,67,65,10,11,11,16,9
245598,I. Baba,RCD Mallorca,"CDM, CM",69,78,1500000,9000,23,Spain Primera Division,Ghana,Right,Medium/High,Normal (170-185),3600000,43,46,63,70,42,54,46,48,66,64,65,63,49,62,63,56,60,77,76,52,75,68,43,59,52,49,62,71,68,10,9,10,14,6
234789,Y. Eteki,Granada CF,"CDM, CM",69,79,1600000,7000,21,Spain Primera Division,Cameroon,Right,Medium/High,Normal (170-185),3800000,51,50,44,74,37,63,48,42,70,70,65,70,74,64,77,71,82,71,75,60,62,69,54,66,52,72,63,68,60,11,11,7,6,12
228827,J. Fuchs,Deportivo Alavés,"CDM, CM",69,80,1700000,7000,21,Spain Primera Division,Cameroon,Right,Medium/High,Normal (170-185),3900000,43,45,48,73,37,61,42,35,70,69,79,81,88,64,80,62,75,70,66,33,68,65,44,45,45,64,72,68,65,7,15,9,14,16
170941,Javi Moyano,Real Valladolid CF,RB,70,70,800000,10000,33,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),1700000,58,33,60,65,45,58,62,53,49,60,71,70,72,70,67,63,73,76,74,51,65,74,56,52,46,59,73,69,70,14,14,8,11,8
234933,A. Sedlar,RCD Mallorca,CB,72,75,3400000,17000,27,Spain Primera Division,Serbia,Right,Medium/High,Normal (170-185),7600000,33,43,65,64,25,31,24,22,56,58,64,52,70,69,67,49,84,75,79,26,77,68,25,47,69,63,73,72,70,14,9,12,12,5
183068,C. Beauvue,RC Celta de Vigo,"ST, RW",72,72,2800000,18000,31,Spain Primera Division,France,Right,Medium/High,Normal (170-185),5900000,66,72,82,70,78,70,59,66,60,72,68,63,77,61,73,82,83,54,60,64,54,43,67,61,70,61,25,45,21,16,15,8,15,13
206222,Bigas,SD Eibar,CB,73,74,3900000,18000,28,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),8500000,68,49,71,72,44,55,46,43,60,66,68,68,63,69,65,62,75,67,71,47,82,72,61,35,48,67,74,73,68,15,14,9,13,11
190432,Oier,CA Osasuna,"CDM, CM",73,73,1900000,22000,33,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),4300000,64,61,59,71,44,64,61,45,70,71,68,70,68,69,70,72,80,75,73,65,78,73,69,73,56,61,71,70,68,10,7,6,6,5
236527,S. Cáseres,Villarreal CF,"CDM, CM",74,82,7500000,20000,22,Spain Primera Division,Argentina,Left,Medium/High,Normal (170-185),17300000,59,54,65,74,53,66,54,42,69,75,66,67,69,72,73,62,71,70,73,58,73,73,58,68,50,66,71,75,74,11,7,10,8,14
230021,J. Aidoo,RC Celta de Vigo,CB,74,80,7000000,16000,23,Spain Primera Division,Ghana,Right,Medium/High,Normal (170-185),16100000,29,18,74,48,21,35,24,28,42,48,74,79,63,65,71,40,86,78,88,23,88,71,25,23,31,63,70,76,72,11,6,9,13,6
236221,D. Brašanac,CA Osasuna,"CM, RM, CDM",75,76,7500000,28000,27,Spain Primera Division,Serbia,Right,Medium/High,Normal (170-185),17100000,64,64,64,76,52,70,60,59,74,75,57,47,58,77,67,80,65,72,71,65,82,70,74,74,70,75,72,73,70,6,14,9,9,9
221016,N. Vuk?evi?,Levante Unión Deportiva,"CDM, CM",75,78,7500000,20000,27,Spain Primera Division,Montenegro,Left,Medium/High,Normal (170-185),16300000,52,38,68,75,48,68,58,62,69,72,59,52,59,71,56,69,83,69,76,61,88,80,60,67,53,78,76,75,72,12,13,12,15,15
214332,D. Torres,Deportivo Alavés,"CDM, CM",75,75,5500000,21000,29,Spain Primera Division,Colombia,Right,Medium/High,Normal (170-185),11600000,62,55,61,72,48,69,57,50,73,70,57,50,66,76,60,73,81,80,76,61,84,76,62,69,71,75,71,74,72,15,11,8,15,12
193290,M. Braithwaite,CD Leganés,ST,75,75,7000000,30000,28,Spain Primera Division,Denmark,Right,Medium/High,Normal (170-185),14700000,68,75,66,71,74,76,71,75,65,77,74,75,80,72,72,77,82,76,76,70,69,31,75,68,73,76,35,30,26,14,13,11,7,8
183966,F. Roncaglia,CA Osasuna,"CB, RB",76,76,4900000,27000,32,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-185),10900000,68,38,70,69,28,59,67,52,81,69,59,63,64,73,67,80,79,63,73,73,74,79,51,59,35,73,74,81,77,15,14,15,6,15
219391,G. Escalante,SD Eibar,"CDM, CM",77,82,10500000,22000,26,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-185),22800000,62,66,63,76,59,67,63,52,75,74,68,68,64,72,68,79,75,80,71,63,85,78,64,70,64,74,74,76,77,10,12,7,12,11
199986,Arbilla,SD Eibar,"CB, RB, LB",77,77,5500000,22000,32,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),11600000,75,40,73,74,48,63,75,82,75,76,51,65,58,75,67,81,78,70,76,72,84,77,57,57,47,65,70,78,77,14,8,15,13,9
201505,David López,RCD Espanyol de Barcelona,"CB, CDM",78,79,10000000,29000,29,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),21800000,55,53,75,78,56,64,48,46,65,76,53,55,47,72,52,77,73,64,85,60,78,80,59,69,50,69,77,79,74,9,12,7,11,15
184120,Bruno,Villarreal CF,"CM, CDM",78,78,4300000,25000,35,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),9100000,60,68,61,83,48,74,72,77,82,76,32,31,40,74,56,78,56,34,70,75,76,76,71,83,75,82,77,78,77,13,10,9,11,8
172287,Manu García,Deportivo Alavés,"CM, CDM",78,78,6000000,27000,33,Spain Primera Division,Spain,Left,Medium/High,Normal (170-185),12600000,65,69,70,79,45,70,55,56,78,76,34,53,60,78,66,76,76,76,74,68,88,79,75,77,71,74,75,81,75,8,14,9,7,11
229788,Rubén Alcaraz,Real Valladolid CF,"CM, CDM",79,79,12500000,27000,28,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),26300000,73,66,74,80,67,70,82,83,83,76,63,64,62,79,67,85,78,84,78,81,88,83,62,77,66,77,77,83,76,10,14,9,12,13
189271,F. Coquelin,Valencia CF,"CM, CDM",80,80,14500000,44000,28,Spain Primera Division,France,Right,Medium/High,Normal (170-185),30500000,68,62,63,81,53,77,68,41,79,81,71,69,75,82,79,74,79,72,77,69,85,81,75,79,52,78,76,82,79,9,9,8,10,15
200724,Nacho Fernández,Real Madrid CF,"CB, LB, RB",82,83,21000000,160000,29,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),44600000,70,32,80,78,38,55,55,37,61,78,68,78,60,77,69,54,81,78,79,28,78,81,37,53,45,73,77,85,84,12,7,10,15,7
217940,D. Djené,Getafe CF,CB,83,85,27000000,35000,27,Spain Primera Division,Togo,Right,Medium/High,Normal (170-185),58700000,60,29,79,74,22,50,51,48,64,71,74,71,71,81,69,67,79,73,79,27,88,84,49,42,41,72,83,85,82,7,15,7,10,10
190584,Illarramendi,Real Sociedad,"CDM, CM",83,83,22000000,43000,29,Spain Primera Division,Spain,Right,Medium/High,Normal (170-185),46200000,68,72,51,85,58,78,76,68,82,83,62,47,69,84,73,69,62,73,68,76,76,87,79,86,50,79,83,83,80,15,7,11,14,12
205600,S. Umtiti,FC Barcelona,CB,86,89,50000000,210000,25,Spain Primera Division,France,Left,Medium/High,Normal (170-185),106300000,61,51,79,80,65,64,72,62,73,77,66,72,62,82,66,83,88,71,86,74,82,87,51,58,61,82,87,88,85,15,10,14,12,15
246608,Fidalgo,Real Madrid CF,"CAM, CM, LM",66,76,1000000,27000,22,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),2300000,61,49,44,69,46,68,62,53,65,70,65,63,68,62,77,54,51,64,49,48,62,52,59,70,49,68,46,51,47,10,9,10,11,9
245287,Sergio López,Real Madrid CF,RB,66,82,1300000,21000,20,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),3500000,67,52,64,66,48,68,61,41,56,65,78,81,69,65,72,63,61,61,53,59,67,60,50,60,43,62,63,61,63,12,12,11,7,13
243559,De Frutos,Real Valladolid CF,"RM, LM, ST",68,78,1400000,37000,22,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),,62,67,55,66,50,69,64,56,53,67,82,84,83,65,77,67,66,59,36,58,60,18,68,60,58,65,45,29,23,13,8,12,14,14
237823,H. Abe,FC Barcelona,"LM, RM",70,83,3400000,44000,20,Spain Primera Division,Japan,Right,High/Medium,Lean (170-185),9100000,61,62,56,62,64,81,53,32,42,73,91,90,81,57,84,66,68,74,60,55,33,17,62,65,58,62,51,25,15,12,12,9,8,7
247204,Emerson,Real Betis Balompié,RB,71,83,3900000,9000,20,Spain Primera Division,Brazil,Right,High/Medium,Lean (170-185),8900000,67,48,64,66,44,67,54,47,58,66,81,82,71,69,61,72,72,74,71,60,77,67,64,54,48,64,62,69,74,11,13,9,10,13
237156,M. Wagué,FC Barcelona,"RB, RWB, LB",71,82,3700000,45000,20,Spain Primera Division,Senegal,Right,High/Medium,Lean (170-185),8300000,70,36,58,67,31,73,50,31,56,69,79,81,77,70,85,56,84,68,57,32,74,67,63,55,39,66,65,71,69,11,10,12,15,15
238305,Nacho Vidal,CA Osasuna,"RB, RWB",72,79,3900000,17000,24,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),9300000,75,60,65,72,39,69,70,32,65,71,74,77,67,70,68,59,64,71,66,49,59,66,61,59,36,68,58,73,75,8,8,7,11,9
243576,Pedro Porro,Real Valladolid CF,"RWB, RB, RM",73,84,6000000,36000,19,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),,73,61,61,69,53,76,56,45,62,78,75,77,80,64,72,68,60,81,50,59,67,68,70,65,46,67,68,71,72,15,7,14,5,7
225523,Lekue,Athletic Club de Bilbao,"RB, LW, LB",73,74,4100000,17000,26,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),8900000,71,67,62,72,41,74,69,56,64,73,89,81,69,72,71,60,67,75,70,68,67,72,71,70,53,66,68,69,69,15,16,13,13,9
231414,Waldo,Real Valladolid CF,"LM, ST",74,80,7500000,16000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),17300000,66,72,64,64,72,81,76,60,55,77,87,88,81,72,78,82,73,66,65,74,60,40,70,65,58,70,31,30,26,10,6,7,7,8
223608,Eraso,CD Leganés,CAM,74,74,5500000,26000,29,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),11600000,64,72,54,79,59,73,53,59,78,75,55,52,37,80,54,70,71,81,67,74,82,67,79,72,53,80,47,64,57,10,15,9,9,14
241827,Martín,Deportivo Alavés,RB,75,80,8000000,18000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),17400000,77,28,70,75,26,66,42,40,50,74,70,70,69,70,66,47,59,73,61,35,65,70,62,51,38,61,72,78,77,13,9,9,7,9
241461,Ferrán Torres,Valencia CF,RM,75,85,10500000,17000,19,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),24200000,76,74,50,70,67,79,58,46,72,76,79,78,74,66,67,71,59,67,61,58,34,34,72,67,62,73,35,24,28,12,9,11,15,12
233631,A. Ndiaye,Getafe CF,LM,76,85,12000000,20000,22,Spain Primera Division,Senegal,Right,High/Medium,Lean (170-185),27600000,65,74,65,71,66,85,61,65,60,77,89,86,83,68,75,74,80,68,65,64,62,41,74,67,49,75,41,52,35,6,7,14,8,9
229517,Toni Villa,Real Valladolid CF,"LM, CAM",76,82,10500000,18000,24,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),24200000,72,63,46,78,52,82,75,51,72,83,84,74,88,75,84,63,47,59,39,70,60,52,66,76,60,74,50,56,54,10,7,12,14,15
202493,Aleix Vidal,Deportivo Alavés,"RB, RM",76,76,6500000,16000,29,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),,73,67,63,78,48,79,69,46,64,78,84,85,75,77,76,81,77,67,68,59,80,74,66,68,51,71,74,70,74,8,7,8,12,12
205083,F. Fajr,Getafe CF,"CM, CDM, RM",77,77,8000000,24000,30,Spain Primera Division,Morocco,Right,High/Medium,Lean (170-185),16800000,77,72,49,80,62,76,81,77,81,79,66,61,75,74,72,74,35,70,67,78,70,72,69,77,72,63,67,71,68,15,12,14,15,6
240289,Calero,RCD Espanyol de Barcelona,CB,78,84,13000000,24000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),29900000,62,42,74,76,45,68,62,40,76,75,70,73,74,78,68,62,85,77,75,37,73,79,50,65,43,78,79,80,76,11,13,7,14,7
190149,De Marcos,Athletic Club de Bilbao,"RB, RW",78,78,8000000,24000,30,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),16800000,80,59,59,75,57,76,77,53,69,73,78,86,73,80,72,73,77,91,72,56,77,76,76,66,55,75,69,74,74,8,6,13,15,9
172316,Coke,Levante Unión Deportiva,"RB, RM",78,78,6500000,25000,32,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),13700000,79,66,83,77,56,72,70,46,68,79,75,74,69,80,69,70,84,75,68,60,76,78,69,60,74,66,79,77,76,10,9,13,6,16
238794,Vinícius Jr.,Real Madrid CF,LW,79,92,22500000,60000,18,Spain Primera Division,Brazil,Right,High/Medium,Lean (170-185),60200000,71,68,50,73,70,86,77,62,67,82,92,94,93,77,83,74,75,79,60,68,48,26,76,73,65,77,32,25,18,5,7,7,7,10
177633,Ángel,Getafe CF,ST,79,79,10000000,31000,32,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),21000000,56,80,71,73,78,79,49,50,49,82,73,74,74,81,72,81,73,61,66,79,62,26,79,62,69,70,42,23,20,6,13,8,14,11
242444,João Félix,Atlético de Madrid,"CF, ST",80,93,28000000,38000,19,Spain Primera Division,Portugal,Right,High/Medium,Lean (170-185),74900000,73,79,69,76,79,82,81,58,67,80,79,85,83,83,80,82,79,79,64,80,69,38,84,77,68,82,30,42,35,13,12,14,13,14
234035,Odriozola,Real Madrid CF,RB,80,85,17500000,115000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),37200000,81,45,73,77,48,76,69,30,70,77,88,90,79,77,78,58,71,85,64,59,63,75,68,63,62,69,77,78,79,11,12,10,5,14
203890,Š. Vrsaljko,Atlético de Madrid,RB,80,80,13000000,53000,27,Spain Primera Division,Croatia,Right,High/Medium,Lean (170-185),26700000,82,44,73,77,53,74,70,57,70,79,76,78,66,79,72,75,85,87,72,58,75,80,65,68,52,67,79,81,77,15,11,10,10,12
201143,A. Mandi,Real Betis Balompié,CB,80,83,16000000,28000,27,Spain Primera Division,Algeria,Right,High/Medium,Lean (170-185),34800000,78,41,83,79,49,67,67,49,77,75,67,66,73,78,64,52,81,66,75,49,69,82,67,68,35,74,79,81,82,15,16,9,10,14
216475,Morales,Levante Unión Deportiva,"ST, LM",82,82,20000000,39000,31,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),42000000,79,83,64,78,77,88,82,72,68,84,88,90,78,83,83,79,61,82,67,81,58,58,84,76,78,85,63,54,45,14,13,13,16,8
198141,Bartra,Real Betis Balompié,CB,83,84,25500000,37000,28,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),55500000,57,55,80,82,43,68,66,51,81,78,75,72,71,83,70,71,87,69,73,70,80,84,61,75,52,76,79,83,82,10,15,13,12,8
246785,Bryan Gil,Sevilla FC,"LW, LM",65,81,1100000,2000,18,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),3000000,61,60,34,60,62,72,58,52,51,69,74,69,77,59,74,64,51,41,29,58,32,21,60,56,47,70,25,29,22,13,10,14,6,6
246844,Carlos Neva,Granada CF,LB,66,73,800000,5000,23,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),1900000,62,39,56,59,37,61,54,35,40,63,74,72,67,64,66,54,54,63,51,36,59,68,63,51,48,58,65,66,67,8,11,9,6,12
245894,Robert,Real Betis Balompié,"RW, LW, ST",66,81,1300000,3000,18,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),3600000,71,59,50,73,39,72,45,65,62,65,71,72,72,55,70,60,36,44,41,61,34,23,54,64,70,61,17,28,28,9,12,12,9,11
237681,T. Kubo,Real Madrid CF,"RM, CF",70,87,3700000,21000,18,Spain Primera Division,Japan,Left,High/Medium,Lean (170-185),9800000,55,64,39,67,57,79,68,72,54,78,89,77,83,61,83,61,54,72,45,52,43,29,62,60,61,64,40,43,48,6,7,15,10,10
246748,Aihen Muñoz,Real Sociedad,"LB, LW",72,83,4800000,12000,21,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),11200000,64,49,65,69,45,72,63,29,75,68,76,75,68,77,73,55,65,71,66,60,55,72,70,66,36,72,75,72,66,10,9,10,15,15
204876,Clerc,Levante Unión Deportiva,"LB, LWB",73,74,4000000,17000,27,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),8600000,74,54,62,72,48,77,72,46,60,74,78,79,76,67,67,59,74,90,73,58,58,67,64,63,44,70,63,69,73,7,14,11,10,14
202646,Álex Martínez,Granada CF,LB,73,73,3400000,16000,28,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),7500000,78,51,59,72,40,70,65,71,65,72,72,78,73,57,64,79,71,89,56,64,68,70,62,53,55,64,60,75,72,16,9,16,14,12
215322,J. Silva,CD Leganés,"LWB, LB",74,79,6500000,22000,25,Spain Primera Division,Argentina,Left,High/Medium,Lean (170-185),14100000,73,48,55,70,62,72,71,70,63,73,77,73,73,72,70,79,69,78,70,69,82,70,66,60,55,67,74,73,74,15,6,9,13,10
239231,Cucurella,Getafe CF,"LM, LB",75,84,10500000,77000,20,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),,75,59,57,75,39,75,69,48,66,76,82,83,79,72,79,68,69,88,64,59,71,68,69,71,47,70,67,65,65,13,7,9,10,11
246172,S. Chukwueze,Villarreal CF,"RM, CF, RW",76,85,12000000,22000,20,Spain Primera Division,Nigeria,Left,High/Medium,Lean (170-185),27600000,69,71,44,69,70,84,71,58,56,78,89,85,88,72,82,76,67,72,53,74,47,33,75,68,55,70,40,32,33,13,7,9,7,6
228302,Pedraza,Real Betis Balompié,"LM, LB, LWB",76,81,10500000,26000,23,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),,78,72,64,73,59,78,68,57,70,77,81,84,72,71,63,78,63,78,71,69,72,68,69,66,64,65,72,67,69,12,6,14,7,12
210333,A. Szymanowski,CD Leganés,LM,76,76,7500000,28000,30,Spain Primera Division,Argentina,Left,High/Medium,Lean (170-185),15800000,75,77,65,74,66,78,69,57,63,75,84,79,78,70,84,68,48,63,58,67,54,28,74,76,70,71,35,42,45,11,8,10,12,6
211688,Gayà,Valencia CF,LB,81,86,21000000,35000,24,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),45700000,80,61,52,81,58,79,80,49,75,81,83,87,83,82,80,62,52,83,61,59,76,77,74,75,52,76,75,80,82,13,10,9,12,9
230142,Oyarzabal,Real Sociedad,"LW, LM, RW",82,89,31000000,39000,22,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),71300000,82,86,44,81,64,85,69,71,73,84,74,76,77,81,75,80,56,78,57,81,52,29,80,79,76,70,55,32,30,10,6,10,13,11
198329,Rodrigo,Valencia CF,ST,83,83,27000000,60000,28,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),56700000,72,80,80,80,77,82,83,67,58,82,88,91,81,82,74,83,77,74,71,76,60,31,83,77,77,80,44,41,40,7,13,10,11,5
231443,O. Dembélé,FC Barcelona,"RW, LW",84,90,42500000,195000,22,Spain Primera Division,France,Left,High/Medium,Lean (170-185),95600000,84,79,43,82,76,89,82,64,76,85,94,93,89,78,83,83,59,69,52,78,54,36,78,78,75,82,42,30,33,6,6,14,10,13
190286,Canales,Real Betis Balompié,"CAM, CM, CF",84,84,31500000,44000,28,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),66200000,79,80,46,84,63,82,81,79,82,83,77,78,77,81,70,78,35,77,67,81,55,50,83,87,72,80,60,47,43,15,12,16,13,12
240683,L. Reis,FC Barcelona,"CDM, CM",70,83,3100000,29000,19,Spain Primera Division,Netherlands,Right,Medium/High,Lean (170-185),8300000,54,54,59,68,48,68,51,44,65,70,72,73,70,68,64,64,82,73,65,60,72,75,58,65,51,66,70,70,62,10,15,14,11,7
212261,Brandon Thomas,CA Osasuna,"ST, LM",72,79,4400000,20000,24,Spain Primera Division,Spain,Right,High/Low,Lean (170-185),10600000,59,74,59,63,67,77,64,54,56,71,78,76,83,73,88,73,72,79,59,70,39,42,76,67,69,66,23,26,27,8,9,7,14,16
183353,Víctor Díaz,Granada CF,"RB, CB",73,73,2900000,16000,31,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),6400000,72,56,73,72,35,65,59,51,56,69,74,72,63,73,58,67,88,82,72,54,75,71,64,64,42,64,65,72,71,14,8,10,13,12
215644,Burgui,Deportivo Alavés,"LM, RM",74,77,7000000,20000,25,Spain Primera Division,Spain,Right,Medium/Low,Lean (170-185),15200000,74,69,55,74,54,78,76,74,63,77,69,73,69,72,59,65,54,64,62,66,35,38,75,69,59,69,59,28,21,6,8,10,12,10
191135,L. Júnior,RCD Mallorca,"LM, RM, ST",75,75,6500000,25000,28,Spain Primera Division,Côte d'Ivoire,Right,Medium/Low,Lean (170-185),14300000,68,74,54,66,61,80,50,47,57,74,84,91,74,67,62,77,92,78,83,62,38,29,77,66,60,59,58,13,11,7,16,12,11,7
211706,Pere Pons,Deportivo Alavés,"CM, CDM",76,79,9500000,24000,26,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),20700000,60,64,58,79,43,74,52,62,77,77,66,66,67,73,68,62,64,85,68,63,75,75,64,74,45,74,60,76,74,11,11,9,8,12
212196,P. Sisto,RC Celta de Vigo,"LW, LM",77,83,12000000,23000,24,Spain Primera Division,Denmark,Right,High/Low,Lean (170-185),27600000,74,76,51,70,65,86,74,75,65,80,78,81,76,71,79,79,81,70,64,72,45,49,73,75,66,71,35,55,48,12,6,12,11,11
198368,Tomás Pina,Deportivo Alavés,"CM, CDM",77,77,7500000,25000,31,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),15800000,58,62,69,79,59,76,65,61,78,78,57,43,62,78,47,73,66,69,71,68,77,77,71,74,59,70,65,77,70,8,12,11,7,15
192492,F. Orellana,SD Eibar,"RM, CAM, LM",79,79,7500000,29000,33,Spain Primera Division,Chile,Right,High/Low,Lean (170-185),15800000,78,78,69,79,61,84,80,79,77,79,76,68,78,79,73,67,64,59,32,80,54,31,79,78,75,69,43,37,25,12,7,15,16,15
202648,Sergi Darder,RCD Espanyol de Barcelona,"CM, CDM",80,84,19000000,34000,25,Spain Primera Division,Spain,Right,Medium/Low,Lean (170-185),41300000,68,61,52,84,66,80,75,68,81,83,54,37,72,78,75,81,51,66,68,75,71,69,76,84,55,82,64,68,69,7,10,6,14,6
227928,Nélson Semedo,FC Barcelona,RB,82,87,26000000,145000,25,Spain Primera Division,Portugal,Right,Medium/High,Lean (170-185),55300000,76,50,58,76,42,80,61,30,65,80,91,92,88,82,82,74,80,91,65,60,81,81,72,62,38,79,77,81,80,16,12,10,14,12
199564,Sergi Roberto,FC Barcelona,"RB, RM, CM",82,83,22000000,155000,27,Spain Primera Division,Spain,Right,High/High,Lean (170-185),46800000,83,63,72,84,50,78,78,60,78,82,77,79,69,80,74,65,43,89,69,66,68,79,69,83,57,76,75,79,78,14,16,11,15,10
