Id,Name,Team,Nationality,Position,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work Rate,Body type,Release Cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
223570,J. Sambia,Montpellier Hérault SC,France,"CM, RWB, CDM, CAM",71,80,3600000,10000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),8000000,76,64,59,73,61,73,73,79,70,68,76,82,80,65,70,79,79,79,68,71,60,61,59,72,63,68,66,70,65,9,11,14,11,16
230681,G. Pezzella,Udinese Calcio,Italy,"LB, LM",71,83,3700000,10000,20,Italian Serie A,Left,Medium/Medium,Normal (185+),7400000,72,49,68,69,36,72,50,37,66,71,79,79,68,69,62,67,58,78,78,48,72,64,59,56,45,60,65,70,68,11,14,6,7,13
234033,Borja Lasso,Sevilla FC,Spain,"CAM, LM, CM",71,77,3200000,10000,24,Spain Primera Division,Right,Medium/Medium,Normal (185+),7500000,72,69,38,71,52,74,63,64,69,72,54,51,67,70,37,74,31,59,64,71,81,48,68,72,59,69,45,45,38,9,11,5,12,12
150565,H. Bedimo,Olympique de Marseille,Cameroon,LB,70,70,500000,20000,34,French Ligue 1,Left,Medium/Medium,Stocky (170-185),950000,72,48,69,68,57,67,68,55,66,67,64,65,61,65,67,74,70,66,74,66,70,70,62,57,58,72,66,70,75,9,13,14,10,14
184387,J. Bostock,Toulouse Football Club,Trinidad and Tobago,"CM, CDM",70,73,2200000,15000,26,French Ligue 1,Left,Medium/Medium,Normal (185+),4500000,64,66,48,71,64,67,68,72,70,70,62,62,70,65,64,75,75,77,78,70,72,63,68,70,73,68,31,64,60,13,14,11,14,12
186272,L. Mchedlidze,Empoli,Georgia,ST,70,70,1800000,10000,28,Italian Serie A,Left,Medium/Medium,Stocky (185+),3300000,42,72,70,64,68,68,43,50,50,72,55,68,58,65,34,72,56,52,84,54,70,25,70,60,56,68,35,34,20,11,8,9,15,12
190738,H. Nielsen,Fortuna Düsseldorf,Norway,"ST, CAM",70,73,2300000,15000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4300000,64,71,54,67,73,70,64,36,49,71,67,67,65,69,62,76,67,59,74,64,66,43,71,63,56,71,43,36,33,13,15,15,16,13
203736,S. Bahoken,Angers SCO,Cameroon,"ST, LW, RW",70,73,2200000,15000,26,French Ligue 1,Right,Medium/Medium,Normal (185+),4700000,61,76,62,61,37,70,22,30,25,68,78,79,76,60,72,67,61,59,73,56,41,23,72,51,46,61,12,22,14,6,14,15,10,16
212419,T. Mings,AFC Bournemouth,England,"LB, CB",70,74,1900000,30000,25,English Premier League,Left,Medium/Medium,Normal (185+),3700000,70,35,63,65,30,69,45,37,59,65,62,74,58,65,48,41,62,71,81,30,73,70,57,54,45,59,70,71,70,7,10,13,7,15
225934,C. Yambéré,Dijon FCO,Central African Republic,"CB, CDM",70,73,1800000,8000,27,French Ligue 1,Right,Medium/Medium,Normal (185+),3700000,30,28,69,65,34,55,28,28,51,55,57,54,34,60,51,40,73,61,79,21,71,66,50,43,34,60,70,72,65,11,15,11,9,11
226861,S. Thioub,Nîmes Olympique,France,"LM, RM",70,76,2400000,10000,23,French Ligue 1,Left,Medium/Medium,Stocky (170-185),5400000,69,71,52,68,68,73,69,61,56,70,88,85,76,55,80,70,54,67,71,74,30,21,54,61,67,56,42,21,16,8,12,7,16,13
227558,J. Siebatcheu,Stade Rennais FC,France,ST,70,77,2500000,15000,22,French Ligue 1,Right,Medium/Medium,Normal (185+),5300000,52,72,70,66,67,64,58,43,49,69,60,66,63,67,61,69,70,69,78,61,40,28,71,56,65,62,26,18,24,14,10,12,14,6
236522,E. Brignola,U.S. Sassuolo Calcio,Italy,"CAM, RW, CF, RM",70,84,3700000,10000,18,Italian Serie A,Left,Medium/Medium,Normal (170-),8500000,65,66,53,69,45,73,48,45,63,72,74,76,77,62,74,64,62,67,60,63,40,20,73,65,60,50,23,12,13,14,6,10,8,5
241637,A. Tchouaméni,FC Girondins de Bordeaux,France,"CDM, CM",70,85,3300000,9000,18,French Ligue 1,Right,Medium/Medium,Normal (185+),8700000,45,46,62,72,44,67,47,45,68,72,67,69,62,67,58,64,62,63,74,46,72,68,65,63,47,70,69,70,59,9,8,12,12,7
184707,G. Madine,Cardiff City,England,ST,69,69,1100000,20000,27,English Premier League,Right,Medium/Medium,Normal (185+),2200000,42,68,75,58,67,59,42,35,39,66,48,56,54,68,52,71,82,71,84,63,79,33,73,63,66,65,31,23,19,11,7,12,14,10
199286,B. Dja Djédjé,Watford,Côte d'Ivoire,RB,69,70,975000,20000,27,English Premier League,Right,Medium/Medium,Stocky (170-),1900000,69,53,58,70,31,69,50,47,64,66,73,68,73,68,83,66,65,67,66,50,79,66,65,64,58,65,66,70,69,7,7,14,14,8
212238,B. Halimi,1. FSV Mainz 05,Kosovo,"CM, CAM",69,76,1500000,10000,23,German 1. Bundesliga,Left,Medium/Medium,Normal (170-),2800000,60,66,33,69,61,78,68,65,63,74,78,67,90,61,89,63,87,68,33,68,68,60,64,69,52,61,55,60,48,8,8,9,9,9
217870,G. Di Lorenzo,Empoli,Italy,"RB, CB",69,70,1000000,6000,24,Italian Serie A,Right,Medium/Medium,Stocky (170-185),1900000,68,40,61,65,37,64,57,30,58,64,69,66,71,69,50,65,68,69,70,45,69,67,43,34,37,64,65,73,71,8,10,8,10,7
223929,A. Leya Iseka,Toulouse Football Club,Belgium,ST,69,80,1800000,10000,20,French Ligue 1,Right,Medium/Medium,Stocky (170-185),4000000,54,73,59,58,59,69,52,39,34,68,84,85,69,57,66,78,84,57,72,70,47,12,60,42,63,70,16,22,19,14,15,9,12,15
228321,Sergi Palencia,FC Girondins de Bordeaux,Spain,"RB, LB",69,77,1300000,15000,22,French Ligue 1,Right,Medium/Medium,Lean (170-),,68,51,57,63,34,65,58,44,59,64,85,82,75,62,65,66,58,77,71,59,79,61,59,41,45,59,70,67,66,9,14,6,11,11
238476,D. Zagadou,Borussia Dortmund,France,"CB, LB",69,83,2000000,8000,19,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),4700000,45,26,78,58,23,48,32,25,44,54,58,69,47,64,34,53,64,61,85,24,70,57,29,34,30,52,65,73,61,9,13,5,14,14
245520,Luca Sangalli,Real Sociedad,Spain,"CM, RW",69,77,1500000,10000,23,Spain Primera Division,Right,Medium/Medium,Stocky (170-),3500000,51,65,49,71,28,70,30,36,72,68,65,61,58,68,57,51,61,62,50,64,53,63,69,64,40,47,42,67,55,14,6,11,9,11
193794,Villalibre,Athletic Club de Bilbao,Spain,ST,68,79,1600000,8000,20,Spain Primera Division,Left,Medium/Medium,Stocky (170-185),3600000,34,66,68,55,65,67,53,36,45,64,72,73,72,60,67,78,76,62,86,57,62,31,65,52,70,58,41,19,18,13,15,15,12,14
200346,M. ?yro,Wolverhampton Wanderers,Poland,"RM, ST",68,71,1100000,20000,25,English Premier League,Left,Medium/Medium,Normal (185+),2200000,67,67,57,62,66,73,69,56,54,72,66,72,73,60,51,70,55,55,71,68,61,46,71,67,67,70,40,32,43,15,13,9,9,14
239589,W. Kanga,Angers SCO,Côte d'Ivoire,"ST, RW",68,77,1400000,8000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),3100000,68,67,66,61,55,68,54,37,58,72,75,76,69,58,49,65,59,44,79,55,57,29,64,59,59,61,19,15,18,7,13,14,7,14
239907,R. Dwamena,Levante Unión Deportiva,Ghana,"ST, RW",68,78,1500000,9000,22,Spain Primera Division,Left,Medium/Medium,Normal (185+),3400000,45,74,54,58,55,65,66,42,41,62,76,82,70,65,66,70,62,63,71,67,47,25,64,56,66,63,12,13,20,7,7,10,15,6
209737,Éverton Luiz,SPAL,Brazil,"CDM, CM",67,67,575000,5000,30,Italian Serie A,Right,Medium/Medium,Stocky (170-185),1000000,63,42,56,62,57,62,38,70,61,66,63,55,60,68,80,76,71,54,63,64,78,72,47,62,57,67,70,66,71,10,8,10,14,11
211820,P. Ofosu-Ayeh,Wolverhampton Wanderers,Ghana,"RB, RWB",67,70,775000,20000,26,English Premier League,Right,Medium/Medium,Stocky (170-185),1500000,54,44,59,64,44,66,60,36,53,65,87,88,71,61,71,58,78,74,78,44,70,55,54,52,40,63,64,68,68,13,9,15,11,8
214661,G. Iñíguez,Udinese Calcio,Argentina,"CM, CDM",67,72,1000000,8000,24,Italian Serie A,Right,Medium/Medium,Stocky (170-185),1900000,62,44,48,72,48,68,58,46,68,70,68,68,76,60,78,68,72,73,67,60,64,64,60,62,50,60,61,66,62,14,15,8,14,16
216791,M. Pennington,Everton,England,"CB, RB",67,76,1000000,20000,23,English Premier League,Right,Medium/Medium,Normal (185+),2100000,61,30,65,65,36,49,35,34,53,54,64,64,46,56,57,44,74,58,73,26,60,66,31,31,48,50,68,70,66,12,12,7,12,11
230568,N. Julan,En Avant de Guingamp,France,ST,67,78,1300000,7000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),2900000,50,72,77,62,59,65,49,39,48,63,66,67,55,52,59,65,66,59,76,63,27,19,60,54,69,59,29,24,11,11,14,5,6,12
239747,S. Córdova,FC Augsburg,Venezuela,ST,67,78,1300000,7000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2500000,37,67,56,59,63,71,63,40,50,62,76,78,66,59,65,70,54,53,76,64,42,18,63,61,62,58,20,19,17,6,6,5,5,14
241489,Nolaskoain,Athletic Club de Bilbao,Spain,"CM, CAM",67,78,1300000,4000,19,Spain Primera Division,Right,Medium/Medium,Normal (185+),2900000,47,63,67,73,48,64,44,45,62,70,66,59,70,65,54,57,73,68,70,45,59,68,60,65,49,62,49,62,54,11,11,7,8,14
241586,Iñigo Muñoz,Athletic Club de Bilbao,Spain,RW,67,79,1400000,7000,21,Spain Primera Division,Right,Medium/Medium,Lean (170-),3100000,65,52,45,62,47,74,53,34,47,72,90,88,91,60,92,61,61,55,48,40,42,35,59,57,55,64,45,31,32,7,13,6,12,15
150657,S. Baradji,Amiens SC,France,"CDM, CM",66,66,200000,6000,34,French Ligue 1,Left,Medium/Medium,Normal (185+),400000,45,34,50,57,38,48,48,42,51,59,47,51,57,73,64,74,79,73,79,33,73,74,49,56,47,69,59,68,67,13,12,13,16,12
223357,W. Kaptoum,Real Betis Balompié,Cameroon,"CM, CDM",66,77,1100000,5000,21,Spain Primera Division,Right,Medium/Medium,Normal (170-),2500000,56,60,43,75,40,63,57,39,69,75,64,56,81,52,82,73,67,59,61,67,54,54,55,62,50,61,60,63,61,11,13,15,13,15
229910,S. Ingelsson,Udinese Calcio,Sweden,"CM, RM",66,78,1100000,6000,20,Italian Serie A,Left,Medium/Medium,Normal (185+),2300000,60,50,39,74,52,68,58,40,68,74,66,67,66,60,44,60,34,50,71,58,58,52,62,62,48,64,63,56,52,12,9,10,11,11
235955,R. Guitane,Stade Rennais FC,France,CAM,66,84,1400000,5000,19,French Ligue 1,Left,Medium/Medium,Lean (170-),3500000,59,55,39,65,40,72,65,52,59,69,77,79,81,62,92,56,56,56,45,52,47,26,55,62,53,62,28,29,33,7,10,9,14,13
236518,A. Nordin,AS Saint-Étienne,France,"LW, LM",66,77,1100000,8000,20,French Ligue 1,Left,Medium/Medium,Stocky (170-),2300000,63,70,46,61,51,70,61,42,59,64,82,78,71,49,79,69,62,57,56,66,31,28,62,64,55,58,28,32,26,14,6,13,10,13
240507,A. Gomes,Manchester United,England,"CAM, LW",66,87,1400000,15000,17,English Premier League,Right,Medium/Medium,Lean (170-),4000000,61,61,49,64,57,68,65,68,65,68,75,69,83,56,90,61,55,47,29,58,36,23,58,63,70,66,30,19,20,14,15,14,6,14
245283,F. El Mellali,Angers SCO,Algeria,"RW, ST",66,74,950000,6000,21,French Ligue 1,Right,Medium/Medium,Normal (170-),2100000,63,69,41,63,53,78,49,43,54,67,73,72,64,51,90,55,41,45,37,45,30,18,61,63,66,55,25,33,34,5,8,8,13,10
223095,F. Palacios Martínez,1. FC Nürnberg,Spain,"ST, CAM",65,71,750000,6000,23,German 1. Bundesliga,Right,Medium/Medium,Lean (170-),1500000,52,67,43,67,65,74,65,48,43,73,78,68,91,64,87,63,68,60,31,59,51,24,69,63,56,58,28,35,30,15,10,10,7,11
225368,B. Gueye,Hannover 96,Senegal,ST,65,71,750000,8000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1500000,30,65,70,48,46,49,35,32,33,62,66,67,64,60,57,70,67,32,84,60,59,11,64,46,63,57,17,15,18,11,9,9,7,6
228408,C. Ronan,Wolverhampton Wanderers,Republic of Ireland,"CM, CAM, LM",65,78,1000000,10000,20,English Premier League,Right,Medium/Medium,Lean (170-),2600000,59,52,33,70,48,66,69,69,68,68,73,65,75,54,80,68,45,59,30,63,31,55,54,65,60,59,52,56,54,14,11,16,11,9
229753,T. Ndenge,Borussia Mönchengladbach,Germany,"CDM, CM",65,74,725000,5000,21,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1400000,52,50,47,64,50,66,57,40,60,64,65,65,65,65,63,77,70,69,77,57,66,59,54,62,57,62,61,65,61,13,9,7,10,14
244402,H. El Mokeddem,Toulouse Football Club,France,"RW, LM, CAM",65,75,850000,4000,19,French Ligue 1,Left,Medium/Medium,Lean (170-),1900000,61,63,41,56,51,73,56,60,56,70,75,72,66,58,68,59,51,61,52,60,52,35,61,60,61,61,29,41,44,8,11,8,8,11
219661,P. Jaroszy?ski,Chievo Verona,Poland,LB,64,69,500000,3000,23,Italian Serie A,Left,Medium/Medium,Stocky (170-185),888000,57,39,60,58,57,54,60,42,60,55,75,69,52,64,62,49,71,69,69,46,70,60,34,39,47,58,59,68,65,8,15,10,9,13
220421,H. Kamara,Stade de Reims,France,"LM, RM, LB",64,68,600000,4000,24,French Ligue 1,Left,Medium/Medium,Normal (170-),1200000,56,61,36,63,44,62,49,41,57,63,79,72,81,54,83,66,52,67,48,51,53,37,62,60,46,59,47,36,46,8,9,16,9,13
226710,G. Scamacca,U.S. Sassuolo Calcio,Italy,ST,64,74,725000,6000,19,Italian Serie A,Right,Medium/Medium,Normal (185+),1400000,22,66,69,60,57,64,51,70,40,69,54,54,58,56,37,68,70,54,74,64,47,24,56,59,55,59,50,17,18,12,10,11,7,12
228828,Tarín,CD Leganés,Spain,"CB, RB",64,72,575000,4000,21,Spain Primera Division,Right,Medium/Medium,Stocky (170-185),1400000,35,19,61,59,29,37,23,30,52,60,69,71,62,59,51,59,67,63,75,41,68,64,21,42,40,56,57,62,58,13,13,14,9,8
231089,I. Sissoko,RC Strasbourg Alsace,France,"CDM, CM",64,80,900000,3000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),2400000,45,37,52,67,43,60,40,40,65,69,55,54,56,58,35,49,59,63,87,33,61,51,42,51,49,60,56,69,68,11,5,14,11,11
236403,E. N'Dicka,Eintracht Frankfurt,France,"CB, LB",64,80,850000,3000,18,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),2000000,40,35,66,63,28,56,23,30,61,63,69,67,53,62,51,64,72,65,79,49,62,61,56,61,33,67,60,58,61,13,8,7,8,8
237499,A. Sabiri,Huddersfield Town,Morocco,"LM, CAM",64,75,775000,7000,21,English Premier League,Right,Medium/Medium,Normal (185+),1600000,54,58,68,49,41,76,72,64,48,71,71,72,77,63,63,55,70,65,67,55,44,28,57,53,53,64,28,37,39,8,6,14,8,12
238743,H. Wright,FC Schalke 04,United States,ST,64,78,1000000,6000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2300000,42,65,65,54,51,60,51,34,37,63,65,66,54,59,40,67,60,62,78,60,30,13,59,55,64,57,20,20,18,5,15,12,8,9
241497,C. Dagba,Paris Saint-Germain,France,RB,64,79,875000,6000,19,French Ligue 1,Right,Medium/Medium,Lean (170-),2200000,65,28,51,64,37,63,50,41,57,64,76,78,79,55,87,43,62,58,49,24,50,57,49,48,38,54,61,63,63,7,6,9,11,11
241505,T. Carrique,FC Girondins de Bordeaux,France,RB,64,76,675000,4000,19,French Ligue 1,Right,Medium/Medium,Lean (170-),1500000,59,29,54,61,31,69,53,39,51,66,72,69,63,60,78,46,62,68,53,35,55,61,53,43,44,50,63,64,61,9,14,6,14,14
241923,Vagner,AS Saint-Étienne,Cape Verde Islands,RM,64,73,700000,6000,22,French Ligue 1,Right,Medium/Medium,Normal (170-),1500000,58,64,46,55,58,70,59,48,48,66,88,79,80,51,77,60,53,59,42,53,32,23,54,57,62,52,21,33,26,10,9,15,9,11
241941,S. Nsoki,Paris Saint-Germain,France,"CB, LB, CDM",64,82,875000,6000,19,French Ligue 1,Left,Medium/Medium,Normal (185+),2200000,63,34,59,65,32,63,45,31,58,64,60,66,54,57,52,40,59,47,62,36,55,62,50,44,37,49,63,68,65,8,12,13,9,10
230912,P. Ghiglione,Frosinone,Italy,"RM, RB",63,75,650000,3000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),,63,60,48,57,50,57,49,40,49,65,76,78,67,63,59,60,41,58,65,42,48,60,63,58,59,53,55,62,59,7,13,7,7,14
243357,F. Evina,FC Bayern München,Germany,"LM, LW",63,81,725000,6000,17,German 1. Bundesliga,Right,Medium/Medium,Stocky (170-185),1600000,59,62,54,57,47,67,57,63,48,67,79,77,69,50,78,68,61,65,71,56,52,21,59,49,59,48,35,35,30,13,9,5,13,10
244863,Y. Benrahou,FC Girondins de Bordeaux,Morocco,CAM,63,79,800000,4000,19,French Ligue 1,Left,Medium/Medium,Lean (170-),2100000,53,50,46,59,49,72,67,64,61,69,75,65,50,53,68,60,54,39,46,46,41,31,54,71,60,61,41,40,47,10,13,8,11,14
233486,R. Le Normand,Real Sociedad,France,"CB, CDM",62,76,600000,3000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),1600000,25,19,64,63,25,22,29,25,52,54,54,52,42,50,53,40,71,54,68,22,61,58,21,31,34,52,54,68,60,9,13,14,15,10
240660,M. Léris,Chievo Verona,France,ST,62,76,675000,3000,20,Italian Serie A,Right,Medium/Medium,Normal (185+),1600000,36,68,68,42,57,58,51,31,30,64,52,55,45,56,55,61,64,53,68,49,19,11,61,51,62,59,36,24,26,9,6,13,10,8
242183,D. Otto,TSG Hoffenheim,Germany,ST,62,81,650000,4000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1500000,43,68,63,54,46,54,43,34,38,55,66,65,55,56,62,60,67,60,68,56,32,13,59,49,68,53,27,16,14,12,14,9,11,14
243285,M. Macalou,Stade Malherbe Caen,France,ST,62,70,450000,4000,22,French Ligue 1,Right,Medium/Medium,Stocky (185+),990000,31,64,79,46,50,57,36,32,28,60,54,53,49,53,53,65,62,49,76,54,56,24,54,47,59,51,14,24,29,9,11,14,10,11
229183,Matheus Cassini,Amiens SC,Brazil,"CF, ST",61,72,425000,4000,22,French Ligue 1,Left,Medium/Medium,Normal (170-),935000,42,65,58,62,65,70,61,50,45,63,68,69,74,56,76,64,59,53,47,60,39,20,42,58,70,48,11,16,14,11,7,15,10,13
239668,J. Vollert,SV Werder Bremen,Germany,"CB, CDM",61,72,375000,3000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),713000,50,38,56,60,38,55,61,37,53,58,55,54,55,62,61,52,64,61,69,38,60,54,47,55,42,53,62,63,51,6,10,10,14,15
241172,Diego Barri,Getafe CF,Spain,"CDM, RB",61,72,375000,3000,22,Spain Primera Division,Right,Medium/Medium,Normal (185+),863000,54,26,52,59,25,52,28,33,56,62,56,57,55,60,51,24,65,63,58,28,58,61,50,56,35,42,55,62,64,7,10,13,13,6
241181,Julio Gracia,Real Betis Balompié,Spain,CM,61,72,425000,3000,20,Spain Primera Division,Right,Medium/Medium,Normal (170-),978000,38,54,47,65,43,61,41,39,61,60,53,56,58,63,70,53,62,60,56,58,52,55,51,59,37,42,58,60,53,13,7,14,8,12
244280,A. Fein,FC Bayern München,Germany,CM,61,78,525000,5000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1200000,49,48,62,70,45,51,52,48,71,69,63,55,55,43,55,56,65,52,71,46,61,59,49,53,47,53,44,61,63,10,8,12,12,6
225173,B. Landini,AS Saint-Étienne,France,RB,60,64,220000,4000,23,French Ligue 1,Right,Medium/Medium,Stocky (170-185),435000,48,53,49,52,50,55,40,52,49,50,63,66,58,58,58,50,60,62,76,49,50,65,50,41,42,52,54,68,62,11,11,10,10,11
241651,V. Gyökeres,Brighton & Hove Albion,Sweden,"ST, LM, RM",60,77,450000,6000,20,English Premier League,Right,Medium/Medium,Normal (185+),1100000,49,55,51,55,53,60,59,33,40,60,68,70,62,47,58,59,58,52,68,59,43,18,65,48,49,57,20,17,16,10,13,11,14,8
243450,S. Marasovic,Olympique de Marseille,France,CAM,60,74,450000,5000,20,French Ligue 1,Right,Medium/Medium,Normal (170-),1100000,44,44,54,67,53,55,42,44,62,57,68,62,87,55,88,67,59,57,38,51,48,47,60,60,51,47,53,42,38,8,13,13,10,9
245388,J. Todibo,Toulouse Football Club,France,"CDM, CM",60,71,275000,2000,18,French Ligue 1,Right,Medium/Medium,Normal (185+),638000,46,40,58,66,35,59,47,41,61,57,64,61,57,55,55,52,67,56,74,41,63,55,41,45,46,51,54,61,66,7,13,11,8,13
245551,Kike PIna,SD Eibar,Spain,LB,60,70,275000,3000,21,Spain Primera Division,Left,Medium/Medium,Normal (170-),667000,52,27,46,35,27,55,25,31,23,60,68,67,55,58,74,26,58,71,56,22,52,61,44,36,40,35,56,65,63,5,15,5,11,10
240559,Obama,Atlético de Madrid,Spain,"ST, LM",59,79,325000,4000,18,Spain Primera Division,Right,Medium/Medium,Normal (170-),991000,52,64,51,55,53,62,43,42,38,58,66,59,62,59,79,60,56,51,51,58,34,15,56,46,65,49,41,11,16,10,13,7,11,8
242454,M. ?ovi?,Hertha BSC,Germany,"LM, RM",59,76,350000,3000,20,German 1. Bundesliga,Right,Medium/Medium,Lean (170-),814000,52,42,43,60,39,71,52,44,51,67,69,67,78,46,82,50,54,42,32,40,30,26,53,55,45,48,49,27,22,5,13,7,7,8
242184,A. Amade,TSG Hoffenheim,Germany,"RWB, RB",58,77,230000,2000,18,German 1. Bundesliga,Right,Medium/Medium,Lean (170-),535000,58,34,52,44,28,59,39,29,33,45,69,64,75,56,80,33,58,56,39,29,64,57,49,39,34,41,55,66,61,12,11,11,8,12
242753,A. Trouillet,Stade Rennais FC,France,CM,57,79,220000,2000,17,French Ligue 1,Left,Medium/Medium,Lean (170-),638000,48,38,59,67,35,61,51,43,63,59,71,52,57,60,81,60,55,33,48,34,63,48,34,57,51,44,63,55,59,14,10,6,7,9
243258,J. Barrett,Huddersfield Town,England,"CB, RB",57,72,190000,3000,18,English Premier League,Right,Medium/Medium,Normal (185+),480000,36,25,63,36,32,26,34,37,33,38,52,48,47,50,55,49,63,49,58,29,52,57,32,33,44,44,57,60,60,9,15,7,8,13
245253,L. Barreiro Martins,1. FSV Mainz 05,Luxembourg,"CM, CAM",57,75,210000,2000,18,German 1. Bundesliga,Right,Medium/Medium,Lean (170-),488000,47,49,48,60,47,72,58,46,55,70,83,74,85,55,82,43,54,41,32,38,30,45,53,53,47,48,46,43,52,14,9,6,6,6
237254,K. Denkey,Nîmes Olympique,Togo,"ST, RM",56,69,160000,2000,17,French Ligue 1,Right,Medium/Medium,Stocky (170-185),420000,28,59,48,42,35,55,42,29,29,57,70,69,59,54,60,44,59,56,72,50,35,18,58,46,70,46,31,12,12,5,14,13,7,7
241087,P. Bahanack,Stade de Reims,Cameroon,"CB, LB",55,64,110000,2000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),264000,30,26,49,29,28,25,30,25,27,33,57,53,48,43,55,33,65,64,63,24,50,52,33,35,39,38,53,63,61,15,7,14,9,12
240503,T. Lia,LOSC Lille,France,CAM,54,67,130000,3000,20,French Ligue 1,Right,Medium/Medium,Normal (170-),341000,41,41,34,51,46,62,47,42,49,64,55,67,57,50,93,52,57,38,36,39,44,22,46,51,44,61,29,29,41,12,13,7,11,15
189511,Sergio Busquets,FC Barcelona,Spain,"CDM, CM",88,88,46000000,300000,29,Spain Primera Division,Right,Medium/Medium,Lean (185+),94300000,62,67,68,88,44,78,66,68,79,85,42,44,66,85,52,61,66,86,77,54,85,87,77,86,60,88,90,86,80,5,8,13,9,13
181458,I. Periši?,Inter,Croatia,LM,86,86,43500000,120000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),74000000,84,79,80,82,81,85,73,75,77,85,84,88,78,81,74,84,84,89,78,79,65,69,86,79,76,80,64,52,54,6,7,10,9,6
180930,E. Džeko,Roma,Bosnia and Herzegovina,ST,85,85,30500000,110000,32,Italian Serie A,Right,Medium/Medium,Lean (185+),51900000,63,89,84,77,77,76,65,54,72,84,65,66,57,83,36,86,66,76,80,79,51,50,89,74,67,83,58,28,16,9,11,13,15,15
209499,Fabinho,Liverpool,Brazil,CDM,85,89,42500000,130000,24,English Premier League,Right,Medium/Medium,Lean (185+),81800000,79,66,75,83,47,76,71,53,78,82,69,72,69,83,67,78,75,93,79,65,85,84,70,76,91,84,83,88,85,13,12,6,8,8
202166,J. Draxler,Paris Saint-Germain,Germany,"CM, LW, LM, CAM",83,86,32500000,90000,24,French Ligue 1,Right,Medium/Medium,Lean (185+),62600000,83,78,65,84,84,88,78,76,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,11,13,5,13,8
177413,A. Witsel,Borussia Dortmund,Belgium,"CM, CDM",82,82,21500000,70000,29,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),36600000,69,71,77,83,67,78,69,68,78,82,67,74,81,81,60,78,72,88,81,74,78,80,75,78,81,86,74,73,71,5,7,7,10,7
187936,S. Nzonzi,Roma,France,"CDM, CM",82,82,17000000,80000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),28900000,59,64,79,79,55,72,73,42,77,81,44,55,36,81,31,79,75,86,92,66,87,84,70,77,57,85,81,80,76,7,16,16,16,13
200647,J. Ili?i?,Atalanta,Slovenia,"CF, CAM",81,81,17000000,40000,30,Italian Serie A,Left,Medium/Medium,Lean (185+),28900000,78,78,58,82,80,83,77,84,74,87,67,70,70,80,56,87,33,64,68,87,58,46,80,82,78,80,53,32,26,13,13,8,12,6
226271,Fabián,Napoli,Spain,"CM, CDM, CAM",81,85,23000000,60000,22,Italian Serie A,Left,Medium/Medium,Lean (185+),40800000,70,79,67,80,65,81,72,59,79,83,69,67,73,79,66,75,46,73,69,82,64,77,78,80,67,77,70,78,73,16,11,7,13,13
201144,M. Badelj,Lazio,Croatia,"CDM, CM",80,80,11500000,50000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),19600000,69,54,66,82,66,72,64,58,82,80,55,54,68,78,64,72,58,79,71,74,76,80,62,78,68,72,79,78,76,8,9,14,15,6
205175,A. Milik,Napoli,Poland,ST,80,87,21000000,70000,24,Italian Serie A,Left,Medium/Medium,Lean (185+),39900000,58,86,78,63,76,74,71,74,62,78,69,74,68,75,63,83,62,73,78,80,67,36,79,60,79,72,35,34,32,9,16,16,15,6
211575,André Gomes,Everton,Portugal,"CM, LM, RM",80,85,19500000,90000,24,English Premier League,Right,Medium/Medium,Lean (185+),,61,65,69,82,63,79,82,67,81,78,68,62,67,77,64,80,58,76,86,71,81,74,74,81,55,78,75,75,64,12,9,6,14,8
219809,T. Bakayoko,AC Milan,France,"CDM, CM",80,85,17000000,70000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),,55,37,71,78,36,76,51,37,75,77,67,69,64,74,57,72,76,83,80,50,87,80,60,73,45,68,71,84,82,11,15,11,14,10
