Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
212030,A. Rafetraniaina,OGC Nice,Madagascar,CDM,18,62,70,300000,2000,Right,Medium/Medium,Lean (170-185),62,34,53,65,33,46,42,41,57,53,73,75,74,61,75,35,72,72,51,31,68,64,45,59,45,,60,66,61,16,8,14,16,12
216139,L. Bittante,Empoli,Italy,"RM, LM, RB, LB",21,62,70,400000,4000,Right,Medium/Medium,Lean (170-185),66,38,57,66,39,62,50,43,62,64,64,74,60,68,55,54,55,75,60,40,68,56,48,50,45,,56,60,60,9,9,12,11,7
216268,D. Watmore,Sunderland,England,"RW, ST",21,62,71,450000,4000,Right,Medium/Medium,Lean (170-185),46,65,46,58,58,68,64,42,53,56,80,77,75,56,82,61,54,66,54,56,38,21,65,47,62,,28,30,35,6,15,8,14,15
204291,A. Nabi,West Bromwich Albion,England,ST,21,62,71,450000,4000,Right,Medium/Medium,Lean (170-185),50,59,55,61,55,69,61,66,45,67,68,65,75,57,69,62,65,54,58,58,67,38,66,57,61,,24,17,17,15,16,9,15,9
226205,C. Suljic,AS Saint-Étienne,France,CM,18,62,73,400000,3000,Right,Medium/Medium,Lean (170-185),59,58,60,67,56,66,62,51,61,67,64,64,69,60,74,66,60,59,63,64,65,65,43,60,50,,58,63,50,12,10,8,14,13
226208,Nacho Monsalve,Atlético de Madrid,Spain,"CB, RB, LB",21,62,68,325000,6000,Right,Medium/Medium,Lean (170-185),57,21,57,51,26,41,48,25,46,52,54,55,38,51,65,37,77,60,64,20,58,65,47,35,37,,68,63,70,9,15,16,9,6
226822,C. Roberts,Newcastle United,England,CF,18,62,74,425000,3000,Right,Medium/Medium,Lean (170-185),43,63,50,64,65,77,58,51,48,61,69,68,54,64,80,61,54,59,42,65,40,14,43,60,63,,22,17,16,13,7,15,10,14
224253,D. Parker,1. FSV Mainz 05,Germany,"LM, RM",19,62,76,575000,3000,Right,Medium/Medium,Lean (170-185),56,50,53,59,62,68,57,43,53,64,78,77,78,58,78,65,69,59,46,61,65,21,56,53,56,,30,28,27,14,11,11,13,15
225584,Q. Cornette,Montpellier Hérault SC,France,"ST, RW",21,62,69,400000,4000,Right,Medium/Medium,Lean (170-185),49,63,70,55,52,60,42,59,55,58,67,71,62,58,76,64,60,49,61,60,59,49,61,55,73,,48,48,40,9,11,10,10,15
228294,J. Correia,OGC Nice,France,"RB, LB",21,62,70,350000,4000,Right,Medium/Medium,Lean (170-185),55,32,50,59,36,59,40,37,40,59,65,63,60,60,78,33,61,56,40,34,63,61,51,40,49,,68,71,67,14,16,6,9,8
228509,J. Reine-Adelaïde,Arsenal,France,CAM,17,62,77,550000,4000,Right,Medium/Medium,Lean (170-185),41,41,54,68,46,72,46,43,62,56,83,75,79,57,59,63,64,54,57,46,45,47,59,58,53,,41,41,42,10,15,11,16,8
223759,V. Yurchenko,Bayer 04 Leverkusen,Ukraine,"CAM, CF",21,62,71,450000,5000,Right,Medium/Medium,Lean (170-185),56,66,48,60,50,70,61,60,66,72,67,65,69,55,66,63,65,54,50,47,44,27,56,55,63,,44,35,51,14,7,14,6,7
224042,F. Ouaamar,AS Monaco,Morocco,"CM, LM",22,62,66,350000,4000,Right,Medium/Medium,Lean (170-185),54,35,58,68,37,71,55,49,65,68,49,64,64,64,74,57,67,51,43,42,59,53,60,60,52,,52,58,64,14,12,11,7,6
200780,G. Bigirimana,Newcastle United,England,"CM, CDM",21,65,73,775000,7000,Right,Medium/Medium,Lean (170-185),62,51,35,72,40,63,54,66,67,67,72,71,91,66,76,53,64,58,63,62,71,54,52,68,53,,58,63,60,7,15,10,12,12
190579,Y. Andreu,Angers SCO,France,"RB, LB",26,65,66,500000,7000,Right,Medium/Medium,Lean (170-185),64,15,60,62,25,43,43,29,53,62,64,69,65,69,75,34,66,71,62,28,71,46,53,43,25,,72,74,71,13,12,7,11,10
221556,O. Mfulu,Stade de Reims,Congo DR,"CDM, CB, CM",21,64,70,500000,5000,Right,Medium/Medium,Lean (170-185),38,36,57,68,40,52,42,45,62,65,56,60,58,60,69,51,61,60,61,44,65,63,28,59,49,,64,67,58,15,6,12,12,12
224309,Joan Jordán,RCD Espanyol de Barcelona,Spain,"CM, RM, CDM, CAM",20,64,71,600000,4000,Right,Medium/Medium,Lean (170-185),57,44,47,73,44,58,43,58,66,67,63,65,66,54,64,70,57,72,58,61,61,55,57,67,62,,48,63,54,13,12,13,12,9
213709,Isi,Rayo Vallecano,Spain,"CM, CAM",19,64,77,750000,4000,Right,Medium/Medium,Lean (170-185),56,48,37,71,41,64,70,55,62,67,68,63,75,57,82,47,67,67,48,56,58,59,62,69,50,,39,55,45,8,13,10,7,16
216580,Cláudio Winck,Hellas Verona,Brazil,RB,21,64,72,550000,5000,Right,Medium/Medium,Lean (170-185),63,64,64,59,27,67,72,69,32,68,64,66,60,61,62,55,60,74,59,72,61,52,64,50,47,,61,70,65,7,14,14,9,8
225441,K. Palmer,Chelsea,England,"CAM, RM",18,64,76,675000,5000,Right,Medium/Medium,Lean (170-185),57,49,51,66,50,71,63,54,65,73,72,75,63,55,69,69,55,54,51,50,47,31,57,63,57,,50,46,49,7,16,9,11,16
230583,F. Kohls,Hertha BSC,Germany,CM,20,56,68,180000,2000,Right,Medium/Medium,Lean (170-185),47,34,37,62,28,55,41,38,58,59,61,54,73,54,77,44,54,56,42,29,41,44,50,64,42,,46,48,45,11,12,6,15,9
230608,R. Sido,SC Bastia,Burkina Faso,LM,20,56,67,170000,2000,Right,Medium/Medium,Lean (170-185),50,40,54,64,41,58,58,54,61,54,69,64,55,47,64,59,68,69,57,44,68,50,52,48,47,,56,41,54,15,15,11,8,10
230825,L. Serinelli,U.C. Sampdoria,Italy,CM,18,56,66,140000,2000,Right,Medium/Medium,Lean (170-185),46,41,52,60,42,55,46,43,55,58,68,64,58,63,65,56,59,59,47,43,57,42,56,55,53,,47,51,58,10,15,13,10,11
230047,F. Ronstadt,Hamburger SV,Germany,"RB, RM",17,56,66,110000,2000,Right,Medium/Medium,Lean (170-185),52,28,46,40,33,53,34,31,39,44,67,64,67,56,74,29,54,60,46,25,51,51,36,36,35,,61,63,63,13,13,12,9,7
225365,E. Sonupe,Tottenham Hotspur,England,"RM, LM",19,55,66,130000,2000,Right,Medium/Medium,Lean (170-185),43,41,63,56,42,56,42,48,51,55,71,63,57,55,55,63,57,57,50,48,63,45,62,54,50,,49,56,58,8,14,7,15,13
226048,B. Fox,Leicester City,England,ST,18,55,72,170000,2000,Right,Medium/Medium,Lean (170-185),38,55,54,56,58,62,59,38,43,57,68,63,71,58,77,54,59,51,39,48,40,18,50,55,48,,17,23,20,9,8,13,10,12
227236,A. Zambo Anguissa,Olympique de Marseille,Cameroon,CM,19,57,69,190000,3000,Right,Medium/Medium,Lean (170-185),43,40,51,65,43,53,45,42,59,57,66,69,56,53,61,55,63,62,59,43,57,65,52,49,53,,53,59,57,11,11,9,8,11
229584,P. Stenzel,Borussia Dortmund,Germany,RB,19,57,70,180000,3000,Right,Medium/Medium,Lean (170-185),58,37,49,64,39,55,43,35,60,53,60,65,66,48,70,50,64,76,58,40,48,50,49,38,49,,50,54,60,13,11,10,11,8
222422,A. Jakubiak,Watford,Scotland,ST,18,56,71,200000,2000,Right,Medium/Medium,Lean (170-185),35,57,51,49,47,63,48,30,47,56,75,75,72,55,71,54,53,60,56,51,33,33,50,50,61,,19,12,21,7,13,6,12,8
225364,W. Miller,Tottenham Hotspur,England,CAM,19,56,66,150000,3000,Right,Medium/Medium,Lean (170-185),48,36,51,65,45,60,44,46,62,56,67,65,56,61,75,61,62,57,56,45,48,48,50,54,53,,47,53,52,10,7,10,9,10
226047,K. Bailey,Leicester City,England,ST,18,56,69,170000,2000,Right,Medium/Medium,Lean (170-185),44,54,69,49,49,49,50,42,40,55,65,61,52,51,77,55,63,56,37,58,37,15,62,46,75,,16,24,18,14,11,6,9,12
229930,K. Knoyle,West Ham United,England,RB,18,57,69,160000,2000,Right,Medium/Medium,Lean (170-185),52,18,50,46,25,55,34,30,38,56,76,74,68,50,75,34,64,57,48,16,54,56,54,41,33,,55,59,56,14,9,13,11,7
230144,A. Dioussé,Empoli,Senegal,CM,17,57,75,220000,2000,Right,Medium/Medium,Lean (170-185),43,36,59,73,36,55,48,50,62,60,61,57,56,56,75,59,61,42,47,41,62,50,37,55,56,,49,60,64,9,11,12,11,8
223140,A. Njo Lea,Stade Rennais FC,Switzerland,RM,19,51,61,60000,2000,Right,Medium/Medium,Lean (170-185),45,36,42,41,45,61,43,40,49,61,56,61,69,44,65,54,44,52,55,43,36,25,46,48,55,,30,33,39,9,8,10,7,9
228402,T. Campbell,West Bromwich Albion,England,ST,18,48,67,70000,2000,Right,Medium/Medium,Lean (170-185),34,50,42,44,49,58,49,26,34,44,60,55,55,46,81,50,59,58,43,51,31,12,45,49,61,,20,15,12,10,12,14,14,11
226773,P. Diop,RC Celta de Vigo,Spain,"CM, CDM, CAM",17,60,74,350000,2000,Right,Medium/Medium,Lean (170-185),31,45,41,66,34,57,36,42,59,56,68,69,71,64,63,65,72,67,68,47,55,67,58,54,53,,49,61,62,12,11,10,10,13
228824,M. NDiaye,Montpellier Hérault SC,France,"RB, LB",20,60,72,300000,2000,Right,Medium/Medium,Lean (170-185),58,55,52,59,42,60,47,41,52,60,64,64,59,58,74,49,63,53,45,52,59,57,50,46,50,,58,64,64,7,15,9,12,7
220475,A. Grassi,Atalanta,Italy,CM,20,60,66,250000,2000,Right,Medium/Medium,Lean (170-185),56,29,54,69,55,59,58,50,65,63,59,55,65,56,66,59,55,65,55,62,49,31,55,59,63,,35,51,51,12,6,15,8,8
223904,J. Gerezgiher,Eintracht Frankfurt,Germany,LM,19,60,72,300000,2000,Right,Medium/Medium,Lean (170-185),53,54,46,62,49,66,54,53,58,64,72,67,77,51,77,57,52,51,51,48,43,31,54,59,54,,29,42,37,10,11,12,8,15
222773,L. Zander,SV Werder Bremen,Germany,"RB, CB",19,60,74,350000,2000,Right,Medium/Medium,Lean (170-185),56,36,57,56,31,54,41,36,51,56,69,68,67,59,62,47,64,55,63,32,63,56,48,40,36,,63,64,65,16,16,8,15,11
215376,E. Capradossi,Roma,Italy,CB,19,60,72,275000,3000,Right,Medium/Medium,Lean (170-185),16,17,58,38,21,21,29,16,30,46,55,63,51,52,64,30,66,68,63,21,64,60,19,19,23,,67,63,63,9,6,8,10,15
230847,Z. Elbouzedi,West Bromwich Albion,Republic of Ireland,CAM,17,61,81,425000,2000,Right,Medium/Medium,Lean (170-185),50,54,41,63,50,71,57,52,63,68,58,69,55,58,68,65,56,49,48,50,42,29,44,62,60,,48,35,41,6,11,13,10,7
228245,M. Wanitzek,VfB Stuttgart,Germany,"CAM, LM",22,61,71,375000,4000,Right,Medium/Medium,Lean (170-185),61,54,49,66,50,66,55,51,56,67,67,66,73,54,68,62,61,54,53,51,47,33,55,58,52,,30,38,35,15,12,10,13,8
212428,A. Niane,FC Nantes,Mali,ST,22,59,65,220000,2000,Right,Medium/Medium,Lean (170-185),33,66,60,43,39,55,43,32,32,58,64,65,61,54,66,59,63,58,76,50,35,12,54,50,63,,14,14,15,8,6,11,14,8
225950,M. Gakpa,FC Lorient,France,"CF, CAM",21,58,68,220000,2000,Right,Medium/Medium,Lean (170-185),32,61,49,56,58,72,51,33,38,65,68,65,73,43,66,52,33,33,60,54,30,19,39,63,49,,11,12,19,10,7,6,12,14
226739,S. Larabi,Toulouse Football Club,France,CB,19,58,74,250000,2000,Right,Medium/Medium,Lean (170-185),27,23,55,40,35,31,32,34,35,42,55,52,37,51,60,45,65,55,56,30,49,59,26,30,44,,61,64,68,14,14,12,8,14
220386,Iván Rodríguez,Málaga CF,Spain,RB,19,58,65,140000,2000,Right,Medium/Medium,Lean (170-185),54,26,40,25,22,67,46,26,21,49,62,65,53,51,68,26,60,65,48,23,66,61,38,40,33,,67,64,72,11,15,9,7,6
220502,M. Zaccagni,Hellas Verona,Italy,CM,20,58,66,200000,2000,Right,Medium/Medium,Lean (170-185),46,42,46,74,44,54,48,43,70,58,54,55,64,51,65,64,51,63,34,51,44,41,41,51,55,,37,41,41,13,16,14,8,7
218646,M. Smith,Sunderland,England,"CM, CAM",19,58,72,275000,2000,Right,Medium/Medium,Lean (170-185),55,56,55,65,52,59,58,60,60,61,64,65,64,58,71,66,56,55,62,46,57,47,53,59,57,,52,55,57,8,6,16,7,13
228579,B. Henrichs,Bayer 04 Leverkusen,Germany,CAM,18,58,75,250000,2000,Right,Medium/Medium,Lean (170-185),52,50,41,59,52,66,66,49,53,64,65,65,69,51,66,62,62,49,56,45,45,28,48,55,49,,40,43,36,8,9,13,12,14
213149,C. King,Norwich City,Scotland,"CAM, LM",19,57,65,160000,2000,Right,Medium/Medium,Lean (170-185),48,59,31,55,36,65,51,37,47,65,69,69,58,45,62,46,54,62,55,50,40,31,45,54,47,,23,49,35,13,6,8,13,13
229472,F. Porath,Hamburger SV,Germany,"CM, LM",18,58,68,180000,2000,Right,Medium/Medium,Lean (170-185),45,42,50,66,48,58,56,49,68,63,67,55,64,57,67,60,54,46,49,50,49,30,52,60,58,,43,42,46,13,14,10,7,12
229487,L. Klünter,1. FC Köln,Germany,"RB, CB",19,58,74,250000,2000,Right,Medium/Medium,Lean (170-185),52,29,62,60,21,49,34,29,49,56,65,69,55,53,52,43,58,59,65,23,56,49,35,41,49,,56,61,58,10,5,12,14,6
229752,D. Sow,Borussia Mönchengladbach,Switzerland,"CM, CDM",18,58,76,250000,2000,Right,Medium/Medium,Lean (170-185),54,42,52,62,41,60,51,47,64,62,65,68,66,56,69,60,63,50,57,48,49,40,58,58,55,,46,54,49,6,12,9,7,8
229353,M. Ristl,VfB Stuttgart,Germany,"CDM, CM, RM",18,58,74,230000,2000,Right,Medium/Medium,Lean (170-185),50,43,60,69,34,54,44,42,59,62,55,55,62,57,65,54,55,47,53,40,61,51,36,46,45,,58,59,65,6,9,6,5,14
224129,T. Moore,Arsenal,England,RB,17,59,67,150000,2000,Right,Medium/Medium,Lean (170-185),54,30,56,43,27,62,39,37,34,53,71,68,61,56,82,30,64,56,45,33,51,58,43,36,49,,55,64,67,16,14,9,7,10
223917,S. Nabi,West Bromwich Albion,England,CM,18,59,68,200000,2000,Right,Medium/Medium,Lean (170-185),56,50,51,63,58,66,60,57,65,69,62,61,56,64,65,69,54,41,38,48,49,27,56,60,59,,42,48,56,14,7,14,7,10
215371,C. Jones,West Bromwich Albion,England,CB,19,59,69,200000,2000,Right,Medium/Medium,Lean (170-185),32,32,56,36,36,29,34,32,31,46,55,32,44,52,55,44,68,63,65,21,55,62,28,39,41,,54,67,71,13,10,15,15,6
216274,M. Uhde,FC Augsburg,Germany,"CB, CDM",21,59,69,220000,2000,Right,Medium/Medium,Lean (170-185),32,30,63,42,33,35,37,29,32,46,59,54,64,56,65,52,59,53,55,22,50,60,49,33,44,,62,65,63,9,14,7,6,12
222160,Y. Koné,LOSC Lille,Mali,LB,19,59,72,240000,2000,Right,Medium/Medium,Lean (170-185),50,30,47,56,28,65,47,40,40,60,73,74,68,62,73,36,56,65,55,34,64,54,50,39,43,,55,61,60,14,14,10,14,9
222466,José Carlos,Real Betis Balompié,Spain,CB,19,59,65,160000,2000,Right,Medium/Medium,Lean (170-185),24,21,60,59,31,27,26,28,29,53,55,63,46,54,66,33,67,63,56,20,56,55,22,29,34,,60,65,62,7,9,6,11,6
229194,A. Georgen,Paris Saint-Germain,France,RB,16,59,75,275000,2000,Right,Medium/Medium,Lean (170-185),54,48,53,56,41,62,45,46,45,58,69,68,65,52,81,56,60,60,55,43,52,53,55,43,48,,61,63,62,7,7,11,10,14
227701,M. Pugliese,Carpi,Italy,CM,19,59,68,210000,2000,Right,Medium/Medium,Lean (170-185),61,33,45,69,49,65,61,61,65,69,55,55,69,55,69,49,55,55,55,61,55,50,50,50,57,,40,44,45,12,12,7,10,10
230074,E. Kwateng,FC Nantes,France,RB,18,59,69,180000,2000,Right,Medium/Medium,Lean (170-185),60,30,57,64,39,38,30,27,58,57,64,65,58,53,63,41,60,44,56,38,74,47,31,54,37,,62,67,64,6,15,15,15,13
229923,S. Stolze,VfL Wolfsburg,Germany,ST,20,59,71,275000,4000,Right,Medium/Medium,Lean (170-185),47,64,55,58,60,63,54,39,36,60,66,67,68,51,66,59,66,53,49,52,39,19,54,46,59,,24,23,22,12,11,7,9,12
229610,R. Becker,Bayer 04 Leverkusen,Germany,"RB, LB",18,59,70,190000,2000,Right,Medium/Medium,Lean (170-185),55,37,53,59,29,60,37,42,45,59,65,64,63,52,63,48,53,60,56,45,54,55,51,36,49,,61,63,63,8,8,9,12,9
139862,J. Marveaux,Montpellier Hérault SC,France,"CDM, CM",32,72,72,1200000,20000,Right,Medium/Medium,Lean (170-185),60,40,67,74,34,62,53,40,70,71,48,53,63,70,71,67,72,68,67,66,72,73,63,71,65,,72,73,70,8,8,13,10,6
168950,S. Allagui,Hertha BSC,Tunisia,"RM, ST",29,72,72,2000000,20000,Right,Medium/Medium,Lean (170-185),67,73,70,75,74,76,67,63,54,74,75,74,74,74,72,74,83,68,69,66,52,23,76,59,66,,19,26,23,13,9,7,13,16
216814,S. Uçan,Roma,Turkey,"CM, CAM",21,73,81,4200000,50000,Right,Medium/Medium,Lean (170-185),61,62,61,75,50,73,68,35,73,78,75,76,79,77,72,74,60,69,63,72,67,68,61,73,51,,68,70,65,12,11,6,8,11
198836,V. Pajot,AS Saint-Étienne,France,"CM, CDM",24,72,78,2900000,25000,Right,Medium/Medium,Lean (170-185),57,49,68,75,41,67,56,51,70,72,64,53,65,77,74,63,74,72,58,66,80,76,64,75,55,,70,74,72,9,11,16,16,11
186130,J. Chester,West Bromwich Albion,Wales,CB,26,72,74,2100000,25000,Right,Medium/Medium,Lean (170-185),54,33,70,68,27,59,47,44,61,63,69,77,72,67,71,36,83,65,74,31,72,68,44,49,52,,73,76,76,11,12,12,14,13
189553,Lillo,SD Eibar,Spain,"LB, RB, CB",26,72,74,2100000,25000,Right,Medium/Medium,Lean (170-185),70,46,59,67,47,52,52,47,59,69,67,68,61,68,70,55,73,85,70,48,86,75,51,45,62,,74,72,79,12,11,10,8,6
155355,Lee Chung Yong,Crystal Palace,Korea Republic,"RM, LM, CAM",26,73,73,3000000,45000,Right,Medium/Medium,Lean (170-185),70,62,71,73,66,75,71,65,66,73,77,76,76,74,78,65,70,80,57,62,62,56,70,74,63,,42,52,43,6,7,7,8,7
203671,J. Gomez,Hellas Verona,Argentina,"RW, LW",30,74,74,3100000,35000,Right,Medium/Medium,Lean (170-185),69,69,74,69,69,77,79,62,55,77,84,86,78,73,78,73,88,74,68,60,50,24,77,68,71,,19,31,25,8,14,6,6,14
203864,B. Zuculini,Manchester City,Argentina,"CM, RM",22,74,84,5500000,50000,Right,Medium/Medium,Lean (170-185),54,69,76,77,62,74,35,39,71,72,82,78,78,72,66,75,64,79,60,67,76,74,77,72,70,,72,75,74,12,9,12,9,13
213516,Ricardo Horta,Málaga CF,Portugal,"RM, LW",20,74,83,5000000,25000,Right,Medium/Medium,Lean (170-185),65,67,51,73,84,81,78,51,63,82,79,77,85,74,81,80,62,59,48,69,41,31,73,78,71,,24,28,25,7,9,10,8,13
200857,M. Leitner,Borussia Dortmund,Germany,"CM, CAM, RM",22,73,78,3800000,50000,Right,Medium/Medium,Lean (170-185),70,59,40,76,71,79,77,69,74,77,75,74,85,73,79,70,63,76,52,75,65,66,70,74,44,,41,54,50,15,12,14,7,14
198908,I. Cofie,Carpi,Ghana,CM,24,73,79,3900000,35000,Right,Medium/Medium,Lean (170-185),69,61,59,77,59,73,65,65,75,77,77,79,79,71,77,71,69,79,69,74,81,69,69,69,61,,60,69,75,8,5,15,5,15
193735,Juan Dominguez,Deportivo de La Coruña,Spain,"CM, CDM, CAM",25,73,78,3700000,35000,Right,Medium/Medium,Lean (170-185),59,52,39,76,54,73,65,59,75,77,63,64,66,77,64,49,72,75,68,63,59,57,68,80,55,,56,60,53,12,9,6,16,10
177712,K. Monnet-Paquet,AS Saint-Étienne,France,"LM, RM",26,73,76,3500000,50000,Right,Medium/Medium,Lean (170-185),75,72,63,75,70,75,75,58,63,73,81,82,78,65,71,76,60,69,73,66,64,44,70,70,54,,44,40,43,10,6,9,6,16
191565,Y. Osako,1. FC Köln,Japan,"ST, CAM, CF",25,73,77,3800000,35000,Right,Medium/Medium,Lean (170-185),42,75,70,68,73,78,69,53,49,75,75,74,81,77,73,72,80,64,60,66,62,31,77,71,70,,28,34,32,14,9,6,6,16
213134,L. Öztunali,SV Werder Bremen,Germany,"CAM, CM, CDM",19,71,85,3400000,20000,Right,Medium/Medium,Lean (170-185),68,60,54,77,54,75,61,56,71,77,73,76,74,70,68,65,66,64,66,58,57,62,64,70,55,,62,63,56,10,16,13,15,9
210406,P. Zieli?ski,Empoli,Poland,"CAM, CF",21,71,77,2300000,20000,Right,Medium/Medium,Lean (170-185),69,64,52,75,64,75,55,65,71,77,70,69,72,67,76,70,55,72,34,67,59,35,65,69,51,,35,47,44,12,9,12,11,6
206591,M. Weiser,Hertha BSC,Germany,"RM, RB",21,71,80,2500000,20000,Right,Medium/Medium,Lean (170-185),71,60,46,68,56,79,65,52,61,76,85,79,80,61,78,54,67,64,39,47,35,53,65,61,58,,52,56,58,13,15,10,13,9
228717,Y. Muto,1. FSV Mainz 05,Japan,"LM, RM, ST",22,72,79,2900000,20000,Right,Medium/Medium,Lean (170-185),72,69,48,73,68,76,65,46,59,75,77,79,78,69,77,72,67,63,48,67,34,26,68,68,56,,32,20,30,7,15,15,8,14
212127,D. Lazovi?,Genoa,Serbia,"CAM, RW, LW, CF",24,72,78,2900000,30000,Right,Medium/Medium,Lean (170-185),67,73,54,72,70,77,71,79,63,79,87,77,75,53,67,66,49,60,41,60,67,24,79,68,51,,26,33,28,14,10,11,11,9
212212,D. Kohr,FC Augsburg,Germany,"CDM, CM",21,72,77,2400000,20000,Right,Medium/Medium,Lean (170-185),40,58,72,76,45,67,51,46,72,76,65,66,67,68,66,60,82,69,68,63,79,71,46,68,47,,65,76,66,6,11,9,10,7
212476,Medrán,Getafe CF,Spain,"CM, CDM",21,72,82,3400000,20000,Right,Medium/Medium,Lean (170-185),61,53,47,79,47,65,60,68,80,74,69,65,70,67,77,69,62,63,54,72,52,69,58,77,63,,59,61,67,13,14,13,12,10
205989,C. Chambers,Arsenal,England,RB,20,72,82,3000000,25000,Right,Medium/Medium,Lean (170-185),70,47,65,73,49,71,59,49,65,75,64,68,66,65,61,52,67,73,70,56,83,68,54,54,54,,75,79,77,11,14,12,7,12
206517,J. Grealish,Aston Villa,Republic of Ireland,"LM, CAM",19,72,83,3300000,15000,Right,Medium/Medium,Lean (170-185),69,59,35,77,59,79,70,59,65,78,79,77,77,57,80,53,33,68,48,49,43,35,69,72,60,,26,32,23,11,6,11,10,13
219809,T. Bakayoko,AS Monaco,France,"CDM, CM",20,72,79,2600000,15000,Right,Medium/Medium,Lean (170-185),54,39,70,76,36,64,49,37,66,70,68,69,66,70,62,65,74,70,76,47,73,74,57,68,45,,71,74,72,11,15,11,14,10
217648,G. Haraguchi,Hertha BSC,Japan,"LM, RM",24,72,77,2800000,20000,Right,Medium/Medium,Lean (170-185),67,62,43,72,56,80,62,54,56,76,84,83,78,70,78,54,69,67,33,60,39,25,68,67,56,,20,23,33,16,11,11,11,7
169600,D. Simpson,Leicester City,England,"RB, RWB",28,71,71,1300000,25000,Right,Medium/Medium,Lean (170-185),68,27,70,62,50,64,44,32,57,63,76,71,63,73,81,37,78,79,71,54,77,65,58,63,54,,70,75,74,10,15,13,9,11
195687,Baena,Rayo Vallecano,Spain,"CDM, CM",26,78,81,8500000,60000,Right,Medium/Medium,Lean (170-185),58,47,61,81,48,61,62,58,70,70,66,51,60,83,61,69,75,76,78,57,93,86,53,61,56,,74,82,74,15,10,13,8,14
205976,Leo Baptistao,Villarreal CF,Brazil,ST,22,78,83,11500000,45000,Right,Medium/Medium,Lean (170-185),69,75,80,76,69,82,70,59,60,84,78,76,78,81,66,73,70,67,72,71,38,20,85,66,65,,17,24,19,8,14,9,6,9
201143,A. Mandi,Stade de Reims,Algeria,"RB, CB",23,79,82,11000000,60000,Right,Medium/Medium,Lean (170-185),78,41,81,77,36,64,67,49,74,74,69,73,69,79,69,52,79,73,69,49,77,79,67,71,35,,82,82,85,15,16,9,10,14
206545,Manu Trigueros,Villarreal CF,Spain,"CM, CAM",23,79,85,14000000,60000,Right,Medium/Medium,Lean (170-185),72,60,72,85,70,76,71,72,81,82,73,68,79,77,70,81,79,78,64,77,68,66,79,80,60,,53,69,58,9,14,12,7,8
208128,H. Çalhano?lu,Bayer 04 Leverkusen,Turkey,"CAM, CF, CM",21,79,84,14000000,80000,Right,Medium/Medium,Lean (170-185),77,74,53,80,73,78,93,95,77,80,75,73,76,79,76,87,50,68,53,89,57,44,75,80,76,,32,42,45,9,14,11,6,10
208777,Óliver Torres,Atlético de Madrid,Spain,"CAM, RM, CM",20,79,87,15500000,80000,Right,Medium/Medium,Lean (170-185),61,62,53,84,53,85,77,64,73,83,77,72,86,81,83,51,62,68,35,64,54,53,74,85,65,,43,52,57,7,7,14,6,8
193476,R. Cabella,Olympique de Marseille,France,"RM, CAM, LM, ST",25,79,81,12000000,90000,Right,Medium/Medium,Lean (170-185),76,72,58,78,72,86,75,81,72,83,86,78,89,73,84,76,42,73,53,74,47,46,75,81,73,,47,69,60,12,16,12,13,7
173146,L. Cigarini,Atalanta,Italy,CM,29,78,78,8000000,50000,Right,Medium/Medium,Lean (170-185),77,58,48,86,70,75,79,79,84,82,69,65,77,79,78,73,52,75,59,76,77,70,54,83,73,,52,65,57,11,9,7,12,11
146111,Mikel Rico,Athletic Club de Bilbao,Spain,"CM, CDM, CAM",30,78,78,7500000,60000,Right,Medium/Medium,Lean (170-185),56,64,55,84,53,64,54,64,80,77,65,67,68,85,75,81,80,81,79,59,72,81,70,79,61,,60,86,77,15,7,10,9,9
204523,Rubén Pardo,Real Sociedad,Spain,"CM, CDM",22,77,83,9500000,40000,Right,Medium/Medium,Lean (170-185),62,54,48,88,42,75,78,77,84,82,68,73,78,77,79,73,65,67,57,71,59,62,65,81,69,,53,63,57,7,13,8,11,7
205498,Jorginho,Napoli,Italy,"CDM, CM",23,77,83,8000000,80000,Right,Medium/Medium,Lean (170-185),70,60,56,85,71,77,80,76,79,83,77,77,82,78,74,71,61,79,58,62,77,76,74,83,84,,62,75,74,14,7,13,14,8
210896,M. Sanson,Montpellier Hérault SC,France,"CM, CDM, CAM, LM",20,77,80,8500000,35000,Right,Medium/Medium,Lean (170-185),70,67,60,78,70,76,70,70,75,79,73,73,76,77,66,73,58,73,66,69,74,76,72,81,68,,73,78,72,6,16,16,9,9
145889,Tito,Rayo Vallecano,Spain,RB,29,77,77,5000000,45000,Right,Medium/Medium,Lean (170-185),77,44,59,72,37,65,41,43,68,74,77,79,76,76,71,63,80,84,49,37,83,79,49,59,45,,78,78,82,11,12,16,10,14
172522,D. Wass,RC Celta de Vigo,Denmark,"RM, CAM, RW, CM",26,77,80,8500000,60000,Right,Medium/Medium,Lean (170-185),78,71,70,79,71,78,73,85,72,77,77,78,81,79,69,86,71,82,68,73,63,74,74,75,64,,65,69,71,11,9,10,13,13
