Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
178386,C. Rickler Del Mare,Bologna,Italy,CB,28,69,69,800000,15000,Right,Medium/Medium,Lean (185+),32,27,79,52,24,31,29,33,48,41,48,34,46,64,34,45,60,54,90,33,71,66,30,47,48,,75,71,65,10,8,15,11,14
178475,D. Ciofani,Frosinone,Italy,ST,29,69,69,1000000,10000,Right,Medium/Medium,Lean (185+),26,68,76,54,55,51,34,48,23,65,61,68,34,74,39,77,86,58,78,69,66,29,78,38,69,,16,14,12,11,9,7,13,15
184320,R. Bianco,Carpi,Italy,"CM, CDM",27,69,69,1000000,10000,Right,Medium/Medium,Lean (170-185),49,45,55,73,42,63,71,69,75,73,69,69,69,69,73,65,65,75,69,61,75,63,63,69,73,,49,59,59,13,8,13,7,13
203745,L. Blanchard,Frosinone,Italy,CB,27,69,69,825000,10000,Left,Medium/Medium,Normal (185+),37,21,67,52,12,32,37,33,53,55,54,67,51,65,53,13,82,69,85,12,73,59,14,30,30,,68,74,73,6,12,7,12,7
197689,A. Seculin,Chievo Verona,Italy,GK,24,69,73,1100000,9000,Right,Medium/Medium,Lean (185+),13,12,12,29,11,12,12,12,25,21,30,31,43,64,37,21,41,29,48,12,33,10,11,43,23,,13,10,12,73,67,57,63,79
137204,W. Bressan,Chievo Verona,Italy,GK,34,69,69,650000,6000,Right,Medium/Medium,Normal (170-185),15,18,13,28,19,11,12,12,37,21,35,34,43,65,30,23,70,35,64,13,36,20,11,29,19,,11,19,19,69,69,59,73,71
216789,E. Suagher,Atalanta,Italy,CB,22,70,78,1700000,20000,Right,Medium/Medium,Lean (185+),25,15,73,51,20,38,19,30,49,51,55,63,55,57,49,62,77,69,79,50,69,65,12,15,30,,75,75,75,15,10,8,11,12
216072,G. Letizia,Carpi,Italy,"LB, RB",25,70,76,1500000,20000,Right,Medium/Medium,Normal (170-185),69,36,55,59,28,59,61,37,59,63,89,85,79,65,87,49,75,79,69,45,69,65,49,20,45,,68,71,72,15,8,9,15,9
189430,S. Colombi,Palermo,Italy,GK,24,68,73,1000000,9000,Right,Medium/Medium,Lean (185+),14,15,18,36,12,10,16,14,35,23,45,35,61,63,36,23,79,43,43,12,26,20,14,34,23,,11,11,14,71,65,53,65,77
210358,A. Brignoli,U.C. Sampdoria,Italy,GK,23,68,74,1000000,9000,Left,Medium/Medium,Lean (185+),17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,25,58,34,42,11,12,11,11,38,22,,13,13,11,70,63,56,67,77
101904,A. Frara,Frosinone,Italy,"CM, CDM, LM",32,68,68,650000,8000,Right,Medium/Medium,Lean (170-185),47,33,48,69,43,64,53,58,68,68,55,55,67,76,62,63,64,78,58,75,74,75,59,64,53,,41,69,40,10,14,6,15,8
216076,L. Pasciuti,Carpi,Italy,"LM, RM",25,69,73,1300000,9000,Right,Medium/Medium,Normal (170-185),72,50,50,70,52,70,74,53,66,70,87,79,79,65,85,56,55,79,65,50,50,61,61,55,47,,57,57,63,6,6,9,9,10
178117,A. Rosi,Frosinone,Italy,"RM, RB",28,68,69,925000,10000,Right,Medium/Medium,Lean (170-185),73,48,60,66,42,68,68,54,66,68,79,77,70,70,60,72,68,79,76,65,78,69,62,55,50,,62,68,70,6,12,8,14,7
149572,P. Sammarco,Frosinone,Italy,"CM, CDM",32,68,68,650000,9000,Right,Medium/Medium,Lean (170-185),60,45,58,69,60,66,60,56,72,70,71,68,67,71,66,68,70,78,68,70,66,64,63,65,60,,56,66,62,5,8,11,13,10
220492,L. Cargnino,Torino F.C.,Italy,CB,19,63,72,400000,3000,Right,Low/Medium,Normal (185+),26,15,68,39,31,31,36,32,33,41,63,65,55,45,65,38,69,55,69,30,49,59,21,27,42,,71,71,66,5,7,11,5,13
223329,A. Conti,Atalanta,Italy,"RB, RM",21,63,72,450000,4000,Right,High/Medium,Lean (170-185),60,17,53,55,24,54,34,32,55,64,69,68,64,59,62,26,53,69,49,25,57,59,44,21,40,,59,68,69,9,13,13,9,10
215805,R. Serpieri,Lazio,Italy,CB,21,63,73,475000,5000,Right,Low/High,Normal (170-185),28,40,65,58,51,48,29,29,48,56,55,66,54,54,58,62,68,62,68,33,64,62,24,26,37,,62,64,60,8,7,12,8,7
198587,D. Bertoncini,Frosinone,Italy,CB,24,61,67,275000,4000,Right,Low/High,Lean (185+),19,24,63,44,12,51,18,21,36,50,65,55,63,49,54,48,69,67,73,44,52,55,12,21,45,,69,65,60,5,12,11,5,6
137151,C. Raimondi,Atalanta,Italy,"RM, RB",34,61,61,110000,3000,Right,High/Medium,Normal (170-185),77,41,65,64,42,57,53,65,64,67,63,55,62,65,63,74,68,67,69,60,85,68,54,50,63,,65,71,71,8,11,13,14,9
224315,L. Paganini,Frosinone,Italy,"RM, LM, RW",22,65,73,775000,5000,Right,High/Medium,Normal (170-185),63,25,34,68,40,68,57,42,65,69,69,76,71,69,62,64,34,65,58,65,38,29,63,68,55,,14,18,17,7,7,10,11,7
193077,D. Falcinelli,U.S. Sassuolo Calcio,Italy,"ST, LW",24,65,72,750000,6000,Right,High/Low,Lean (185+),32,66,67,55,56,61,32,33,50,65,74,72,71,55,63,63,70,69,72,62,36,20,67,57,63,,11,13,12,6,12,7,5,14
219721,A. Camigliano,Udinese Calcio,Italy,CB,20,64,70,500000,4000,Right,Low/High,Normal (185+),11,13,67,45,11,22,16,20,40,45,38,34,34,59,66,26,67,50,68,11,54,60,14,19,25,,72,71,67,13,14,10,6,9
215751,G. Monachello,Atalanta,Italy,ST,21,64,76,775000,5000,Left,Medium/Low,Normal (185+),36,71,67,48,62,66,45,33,38,68,53,55,62,55,50,69,65,51,68,58,31,14,59,38,66,,13,13,11,15,15,16,16,6
206042,J. Dezi,Napoli,Italy,CM,23,64,71,600000,9000,Right,High/Medium,Lean (170-185),54,49,52,65,50,64,53,50,64,65,65,67,64,61,71,59,73,89,67,60,66,50,63,64,52,,33,57,44,10,13,7,14,7
220497,S. Ignico,Torino F.C.,Italy,CB,21,60,67,230000,2000,Right,Low/Medium,Lean (170-185),34,30,60,41,32,27,30,30,37,41,55,55,55,45,69,32,69,55,55,31,50,55,33,35,44,,70,70,66,6,6,9,11,11
226267,E. Baldini,Inter,Italy,LW,18,61,73,350000,4000,Right,High/Low,Lean (170-185),57,58,43,54,50,70,58,49,49,68,66,69,57,46,70,66,33,48,48,52,32,25,57,55,60,,20,25,21,8,10,7,12,15
226268,F. Dimarco,Inter,Italy,LB,17,61,75,375000,4000,Left,High/Medium,Normal (170-185),61,29,58,56,33,61,48,43,44,59,62,55,51,59,71,33,57,67,58,29,62,58,54,39,44,,61,66,66,9,8,12,7,7
226867,A. Mazzariol,Carpi,Italy,RB,20,58,70,210000,2000,Right,High/Medium,Lean (170-185),48,25,64,43,30,53,29,29,40,52,69,55,69,55,69,29,55,55,33,23,55,53,49,41,41,,65,65,69,11,11,14,7,12
230826,E. Oneto,U.C. Sampdoria,Italy,ST,19,58,68,200000,2000,Right,Medium/Low,Lean (170-185),37,58,62,55,45,65,45,40,43,62,59,63,51,54,64,57,67,57,50,55,39,14,55,52,57,,22,17,17,6,11,15,8,14
149571,S. Pellissier,Chievo Verona,Italy,ST,36,72,72,300000,15000,Right,Medium/Low,Normal (170-185),64,76,60,68,75,69,78,60,44,79,54,64,60,69,78,82,66,34,54,76,45,24,80,69,80,,24,28,24,14,12,6,5,5
137774,D. Maietta,Bologna,Italy,CB,32,72,72,1200000,20000,Right,Medium/High,Lean (170-185),15,13,69,62,12,29,16,14,55,52,34,52,31,58,55,21,67,57,78,27,73,76,15,20,19,,77,77,76,14,5,7,15,5
173132,F. Dionisi,Frosinone,Italy,ST,28,72,72,2100000,25000,Right,High/Low,Normal (170-185),30,75,67,65,71,68,57,51,32,69,66,76,62,75,64,75,72,68,63,71,52,30,76,53,74,,23,23,24,6,11,8,6,11
176553,S. Missiroli,U.S. Sassuolo Calcio,Italy,CM,29,72,72,2000000,20000,Right,High/Medium,Lean (185+),68,60,60,76,60,73,68,60,71,76,67,68,64,71,41,68,64,78,62,61,66,67,68,74,64,,47,59,57,5,13,14,12,14
216079,A. Di Gaudio,Carpi,Italy,"LM, LW",25,73,76,3500000,35000,Right,High/Medium,Lean (170-),72,66,42,72,61,76,80,34,64,76,93,91,89,65,93,62,53,81,33,70,46,30,60,65,56,,24,27,29,7,9,5,6,6
211361,D. Cataldi,Lazio,Italy,"CM, CAM",20,73,83,4600000,35000,Right,High/Medium,Lean (170-185),70,60,50,78,50,72,67,69,75,77,73,69,74,65,75,75,55,69,65,75,80,69,67,73,52,,60,65,63,7,10,11,12,9
52829,A. Palombo,U.C. Sampdoria,Italy,CDM,33,72,72,950000,15000,Right,Medium/High,Stocky (170-185),73,45,72,74,39,67,68,74,76,73,68,68,62,73,72,77,68,69,76,75,74,73,68,66,66,,68,72,70,6,14,8,14,6
34824,A. Floro Flores,U.S. Sassuolo Calcio,Italy,"LW, ST",32,72,72,1700000,25000,Right,High/Low,Normal (170-185),65,73,71,70,68,72,76,77,60,76,76,74,72,68,72,76,78,68,69,73,60,26,80,68,76,,20,30,24,5,10,9,15,7
194753,L. Marrone,Carpi,Italy,"CM, CDM, CB",25,72,77,2700000,20000,Right,Medium/High,Normal (185+),60,40,72,77,51,67,66,64,79,77,55,65,61,70,61,79,69,69,75,77,74,71,55,73,73,,72,72,76,8,4,3,7,5
197777,J. Sala,Hellas Verona,Italy,"CM, RB",23,72,78,2900000,20000,Right,High/High,Lean (170-185),75,51,64,73,70,73,71,69,71,73,76,78,72,73,73,74,69,79,75,73,83,69,69,71,65,,68,73,73,10,12,8,5,5
192823,A. Morleo,Bologna,Italy,"LB, LM",31,72,72,1300000,20000,Left,High/Medium,Normal (170-185),74,44,56,70,34,66,67,63,68,68,86,77,78,72,84,70,70,78,58,64,76,71,59,50,50,,62,70,73,12,9,14,8,14
183454,E. Pisano,Hellas Verona,Italy,"RB, RM, LB",28,72,72,1600000,25000,Right,High/High,Lean (185+),69,27,72,65,47,65,63,40,61,65,68,74,72,71,62,66,74,78,78,50,77,71,59,39,55,,72,77,78,12,7,15,7,13
189436,L. Ariaudo,U.S. Sassuolo Calcio,Italy,CB,26,72,75,2200000,25000,Left,Low/High,Lean (185+),35,30,72,60,22,40,41,30,65,60,44,55,44,66,62,47,76,60,68,34,74,72,33,45,30,,77,77,74,8,9,11,9,10
188076,F. Bolzoni,Palermo,Italy,"CDM, CM",26,72,74,2100000,25000,Right,Medium/High,Normal (170-185),63,45,65,73,59,67,64,50,71,71,61,55,68,75,70,71,68,78,74,65,79,73,63,71,34,,61,71,71,10,9,12,12,15
137373,M. Gobbi,Chievo Verona,Italy,"LB, LM",34,73,73,825000,25000,Left,Medium/High,Normal (170-185),79,44,68,71,55,61,75,45,71,69,55,69,65,69,65,75,67,65,69,70,75,75,60,48,55,,75,78,79,7,7,14,9,11
51730,M. Maccarone,Empoli,Italy,ST,35,73,73,1100000,25000,Right,High/Medium,Normal (170-185),61,77,65,69,71,71,73,69,51,75,74,69,68,71,70,75,65,55,65,75,51,21,79,65,73,,25,27,29,11,15,8,9,8
106874,D. Brivio,Atalanta,Italy,LB,27,73,75,2700000,40000,Left,High/Medium,Normal (185+),70,38,72,65,43,53,69,76,59,61,68,68,62,71,67,83,76,77,79,80,81,74,42,36,45,,76,79,78,13,6,10,7,7
169386,S. Floccari,U.S. Sassuolo Calcio,Italy,ST,33,73,73,1900000,25000,Right,High/Medium,Normal (170-185),56,76,76,69,66,69,70,60,48,74,68,68,68,70,70,76,82,68,72,57,48,20,79,62,76,,20,28,20,8,11,15,10,6
216150,D. Zappacosta,Torino F.C.,Italy,"RM, RB",23,74,81,4700000,35000,Right,High/High,Lean (170-185),77,62,60,73,68,73,75,59,69,73,79,85,75,72,71,74,69,93,65,70,77,72,70,64,59,,75,75,79,11,9,8,6,11
205735,M. Pucciarelli,Empoli,Italy,"CF, CAM",24,73,78,3900000,35000,Right,Medium/High,Normal (170-185),63,69,59,73,69,75,35,31,61,77,86,78,84,71,85,75,72,74,55,67,59,31,71,63,59,,21,31,29,7,5,10,8,8
188949,L. Siligardi,Hellas Verona,Italy,"RW, CF",27,73,76,3500000,45000,Left,Medium/Low,Lean (170-185),71,63,46,71,69,77,79,70,69,79,78,78,82,69,82,76,34,76,68,77,38,23,70,63,63,,19,27,27,15,5,14,14,8
215982,M. Mancosu,Bologna,Italy,ST,30,71,71,1600000,20000,Right,High/Medium,Normal (170-185),53,77,60,58,67,69,59,50,44,73,78,78,78,70,63,68,70,78,67,66,38,20,75,51,72,,13,12,15,7,12,6,12,14
216067,R. Gagliolo,Carpi,Italy,"CB, LB",25,71,76,1800000,20000,Left,Medium/High,Normal (170-185),59,42,66,59,38,48,21,22,55,56,77,77,69,65,76,71,87,75,69,57,72,69,36,26,38,,76,76,76,7,9,12,8,14
212404,F. Bernardeschi,Fiorentina,Italy,RW,21,71,81,2700000,25000,Left,High/Medium,Normal (170-185),66,62,47,71,56,77,69,66,61,77,78,78,70,68,61,67,44,55,58,70,39,19,67,67,59,,21,28,22,14,15,10,13,12
45605,M. Brighi,Bologna,Italy,CM,34,70,70,650000,15000,Right,Medium/High,Normal (170-185),64,62,68,75,68,66,66,64,71,74,55,54,62,70,74,68,71,66,69,67,74,68,72,70,68,,56,64,62,15,10,9,12,5
211557,F. Barba,Empoli,Italy,CB,21,71,79,2100000,20000,Left,Low/Medium,Normal (185+),35,21,67,51,32,41,30,29,56,51,55,60,50,69,53,46,60,55,74,31,77,71,27,29,35,,77,77,75,7,11,12,13,8
208596,A. Belotti,Torino F.C.,Italy,ST,21,71,80,2600000,20000,Right,High/High,Normal (170-185),41,73,72,61,63,67,63,56,36,71,72,76,68,69,64,76,80,72,74,67,75,31,73,61,61,,15,21,21,13,7,12,14,7
209407,L. Lollo,Carpi,Italy,"CM, CF",24,71,77,2200000,20000,Right,High/High,Normal (170-185),69,57,59,75,57,71,69,59,71,75,77,77,69,69,73,63,75,83,75,67,77,59,69,69,59,,55,59,59,9,9,8,6,7
205850,L. Pavoletti,Genoa,Italy,ST,26,71,74,2100000,35000,Right,High/Medium,Normal (185+),33,75,75,60,68,64,54,28,36,68,68,67,68,70,59,69,82,69,80,56,36,24,75,48,66,,20,21,17,15,6,12,14,9
172494,L. Ceccarelli,Bologna,Italy,"RB, RM",32,70,70,750000,20000,Right,High/Medium,Normal (170-185),66,31,67,65,47,55,62,35,58,64,68,76,65,69,58,69,66,83,69,54,72,73,40,33,50,,68,69,69,8,13,8,6,8
183365,N. Cherubin,Atalanta,Italy,CB,29,70,70,1000000,20000,Left,Low/Medium,Normal (185+),18,18,72,56,16,26,20,15,52,44,49,55,56,61,52,25,73,64,75,18,71,68,20,38,18,,75,75,73,11,10,9,7,5
162174,D. Biondini,U.S. Sassuolo Calcio,Italy,CM,32,70,70,1000000,20000,Right,High/High,Normal (170-185),64,48,60,74,59,66,42,65,72,72,68,68,66,70,72,73,68,79,64,72,78,70,60,70,51,,60,68,66,15,9,11,11,8
137440,G. Migliaccio,Atalanta,Italy,"CM, CDM",34,71,71,775000,15000,Right,Medium/High,Normal (170-185),68,49,80,75,55,62,49,42,74,71,54,55,68,78,71,76,90,67,69,72,85,79,66,66,44,,68,78,76,9,15,6,13,11
163402,A. Coda,U.C. Sampdoria,Italy,CB,30,71,71,1200000,20000,Right,Low/Medium,Normal (185+),44,28,70,54,20,39,31,15,60,50,52,52,47,68,52,55,70,65,78,18,75,75,30,29,38,,74,74,72,8,9,14,15,6
208251,S. Longo,Frosinone,Italy,ST,23,72,78,3000000,20000,Right,High/Medium,Lean (185+),56,75,68,65,73,73,63,43,38,75,75,75,71,68,70,72,79,69,73,64,77,15,72,45,68,,11,14,14,7,8,13,10,14
219998,J. Mauri,AC Milan,Italy,CM,19,72,82,3000000,25000,Right,Medium/High,Normal (170-),69,52,49,78,67,76,75,55,75,78,79,68,81,70,87,69,75,74,55,69,75,61,64,70,62,,53,68,63,12,8,7,15,6
198857,S. Romagnoli,Carpi,Italy,CB,25,71,75,1800000,20000,Right,Low/Medium,Lean (185+),20,21,74,49,17,45,28,27,49,51,55,55,55,61,33,43,77,67,87,34,65,69,13,24,38,,76,76,70,13,8,6,13,15
189125,G. Bonaventura,AC Milan,Italy,"CM, LW",25,78,82,10500000,80000,Right,High/Medium,Lean (170-185),79,73,61,81,71,81,77,67,77,83,82,79,76,76,76,81,66,84,68,81,73,70,75,77,67,,53,66,68,10,14,7,15,14
193338,M. Destro,Bologna,Italy,ST,24,78,81,11000000,50000,Right,Medium/Low,Normal (170-185),63,85,76,69,79,70,67,51,41,77,78,78,74,79,76,78,82,68,68,61,67,21,85,59,73,,11,21,21,6,14,15,9,11
198683,M. Gabbiadini,Napoli,Italy,"CAM, CF, RW",23,78,84,12000000,80000,Left,High/Low,Normal (185+),70,79,73,73,77,80,79,82,65,83,79,84,74,79,57,88,77,75,76,86,70,15,80,74,71,,22,26,22,12,11,11,5,5
211320,D. Rugani,Juventus,Italy,CB,20,78,88,12000000,60000,Right,Low/Medium,Lean (185+),40,34,76,57,35,52,45,25,57,65,63,69,65,74,55,59,75,69,79,39,72,83,33,50,29,,83,83,83,5,10,5,5,5
5213,A. Gamberini,Chievo Verona,Italy,CB,33,77,77,3100000,35000,Right,Low/High,Normal (185+),32,29,78,60,27,46,49,28,60,56,61,69,55,71,66,69,78,64,78,40,75,81,31,26,41,,82,82,78,16,7,15,9,15
23015,L. Toni,Hellas Verona,Italy,ST,38,77,77,850000,40000,Right,Medium/Low,Normal (185+),30,87,90,71,80,59,68,38,32,75,34,34,34,79,34,77,69,34,93,59,38,15,88,68,81,,17,25,15,12,14,6,7,5
202685,S. Zaza,Juventus,Italy,ST,24,78,83,11500000,80000,Left,High/Medium,Normal (185+),50,80,80,65,76,76,76,56,45,79,75,79,75,74,65,83,91,69,79,75,60,25,81,66,76,,15,25,25,7,13,9,7,9
205407,D. Baselli,Torino F.C.,Italy,"CM, CDM",23,78,85,12000000,50000,Right,High/Medium,Lean (170-185),75,55,64,83,73,78,81,75,79,83,77,77,79,74,75,72,69,83,65,72,72,70,68,80,75,,61,65,65,11,12,13,7,6
207471,F. Vázquez,Palermo,Italy,"CF, CAM",26,79,82,12500000,80000,Left,Medium/High,Normal (185+),71,73,67,83,77,85,79,65,77,87,69,69,74,76,48,79,55,76,74,81,55,47,73,80,71,,33,40,37,14,15,13,9,7
168312,I. Abate,AC Milan,Italy,RB,28,78,78,6500000,90000,Right,High/Medium,Lean (170-185),77,39,67,73,52,77,68,47,69,75,90,94,78,71,74,68,76,90,74,61,81,71,69,56,48,,74,79,80,3,3,5,3,3
201049,L. Tonelli,Empoli,Italy,CB,25,77,79,7000000,50000,Right,Low/High,Normal (170-185),41,25,79,56,33,46,38,17,61,56,75,62,56,75,72,52,78,60,76,25,81,81,23,30,35,,81,81,79,13,11,13,11,6
202135,S. Sturaro,Juventus,Italy,"CM, CDM",22,77,84,9500000,70000,Right,High/High,Normal (170-185),74,58,56,79,74,76,74,68,77,77,79,79,75,74,75,81,69,89,75,77,88,75,75,74,69,,75,79,79,15,10,5,14,11
203551,A. Florenzi,Roma,Italy,"RB, RW, CM",24,77,80,7500000,80000,Right,High/Medium,Lean (170-185),75,76,70,80,87,78,73,78,74,83,86,84,87,79,84,82,74,92,58,80,81,68,82,73,76,,69,74,76,9,8,10,11,10
192073,A. Bertolacci,AC Milan,Italy,CM,24,77,81,9000000,80000,Left,High/Medium,Lean (170-185),74,71,68,79,69,77,70,64,77,79,76,75,79,77,74,80,66,82,73,79,75,71,75,76,56,,59,72,70,7,8,7,7,9
103936,S. Pepe,Chievo Verona,Italy,"RM, LM",31,76,76,4300000,50000,Right,High/Medium,Normal (170-185),77,69,61,77,75,82,85,80,71,80,79,79,79,71,81,73,69,55,63,79,69,61,77,79,80,,56,66,70,9,5,4,9,9
154634,M. Pasqual,Fiorentina,Italy,"LB, LM",33,77,77,2900000,50000,Left,High/Medium,Normal (170-185),85,47,61,77,63,67,83,69,77,73,74,76,70,71,74,71,76,76,66,61,75,77,65,61,49,,78,79,80,6,5,7,12,7
170320,L. De Silvestri,U.C. Sampdoria,Italy,RB,27,77,80,6500000,60000,Right,High/Medium,Normal (185+),78,40,79,69,60,71,64,62,66,73,79,84,72,75,58,74,78,85,79,75,75,75,66,49,52,,73,77,77,15,11,10,14,14
137378,A. Gazzi,Torino F.C.,Italy,"CDM, CM",32,77,77,4000000,50000,Left,Low/High,Lean (170-185),67,40,74,77,50,69,54,56,77,73,59,65,59,75,71,79,75,75,81,75,84,81,69,69,62,,75,79,75,12,11,12,8,5
173204,L. Antonelli,AC Milan,Italy,"LB, LM",28,77,77,5500000,90000,Left,High/Medium,Normal (170-185),77,63,71,74,43,76,69,41,70,76,79,79,76,75,63,67,73,79,76,51,77,73,71,65,51,,74,79,80,6,11,11,14,5
177528,A. Matri,Lazio,Italy,ST,30,77,77,6500000,70000,Right,Medium/Low,Normal (170-185),50,80,80,67,78,71,70,46,45,75,79,79,73,72,65,78,85,75,75,56,50,25,84,60,78,,22,28,24,4,4,4,5,4
178393,A. Cerci,AC Milan,Italy,"CF, RW",27,77,77,7000000,100000,Left,Medium/Low,Normal (170-185),80,71,60,77,72,83,85,78,72,83,84,86,80,69,78,77,66,69,76,78,66,40,75,74,78,,24,31,24,9,14,7,12,9
7631,A. Cassano,U.C. Sampdoria,Italy,CF,32,81,81,13000000,70000,Right,Medium/Low,Stocky (170-185),87,78,53,89,81,86,87,79,84,90,55,52,65,84,82,74,39,55,74,79,31,17,79,87,84,,12,15,10,4,10,6,13,8
138956,G. Chiellini,Juventus,Italy,CB,30,87,87,32500000,190000,Left,Low/High,Normal (185+),62,34,84,57,45,56,60,31,65,53,75,79,65,80,69,79,89,69,89,49,88,87,33,46,50,,91,91,91,3,3,2,4,3
137186,A. Barzagli,Juventus,Italy,CB,34,84,84,9000000,120000,Right,Low/High,Normal (185+),40,26,76,65,35,52,50,31,65,65,73,77,61,80,69,51,83,65,83,39,76,89,33,50,50,,89,89,89,4,2,4,2,4
173221,A. Candreva,Lazio,Italy,RW,28,83,83,23000000,130000,Right,High/Medium,Lean (170-185),90,75,55,81,79,86,83,79,75,87,87,85,79,82,76,90,57,93,69,87,66,49,77,82,88,,41,44,44,10,4,14,4,14
184344,L. Bonucci,Juventus,Italy,CB,28,83,83,18500000,140000,Right,Medium/High,Lean (185+),48,38,84,73,55,64,60,61,77,73,65,75,65,82,55,69,85,75,83,59,84,83,39,66,61,,83,87,87,2,2,3,2,4
173210,C. Marchisio,Juventus,Italy,"CM, CDM",29,84,84,26500000,150000,Right,High/High,Lean (170-185),76,68,64,85,78,82,82,78,83,85,81,81,83,86,77,79,69,89,71,81,84,81,81,84,78,,75,79,81,4,3,4,2,4
53302,D. De Rossi,Roma,Italy,CDM,31,83,83,15000000,130000,Right,Medium/High,Normal (170-185),60,53,84,82,74,69,67,71,80,78,69,68,69,80,72,81,78,84,84,76,84,89,59,72,75,,75,85,83,10,7,13,10,9
120274,A. Di Natale,Udinese Calcio,Italy,ST,37,79,79,1300000,45000,Right,Medium/Low,Normal (170-),81,85,57,81,81,82,87,85,79,90,84,74,80,77,84,77,60,55,60,81,49,17,87,81,84,,19,29,21,14,9,15,5,11
210935,D. Berardi,U.S. Sassuolo Calcio,Italy,"RW, CF",20,80,85,19500000,50000,Left,High/Medium,Lean (170-185),76,80,62,74,75,85,76,68,78,83,86,87,85,74,73,79,65,81,64,78,74,26,79,76,86,,22,30,30,5,6,5,5,6
178311,Eder,U.C. Sampdoria,Italy,"LW, CF",28,79,79,10000000,80000,Right,High/Medium,Normal (170-185),71,78,63,78,74,81,78,76,55,81,87,84,84,75,82,81,53,72,57,76,61,23,78,78,77,,18,20,26,8,12,11,10,9
165526,G. Paletta,Atalanta,Italy,CB,29,79,79,7500000,60000,Right,Low/High,Normal (185+),31,17,73,56,31,36,49,35,61,51,55,53,51,73,48,61,80,65,85,45,81,83,29,17,35,,85,85,83,10,6,15,10,14
173198,D. Astori,Fiorentina,Italy,CB,28,79,79,8000000,90000,Left,Low/High,Lean (185+),34,25,76,59,27,43,33,17,63,58,67,69,58,75,54,65,84,69,82,36,80,83,29,29,27,,84,83,82,4,4,4,4,4
51100,S. Mauri,Lazio,Italy,"CAM, LW, CM",35,80,80,5500000,60000,Left,High/Medium,Lean (170-185),79,77,80,82,85,75,82,78,80,83,69,68,86,83,56,77,78,66,78,75,67,68,84,80,76,,56,74,70,8,12,6,5,13
186627,M. Balotelli,AC Milan,Italy,ST,24,80,83,18500000,110000,Right,Low/Low,Normal (185+),65,78,71,73,79,81,79,75,49,84,77,77,77,66,54,85,71,72,85,76,69,32,77,71,92,,24,24,24,2,2,2,4,2
162409,G. Rossi,Fiorentina,Italy,ST,28,80,80,14500000,100000,Left,High/Medium,Normal (170-185),69,85,63,77,83,83,79,77,67,87,86,78,84,79,86,79,61,65,55,82,24,17,87,77,87,,10,24,19,4,9,12,10,4
198946,D. D'Ambrosio,Inter,Italy,"RB, LB, RM, LM",26,75,76,3800000,60000,Right,High/Medium,Normal (170-185),75,48,60,66,54,70,64,52,62,70,79,79,75,72,70,73,75,83,73,58,76,73,62,50,50,,77,77,76,9,10,15,13,15
201046,R. Saponara,Empoli,Italy,CAM,23,74,79,4600000,35000,Right,High/Medium,Lean (170-185),71,66,63,77,65,79,75,65,71,81,74,78,72,69,71,73,64,69,69,69,57,19,71,71,67,,25,31,31,5,3,5,5,3
163490,M. Canini,Atalanta,Italy,CB,30,74,74,2400000,35000,Right,Medium/High,Normal (185+),48,24,68,56,24,39,47,34,56,57,68,68,64,61,62,66,78,66,78,40,69,79,35,39,45,,78,80,76,5,5,13,15,10
189484,D. Santon,Inter,Italy,"LB, RB",24,76,79,5500000,80000,Right,High/Medium,Normal (185+),78,46,65,75,57,78,74,43,72,75,75,79,68,74,56,74,74,85,75,68,76,72,63,66,57,,76,78,78,15,10,15,14,8
192841,E. Giaccherini,Bologna,Italy,"LM, CM",30,76,76,4700000,50000,Right,High/Medium,Normal (170-),77,61,59,80,73,80,79,61,74,80,74,70,88,74,90,73,54,75,54,77,75,65,73,75,65,,53,61,64,14,11,14,14,7
206058,M. De Sciglio,AC Milan,Italy,"LB, RB",22,76,84,6500000,70000,Right,High/Medium,Lean (170-185),75,33,64,71,33,67,75,39,69,75,82,86,76,67,74,65,74,82,74,51,75,73,65,51,49,,74,79,80,5,3,5,5,3
156988,A. Nocerino,AC Milan,Italy,"CM, CDM",30,75,75,3600000,50000,Right,High/High,Normal (170-185),72,65,67,77,74,73,67,60,74,75,76,74,78,76,82,80,75,87,75,78,85,74,75,72,74,,71,74,80,5,15,14,6,7
185163,L. Rossettini,Bologna,Italy,CB,30,75,75,2900000,35000,Right,Low/High,Normal (185+),35,29,72,53,34,40,42,36,59,48,63,65,58,64,52,65,79,60,81,60,77,80,33,29,45,,76,80,78,5,5,5,5,5
1178,P. Cannavaro,U.S. Sassuolo Calcio,Italy,CB,34,75,75,1300000,25000,Right,Low/High,Normal (185+),39,30,78,62,33,45,24,24,68,60,34,51,60,68,50,72,80,49,76,51,78,80,35,50,47,,77,78,76,14,8,5,14,5
