Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
202087,J. Geis,FC Schalke 04,Germany,"CDM, CM",21,79,86,12500000,80000,Right,Medium/Medium,Normal (170-185),88,51,68,79,66,71,90,85,87,78,55,62,68,79,76,88,82,81,76,79,76,78,73,82,71,,76,79,73,15,15,14,16,8
200316,T. Horn,1. FC Köln,Germany,GK,22,79,87,13000000,50000,Left,Medium/Medium,Normal (185+),19,13,14,35,14,20,12,15,32,22,45,51,50,78,31,22,64,31,67,17,45,22,15,54,21,,11,13,12,77,78,79,82,80
192445,D. Ginczek,VfB Stuttgart,Germany,ST,24,77,81,9500000,50000,Right,Medium/Medium,Stocky (185+),31,80,79,62,73,75,40,58,37,74,68,77,63,75,56,85,64,63,90,65,81,29,80,58,73,,29,45,19,13,6,15,7,15
207862,M. Ginter,Borussia Dortmund,Germany,"CB, CDM, RB",21,77,85,9000000,70000,Right,Medium/Medium,Normal (185+),60,51,79,76,54,63,58,52,74,72,58,65,58,76,54,78,67,69,81,56,68,81,57,66,66,,78,80,75,12,10,6,8,10
208334,J. Hector,1. FC Köln,Germany,LB,25,77,81,7500000,50000,Left,Medium/Medium,Normal (185+),75,55,71,76,51,77,65,65,71,76,76,77,70,76,68,69,61,83,73,61,71,80,58,64,62,,74,78,79,9,10,10,12,14
164491,D. Aogo,FC Schalke 04,Germany,"LB, CDM, LM",28,77,77,5500000,90000,Left,Medium/Medium,Normal (185+),80,40,68,76,65,76,79,78,75,76,73,77,73,77,65,74,72,77,76,66,75,75,69,73,55,,78,80,79,7,10,16,16,6
186569,S. Ulreich,FC Bayern München,Germany,GK,26,77,79,7000000,90000,Right,Medium/Medium,Lean (185+),14,12,8,33,13,13,12,15,33,22,44,40,37,77,39,24,66,31,43,11,25,14,8,23,22,,13,18,14,81,76,60,75,82
189251,S. Rudy,TSG Hoffenheim,Germany,"CM, CDM, RB",25,77,80,8500000,50000,Right,Medium/Medium,Lean (170-185),69,63,58,79,66,78,78,76,78,79,74,68,79,80,73,71,65,78,64,74,58,76,70,79,71,,63,69,69,13,8,13,12,10
175962,N. Bungert,1. FSV Mainz 05,Germany,CB,28,77,77,5500000,60000,Right,Medium/Medium,Lean (185+),42,35,79,73,36,44,30,48,63,55,69,73,57,80,62,59,69,67,75,33,66,79,35,37,53,,82,84,79,10,8,12,16,8
176790,S. Aigner,Eintracht Frankfurt,Germany,"RM, ST",27,77,77,7000000,60000,Right,Medium/Medium,Lean (170-185),76,76,75,77,68,78,59,63,68,77,79,86,77,76,72,72,76,72,64,62,62,54,76,75,61,,30,37,36,9,8,16,12,13
107713,T. Starke,FC Bayern München,Germany,GK,34,76,76,3400000,60000,Right,Medium/Medium,Normal (185+),12,13,13,39,14,14,11,15,37,19,42,52,36,74,32,23,74,37,80,9,34,25,7,34,21,,11,15,10,78,75,66,76,79
179783,R. Fährmann,FC Schalke 04,Germany,GK,26,81,83,16500000,110000,Right,Medium/Medium,Normal (185+),14,11,14,25,11,15,8,11,28,24,38,47,39,83,36,24,71,32,79,9,33,23,11,50,21,,12,12,10,82,79,65,81,85
167431,G. Castro,Borussia Dortmund,Germany,"CM, CDM, RM, RB",28,81,81,16000000,110000,Right,Medium/Medium,Normal (170-185),82,67,60,84,62,81,79,72,80,82,76,72,80,83,83,76,77,81,64,71,63,83,78,81,55,,76,74,74,14,8,13,10,15
188350,M. Reus,Borussia Dortmund,Germany,"LM, CAM",26,86,88,45500000,210000,Right,Medium/Medium,Lean (170-185),85,83,51,87,82,87,90,87,79,85,89,91,89,87,82,84,70,73,65,86,47,50,87,84,86,,30,36,45,12,12,13,13,11
167495,M. Neuer,FC Bayern München,Germany,GK,29,90,90,58000000,250000,Right,Medium/Medium,Normal (185+),15,13,25,48,11,16,14,11,47,31,58,61,43,88,35,25,78,44,83,16,29,30,12,70,37,,10,10,11,85,87,91,90,86
183907,J. Boateng,FC Bayern München,Germany,CB,26,87,89,45000000,220000,Right,Medium/Medium,Normal (170-185),69,34,87,75,53,67,56,31,74,73,74,83,58,83,54,79,76,75,90,58,82,84,47,67,46,,84,90,91,7,12,15,6,5
179784,B. Höwedes,FC Schalke 04,Germany,"CB, RB, LB",27,83,84,21500000,150000,Right,Medium/Medium,Normal (185+),58,48,84,74,38,60,38,52,64,70,63,67,65,82,61,62,82,69,81,31,79,85,51,57,56,,85,84,84,14,6,9,10,7
192318,M. Götze,FC Bayern München,Germany,"CAM, LM, CF, CM",23,84,88,38000000,170000,Right,Medium/Medium,Normal (170-185),76,78,54,85,83,88,80,74,75,90,76,68,87,85,84,68,70,68,64,62,48,53,84,84,65,,16,29,26,14,7,12,6,10
192563,B. Leno,Bayer 04 Leverkusen,Germany,GK,23,84,88,32500000,130000,Right,Medium/Medium,Lean (185+),9,9,13,37,10,16,9,8,33,22,46,52,52,84,44,23,73,43,68,14,28,22,7,53,23,,8,15,18,84,84,81,83,85
121933,R. Adler,Hamburger SV,Germany,GK,30,79,79,8500000,60000,Right,Medium/Medium,Normal (185+),13,14,10,39,18,13,12,13,36,20,46,37,49,80,43,23,69,22,66,14,25,17,7,38,21,,12,12,13,80,77,73,79,82
192620,H. Badstuber,FC Bayern München,Germany,"CB, LB",26,80,83,14500000,110000,Left,Medium/Medium,Normal (170-185),71,35,81,75,49,44,74,74,77,71,48,65,41,80,45,77,59,50,84,59,77,81,41,63,64,,79,83,82,11,12,6,11,8
193130,A. Schürrle,VfL Wolfsburg,Germany,"LM, RM, CF",24,80,83,18000000,100000,Right,Medium/Medium,Lean (170-185),76,77,61,79,80,84,77,70,63,79,92,86,84,82,78,85,72,74,64,83,64,43,78,75,81,,23,32,39,7,11,12,9,12
2196,R. Weidenfeller,Borussia Dortmund,Germany,GK,34,79,79,6500000,80000,Left,Medium/Medium,Normal (185+),14,11,17,31,11,12,14,10,20,19,20,26,28,79,36,25,69,28,76,11,38,13,8,32,17,,11,17,18,79,81,53,79,77
187072,L. Stindl,Borussia Mönchengladbach,Germany,"CAM, CM, RM",26,79,81,12000000,100000,Right,Medium/Medium,Normal (170-185),76,77,66,82,79,76,78,69,65,79,72,68,75,83,78,83,72,80,68,81,70,69,81,81,70,,63,65,57,7,10,13,11,12
198077,P. Herrmann,Borussia Mönchengladbach,Germany,"RM, LM",24,81,84,21000000,90000,Right,Medium/Medium,Lean (170-185),79,76,55,79,74,85,74,50,64,79,90,92,88,83,82,78,69,74,56,74,58,29,82,78,61,,27,26,40,14,13,8,8,7
186148,R. Zieler,Hannover 96,Germany,GK,26,80,82,14000000,80000,Right,Medium/Medium,Normal (185+),15,10,13,25,12,12,11,10,22,22,46,50,43,80,41,21,69,32,55,14,32,21,15,39,24,,11,12,13,78,80,66,81,82
190520,T. Jantschke,Borussia Mönchengladbach,Germany,"CB, RB",25,80,82,14500000,80000,Right,Medium/Medium,Normal (170-185),58,35,68,74,37,63,43,50,72,70,67,65,72,84,77,48,86,78,74,44,77,85,52,58,51,,86,86,83,11,6,7,6,13
102356,M. Feulner,FC Augsburg,Germany,"CM, CDM, RB",33,74,74,2100000,25000,Right,Medium/Medium,Normal (170-185),76,66,64,76,61,70,75,76,74,76,64,65,72,73,65,79,74,75,68,78,75,74,71,75,68,,57,70,72,9,6,15,15,8
192565,Y. Malli,1. FSV Mainz 05,Germany,"CAM, CF",23,75,80,5500000,35000,Right,Medium/Medium,Normal (170-185),66,63,33,77,69,79,73,66,70,76,79,76,83,70,77,64,64,80,51,63,47,46,73,77,67,,38,33,21,13,14,14,15,10
192641,K. Vogt,1. FC Köln,Germany,CDM,23,75,79,4600000,35000,Right,Medium/Medium,Normal (185+),60,50,75,73,51,67,50,62,74,71,66,75,52,74,45,78,55,77,86,57,80,74,55,65,53,,73,79,71,6,13,8,7,14
192732,E. Prib,Hannover 96,Germany,"LM, CM, LB, CDM",25,75,78,5000000,35000,Left,Medium/Medium,Normal (170-185),74,63,59,75,63,76,69,67,73,77,77,77,75,76,74,74,72,79,68,76,63,70,75,71,57,,61,66,70,6,15,8,10,6
189234,M. Risse,1. FC Köln,Germany,"RM, LM, RB",25,75,78,5000000,35000,Right,Medium/Medium,Lean (170-185),74,75,49,73,68,77,66,65,65,75,86,86,70,73,72,78,73,69,67,78,60,40,75,66,72,,45,46,51,11,7,14,11,8
203106,L. Bittencourt,1. FC Köln,Germany,"LM, RM",21,75,81,5500000,30000,Right,Medium/Medium,Lean (170-185),71,65,45,77,65,80,76,69,70,75,89,78,92,74,89,72,74,78,51,64,75,51,67,70,61,,56,53,54,15,11,6,14,16
199779,A. Hoffmann,Hannover 96,Germany,"CB, CDM",22,75,80,4700000,30000,Right,Medium/Medium,Normal (185+),49,29,79,73,23,53,27,31,65,62,61,51,59,75,58,61,60,73,79,34,76,76,56,50,42,,77,76,76,6,14,8,9,9
189235,J. Hegeler,Hertha BSC,Germany,"CM, CAM, CB",27,74,75,3700000,45000,Right,Medium/Medium,Lean (185+),62,55,75,78,50,72,64,74,74,74,55,55,59,75,50,77,52,76,76,69,66,68,68,74,79,,66,74,67,13,15,11,14,8
192557,M. Plattenhardt,Hertha BSC,Germany,LB,23,74,78,3700000,35000,Left,Medium/Medium,Normal (170-185),83,43,62,75,54,73,79,79,68,75,74,75,72,71,69,74,72,76,67,55,71,63,52,55,61,,77,78,78,15,6,15,13,16
193311,P. Bargfrede,SV Werder Bremen,Germany,"CDM, CM",26,74,76,3400000,45000,Right,Medium/Medium,Normal (170-185),62,45,57,76,60,68,60,61,72,73,68,64,74,73,76,78,63,76,68,64,82,77,63,69,47,,74,75,73,9,12,7,10,16
194089,C. Moritz,1. FSV Mainz 05,Germany,"CM, RM, CDM",25,74,77,4100000,35000,Right,Medium/Medium,Normal (185+),73,55,63,74,53,75,59,49,75,75,59,66,70,74,65,70,68,84,68,54,52,76,68,74,58,,71,74,68,14,12,6,12,16
197439,F. Wiedwald,SV Werder Bremen,Germany,GK,25,74,79,3700000,35000,Right,Medium/Medium,Normal (185+),9,11,8,22,15,14,7,13,19,22,34,34,43,74,45,23,70,44,78,12,35,15,10,33,22,,9,12,14,75,71,67,74,78
193098,C. Clemens,1. FSV Mainz 05,Germany,"LM, RM",23,74,78,4300000,35000,Right,Medium/Medium,Normal (170-185),70,66,68,74,61,74,76,69,67,74,85,85,73,73,71,77,69,68,67,73,60,39,73,71,55,,32,45,37,16,6,12,15,6
183426,D. Schwaab,VfB Stuttgart,Germany,"RB, CB",26,74,75,3200000,45000,Right,Medium/Medium,Lean (185+),64,32,75,73,49,61,55,37,61,72,66,69,63,76,59,54,69,72,70,29,67,74,46,59,55,,78,79,79,10,10,15,9,6
177100,T. Werner,FC Augsburg,Germany,LM,29,74,74,3100000,35000,Left,Medium/Medium,Lean (170-185),74,75,71,75,73,71,68,72,66,68,79,79,77,76,76,76,85,78,55,72,61,65,78,70,56,,39,49,36,9,14,14,12,15
186912,C. Träsch,VfL Wolfsburg,Germany,"RB, CDM",27,76,76,4200000,90000,Right,Medium/Medium,Normal (170-185),75,46,65,77,60,69,65,41,76,74,68,74,66,76,70,83,71,86,74,74,82,79,63,72,51,,72,79,79,14,13,7,15,11
193886,D. Didavi,VfB Stuttgart,Germany,"CAM, CM",25,76,79,6500000,50000,Left,Medium/Medium,Normal (170-185),74,77,58,75,70,77,76,77,65,78,72,74,74,75,73,83,76,59,67,78,58,39,76,78,65,,31,38,33,12,11,10,14,6
203030,R. Knoche,VfL Wolfsburg,Germany,CB,23,76,80,6000000,80000,Right,Medium/Medium,Lean (185+),30,38,81,68,28,42,33,39,70,62,62,67,52,77,53,58,67,65,77,35,70,77,37,39,37,,82,79,77,14,10,16,10,9
198352,S. Bell,1. FSV Mainz 05,Germany,"CB, RB",23,76,80,6000000,50000,Right,Medium/Medium,Normal (185+),43,34,78,67,37,47,33,40,66,57,62,67,53,77,47,65,63,66,79,30,66,83,33,47,52,,80,82,75,7,16,8,13,14
183568,S. Langkamp,Hertha BSC,Germany,CB,27,76,77,4900000,60000,Right,Medium/Medium,Normal (185+),32,18,86,64,22,35,23,22,47,46,63,68,52,75,49,48,65,63,82,24,73,68,25,38,38,,82,83,80,8,6,14,15,9
179954,T. Kraft,Hertha BSC,Germany,GK,26,76,78,5000000,60000,Right,Medium/Medium,Normal (185+),14,14,13,35,13,13,11,12,28,21,52,53,45,74,39,23,73,35,68,16,40,20,13,25,18,,13,19,20,84,74,54,66,84
157716,M. Russ,Eintracht Frankfurt,Germany,"CB, CDM",29,75,75,3100000,35000,Right,Medium/Medium,Normal (185+),43,42,84,69,25,39,44,45,67,58,50,53,49,74,53,67,54,67,79,50,79,72,34,49,50,,77,79,76,16,6,13,6,11
186296,R. Neustädter,FC Schalke 04,Germany,"CDM, CB",27,75,76,3800000,60000,Right,Medium/Medium,Lean (185+),56,39,78,78,47,62,53,50,77,73,52,53,54,74,45,70,62,77,74,63,62,74,53,76,58,,75,77,70,6,13,15,13,14
121185,C. Schulz,Hannover 96,Germany,"CB, LB",32,75,75,2400000,35000,Left,Medium/Medium,Normal (185+),72,31,79,71,35,53,60,62,69,60,54,64,62,75,59,73,73,61,78,31,76,78,45,51,61,,76,77,74,15,9,7,9,6
121945,P. Trochowski,FC Augsburg,Germany,"CM, CAM, RM",31,75,75,3400000,35000,Right,Medium/Medium,Normal (170-),76,71,42,78,62,79,83,83,77,80,75,66,82,75,86,83,70,66,64,82,61,65,70,78,84,,36,58,44,16,11,9,9,10
212628,M. Sarr,Borussia Dortmund,Germany,"CB, LB",20,67,80,1300000,10000,Left,Medium/Medium,Lean (185+),49,45,72,67,26,59,39,38,65,60,64,67,66,56,50,45,71,58,69,22,57,63,26,54,64,,67,72,67,8,12,14,10,7
199340,B. Gorka,SV Darmstadt 98,Germany,CB,31,67,67,475000,8000,Left,Medium/Medium,Normal (185+),36,24,76,48,24,29,29,63,40,44,41,35,31,58,31,78,50,49,92,60,72,65,34,42,39,,70,67,62,13,9,12,14,6
204153,Y. Stark,SV Darmstadt 98,Germany,"CDM, CM",24,67,71,800000,9000,Right,Medium/Medium,Normal (185+),58,52,69,66,49,62,59,56,64,67,69,66,67,67,64,71,72,77,77,67,81,64,54,61,64,,62,67,67,8,7,14,8,7
156443,C. Janker,FC Augsburg,Germany,"CB, RB",30,67,67,525000,8000,Right,Medium/Medium,Normal (185+),45,22,67,59,39,42,32,40,40,59,62,52,63,65,55,62,77,61,74,30,73,58,32,39,50,,67,73,69,10,8,10,14,16
223641,T. Baumgartl,VfB Stuttgart,Germany,CB,19,68,80,1200000,7000,Right,Medium/Medium,Lean (185+),33,26,68,63,26,44,31,28,52,59,62,54,52,58,58,60,71,63,73,27,67,68,32,34,36,,68,72,65,13,15,14,16,11
224925,G. Gaudino,FC Bayern München,Germany,"CM, CDM",18,68,81,1400000,8000,Right,Medium/Medium,Lean (170-185),50,36,40,80,42,69,51,53,74,78,66,55,77,67,81,51,57,67,30,37,33,58,49,73,51,,40,47,36,11,11,9,11,13
53555,K. Herdling,TSG Hoffenheim,Germany,"LM, CAM",31,67,67,600000,8000,Right,Medium/Medium,Normal (170-185),73,68,61,73,54,66,72,67,58,69,65,66,66,67,64,72,60,69,67,72,65,41,64,62,52,,20,31,24,12,7,13,13,12
115888,C. Heimeroth,Borussia Mönchengladbach,Germany,GK,33,67,67,525000,8000,Right,Medium/Medium,Normal (185+),7,12,12,23,9,11,12,13,18,18,30,32,27,66,30,20,67,36,80,8,22,13,6,12,20,,15,14,10,64,66,57,70,73
210237,T. Pledl,FC Ingolstadt 04,Germany,"RM, RB, LM, CM",21,66,76,1000000,5000,Right,Medium/Medium,Normal (170-185),56,57,50,68,50,72,68,67,59,74,78,77,87,60,82,57,62,64,51,40,59,47,54,65,60,,36,45,47,12,14,8,8,9
209988,L. Aycicek,SV Werder Bremen,Germany,"CAM, LM",21,66,76,1000000,6000,Right,Medium/Medium,Normal (170-),56,52,40,65,54,74,66,65,62,73,77,69,79,61,93,56,62,60,38,50,47,31,61,63,47,,33,32,33,7,9,13,14,15
101508,P. Platins,SV Darmstadt 98,Germany,GK,32,65,65,400000,5000,Right,Medium/Medium,Normal (185+),13,13,13,27,14,12,14,20,23,24,41,54,46,67,44,22,63,38,76,13,44,26,13,29,24,,12,12,13,64,61,58,68,68
223765,R. Bauer,FC Ingolstadt 04,Germany,"CDM, CM, RB",20,66,73,750000,4000,Right,Medium/Medium,Normal (170-185),47,40,53,68,38,56,45,47,65,64,61,55,66,63,65,59,65,68,74,56,72,67,47,60,44,,57,66,64,11,7,14,11,15
197031,M. Ducksch,Borussia Dortmund,Germany,ST,21,66,74,950000,9000,Right,Medium/Medium,Lean (185+),38,67,73,59,66,62,40,31,42,64,65,68,65,66,62,72,71,51,68,55,50,29,62,49,41,,18,35,22,6,12,7,12,16
184069,S. Wagner,SV Darmstadt 98,Germany,ST,27,69,70,1200000,15000,Right,Medium/Medium,Normal (185+),48,69,77,62,67,54,55,54,36,63,54,65,50,68,42,78,59,64,83,65,81,19,71,39,62,,15,29,12,6,15,8,7,12
186941,R. Wolf,SV Werder Bremen,Germany,GK,27,69,70,950000,10000,Right,Medium/Medium,Normal (185+),11,11,16,19,11,14,13,11,18,20,36,37,43,70,31,24,67,27,74,13,28,14,10,25,23,,14,13,14,74,65,59,66,75
158657,T. Kessler,1. FC Köln,Germany,GK,29,69,69,875000,10000,Right,Medium/Medium,Normal (185+),14,13,15,23,11,14,15,14,33,21,45,49,45,68,38,21,63,38,69,14,39,25,15,22,16,,13,14,15,70,70,67,68,67
194050,M. Grün,VfL Wolfsburg,Germany,GK,28,69,69,875000,15000,Right,Medium/Medium,Normal (185+),16,16,12,29,20,11,10,13,26,15,51,50,49,68,42,19,73,38,76,12,44,15,11,14,16,,11,14,13,71,66,65,70,70
199413,T. Kempe,SV Darmstadt 98,Germany,"RM, LM, CM",26,69,73,1300000,10000,Right,Medium/Medium,Normal (170-185),77,60,50,64,59,71,78,74,61,70,74,76,67,63,63,72,61,80,72,66,49,30,60,68,57,,30,34,30,14,13,13,13,12
204427,S. Parker,FC Augsburg,Germany,"ST, RM",22,70,78,2000000,20000,Right,Medium/Medium,Normal (170-185),51,68,59,61,56,74,47,57,50,70,79,79,77,68,75,82,80,62,68,72,59,37,68,60,65,,19,20,22,6,7,13,11,7
201514,E. Kachunga,FC Ingolstadt 04,Germany,"ST, RM, RW",23,70,76,1900000,20000,Right,Medium/Medium,Lean (170-185),62,73,57,68,69,68,67,46,45,65,86,85,79,68,78,75,81,68,67,67,41,23,69,54,68,,20,21,24,12,12,7,8,8
208470,F. Holland,SV Darmstadt 98,Germany,LB,24,70,75,1500000,20000,Left,Medium/Medium,Normal (170-185),67,40,65,67,32,57,57,59,62,70,70,72,74,67,82,59,78,76,68,50,70,59,38,44,49,,76,73,73,11,13,13,8,13
189433,B. Hübner,FC Ingolstadt 04,Germany,CB,25,70,72,1300000,20000,Left,Medium/Medium,Lean (185+),47,20,69,61,38,58,40,42,55,65,54,55,48,69,36,52,55,62,78,22,74,68,41,51,50,,72,75,68,16,8,7,8,16
222492,L. Sané,FC Schalke 04,Germany,"LM, RM, ST",19,70,83,2300000,25000,Left,Medium/Medium,Lean (170-185),63,67,70,70,56,76,80,59,59,74,84,86,78,66,72,73,64,67,58,72,52,34,63,62,53,,28,30,27,8,12,9,9,14
212622,J. Kimmich,FC Bayern München,Germany,"CM, CDM",20,70,82,2400000,25000,Right,Medium/Medium,Lean (170-185),61,48,44,75,50,69,66,61,71,72,65,59,81,67,78,62,67,72,54,51,71,72,65,74,44,,56,59,54,8,15,7,15,15
199912,S. Kittel,Eintracht Frankfurt,Germany,"LM, CAM, RM",22,68,74,1200000,8000,Right,Medium/Medium,Lean (170-185),66,62,50,73,61,74,72,69,64,72,69,68,78,68,75,57,72,57,49,59,39,37,64,68,60,,18,24,20,11,14,7,16,14
204436,Ö. Yildirim,SV Werder Bremen,Germany,"CAM, LM",22,68,77,1300000,8000,Left,Medium/Medium,Normal (170-185),62,57,59,68,61,78,59,56,64,75,66,68,84,67,78,59,71,59,49,62,48,39,61,61,42,,29,30,31,9,15,13,13,12
192728,M. Hartmann,FC Ingolstadt 04,Germany,"RW, RM, ST",29,68,68,825000,9000,Right,Medium/Medium,Normal (170-185),63,68,67,66,66,70,53,47,49,67,75,69,77,68,69,71,81,74,67,62,64,27,69,56,56,,18,22,21,15,14,15,16,15
222028,J. Weigl,Borussia Dortmund,Germany,"CDM, CM",19,69,81,1500000,15000,Right,Medium/Medium,Lean (185+),54,47,51,75,50,62,44,48,76,69,73,71,71,72,64,53,57,73,59,58,62,68,52,69,50,,59,66,67,6,14,16,11,7
53012,T. Wiese,TSG Hoffenheim,Germany,GK,33,68,68,625000,6000,Right,Medium/Medium,Normal (185+),13,12,13,37,12,14,15,11,29,32,20,20,20,73,31,29,22,20,87,10,46,8,20,9,31,,13,16,15,55,72,53,73,75
212187,P. Max,FC Augsburg,Germany,LB,21,69,77,1300000,8000,Left,Medium/Medium,Normal (170-185),70,37,55,66,43,67,66,65,54,69,78,83,76,65,76,61,65,76,65,42,64,63,45,49,41,,63,69,68,15,12,11,8,11
214622,J. Toljan,TSG Hoffenheim,Germany,LB,20,69,77,1300000,7000,Right,Medium/Medium,Normal (170-185),65,34,61,68,37,66,39,32,57,67,77,79,68,64,66,39,84,65,76,33,62,69,49,42,39,,70,70,70,10,13,10,11,12
215417,C. Mathenia,SV Darmstadt 98,Germany,GK,23,69,76,1200000,9000,Right,Medium/Medium,Normal (185+),15,12,14,31,16,15,15,15,25,23,47,44,35,68,39,20,68,45,69,15,30,19,15,35,23,,13,12,12,70,65,66,69,71
158777,P. Tschauner,Hannover 96,Germany,GK,29,68,68,725000,8000,Right,Medium/Medium,Normal (185+),7,9,47,24,7,7,15,15,25,22,38,46,36,64,37,23,60,23,71,15,27,9,14,39,22,,12,12,15,71,68,62,65,71
220650,M. Lorenzen,SV Werder Bremen,Germany,"ST, LW, RW",20,63,76,650000,4000,Right,High/Medium,Normal (185+),57,68,43,54,53,69,55,47,51,66,88,85,61,48,52,73,61,55,76,54,44,28,54,51,64,,29,35,36,12,13,7,6,15
212243,V. Rankovic,Hannover 96,Germany,"RB, RM",22,63,71,425000,4000,Right,High/Medium,Lean (170-185),64,33,39,61,42,65,44,34,47,66,69,69,75,59,79,39,64,58,31,35,58,59,51,52,41,,64,65,70,12,14,14,10,14
229794,A. Kazimi,SV Darmstadt 98,Germany,"LW, RW",18,56,67,150000,2000,Left,Medium/Low,Lean (170-185),52,53,29,44,44,63,51,38,41,60,67,69,67,51,72,49,34,34,34,47,52,19,56,39,39,,24,29,21,13,8,6,9,12
229795,J. Finger,SV Darmstadt 98,Germany,"CM, CDM, CB",18,53,61,70000,2000,Left,Medium/High,Lean (185+),49,34,61,63,39,49,51,53,60,59,46,53,34,49,60,61,66,49,63,62,63,44,35,48,38,,44,53,46,10,13,5,9,10
229476,W. Anton,Hannover 96,Germany,CB,18,58,74,230000,2000,Right,Medium/High,Lean (185+),29,25,58,40,34,37,35,36,29,37,54,55,63,56,65,46,71,56,49,22,52,54,26,31,48,,60,68,67,11,12,12,13,13
226168,M. Eggestein,SV Werder Bremen,Germany,CAM,18,59,75,300000,2000,Right,Medium/Low,Lean (170-185),53,53,36,64,49,57,48,48,56,62,57,52,68,59,68,54,51,52,50,50,40,46,55,63,45,,21,20,18,15,10,13,15,8
227932,L. Fröde,SV Werder Bremen,Germany,"CDM, CB, CM",20,59,72,275000,2000,Right,Low/High,Normal (185+),46,43,66,61,38,56,45,41,57,63,55,47,49,50,47,62,54,55,79,46,70,56,41,51,49,,51,65,57,10,10,15,15,8
223142,A. Sulu,SV Darmstadt 98,Germany,CB,29,73,73,2200000,30000,Right,Medium/High,Normal (170-185),33,43,73,59,36,50,36,39,64,67,68,68,67,63,68,58,88,72,79,32,81,70,37,31,52,,73,76,71,7,6,8,15,12
202088,F. Klaus,Hannover 96,Germany,"RM, LM",22,72,76,2700000,20000,Right,High/Medium,Normal (170-185),68,64,45,70,59,75,60,53,58,72,87,84,77,71,77,74,67,77,67,60,60,34,72,64,62,,30,33,29,7,6,13,6,8
200318,M. Uth,TSG Hoffenheim,Germany,ST,23,72,78,3000000,20000,Left,Medium/High,Normal (170-185),51,71,70,68,71,71,54,53,62,72,74,73,70,73,65,71,80,67,66,53,61,37,80,66,68,,24,28,24,9,11,8,9,11
179891,M. Heller,SV Darmstadt 98,Germany,"LM, RM",29,72,72,2000000,20000,Right,High/Medium,Normal (170-185),73,65,59,64,66,78,65,49,49,73,93,93,83,65,80,68,68,80,56,58,58,20,69,54,54,,15,37,19,15,13,10,12,13
162223,A. Baumjohann,Hertha BSC,Germany,CAM,28,73,73,2900000,50000,Right,Medium/Low,Normal (170-185),71,63,59,76,68,77,72,71,68,77,67,63,75,72,83,70,58,55,60,71,47,33,70,77,59,,12,22,21,11,14,6,7,7
200922,S. Schipplock,Hamburger SV,Germany,ST,26,73,76,3600000,45000,Right,High/Medium,Normal (185+),64,75,76,69,70,69,53,47,40,70,70,71,65,74,56,76,74,78,79,61,83,42,74,58,59,,27,24,25,8,7,9,7,6
186274,K. Rausch,SV Darmstadt 98,Germany,"LM, LB",25,73,75,3400000,35000,Left,High/Medium,Normal (170-185),75,61,57,73,61,73,75,73,69,73,79,82,75,75,71,75,75,79,72,71,70,69,67,69,66,,69,71,72,12,8,11,12,11
188586,J. Flum,Eintracht Frankfurt,Germany,"CDM, CM, CB",27,73,73,2400000,45000,Right,High/High,Lean (185+),66,64,69,75,59,65,58,49,74,73,51,52,59,73,51,77,53,69,77,72,74,73,65,72,57,,68,73,66,16,11,12,7,15
212977,N. Stark,Hertha BSC,Germany,"CDM, CB, CM, LB",20,71,82,2500000,15000,Right,High/Medium,Lean (185+),44,50,67,73,48,60,43,35,68,71,67,69,60,69,56,66,55,84,76,59,75,69,65,63,39,,66,71,68,7,15,10,15,13
54018,P. Niemeyer,SV Darmstadt 98,Germany,CDM,31,70,70,875000,20000,Right,Low/High,Normal (185+),42,28,79,64,25,35,36,32,52,56,34,34,38,75,44,65,61,68,81,39,84,77,31,57,48,,77,79,76,16,6,8,12,11
167437,D. Stroh-Engel,SV Darmstadt 98,Germany,"ST, CF",29,70,70,1300000,20000,Right,Medium/High,Normal (185+),31,72,77,63,57,59,55,52,42,68,55,73,36,67,32,75,34,73,90,58,66,29,72,46,82,,25,43,23,15,15,13,11,13
211899,F. Niederlechner,1. FSV Mainz 05,Germany,ST,24,72,77,2900000,20000,Left,High/High,Normal (185+),46,72,67,69,69,67,50,44,40,71,72,75,65,72,66,76,58,78,82,65,65,36,71,61,63,,30,33,28,15,7,6,16,16
183712,S. Mölders,FC Augsburg,Germany,ST,30,71,71,1600000,20000,Left,Medium/High,Normal (185+),57,72,74,62,64,65,70,52,46,68,62,65,62,72,57,75,76,72,78,57,81,29,77,63,65,,20,24,19,6,6,11,9,7
189246,S. Reinartz,Eintracht Frankfurt,Germany,"CDM, CB",26,78,80,8500000,60000,Right,Medium/High,Normal (185+),54,48,80,74,49,41,40,53,72,65,55,76,33,78,49,78,54,91,87,66,87,83,47,60,50,,81,83,80,15,13,14,7,15
212150,M. Meyer,FC Schalke 04,Germany,"CAM, CM",19,78,88,12500000,70000,Right,High/Medium,Normal (170-185),72,67,37,80,60,84,74,61,72,83,83,69,90,77,90,54,59,75,37,60,61,41,73,80,53,,32,36,27,8,12,13,11,14
