Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
159172,Trashorras,Rayo Vallecano,Spain,"CM, CDM",34,80,80,7000000,35000,Right,Medium/Medium,Lean (170-185),78,62,49,87,57,74,84,85,88,80,47,34,49,80,63,74,33,70,71,77,81,80,64,85,70,,63,68,55,14,13,16,6,16
212623,Santi Mina,Valencia CF,Spain,"RW, ST, LW",19,75,84,5500000,50000,Right,Medium/Medium,Normal (170-185),68,79,65,70,65,80,52,55,44,78,72,76,73,76,71,63,70,67,54,66,61,44,77,68,69,,18,37,32,9,8,14,8,15
219571,Camarasa,Levante Unión Deportiva,Spain,"CM, CDM",21,75,83,6000000,30000,Right,Medium/Medium,Normal (170-185),65,59,62,81,71,72,61,59,77,80,66,66,73,72,70,77,72,75,78,70,75,72,68,75,57,,60,75,68,14,9,11,11,8
206238,Iván López,Levante Unión Deportiva,Spain,"RB, RWB",21,75,83,5000000,30000,Right,Medium/Medium,Normal (170-185),77,52,52,75,47,76,73,39,68,74,78,83,78,75,83,68,73,79,65,65,66,69,64,65,50,,71,77,76,14,11,11,10,10
145257,Jaime,SD Eibar,Spain,GK,34,74,74,2200000,20000,Right,Medium/Medium,Normal (185+),24,15,12,24,22,11,23,11,23,14,53,54,51,71,52,24,63,45,66,23,39,21,12,38,23,,14,13,14,73,71,63,77,80
193844,Portillo,Real Betis Balompié,Spain,"RM, LM, CAM",25,75,76,4700000,35000,Right,Medium/Medium,Normal (170-),66,57,39,82,62,77,67,56,71,81,76,73,79,77,88,64,63,68,57,63,43,28,76,80,48,,19,17,22,14,15,8,16,11
203688,Irureta,SD Eibar,Spain,GK,29,75,75,3500000,30000,Right,Medium/Medium,Lean (170-185),18,13,14,32,25,14,24,22,27,13,61,65,63,67,62,22,78,42,59,20,37,26,12,42,22,,12,20,15,78,71,80,74,79
200724,Nacho Fernández,Real Madrid CF,Spain,"CB, RB, LB",25,75,77,4100000,50000,Right,Medium/Medium,Normal (170-185),69,22,75,70,28,46,55,37,58,68,76,75,56,69,59,54,78,74,76,28,72,77,37,53,45,,76,79,77,12,7,10,15,7
197890,Arribas,Deportivo de La Coruña,Spain,CB,26,75,78,4200000,40000,Right,Medium/Medium,Normal (170-185),57,44,72,68,14,48,40,32,58,69,55,66,54,71,61,45,83,66,78,15,81,79,26,40,37,,75,77,74,12,15,7,9,16
147305,Juan Rodriguez,Getafe CF,Spain,"CDM, CM",33,74,74,1500000,20000,Right,Medium/Medium,Normal (185+),60,59,71,84,47,67,58,60,70,75,51,45,58,76,55,82,64,72,78,68,76,75,70,77,54,,62,73,61,12,11,16,13,8
189701,Lombán,Granada CF,Spain,"CB, RB",28,74,75,3000000,40000,Right,Medium/Medium,Normal (185+),40,56,72,73,45,51,74,73,81,68,50,53,56,69,46,82,65,82,81,50,80,76,37,53,75,,74,78,67,6,13,13,16,15
193152,Herrerín,Athletic Club de Bilbao,Spain,GK,27,74,77,3400000,50000,Right,Medium/Medium,Stocky (185+),14,23,14,16,15,19,15,12,29,12,45,34,59,68,55,22,58,42,82,16,37,23,16,40,25,,15,16,12,74,84,62,73,71
198614,Raúl Navas,Real Sociedad,Spain,CB,27,74,76,3200000,40000,Right,Medium/Medium,Normal (185+),48,36,79,60,44,25,34,65,53,60,62,63,58,61,68,72,81,76,80,41,85,70,39,46,46,,74,78,77,10,16,9,12,10
146701,Iván Ramis,SD Eibar,Spain,CB,30,74,74,2400000,35000,Right,Medium/Medium,Normal (185+),45,54,72,62,59,53,67,77,62,65,49,52,53,65,55,76,66,66,83,66,84,76,49,50,65,,74,76,71,7,15,9,8,11
154472,Jorge Molina,Real Betis Balompié,Spain,ST,33,74,74,2300000,25000,Right,Medium/Medium,Stocky (185+),49,76,82,64,76,61,55,59,53,74,38,52,49,76,33,83,64,67,91,72,76,41,84,58,78,,30,32,19,6,14,8,13,14
189506,Victor Sánchez,RCD Espanyol de Barcelona,Spain,CDM,27,76,76,4300000,60000,Right,Medium/Medium,Normal (170-185),67,57,51,85,51,65,72,69,80,79,65,68,74,77,79,73,78,74,59,70,91,76,63,78,61,,60,75,63,7,6,10,14,10
190156,Rubén Pérez,Granada CF,Spain,"CDM, CM",26,76,80,5500000,60000,Right,Medium/Medium,Lean (170-185),53,44,57,79,27,59,56,58,70,73,67,66,64,76,71,80,74,79,77,72,82,84,59,76,51,,61,82,65,11,8,13,9,15
189211,Saúl Berjón,SD Eibar,Spain,"LM, ST, RM",29,76,76,4900000,45000,Right,Medium/Medium,Normal (170-185),78,67,43,77,82,80,75,69,73,78,83,80,74,70,62,83,77,64,78,77,66,42,75,69,76,,26,41,23,15,11,8,8,11
206590,Moi Gómez,Getafe CF,Spain,"LM, RM",21,76,83,7500000,40000,Right,Medium/Medium,Normal (170-185),77,68,54,81,62,81,80,64,72,80,76,74,78,75,83,72,75,67,63,69,52,51,74,76,63,,35,47,34,12,7,16,7,7
195361,Javi López,RCD Espanyol de Barcelona,Spain,"RB, CDM",29,76,76,3900000,45000,Right,Medium/Medium,Normal (170-185),74,55,62,76,49,71,67,52,61,77,72,77,68,80,72,57,73,78,69,43,78,75,61,68,56,,71,75,85,10,8,7,12,16
201893,Recio,Málaga CF,Spain,"CM, CDM",24,76,81,7000000,50000,Right,Medium/Medium,Normal (170-185),59,58,59,81,55,72,76,67,75,77,66,64,68,74,61,73,58,81,69,72,74,70,75,76,55,,68,74,62,10,14,9,10,9
161793,Agirretxe,Real Sociedad,Spain,ST,28,76,76,5500000,60000,Right,Medium/Medium,Normal (185+),49,77,87,69,81,68,75,48,61,80,54,64,69,79,55,71,73,71,81,64,59,33,85,51,64,,43,44,33,14,8,11,6,16
161832,Víctor Casadesús,Levante Unión Deportiva,Spain,"ST, CAM",30,76,76,5000000,50000,Right,Medium/Medium,Stocky (170-185),62,71,81,76,75,74,66,64,64,79,67,65,66,76,76,76,83,69,84,67,77,35,81,73,69,,30,37,28,6,14,8,7,11
135742,Alexis,Getafe CF,Spain,"CB, CDM",29,76,76,4000000,45000,Right,Medium/Medium,Normal (170-185),57,22,81,74,40,48,49,43,65,67,58,66,64,63,58,67,78,71,79,24,83,73,53,52,30,,76,74,78,16,8,13,10,13
142454,Verza,Levante Unión Deportiva,Spain,"CDM, CM, CAM",28,76,76,4100000,60000,Right,Medium/Medium,Normal (170-185),77,62,50,81,69,63,83,81,83,78,58,52,63,76,68,81,54,89,75,76,76,74,60,76,83,,64,73,65,13,10,16,16,7
177723,Fabricio,Deportivo de La Coruña,Spain,GK,27,76,78,5000000,60000,Right,Medium/Medium,Normal (170-185),15,14,14,19,13,11,19,15,22,23,52,53,53,80,54,25,71,42,58,14,51,26,14,50,22,,18,14,11,77,78,74,68,79
163806,Sergio,RC Celta de Vigo,Spain,GK,28,76,76,4600000,60000,Right,Medium/Medium,Normal (170-185),14,11,11,37,11,13,15,11,39,14,46,52,70,71,67,24,85,44,62,16,42,22,17,38,23,,11,12,13,74,76,75,78,81
172285,Elustondo,Athletic Club de Bilbao,Spain,"CB, CDM, CM",28,75,75,3200000,50000,Right,Medium/Medium,Normal (170-185),57,57,63,82,44,64,81,80,80,75,54,67,68,77,62,76,79,77,79,76,84,70,55,68,67,,73,77,75,13,13,13,13,10
172684,Javi Varas,Unión Deportiva Las Palmas,Spain,GK,32,75,75,3100000,35000,Right,Medium/Medium,Normal (170-185),25,15,15,32,22,14,25,15,23,14,51,65,64,69,67,23,82,43,63,22,32,23,19,17,23,,13,11,12,79,70,69,72,82
174859,Fran Rico,Granada CF,Spain,"CDM, CM",27,75,76,3800000,40000,Right,Medium/Medium,Normal (170-185),69,61,55,82,51,66,77,78,81,79,68,65,68,77,74,67,60,68,66,71,82,72,53,73,77,,63,74,66,9,14,8,13,7
158144,Salva Sevilla,RCD Espanyol de Barcelona,Spain,"CM, LM, CAM, RM",31,75,75,3400000,30000,Right,Medium/Medium,Normal (170-185),79,59,53,86,56,73,82,79,84,78,53,55,61,75,65,80,55,54,64,78,57,59,71,81,71,,47,39,34,14,14,9,13,10
178746,Miguel Torres,Málaga CF,Spain,"RB, LB",29,75,75,3000000,30000,Right,Medium/Medium,Normal (170-185),70,22,65,69,30,60,56,58,60,74,66,67,57,73,63,57,69,78,76,47,75,79,44,56,36,,78,81,80,10,13,8,13,10
179528,Xavi Torres,Real Betis Balompié,Spain,CDM,28,75,76,3600000,40000,Right,Medium/Medium,Normal (170-185),61,49,69,82,57,63,56,65,79,74,52,54,61,76,61,77,62,77,78,63,73,78,65,80,58,,64,71,66,12,15,6,8,10
211017,Víctor Rodríguez,Getafe CF,Spain,"RM, LM, CAM",25,76,80,6500000,50000,Right,Medium/Medium,Normal (170-),70,69,40,74,52,81,73,77,66,80,82,79,78,73,76,74,34,81,66,75,52,33,78,75,62,,34,47,44,12,11,15,11,9
146996,Rubén,Levante Unión Deportiva,Spain,GK,31,75,75,3200000,30000,Right,Medium/Medium,Normal (185+),12,14,12,31,11,15,11,13,32,14,47,53,64,69,52,22,75,42,70,11,36,22,14,40,25,,11,13,12,81,70,75,71,82
138507,Toño,Rayo Vallecano,Spain,GK,35,75,75,2400000,20000,Right,Medium/Medium,Normal (170-185),12,14,14,17,19,22,15,12,25,16,55,54,57,65,53,24,76,44,73,12,37,28,15,37,24,,12,12,14,80,69,71,79,80
208137,Lucas Torró,Real Madrid CF,Spain,"CDM, CM, CAM",20,67,79,1200000,10000,Right,Medium/Medium,Lean (185+),49,53,61,78,46,55,58,52,65,73,64,61,56,63,45,48,40,63,71,50,60,71,53,55,57,,52,69,58,13,14,7,12,16
224045,Juan Muñoz,Sevilla FC,Spain,ST,19,67,81,1500000,10000,Right,Medium/Medium,Normal (170-185),31,67,70,53,71,62,39,35,31,68,71,72,74,62,66,75,64,68,67,59,69,20,70,42,67,,12,17,18,9,7,8,10,14
220604,Jaume,Valencia CF,Spain,GK,24,67,74,875000,15000,Right,Medium/Medium,Normal (185+),15,11,16,32,22,13,25,13,32,12,43,33,37,54,54,22,70,43,64,22,21,25,16,43,25,,11,12,11,73,72,67,63,68
219864,Cotán,Sevilla FC,Spain,"CM, CDM",19,67,77,1000000,10000,Right,Medium/Medium,Normal (170-185),54,37,42,80,42,61,64,42,67,73,64,66,73,62,79,65,59,51,45,68,50,53,61,73,44,,45,55,54,9,10,14,13,7
172594,Manu,Deportivo de La Coruña,Spain,GK,29,67,67,625000,8000,Right,Medium/Medium,Normal (170-185),33,13,16,32,21,12,26,14,33,24,56,48,46,58,62,24,70,44,67,32,27,24,18,22,21,,14,11,13,70,63,68,66,74
208638,Rober,RCD Espanyol de Barcelona,Spain,"RB, CB",22,66,71,700000,5000,Right,Medium/Medium,Lean (170-185),65,38,54,57,41,46,43,44,52,53,67,76,65,52,76,64,68,79,69,36,74,68,44,54,41,,71,70,67,14,10,12,12,9
226161,Marcos Llorente,Real Madrid CF,Spain,"CM, CAM, CDM",20,66,78,1100000,8000,Right,Medium/Medium,Lean (170-185),44,39,41,72,44,64,45,40,73,68,63,64,56,51,66,53,59,62,58,56,44,64,60,71,43,,43,61,53,13,6,6,11,15
226221,Aritz Elustondo,Real Sociedad,Spain,"RB, CB",21,66,73,750000,5000,Right,Medium/Medium,Normal (170-185),67,26,65,59,30,34,33,41,39,63,64,68,34,58,63,40,70,58,65,36,60,71,36,32,43,,64,68,72,7,10,12,15,8
224179,Borja Iglesias,RC Celta de Vigo,Spain,ST,22,66,72,875000,6000,Right,Medium/Medium,Normal (185+),52,71,64,57,62,58,35,36,31,67,54,65,56,64,53,68,61,54,76,53,42,20,68,49,66,,13,21,15,14,12,16,13,16
186681,Alberto,Real Sporting de Gijón,Spain,GK,30,69,69,825000,9000,Right,Medium/Medium,Normal (170-185),25,15,14,29,25,12,22,20,27,19,58,60,64,60,66,22,84,34,56,21,34,26,13,31,21,,11,11,10,74,65,65,68,73
163890,Cobeño,Rayo Vallecano,Spain,GK,33,69,69,725000,6000,Right,Medium/Medium,Lean (185+),11,13,12,24,16,12,11,14,23,14,48,48,47,66,66,25,59,31,72,10,36,26,13,39,12,,13,12,12,64,75,77,72,67
204134,Álex Barrera,Real Sporting de Gijón,Spain,"CAM, LM, RM, CM",24,69,75,1400000,10000,Right,Medium/Medium,Lean (185+),53,66,55,74,46,67,40,56,59,75,59,64,62,67,56,61,54,55,82,61,58,61,73,68,55,,42,63,54,11,14,9,9,13
208088,Sergi Samper,FC Barcelona,Spain,CDM,20,70,82,2100000,25000,Right,Medium/Medium,Lean (170-185),47,38,48,84,48,57,65,46,76,76,65,52,58,65,68,55,58,67,66,52,46,66,53,81,52,,65,68,62,12,10,13,11,6
192790,Matilla,Real Betis Balompié,Spain,"CM, CDM, CAM",27,70,73,1600000,25000,Right,Medium/Medium,Lean (170-185),64,54,43,79,56,68,76,72,74,75,66,62,70,70,77,69,57,41,59,71,72,57,63,76,67,,54,61,58,7,13,14,11,14
194730,Juan Carlos,Rayo Vallecano,Spain,GK,27,70,72,1300000,25000,Right,Medium/Medium,Normal (185+),17,14,19,25,14,13,14,12,27,12,58,61,56,65,58,24,70,43,61,11,12,24,16,24,15,,17,20,13,75,65,66,68,77
221923,Vigaray,Getafe CF,Spain,"RB, LB, CB",20,70,79,1800000,15000,Right,Medium/Medium,Normal (170-185),71,53,65,62,32,71,57,45,41,64,74,72,67,69,59,46,62,65,63,39,68,70,63,47,45,,67,73,76,7,13,6,9,15
220638,Luismi,Sevilla FC,Spain,"CB, CDM",23,70,77,1600000,25000,Right,Medium/Medium,Normal (170-185),33,21,58,64,30,46,26,30,57,57,53,55,49,64,65,55,72,70,75,34,79,73,25,27,38,,70,74,69,6,11,12,11,13
225009,Borja Fernández,RC Celta de Vigo,Spain,CDM,19,69,82,1600000,7000,Right,Medium/Medium,Normal (170-185),45,34,43,74,28,49,35,33,68,67,59,58,57,71,72,44,58,69,68,32,72,75,46,68,39,,63,70,58,13,9,11,10,8
211101,Rubén Blanco,RC Celta de Vigo,Spain,GK,19,69,80,1400000,7000,Right,Medium/Medium,Lean (185+),18,18,15,35,19,17,18,13,29,10,54,52,52,61,57,25,62,44,35,15,22,22,11,33,22,,22,11,11,73,79,65,66,62
229631,Lazo,Real Madrid CF,Spain,"LM, CAM",19,63,71,425000,5000,Left,Medium/Medium,Normal (170-185),65,54,32,63,39,69,67,52,62,71,68,67,69,55,71,71,55,53,46,66,34,23,61,56,45,,29,33,31,11,7,9,11,6
225567,Eneko Capilla,Real Sociedad,Spain,"CAM, LM",20,63,74,575000,4000,Left,Medium/Medium,Lean (170-185),44,60,41,70,45,65,55,61,59,66,61,65,63,60,69,49,54,57,56,35,46,21,58,67,46,,40,45,47,11,13,12,9,7
220637,Moi,Sevilla FC,Spain,LB,21,61,69,300000,5000,Left,Medium/Medium,Normal (170-185),59,24,46,36,31,53,42,33,45,56,69,66,54,54,65,38,57,63,56,30,55,64,47,36,36,,65,60,75,11,11,6,8,12
215314,Carlos,Unión Deportiva Las Palmas,Spain,CB,23,62,66,325000,4000,Left,Medium/Medium,Lean (185+),33,31,73,42,38,32,33,38,30,47,57,58,33,57,57,48,48,56,71,27,55,61,31,33,44,,62,68,61,7,10,13,10,16
229207,Àlex Corredera,Deportivo de La Coruña,Spain,"CAM, LM",19,65,75,775000,5000,Left,Medium/Medium,Normal (170-185),52,59,55,76,55,65,81,68,78,67,61,64,61,57,65,59,55,36,52,51,46,26,66,61,59,,41,49,51,10,11,15,14,8
220640,Abeledo,Real Betis Balompié,Spain,"LM, LW",19,64,75,675000,4000,Left,Medium/Medium,Lean (170-185),69,61,44,65,51,73,43,39,58,72,69,66,53,52,70,49,36,42,38,58,30,18,54,61,48,,23,28,23,11,12,14,8,14
221144,Alain Oyarzun,Real Sociedad,Spain,"LW, CAM",21,64,70,600000,5000,Left,Medium/Medium,Normal (170-185),67,49,41,61,53,71,62,56,55,68,77,76,81,49,74,63,66,62,53,68,58,43,57,55,57,,31,35,34,12,6,14,14,15
219840,Noblejas,Getafe CF,Spain,LB,22,64,73,575000,5000,Left,Medium/Medium,Lean (185+),68,29,59,61,31,45,52,56,58,62,58,74,49,59,44,50,54,66,72,33,58,64,47,44,40,,66,67,63,14,15,12,9,16
224921,Marín,Villarreal CF,Spain,LB,18,64,74,500000,2000,Left,Medium/Medium,Normal (170-185),71,40,51,66,54,67,62,35,64,69,68,65,71,65,68,60,62,49,58,42,56,69,51,42,32,,62,63,66,9,14,14,8,8
207756,Álex Serrano,RCD Espanyol de Barcelona,Spain,"CAM, CM",20,64,72,650000,5000,Left,Medium/Medium,Lean (170-185),53,57,64,70,36,66,62,38,58,67,63,53,62,57,61,63,51,55,57,56,39,33,65,69,61,,27,39,23,15,13,6,11,14
230142,Mikel Oyarzabal,Real Sociedad,Spain,"CAM, CF",18,56,66,140000,2000,Left,Medium/Medium,Normal (170-185),50,39,42,64,47,55,42,46,60,54,65,65,63,51,61,48,59,55,57,46,40,29,57,55,45,,35,32,30,10,6,10,13,11
229410,Ander Gayoso,SD Eibar,Spain,LB,21,54,64,100000,2000,Left,Medium/Medium,Normal (170-185),62,25,37,56,26,51,34,26,57,58,63,68,56,50,79,40,61,38,47,26,57,57,53,37,31,,44,53,57,14,11,6,5,10
216413,Mediavilla,SD Eibar,Spain,GK,22,57,63,140000,2000,Left,Medium/Medium,Normal (185+),11,11,18,26,25,14,12,15,23,19,56,57,61,47,51,22,78,42,60,15,18,23,11,11,25,,16,11,13,67,48,65,51,63
226727,Samu Araújo,RC Celta de Vigo,Spain,"LB, CB",19,60,71,250000,2000,Left,Medium/Medium,Normal (170-),67,24,49,51,23,68,33,28,35,61,75,77,73,47,89,63,73,69,41,29,59,55,62,44,39,,51,60,63,12,15,10,13,9
225272,Matías,Levante Unión Deportiva,Spain,ST,19,60,70,275000,2000,Left,Medium/Medium,Normal (170-185),45,60,49,53,54,65,49,50,40,66,76,66,77,51,76,76,67,53,53,57,47,18,56,46,57,,16,24,23,12,7,10,6,12
205198,Dani Espejo,Atlético de Madrid,Spain,"LM, LB",21,59,63,200000,4000,Left,Medium/Medium,Normal (170-185),67,53,54,63,32,67,55,41,61,54,67,66,74,47,76,34,70,58,47,52,63,55,56,45,42,,52,51,46,12,9,15,10,10
225738,Kuki Zalazar,Málaga CF,Spain,"CF, CAM",17,61,77,425000,2000,Left,Medium/Medium,Normal (170-185),56,58,53,58,46,67,68,69,44,63,65,66,55,51,71,70,60,54,52,64,29,12,61,58,58,,15,20,13,13,11,14,15,13
225102,Maykel,Unión Deportiva Las Palmas,Spain,"LB, CB",23,61,66,250000,4000,Left,Medium/Medium,Lean (185+),62,33,64,59,32,51,61,52,58,54,68,52,50,61,41,57,63,54,47,46,64,56,53,37,48,,57,70,70,13,16,13,7,14
228323,Galas,RCD Espanyol de Barcelona,Spain,CB,22,61,68,275000,4000,Left,Medium/Medium,Normal (170-185),31,26,52,52,32,32,30,22,44,48,56,59,57,57,61,39,73,61,64,31,71,63,24,34,28,,62,59,67,16,7,7,9,10
225562,Merquelanz,Real Sociedad,Spain,"LM, RM",20,58,67,210000,2000,Left,Medium/Medium,Normal (170-185),40,42,36,68,38,60,52,43,59,61,69,67,60,56,72,51,58,52,52,37,40,40,52,59,44,,34,45,47,12,14,14,7,7
226103,Akieme,Rayo Vallecano,Spain,LB,17,58,78,230000,2000,Left,Medium/Medium,Normal (170-185),57,27,49,51,22,50,34,37,34,56,69,68,53,56,73,53,71,67,63,44,65,52,48,41,41,,52,61,59,8,11,14,15,13
225868,David Gil,Getafe CF,Spain,GK,21,59,64,180000,2000,Left,Medium/Medium,Normal (170-185),16,14,18,27,13,14,12,20,17,19,48,46,32,48,55,24,54,45,66,21,25,25,12,22,22,,18,15,19,64,57,59,57,63
229412,Julen López,SD Eibar,Spain,CB,19,59,69,200000,2000,Left,Medium/Medium,Lean (170-185),20,15,55,43,29,30,20,29,29,42,54,63,34,49,65,35,70,62,66,17,69,58,22,34,31,,57,66,58,9,14,14,15,8
178297,Canella,Real Sporting de Gijón,Spain,"LB, LWB",27,72,74,2000000,25000,Left,Medium/Medium,Normal (170-185),73,44,54,65,49,64,71,60,68,70,76,78,77,76,72,61,72,76,75,55,73,72,58,55,57,,62,68,80,12,10,16,8,16
111023,Garrido,Unión Deportiva Las Palmas,Spain,"LB, LWB",30,73,73,2000000,30000,Left,Medium/Medium,Normal (170-185),78,48,69,73,50,67,73,79,71,70,72,64,66,68,70,72,63,69,70,66,71,72,63,57,60,,74,76,77,9,13,9,12,9
213937,Aketxe,Athletic Club de Bilbao,Spain,"CAM, CM, RW",21,74,83,5500000,45000,Left,Medium/Medium,Normal (170-185),61,63,55,83,50,77,74,76,71,78,68,52,78,72,87,56,43,54,48,66,53,41,66,76,58,,37,45,47,15,14,12,15,8
201509,Juan Carlos,Málaga CF,Spain,"LB, LM",25,73,77,3000000,35000,Left,Medium/Medium,Lean (170-185),77,53,57,75,80,71,76,50,57,77,79,84,82,81,75,70,68,69,63,63,76,69,73,53,55,,68,67,70,10,9,11,8,6
178616,Adrián González,SD Eibar,Spain,"CM, CAM, CDM",27,73,76,3400000,40000,Left,Medium/Medium,Normal (170-185),70,62,48,78,51,72,81,72,73,81,66,68,69,75,67,58,54,70,64,64,67,64,62,71,71,,53,66,55,6,15,12,6,7
192707,Jordi Figueras,Real Betis Balompié,Spain,CB,28,73,74,2600000,40000,Left,Medium/Medium,Normal (185+),48,19,75,69,17,50,33,38,70,64,32,53,43,68,52,56,68,70,80,22,85,75,44,41,26,,72,74,70,11,10,6,14,14
188103,Rochina,Granada CF,Spain,"LM, RM, CAM",24,73,79,3900000,35000,Left,Medium/Medium,Lean (170-185),76,66,55,76,68,76,74,68,71,75,74,72,66,67,68,77,67,67,73,81,64,42,73,72,68,,21,55,41,7,16,11,13,13
214929,Varela,Real Betis Balompié,Spain,LB,20,71,81,2300000,15000,Left,Medium/Medium,Lean (170-185),71,37,61,66,30,55,65,67,59,69,78,85,79,61,84,55,76,75,54,39,67,65,60,50,56,,72,74,73,16,12,7,15,14
226637,Rubén Duarte,RCD Espanyol de Barcelona,Spain,LB,19,71,81,2000000,15000,Left,Medium/Medium,Normal (170-185),73,28,69,74,25,57,57,60,35,70,66,69,59,63,65,48,55,68,56,30,66,65,43,31,40,,74,73,77,10,12,14,11,9
200517,Carles Planas,RC Celta de Vigo,Spain,"LB, CB",24,71,76,1900000,20000,Left,Medium/Medium,Normal (170-185),70,32,61,68,23,57,62,50,58,70,70,75,69,74,75,49,85,77,67,37,73,75,57,47,51,,74,64,69,15,11,15,12,14
206222,Bigas,Unión Deportiva Las Palmas,Spain,"CB, LB, CDM, LM",24,71,76,1900000,20000,Left,Medium/Medium,Normal (170-185),68,49,48,66,44,44,46,43,60,58,75,76,67,69,67,62,77,80,72,47,91,73,61,35,48,,78,72,73,15,14,9,13,11
183141,Oier,Real Sociedad,Spain,GK,25,70,74,1400000,20000,Left,Medium/Medium,Lean (185+),13,14,15,35,15,20,14,15,33,15,45,43,48,63,40,20,61,43,66,13,28,26,13,33,25,,17,18,16,73,67,76,75,65
194519,Fuentes,RCD Espanyol de Barcelona,Spain,LB,25,71,75,1700000,20000,Left,Medium/Medium,Normal (170-185),69,23,68,68,25,60,57,39,58,71,73,77,68,65,71,59,74,78,67,45,74,70,32,49,35,,76,70,72,13,12,13,11,16
183512,Yuri,Real Sociedad,Spain,LB,25,71,76,1800000,20000,Left,Medium/Medium,Normal (170-185),74,36,65,63,51,69,77,53,60,75,78,80,75,54,73,78,84,85,77,79,88,57,45,45,59,,74,75,77,12,13,9,8,11
202142,Nacho Cases,Real Sporting de Gijón,Spain,"CM, CDM, RM",27,74,76,3800000,40000,Left,Medium/Medium,Normal (170-185),61,59,42,77,56,63,76,68,78,76,69,62,72,72,81,71,67,78,73,70,63,69,66,77,57,,55,68,67,8,9,8,7,8
192476,Fontàs,RC Celta de Vigo,Spain,"CB, CDM",25,77,81,7500000,50000,Left,Medium/Medium,Stocky (185+),60,45,73,79,46,58,58,52,82,68,42,53,56,77,43,58,55,75,82,47,77,81,43,56,52,,78,82,78,16,14,11,16,9
193171,Jaume Costa,Villarreal CF,Spain,"LB, LM",27,77,80,6500000,60000,Left,Medium/Medium,Normal (170-185),82,41,66,76,38,69,67,59,67,78,80,81,78,72,83,60,71,84,62,62,81,77,62,57,56,,76,75,78,10,11,16,10,14
53014,Fernando Navarro,Deportivo de La Coruña,Spain,"LB, CB",33,76,76,2200000,30000,Left,Medium/Medium,Normal (170-185),70,36,69,72,58,62,71,62,65,71,66,67,61,78,68,67,69,76,74,60,80,77,59,56,33,,84,79,82,7,6,13,13,6
193469,Víctor Ruíz,Villarreal CF,Spain,CB,26,80,84,15000000,70000,Left,Medium/Medium,Normal (170-185),54,37,77,75,39,53,67,46,70,71,64,68,57,77,58,59,78,67,84,38,80,83,39,56,46,,79,84,82,12,8,6,6,14
204525,Iñigo Martínez,Real Sociedad,Spain,CB,24,80,84,16000000,60000,Left,Medium/Medium,Stocky (170-185),51,42,76,69,37,53,72,51,75,67,73,75,67,75,64,81,86,77,78,74,86,83,48,46,39,,85,82,84,12,16,11,13,11
208093,Gerard Moreno,RCD Espanyol de Barcelona,Spain,"ST, CF",23,75,81,6000000,35000,Left,Medium/Medium,Normal (170-185),61,81,67,69,69,73,70,56,59,76,70,67,72,82,70,74,72,70,65,68,41,40,80,55,71,,42,41,41,15,12,7,12,10
220834,Marco Asensio,RCD Espanyol de Barcelona,Spain,"CAM, LM, RM",19,75,87,6500000,30000,Left,Medium/Medium,Normal (170-185),75,64,47,80,56,77,85,78,74,83,69,66,70,73,75,54,54,66,56,67,45,41,67,81,56,,30,43,39,13,9,6,12,10
191059,Javi Márquez,Granada CF,Spain,"CAM, CM, CDM",29,74,74,3200000,40000,Left,Medium/Medium,Normal (170-185),67,66,49,84,63,69,79,75,86,78,64,57,71,71,76,84,58,59,68,76,66,60,60,81,72,,51,57,52,13,10,6,10,9
153934,Piti,Granada CF,Spain,"RM, LM, CAM",34,74,74,1600000,20000,Left,Medium/Medium,Normal (170-185),76,66,50,78,64,74,76,78,75,79,66,67,69,76,76,91,64,62,61,81,82,36,77,74,81,,30,38,32,12,13,10,12,6
208421,Saúl,Atlético de Madrid,Spain,"CDM, CM, CB",20,76,83,6500000,60000,Left,Medium/Medium,Normal (170-185),57,54,71,85,30,58,46,55,76,78,69,67,75,77,68,61,62,76,74,55,69,76,56,66,50,,64,77,74,7,13,12,10,9
146952,Iván Cuéllar,Real Sporting de Gijón,Spain,GK,31,76,76,4100000,45000,Left,Medium/Medium,Normal (185+),25,15,13,23,21,14,25,12,28,13,59,43,57,66,46,24,65,44,65,22,28,18,12,42,25,,13,11,15,78,79,77,76,78
178625,Mosquera,Deportivo de La Coruña,Spain,"CM, CDM",27,76,77,6000000,60000,Left,Medium/Medium,Lean (170-185),61,58,65,84,51,64,79,70,83,80,68,57,69,74,60,61,68,71,68,63,70,71,72,80,51,,56,71,59,10,15,8,14,10
178086,Adán,Real Betis Balompié,Spain,GK,28,75,75,3600000,40000,Left,Medium/Medium,Normal (185+),12,11,23,34,15,12,11,12,43,15,55,55,51,60,51,25,71,35,77,12,41,20,11,35,25,,11,14,18,74,81,75,75,80
