Id,Name,Team,Positions,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
177508,P. Klandt,Sport-Club Freiburg,GK,69,69,775000,10000,32,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),12,12,14,27,10,14,15,15,24,20,44,40,53,66,44,20,75,26,62,15,26,9,7,28,21,44,9,12,11,69,68,64,67,70
199912,S. Kittel,FC Ingolstadt 04,"LM, CAM",69,75,1400000,15000,23,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),66,62,50,73,61,74,72,69,64,72,69,68,78,68,75,57,72,57,52,59,39,37,64,68,60,56,18,24,20,11,14,7,16,14
200212,M. Esser,SV Darmstadt 98,GK,69,69,875000,10000,28,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),10,8,25,39,9,15,14,17,35,17,32,48,30,72,28,21,67,37,82,19,40,30,6,52,23,60,23,15,28,70,65,68,69,68
205588,I. Höhn,SV Darmstadt 98,CB,69,72,1100000,10000,24,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),44,30,65,58,26,47,34,35,55,59,55,52,66,69,62,36,84,63,67,31,64,63,25,46,42,52,71,73,74,6,9,12,7,12
207897,A. Jung,FC Ingolstadt 04,LB,69,74,1100000,10000,24,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),69,52,65,65,59,69,74,73,59,68,73,78,69,56,65,81,73,79,73,66,70,59,48,49,50,62,65,70,68,11,13,7,11,10
223751,G. Jung,Hamburger SV,"CDM, CM",69,78,1400000,15000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),49,40,70,72,39,62,38,50,67,71,60,55,61,64,52,49,53,55,72,39,65,66,29,55,54,61,69,72,70,7,15,12,11,11
223765,R. Bauer,SV Werder Bremen,"LB, CDM, RB",69,76,1200000,10000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),57,40,65,68,48,58,49,47,66,69,69,68,67,69,72,66,68,69,78,59,77,70,47,62,44,64,68,72,68,11,7,14,11,15
225730,J. Eilers,SV Werder Bremen,"RW, LW, RM",69,69,1000000,15000,28,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),62,73,47,66,68,69,69,33,51,65,85,85,75,62,73,72,65,75,65,70,63,39,67,57,77,70,30,28,22,6,10,12,13,9
230855,H. Wahl,FC Ingolstadt 04,CB,69,75,1200000,10000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),27,36,73,43,29,31,22,21,26,38,55,63,56,61,58,32,82,59,79,24,62,68,24,30,37,56,69,73,68,15,14,5,13,7
115888,C. Heimeroth,Borussia Mönchengladbach,GK,68,68,550000,15000,34,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),7,12,12,23,9,11,12,13,18,18,30,32,27,66,30,20,67,36,80,8,22,13,6,12,20,42,15,14,10,64,66,57,70,73
186941,R. Wolf,SV Werder Bremen,GK,68,68,750000,10000,28,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),11,11,16,19,11,14,13,11,18,20,36,37,43,67,31,24,64,27,74,13,28,14,10,25,23,36,14,13,14,68,64,59,65,74
194050,M. Grün,VfL Wolfsburg,GK,68,68,725000,20000,29,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),16,16,12,27,20,11,10,13,26,15,51,50,49,67,42,19,73,38,76,12,44,15,11,14,16,56,11,14,13,70,66,64,68,67
199340,B. Gorka,SV Darmstadt 98,CB,68,68,500000,15000,32,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),36,24,76,48,24,29,29,63,40,44,34,34,31,58,33,76,50,32,92,60,72,65,34,42,39,64,70,67,62,13,9,12,14,6
208375,M. Müller,RB Leipzig,GK,68,76,1100000,15000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),11,10,12,22,9,10,11,13,16,20,25,28,34,67,38,23,66,35,74,12,19,10,11,48,18,26,9,13,11,69,67,64,64,71
222692,B. Schmitz,RB Leipzig,"RB, LB, CDM",68,76,1100000,15000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),66,35,64,65,42,61,69,65,50,65,69,73,65,70,66,71,63,74,68,64,60,64,63,57,32,66,69,65,65,10,14,12,13,13
231205,Y. Regäsel,Eintracht Frankfurt,RB,68,77,1200000,10000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),67,31,48,67,26,66,51,31,56,69,69,74,69,62,72,51,61,69,62,30,72,63,52,49,39,56,65,71,69,9,12,14,14,6
190648,S. Sirigu,SV Darmstadt 98,"RM, RB",67,67,725000,15000,27,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),65,47,62,64,49,67,53,41,56,65,82,88,69,61,68,58,64,81,68,34,58,55,66,52,42,61,64,67,62,6,14,10,8,13
204092,J. Blaswich,Borussia Mönchengladbach,GK,67,71,775000,15000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),20,18,15,38,13,19,29,8,34,31,45,38,31,53,33,32,73,31,74,22,39,19,11,41,30,44,11,15,13,69,68,67,60,74
208335,L. Kübler,Sport-Club Freiburg,RB,67,72,825000,10000,23,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),67,44,64,65,50,58,46,27,55,63,66,69,65,58,67,55,73,56,63,43,67,65,46,44,63,56,69,69,71,12,14,11,8,8
227604,F. Platte,SV Darmstadt 98,ST,67,80,1400000,15000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),35,65,65,60,65,62,64,33,42,65,65,67,55,64,53,71,67,59,83,57,37,22,63,54,55,57,18,21,17,11,13,14,14,15
228080,F. Passlack,Borussia Dortmund,"RB, RM, LB",67,84,1200000,15000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Stocky (170-),67,57,43,68,46,68,66,66,55,71,77,69,78,61,86,62,76,76,68,53,69,58,58,54,57,56,63,67,65,10,11,10,16,9
183597,A. Stolz,TSG Hoffenheim,GK,66,66,475000,9000,32,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),12,15,11,23,14,14,9,14,38,22,48,46,50,58,32,23,67,41,64,14,40,22,12,25,21,50,9,19,10,70,68,66,64,63
208945,A. Götz,Hamburger SV,"RB, RM",66,70,675000,9000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),55,26,54,59,24,62,32,28,49,64,77,76,69,64,74,37,62,66,68,29,58,59,49,46,33,49,68,69,68,15,13,9,15,13
210366,N. Lomb,Bayer 04 Leverkusen,GK,66,71,725000,8000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),15,17,15,26,15,14,17,13,32,20,38,39,47,55,40,34,65,33,67,11,27,17,5,27,14,37,12,12,16,70,61,65,64,70
229584,P. Stenzel,Sport-Club Freiburg,RB,66,75,825000,5000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),62,37,54,67,39,63,54,35,61,66,65,68,66,62,70,55,64,77,59,46,66,63,50,53,49,58,59,65,64,13,11,10,11,8
230065,S. Serdar,1. FSV Mainz 05,"CM, CDM",66,80,1300000,5000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),57,40,58,69,40,68,42,45,66,68,62,65,68,65,67,59,67,69,76,44,76,61,60,62,44,62,62,67,65,15,8,5,13,10
231111,A. Hack,1. FSV Mainz 05,CB,66,76,875000,6000,22,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),50,23,68,73,22,57,39,31,71,60,67,75,45,62,46,44,54,54,75,21,67,62,27,47,45,52,63,63,61,6,6,5,7,8
189387,T. Mickel,Hamburger SV,GK,65,65,425000,9000,27,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),12,14,14,31,12,13,14,12,30,21,44,49,48,63,36,28,58,35,59,14,37,22,13,15,31,41,14,10,13,65,62,65,62,66
204420,J. Sternberg,SV Werder Bremen,LB,65,71,600000,6000,23,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),59,36,64,63,32,62,46,59,59,61,68,68,67,67,62,72,52,64,67,45,66,61,46,56,52,49,64,68,60,15,8,13,11,9
205086,P. Klement,1. FSV Mainz 05,CAM,65,71,725000,7000,23,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),67,49,48,69,52,70,77,74,66,69,53,55,79,55,79,76,68,63,51,67,53,57,57,66,49,51,38,30,34,16,14,14,10,10
212628,M. Sarr,VfL Wolfsburg,CB,65,73,675000,10000,21,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (185+),49,45,67,66,26,59,39,38,65,60,63,65,66,56,50,45,71,58,68,22,53,61,26,54,64,52,66,68,66,8,12,14,10,7
222485,B. Bellot,RB Leipzig,GK,65,67,525000,8000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),17,9,18,36,10,18,17,17,37,25,44,43,49,66,52,20,69,30,51,10,21,21,16,43,24,42,14,16,14,66,60,71,59,70
222493,M. Friedrich,FC Augsburg,"CB, RB",65,75,750000,5000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),42,29,65,62,34,35,38,25,64,54,54,66,54,62,52,45,68,62,74,26,51,63,29,52,37,49,60,70,66,10,13,13,15,14
223756,M. Schulz,Borussia Mönchengladbach,"CB, CDM",65,77,850000,7000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),51,42,55,66,41,58,50,41,60,58,54,64,61,59,60,62,51,59,69,35,67,65,41,51,54,54,62,68,65,13,11,13,13,13
228579,B. Henrichs,Bayer 04 Leverkusen,"LB, RB",65,81,950000,6000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),68,50,45,71,52,71,66,49,63,70,69,68,71,62,68,62,65,55,68,45,59,53,49,55,59,59,70,66,65,8,9,13,12,14
229701,P. Ochs,TSG Hoffenheim,"LM, ST, LB",65,80,1100000,7000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),64,59,46,68,53,66,56,41,57,68,77,69,78,58,81,63,68,55,53,52,47,48,57,56,63,55,42,48,45,9,10,6,11,13
223271,S. Kurt,Hertha BSC,"LM, CAM, CF",64,78,875000,5000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),58,54,39,61,55,74,52,55,48,73,78,69,78,55,77,43,62,52,34,49,29,23,51,53,46,46,23,19,22,9,12,14,13,14
224253,D. Parker,1. FSV Mainz 05,"LM, RM",64,77,825000,6000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),59,50,53,62,62,68,57,43,53,64,78,77,78,60,78,65,69,59,47,61,63,21,60,55,56,42,30,28,27,14,11,11,13,15
227647,M. Mittelstädt,Hertha BSC,"LB, RM, LM",64,80,800000,4000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),68,39,64,62,34,67,45,41,63,65,74,72,74,55,72,49,72,66,50,44,63,57,51,47,42,53,61,67,60,13,10,7,13,13
229277,J. Föhrenbach,Sport-Club Freiburg,"CB, LB",64,75,650000,5000,20,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),54,29,59,58,27,56,43,39,53,57,64,67,63,59,59,48,74,64,68,34,58,64,32,43,42,49,62,66,66,10,11,7,13,7
220085,G. Waldschmidt,Hamburger SV,"ST, LM",63,77,750000,7000,20,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),43,65,52,59,58,60,47,42,49,64,76,69,76,58,74,66,63,58,52,55,38,16,63,52,49,42,16,14,13,14,10,7,9,16
227370,M. Zetterer,SV Werder Bremen,GK,63,76,575000,3000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),17,16,18,23,16,17,14,14,18,23,39,44,32,60,40,22,54,38,68,14,27,19,13,23,15,33,16,16,12,62,65,58,60,64
229692,J. Huth,1. FSV Mainz 05,GK,63,72,450000,4000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),9,16,10,26,15,20,22,8,21,21,54,55,50,57,44,25,74,28,60,14,37,25,12,39,24,33,12,14,11,64,62,68,56,69
216518,H. Bonmann,Borussia Dortmund,GK,62,70,350000,6000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),11,7,14,22,9,9,11,12,16,13,30,34,34,57,29,23,63,33,69,11,23,11,8,31,23,56,9,14,13,63,55,58,65,62
223904,J. Gerezgiher,Eintracht Frankfurt,"LM, RM",62,76,600000,4000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),54,54,46,62,49,66,54,53,58,64,76,67,78,51,77,57,54,54,52,48,43,31,55,59,54,52,29,42,37,10,11,12,8,15
233125,M. Hartel,1. FC Köln,CAM,62,73,475000,4000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),54,56,40,62,59,69,57,52,55,73,74,66,77,51,75,64,54,54,39,46,39,24,50,51,48,49,26,22,22,14,15,8,10,12
222773,L. Zander,SV Werder Bremen,RB,61,75,450000,4000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),56,36,58,57,31,53,41,36,50,56,69,67,67,59,62,46,66,55,63,32,63,55,48,40,36,46,63,64,65,16,16,8,15,11
223885,A. Nübel,FC Schalke 04,GK,61,77,425000,2000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),15,18,13,29,13,18,20,20,18,20,49,46,34,62,58,18,61,39,70,18,23,20,9,22,16,32,20,14,13,61,56,52,58,64
226229,T. Kehrer,FC Schalke 04,"CB, CDM",61,76,425000,3000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),37,33,60,62,32,55,31,38,60,53,64,67,67,54,64,50,76,55,65,40,61,58,33,56,46,58,59,61,60,9,9,14,10,12
230109,F. Schröter,FC Schalke 04,"ST, LM",61,72,400000,5000,20,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),43,60,63,53,47,59,44,35,48,61,76,74,75,54,78,61,68,54,48,58,33,16,56,53,62,48,19,18,18,13,7,11,7,12
231228,F. Benko,FC Bayern München,CAM,61,79,450000,8000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),47,39,55,65,58,65,66,51,63,65,64,62,66,56,66,63,59,55,55,65,51,53,53,57,52,54,42,48,53,9,11,7,9,7
232643,L. Guwara,SV Darmstadt 98,LB,61,71,325000,4000,20,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),60,28,57,56,31,62,36,35,43,57,68,69,54,57,55,41,65,60,69,32,67,59,53,40,42,38,53,62,59,14,11,7,9,13
233178,M. Köhlert,Hamburger SV,"LM, ST",61,73,350000,5000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),60,63,47,54,50,70,52,41,46,61,76,74,69,41,83,70,64,65,42,43,32,27,54,54,64,58,23,31,29,14,13,11,7,14
221885,P. Seguin,VfL Wolfsburg,CDM,60,71,275000,6000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),50,34,58,65,48,58,41,43,61,60,54,53,54,56,59,58,66,55,75,47,59,56,44,48,45,42,53,62,63,14,11,6,15,8
223095,F. Palacios Martínez,RB Leipzig,"ST, CAM",60,68,275000,5000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-),49,62,52,60,58,66,62,48,42,64,77,68,79,45,82,60,66,56,31,53,48,22,61,60,54,49,26,35,30,15,10,10,7,11
223679,T. Rieder,FC Augsburg,CB,60,68,240000,3000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),33,27,56,40,38,30,31,38,30,36,53,54,55,57,58,46,67,59,65,30,55,57,29,32,48,47,59,70,65,8,9,10,8,9
224662,M. Multhaup,FC Ingolstadt 04,"RM, CAM",60,75,375000,2000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),51,54,42,56,56,65,56,53,52,63,79,69,68,53,76,63,54,55,54,44,43,49,46,57,49,54,27,38,37,14,11,10,14,7
225636,L. Boeder,Bayer 04 Leverkusen,"CB, CDM",60,75,350000,3000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),36,23,60,43,29,40,29,35,41,45,64,65,59,44,55,49,69,61,71,27,52,56,32,39,42,52,61,65,63,8,12,9,7,11
229923,S. Stolze,VfL Wolfsburg,ST,60,69,300000,7000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),47,64,55,58,60,63,54,39,36,60,66,67,67,51,66,59,65,53,50,52,39,19,54,46,59,50,24,23,22,12,11,7,9,12
231614,F. Reese,FC Schalke 04,"ST, LM, RM",60,75,375000,3000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),42,61,67,52,41,55,47,37,37,60,55,63,55,63,54,62,64,51,66,54,37,15,54,53,70,53,14,19,16,12,9,13,6,8
231874,J. Horn,VfL Wolfsburg,LB,60,74,350000,4000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),63,29,52,59,36,62,51,35,42,58,63,64,65,55,55,45,66,52,70,32,64,58,43,44,49,40,55,64,63,5,15,6,12,10
234860,A. Condé,VfL Wolfsburg,CM,60,73,325000,5000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),55,39,37,66,39,64,57,60,63,65,68,65,78,54,72,48,66,53,41,45,49,43,52,57,50,39,46,58,59,12,14,13,8,13
235407,S. Özcan,1. FC Köln,CAM,60,80,350000,3000,17,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),54,53,53,62,50,66,55,53,56,61,67,65,68,48,68,62,57,54,52,48,43,34,51,63,60,61,35,53,52,13,7,9,9,11
222837,M. Zant,FC Ingolstadt 04,CB,59,66,190000,3000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),23,21,62,49,28,26,22,23,38,39,33,34,30,48,34,42,54,33,90,25,60,49,25,27,33,42,57,60,53,16,14,13,11,9
223595,J. Strauß,RB Leipzig,"LM, CDM",59,69,250000,5000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),48,51,46,62,34,55,39,40,58,60,69,66,77,55,75,52,67,60,47,49,61,55,58,59,47,56,52,49,47,7,13,13,9,6
224491,C. Ortag,FC Ingolstadt 04,GK,59,68,210000,2000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),14,18,20,24,19,15,19,21,19,23,45,45,33,51,47,16,59,37,67,24,35,21,12,21,23,25,14,15,13,63,54,60,51,65
229472,F. Porath,Hamburger SV,"CM, LM",59,69,220000,4000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),45,42,50,66,48,58,56,49,68,63,67,55,69,57,71,60,54,46,48,50,49,30,52,60,58,66,43,42,46,13,14,10,7,12
229487,L. Klünter,1. FC Köln,"RB, CB",59,73,300000,3000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),52,29,62,60,21,49,34,29,49,56,65,68,65,53,55,43,60,61,65,23,56,50,35,41,49,42,56,61,58,10,5,12,14,6
229753,T. Ndenge,Borussia Mönchengladbach,"LM, LB",59,74,325000,3000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),59,48,32,58,50,61,57,40,53,63,66,74,66,44,63,60,62,53,60,45,37,30,54,51,57,50,37,36,32,13,9,7,10,14
230583,F. Kohls,Hertha BSC,CM,59,71,275000,3000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),47,34,37,69,28,55,41,38,58,59,64,54,75,54,77,44,54,55,49,29,60,60,50,64,42,62,46,55,45,11,12,6,15,9
231227,N. Dorsch,FC Bayern München,"CDM, CM",59,78,275000,5000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),47,36,57,62,38,56,47,41,59,62,64,55,69,55,68,53,72,60,56,43,57,56,44,48,32,47,58,57,61,12,9,5,9,5
231834,N. Rinderknecht,FC Ingolstadt 04,"CDM, CB",59,77,275000,2000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),46,35,54,61,37,55,39,39,55,54,62,65,65,50,63,58,61,55,65,41,68,56,43,51,48,53,57,62,60,15,9,14,14,11
232203,A. Donkor,VfL Wolfsburg,LM,59,74,300000,5000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),58,60,54,56,57,62,60,49,44,61,66,66,55,55,66,70,52,54,61,55,41,26,57,51,50,50,25,29,28,12,11,11,5,11
233514,J. Abu Hanna,Bayer 04 Leverkusen,CB,59,77,275000,3000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),44,25,58,49,24,41,28,30,47,40,58,64,64,49,68,46,75,60,66,29,58,53,28,35,35,43,60,61,63,10,14,6,14,12
234407,J. Bitter,FC Schalke 04,"CB, RB, LB",59,73,300000,2000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),56,22,57,54,36,42,34,33,47,46,54,54,54,54,55,50,67,60,75,33,55,56,31,32,42,43,53,61,60,7,7,15,6,10
234833,F. Müller,1. FSV Mainz 05,GK,59,77,275000,2000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),12,11,11,25,10,14,13,12,22,18,43,42,42,55,42,23,55,26,62,12,25,18,10,34,19,33,11,11,12,58,58,61,57,62
234861,R. Ziegele,VfL Wolfsburg,CB,59,72,250000,4000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),26,24,57,46,27,37,30,34,41,44,54,55,63,50,61,36,74,52,65,29,58,56,25,32,39,33,60,61,63,8,9,5,14,7
235056,B. Simakala,Borussia Mönchengladbach,CF,59,75,325000,3000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),45,59,54,59,62,63,54,45,50,61,69,69,77,56,76,57,58,54,61,58,31,19,46,62,49,57,17,17,22,12,12,7,10,10
236467,F. Götze,FC Bayern München,"CB, CDM",59,72,230000,5000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),35,26,64,40,33,36,29,28,38,38,51,49,38,56,46,41,61,51,65,27,52,58,23,35,30,43,54,62,63,13,13,11,12,7
216282,R. Framberger,FC Augsburg,RB,58,69,200000,3000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),48,39,50,49,36,43,35,39,46,47,60,55,66,59,69,35,60,60,55,30,52,57,50,45,48,38,58,63,63,13,15,11,8,9
223680,M. Schuster,FC Augsburg,"CDM, CM",58,67,180000,3000,20,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),45,37,62,65,35,54,44,43,60,56,61,54,67,63,70,59,55,45,53,43,61,51,44,50,54,44,54,59,58,6,13,8,8,16
230047,F. Ronstadt,Hamburger SV,"RB, RM",58,68,150000,3000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),52,28,46,40,33,53,34,31,39,44,67,66,67,56,74,29,55,62,55,25,51,51,36,36,35,37,61,63,63,13,13,12,9,7
233880,G. Fechner,RB Leipzig,"CB, CDM",58,76,230000,3000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),40,34,60,61,27,47,34,40,53,54,64,65,64,49,55,49,66,55,62,29,63,53,39,47,41,49,56,57,54,14,11,7,6,7
235288,S. Schreck,Bayer 04 Leverkusen,CAM,58,81,275000,4000,17,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),50,42,46,61,48,66,52,51,57,62,67,51,77,43,71,44,54,44,37,36,38,33,47,61,47,55,35,36,33,5,9,7,7,8
236004,E. Öztürk,FC Bayern München,CM,58,70,240000,9000,20,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (170-185),51,52,33,63,42,70,56,52,62,63,62,62,67,54,69,51,68,45,40,53,45,34,49,53,48,50,41,48,50,14,6,6,7,14
228082,D. Burnic,Borussia Dortmund,"CM, CDM",57,76,230000,4000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (185+),56,37,47,64,46,61,45,38,57,63,69,68,79,57,78,52,70,53,48,34,40,47,44,54,45,43,48,56,56,10,11,10,9,11
228607,D. Reimann,Borussia Dortmund,GK,57,73,220000,3000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Stocky (185+),9,6,8,19,7,7,11,12,17,14,44,46,49,51,50,16,65,31,47,8,18,10,6,30,17,35,7,10,9,61,52,63,48,62
228835,B. Kurz,FC Augsburg,"ST, CF",57,70,210000,3000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),50,61,52,51,54,62,50,40,40,57,66,55,69,51,75,58,76,52,53,58,37,31,49,46,49,50,20,22,21,8,7,6,12,8
235285,L. Fisch,SV Darmstadt 98,LM,57,70,190000,2000,17,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (170-185),55,48,28,61,42,61,50,43,51,62,55,64,58,53,66,41,33,55,39,47,38,35,48,50,42,49,44,46,38,12,8,6,11,5
235526,D. Geiger,TSG Hoffenheim,"CM, LB",57,73,230000,4000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),46,38,30,66,45,56,50,48,65,54,60,64,69,58,77,54,57,60,39,40,40,45,46,55,40,46,44,49,50,7,8,12,10,5
235790,K. Havertz,Bayer 04 Leverkusen,"CAM, LM",57,78,250000,4000,17,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (185+),52,45,47,62,46,61,48,45,51,60,58,64,59,53,52,59,53,49,60,44,40,31,51,51,49,53,39,42,38,6,8,11,10,12
235939,F. Zorba,Eintracht Frankfurt,CB,57,76,210000,2000,18,German 1. Bundesliga,Germany,Left,Medium/Medium,Normal (185+),37,25,56,40,34,34,33,35,35,38,55,55,50,48,55,45,77,53,68,23,54,57,33,32,48,45,53,60,56,14,10,14,5,13
219937,N. Körber,Hertha BSC,GK,56,69,160000,2000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),13,11,17,24,14,18,13,14,24,20,33,37,46,46,43,20,63,28,55,16,22,14,12,21,15,25,13,13,14,59,53,50,55,57
223761,D. Sauerland,Borussia Dortmund,"CM, CAM, RB",56,72,210000,4000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),49,58,33,63,57,65,61,55,53,63,66,65,76,48,76,53,65,53,36,54,33,37,54,49,59,37,39,39,37,11,9,14,6,12
233396,I. Touré,RB Leipzig,"CAM, CM",56,73,200000,4000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (185+),48,39,48,61,36,56,44,39,55,57,67,66,74,45,54,48,68,65,71,39,62,48,54,56,37,60,49,53,50,12,13,12,15,11
234643,L. Bätge,Eintracht Frankfurt,GK,56,71,180000,2000,18,German 1. Bundesliga,Germany,Right,Medium/Medium,Normal (185+),13,9,10,20,8,11,16,13,23,15,29,31,35,49,36,23,58,18,57,8,22,5,6,26,15,21,6,14,14,57,54,56,52,60
232009,D. Feka,Hamburger SV,"CDM, LB",55,71,160000,3000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),52,37,50,57,40,58,50,42,53,57,69,66,68,46,68,44,72,61,56,36,49,49,34,48,39,44,52,56,57,14,15,13,9,8
233232,P. Fritsch,Borussia Dortmund,"CB, CDM",55,76,170000,4000,17,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),37,30,52,54,30,39,33,36,48,44,52,55,65,49,68,47,79,53,65,28,48,52,29,36,35,43,49,55,53,8,8,9,12,9
