Id,Name,Team,Positions,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
231033,J. Maguire,Liverpool,LB,59,73,300000,9000,20,English Premier League,England,Left,Medium/Medium,Lean (170-185),57,35,49,42,36,61,39,42,49,47,66,77,57,63,69,37,56,60,48,36,56,62,54,43,42,41,50,59,60,15,12,5,10,11
234140,A. Tabacchi,Bologna,RW,59,74,300000,5000,18,Italian Serie A,Italy,Left,Medium/Medium,Lean (170-185),58,49,28,58,38,68,36,32,54,68,69,69,69,51,69,53,55,55,33,37,31,19,48,46,47,40,16,23,22,15,5,8,10,9
220465,E. Ceria,Atalanta,LM,58,66,200000,4000,21,Italian Serie A,Italy,Left,Medium/Medium,Lean (170-185),56,51,44,62,47,67,61,55,53,63,67,55,69,45,70,52,57,54,51,49,40,38,50,42,60,43,49,47,47,5,3,5,5,6
232759,J. Tymon,Hull City,LB,58,76,230000,3000,17,English Premier League,England,Left,Medium/Medium,Lean (170-185),55,25,41,55,28,60,47,29,40,59,62,68,59,54,73,25,58,58,44,31,59,56,37,37,40,40,57,60,58,13,13,9,12,11
224371,J. Bowen,Hull City,ST,57,69,220000,5000,20,English Premier League,England,Left,Medium/Medium,Lean (170-185),42,57,62,53,45,54,43,44,41,55,65,62,68,56,70,49,60,58,61,48,42,18,53,57,61,51,21,24,24,14,8,14,10,7
227854,M. Foulds,Everton,"CB, LB",57,75,210000,5000,18,English Premier League,England,Left,Medium/Medium,Lean (170-185),32,22,55,61,25,42,28,23,29,60,62,55,34,49,65,38,70,60,57,19,46,50,28,54,39,43,56,61,59,7,6,11,15,13
228374,M. Nicoletti,Crotone,LB,57,72,200000,1000,17,Italian Serie A,Italy,Left,Medium/Medium,Lean (170-185),51,30,51,51,30,53,43,29,46,53,69,69,60,55,65,35,56,65,57,33,61,51,41,35,34,51,52,55,56,12,10,12,9,10
228835,B. Kurz,FC Augsburg,"ST, CF",57,70,210000,3000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),50,61,52,51,54,62,50,40,40,57,66,55,69,51,75,58,76,52,53,58,37,31,49,46,49,50,20,22,21,8,7,6,12,8
230697,E. Robson,Sunderland,CM,57,66,160000,4000,19,English Premier League,England,Left,Medium/Medium,Lean (170-185),59,53,52,63,56,59,56,57,60,62,63,64,63,61,61,65,53,45,53,46,45,31,53,56,60,63,43,46,56,7,8,15,7,12
231527,I. Diallo,SC Bastia,LB,57,68,160000,2000,19,French Ligue 1,Côte d'Ivoire,Left,Medium/Medium,Lean (170-185),54,33,50,41,34,60,41,34,35,41,66,62,50,54,72,29,55,57,47,27,52,59,50,37,45,43,46,66,60,5,13,12,11,7
234139,I. Ben Khemis,FC Lorient,CM,57,67,190000,3000,20,French Ligue 1,France,Left,Medium/Medium,Lean (170-185),61,43,36,59,49,62,51,48,55,63,68,66,65,51,78,48,57,62,53,37,63,40,42,59,48,53,42,57,50,11,12,8,11,13
224887,D. Telford,Stoke City,ST,56,68,170000,6000,19,English Premier League,England,Left,Medium/Medium,Lean (170-185),33,63,53,49,42,44,41,29,29,54,76,73,57,48,73,62,64,50,43,63,30,12,48,47,68,57,15,13,12,13,13,15,13,16
236277,V. Mouangue,En Avant de Guingamp,LB,56,66,120000,2000,18,French Ligue 1,France,Left,Medium/Medium,Lean (170-185),62,26,36,38,29,56,31,36,36,45,75,72,79,42,87,32,48,48,32,32,48,55,49,29,27,28,56,62,59,6,11,6,5,9
232009,D. Feka,Hamburger SV,"CDM, LB",55,71,160000,3000,19,German 1. Bundesliga,Germany,Left,Medium/Medium,Lean (170-185),52,37,50,57,40,58,50,42,53,57,69,66,68,46,68,44,72,61,56,36,49,49,34,48,39,44,52,56,57,14,15,13,9,8
234742,H. Barnes,Leicester City,"CAM, CM",55,70,170000,5000,18,English Premier League,England,Left,Medium/Medium,Lean (170-185),49,45,40,57,50,57,56,54,51,56,69,68,62,44,58,58,41,51,45,48,48,44,46,51,47,55,41,48,44,6,5,11,8,10
234706,B. Mason,Watford,LB,54,70,130000,3000,18,English Premier League,England,Left,Medium/Medium,Lean (170-185),52,34,36,43,33,54,44,48,42,53,78,78,64,49,72,44,60,54,42,38,55,50,47,37,43,39,50,50,49,13,7,6,6,15
230807,H. Coulson,Middlesbrough,LB,53,73,100000,2000,18,English Premier League,England,Left,Medium/Medium,Lean (170-185),47,25,45,29,28,56,31,30,29,41,65,61,59,51,72,28,61,58,49,26,51,56,50,37,34,38,46,55,59,14,13,11,9,7
230889,C. Hill,Burnley,LM,51,67,80000,3000,19,English Premier League,England,Left,Medium/Medium,Lean (170-185),44,42,33,45,39,54,46,33,46,55,67,68,53,31,70,59,40,52,49,35,28,16,49,47,45,46,23,31,29,11,8,5,7,13
188350,M. Reus,Borussia Dortmund,"LM, CAM",88,88,52000000,140000,27,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),83,83,51,86,88,86,90,84,79,85,89,91,87,87,82,87,70,72,64,85,47,50,86,84,84,82,30,36,46,12,12,13,13,11
186547,M. Musacchio,Villarreal CF,CB,83,87,25000000,40000,25,Spain Primera Division,Argentina,Right,Medium/Medium,Lean (170-185),55,48,81,78,36,43,53,45,70,73,60,65,73,81,59,57,83,68,79,53,78,85,50,64,57,70,85,84,86,5,11,12,6,12
189358,S. Kagawa,Borussia Dortmund,"CAM, CF",83,83,24000000,70000,27,German 1. Bundesliga,Japan,Right,Medium/Medium,Lean (170-185),60,77,44,83,75,87,74,63,75,84,85,74,92,83,92,47,67,80,39,60,30,56,82,80,78,80,30,24,27,11,9,8,9,13
189513,Parejo,Valencia CF,"CM, CDM, CAM",82,83,22000000,40000,27,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),84,75,63,90,72,76,86,85,87,84,56,53,73,74,68,78,56,78,73,81,72,70,79,85,83,70,52,61,51,5,9,12,14,8
207865,Marquinhos,Paris Saint-Germain,"CB, RB",82,88,23500000,70000,22,French Ligue 1,Brazil,Right,Medium/Medium,Lean (170-185),72,33,78,77,31,65,49,32,73,76,73,73,68,79,68,53,84,74,74,35,80,84,46,51,31,77,84,85,86,6,6,12,10,13
4098,Tiago,Atlético de Madrid,"CM, CDM",81,81,5500000,50000,35,Spain Primera Division,Portugal,Right,Medium/Medium,Lean (170-185),61,62,75,84,67,72,78,68,83,84,54,55,60,79,56,79,76,67,76,75,83,71,74,82,57,81,53,79,69,6,8,12,8,14
164859,T. Walcott,Arsenal,"LM, ST, RW, RM",81,81,16500000,120000,27,English Premier League,England,Right,Medium/Medium,Lean (170-185),77,82,55,75,72,80,75,74,65,78,92,93,82,79,79,75,66,75,62,69,65,35,79,73,74,77,33,39,36,11,8,9,9,8
179527,L. Rémy,Crystal Palace,ST,81,81,16500000,90000,29,English Premier League,France,Right,Medium/Medium,Lean (170-185),61,83,81,75,71,73,66,51,60,76,89,89,77,77,65,78,90,75,75,77,57,48,81,71,78,76,23,24,21,9,10,15,14,12
193130,A. Schürrle,Borussia Dortmund,"LM, RM, ST",81,83,20000000,60000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),76,79,63,78,81,84,79,68,59,79,91,86,83,83,78,85,72,73,64,82,66,44,80,76,81,75,23,33,39,7,11,12,9,12
198077,P. Herrmann,Borussia Mönchengladbach,"RM, LM",81,84,20500000,40000,25,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),79,76,55,79,74,85,74,50,64,79,90,92,87,82,82,78,69,72,56,74,58,29,82,77,61,70,27,26,40,14,13,8,8,7
205498,Jorginho,Napoli,CM,81,85,21500000,60000,24,Italian Serie A,Italy,Right,Medium/Medium,Lean (170-185),70,57,56,85,71,71,75,76,84,84,77,77,82,81,74,71,61,83,58,62,78,78,72,83,84,75,63,75,70,14,7,13,14,8
172522,D. Wass,RC Celta de Vigo,"CM, CAM",80,81,15500000,30000,27,Spain Primera Division,Denmark,Right,Medium/Medium,Lean (170-185),78,69,67,82,69,80,79,80,77,81,75,76,79,82,59,86,59,90,68,69,59,74,74,80,64,71,59,67,68,11,9,10,13,13
193476,R. Cabella,Olympique de Marseille,"CAM, RM, LM",80,82,17000000,50000,26,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),76,72,58,78,72,83,75,81,72,83,86,80,90,73,84,76,42,73,50,74,47,46,75,77,73,71,47,34,32,12,16,12,13,7
205192,Denis Suárez,FC Barcelona,"LM, RM, CM",80,87,20000000,140000,22,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),78,69,44,84,68,84,82,72,72,85,78,77,79,75,76,75,58,69,55,73,47,48,72,83,63,65,37,46,42,10,14,10,7,7
206545,Manu Trigueros,Villarreal CF,"CM, CAM",80,85,19000000,40000,24,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),68,66,76,84,63,76,75,69,78,80,72,69,77,79,71,81,83,81,63,77,68,68,77,82,65,69,53,73,58,9,14,12,7,8
208128,H. Çalhano?lu,Bayer 04 Leverkusen,"CAM, LM, CM",80,84,19000000,50000,22,German 1. Bundesliga,Turkey,Right,Medium/Medium,Lean (170-185),77,74,53,80,73,78,92,93,77,80,75,73,76,79,76,87,50,68,53,89,57,44,75,79,76,72,32,42,45,9,14,11,6,10
158372,I. Afellay,Stoke City,"CAM, CM, LM, CDM",79,79,9500000,80000,30,English Premier League,Netherlands,Right,Medium/Medium,Lean (170-185),78,71,46,81,72,81,79,75,74,82,78,77,77,75,79,75,75,71,59,76,52,54,73,78,70,78,36,62,54,14,7,10,12,8
182945,M. Gradel,AFC Bournemouth,"LW, RW, ST",79,79,10000000,80000,28,English Premier League,Côte d'Ivoire,Right,Medium/Medium,Lean (170-185),73,75,66,74,70,83,68,74,64,81,88,88,85,79,69,73,68,72,58,71,55,51,74,70,75,77,38,40,35,11,12,8,10,12
184949,Mariano,Sevilla FC,"RB, RM",79,79,7000000,20000,30,Spain Primera Division,Brazil,Right,Medium/Medium,Lean (170-185),83,54,66,76,58,71,82,56,73,82,86,82,74,77,73,84,70,85,69,68,76,74,74,64,61,70,69,75,81,10,12,12,9,13
192565,Y. Mall?,1. FSV Mainz 05,"CAM, CF, CM",79,82,13000000,30000,24,German 1. Bundesliga,Turkey,Right,Medium/Medium,Lean (170-185),66,73,33,79,69,84,75,66,72,79,79,76,84,75,82,64,63,80,52,68,48,46,77,80,68,75,38,33,21,13,14,14,15,10
205976,Leo Baptistao,RCD Espanyol de Barcelona,ST,79,84,14000000,40000,23,Spain Primera Division,Brazil,Right,Medium/Medium,Lean (170-185),69,75,79,76,74,80,70,59,58,82,79,81,78,81,67,73,70,65,72,71,38,20,85,66,65,60,17,24,19,8,14,9,6,9
210126,H. Kiyotake,Sevilla FC,"CAM, LM, ST",79,81,12000000,20000,26,Spain Primera Division,Japan,Right,Medium/Medium,Lean (170-185),83,74,35,81,74,78,85,86,82,80,73,65,86,76,81,66,61,64,46,73,28,35,69,82,66,68,23,24,27,15,10,12,7,10
159287,R. Montolivo,AC Milan,"CDM, CM",78,78,5500000,50000,31,Italian Serie A,Italy,Right,Medium/Medium,Lean (170-185),76,54,60,84,74,75,79,76,86,85,55,65,69,80,75,84,61,69,69,84,68,75,60,84,76,82,60,72,68,3,5,3,3,5
182152,Koo Ja Cheol,FC Augsburg,"CAM, LM, RM",78,79,9500000,30000,27,German 1. Bundesliga,Korea Republic,Right,Medium/Medium,Lean (170-185),72,73,66,76,75,83,76,72,71,79,75,73,79,73,79,80,77,75,64,81,55,57,75,74,75,73,51,60,47,11,14,10,15,9
189251,S. Rudy,TSG Hoffenheim,"CM, CDM, RM, RB",78,80,10000000,50000,26,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),69,63,59,78,66,78,78,76,77,79,74,68,79,79,73,71,65,78,65,72,58,77,70,79,71,76,64,70,70,13,8,13,12,10
200315,Cristian Tello,Fiorentina,"RW, RM",78,81,11000000,60000,24,Italian Serie A,Spain,Right,Medium/Medium,Lean (170-185),74,68,47,73,66,83,72,64,63,82,94,91,83,74,75,81,72,75,55,67,48,26,72,69,56,65,19,23,19,15,12,9,7,13
212622,J. Kimmich,FC Bayern München,"CM, CB, CDM, RB",78,87,13000000,70000,21,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),79,50,68,83,57,77,76,61,79,78,75,67,83,78,82,64,79,80,65,54,74,77,68,78,44,76,76,75,76,8,15,7,15,15
222709,Petros,Real Betis Balompié,"CDM, CAM, CM, LM",78,80,8000000,20000,27,Spain Primera Division,Brazil,Right,Medium/Medium,Lean (170-185),63,53,57,77,46,76,55,46,68,79,74,72,70,78,70,80,61,91,66,61,85,75,66,68,58,76,74,82,81,16,13,9,10,14
146111,Mikel Rico,Athletic Club de Bilbao,CM,77,77,5500000,30000,31,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),55,59,55,81,53,62,54,63,77,75,60,54,68,82,73,80,79,83,76,57,72,79,68,76,60,82,59,83,74,15,7,10,9,9
165501,N. Pareja,Sevilla FC,CB,77,77,4000000,20000,32,Spain Primera Division,Argentina,Right,Medium/Medium,Lean (170-185),65,51,79,75,49,59,70,78,79,63,52,41,45,82,61,77,67,52,77,69,83,80,43,56,69,83,76,77,75,14,14,15,14,13
177922,K. Grosicki,Stade Rennais FC,"RW, RM",77,77,7000000,50000,28,French Ligue 1,Poland,Right,Medium/Medium,Lean (170-185),79,75,69,75,69,76,64,55,72,78,85,90,80,70,70,79,62,62,64,74,43,48,75,70,69,68,15,29,20,16,10,15,14,11
190156,Rubén Pérez,CD Leganés,"CDM, CM",77,79,6500000,30000,27,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),52,43,56,78,26,58,55,57,72,72,60,58,63,75,68,79,72,86,75,71,91,83,58,75,50,71,60,81,64,11,8,13,9,15
190854,P. Pekarík,Hertha BSC,RB,77,77,5000000,30000,29,German 1. Bundesliga,Slovakia,Right,Medium/Medium,Lean (170-185),76,29,40,75,35,73,67,39,64,75,77,74,74,76,75,56,64,78,66,37,70,69,54,49,52,71,80,81,83,12,12,15,9,10
191388,T. Usami,FC Augsburg,"LM, ST, CAM",77,81,9000000,30000,24,German 1. Bundesliga,Japan,Right,Medium/Medium,Lean (170-185),73,79,41,74,62,80,72,60,75,78,79,77,85,70,82,63,54,67,47,75,30,34,74,77,58,72,28,27,21,9,11,9,6,7
203106,L. Bittencourt,1. FC Köln,"LM, RM",77,83,9500000,30000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),72,65,45,77,65,81,76,69,70,77,89,79,92,74,89,72,74,78,48,64,72,52,69,70,61,70,54,55,55,15,11,6,14,16
204523,Rubén Pardo,Real Sociedad,"CM, CDM",77,83,9500000,30000,23,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),62,54,48,87,42,74,78,77,84,80,65,69,76,74,76,73,65,62,57,70,60,64,66,80,69,55,53,63,57,7,13,8,11,7
205943,V. Chiriche?,Napoli,"CB, RB",77,78,6500000,60000,26,Italian Serie A,Romania,Right,Medium/Medium,Lean (170-185),46,56,73,68,70,56,46,25,70,66,68,69,58,70,72,82,73,69,76,72,76,78,36,46,51,67,79,82,78,7,11,10,14,13
212476,Medrán,Valencia CF,"CM, CDM, CAM",77,84,9500000,30000,22,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),64,53,47,83,47,71,70,79,82,78,64,55,69,74,75,81,62,67,55,79,66,70,68,77,63,58,63,71,64,13,14,13,12,10
215792,Jemerson,AS Monaco,CB,77,83,8000000,40000,23,French Ligue 1,Brazil,Right,Medium/Medium,Lean (170-185),30,23,78,70,31,50,26,26,60,56,70,65,64,72,58,45,83,63,77,35,72,79,26,30,54,63,77,80,78,7,15,9,13,10
145889,Tito,Granada CF,"RB, LB, CB",76,76,3700000,20000,30,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),77,43,58,68,36,65,40,42,67,74,72,74,73,72,80,62,78,83,63,36,73,76,48,58,44,64,74,75,79,11,12,16,10,14
146741,Arbeloa,West Ham United,RB,76,76,2200000,90000,33,English Premier League,Spain,Right,Medium/Medium,Lean (170-185),73,53,65,73,48,54,56,47,68,65,63,72,59,77,60,72,68,67,77,47,78,79,59,57,49,81,83,80,84,10,13,9,6,13
178087,Bueno,Granada CF,"CAM, ST, CF",76,76,5000000,20000,28,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),67,77,66,73,75,79,82,66,63,80,66,68,84,75,74,80,56,53,57,81,36,45,76,72,68,60,39,31,34,8,16,7,11,9
186330,T. Gebre Selassie,SV Werder Bremen,RB,76,76,3900000,30000,29,German 1. Bundesliga,Czech Republic,Right,Medium/Medium,Lean (170-185),74,50,77,74,49,76,52,58,70,76,77,77,76,72,74,60,84,82,66,39,68,72,64,59,51,69,70,76,73,7,6,14,7,14
187800,M. Isla,Cagliari,"CDM, RB, RM",76,76,4100000,50000,28,Italian Serie A,Chile,Right,Medium/Medium,Lean (170-185),80,50,52,75,58,76,80,64,73,75,85,75,85,74,78,65,61,84,68,67,76,76,72,68,71,74,74,74,78,7,8,7,7,7
198264,B. Ketkeophomphone,Angers SCO,"ST, RM",76,78,6500000,30000,26,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),76,74,69,74,68,78,71,77,70,77,82,82,83,77,73,74,76,72,59,69,35,42,78,71,54,59,15,16,18,6,12,6,11,8
201519,J. Veretout,AS Saint-Étienne,"CM, CDM, CAM",76,82,7000000,30000,23,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),78,71,53,79,70,75,69,73,76,77,68,65,69,75,69,77,57,80,71,74,65,68,68,75,77,72,63,71,63,9,10,11,8,9
210406,P. Zieli?ski,Napoli,"CM, CAM",76,83,7500000,50000,22,Italian Serie A,Poland,Right,Medium/Medium,Lean (170-185),77,62,52,79,70,79,80,65,75,81,77,77,77,72,76,76,55,77,55,68,56,60,70,78,51,74,48,60,56,12,9,12,11,6
162981,J. Morrison,West Bromwich Albion,"CM, CDM, RM",75,75,3600000,40000,30,English Premier League,Scotland,Right,Medium/Medium,Lean (170-185),83,72,54,78,83,78,64,63,73,77,69,68,77,75,77,80,51,77,59,78,69,59,73,74,69,74,55,60,64,11,6,11,16,10
164459,S. Larsson,Sunderland,"CM, RM",75,75,3400000,40000,31,English Premier League,Sweden,Right,Medium/Medium,Lean (170-185),90,72,66,76,74,74,86,84,74,77,51,55,65,76,75,81,70,79,67,79,82,59,70,78,78,75,64,61,60,7,11,14,14,8
181098,M. Hasebe,Eintracht Frankfurt,"CDM, CM, RB",75,75,2400000,20000,32,German 1. Bundesliga,Japan,Right,Medium/Medium,Lean (170-185),76,45,62,76,57,67,71,61,75,74,66,67,74,77,72,65,74,78,67,53,73,74,62,74,49,72,69,75,76,10,12,10,15,9
192824,W. Mesloub,FC Lorient,"CAM, CDM",75,75,3800000,20000,30,French Ligue 1,Algeria,Right,Medium/Medium,Lean (170-185),83,68,56,76,71,75,72,66,75,78,69,68,76,74,71,72,63,85,60,66,59,54,70,74,61,57,41,47,38,7,6,7,10,11
198946,D. D'Ambrosio,Inter,RB,75,75,3300000,50000,27,Italian Serie A,Italy,Right,Medium/Medium,Lean (170-185),75,48,60,66,54,70,70,62,62,71,79,79,75,72,70,73,78,79,74,58,72,74,62,55,60,72,76,77,76,9,10,15,13,15
210111,José Rodríguez,1. FSV Mainz 05,"CM, RM, CAM, CDM",75,80,5500000,20000,21,German 1. Bundesliga,Spain,Right,Medium/Medium,Lean (170-185),73,64,42,80,54,77,63,58,76,80,73,68,74,73,72,68,53,70,70,66,70,72,67,74,59,51,63,64,61,9,13,9,15,7
212212,D. Kohr,FC Augsburg,"CDM, CM",75,80,4700000,20000,22,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),40,58,72,76,45,68,51,46,73,76,65,66,66,71,68,60,82,76,68,63,82,75,46,68,47,67,67,76,67,6,11,9,10,7
215568,Naranjo,RC Celta de Vigo,"LM, ST, RM",75,85,6500000,20000,21,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),68,80,64,67,58,80,67,64,58,76,85,85,78,71,59,72,67,59,66,73,39,14,77,70,66,71,19,23,17,10,12,15,14,7
225309,N. Amiri,TSG Hoffenheim,"CAM, CM, LM",75,83,5500000,20000,19,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),73,65,42,78,65,78,76,71,72,77,69,69,82,70,75,70,66,77,59,64,38,60,69,74,65,66,45,56,44,12,12,14,12,10
111206,S. Riether,FC Schalke 04,"RB, CB",74,74,1400000,30000,33,German 1. Bundesliga,Germany,Right,Medium/Medium,Lean (170-185),75,49,61,73,48,68,57,45,66,71,67,67,75,75,78,67,76,73,62,55,72,74,54,55,57,77,73,76,77,9,12,12,16,8
112365,R. Cohade,FC Metz,CM,74,74,2800000,20000,31,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),71,69,70,77,68,73,73,71,77,74,65,55,68,73,65,73,70,70,70,71,74,70,66,72,78,74,62,71,60,6,16,16,15,9
169600,D. Simpson,Leicester City,RB,74,74,2500000,50000,29,English Premier League,England,Right,Medium/Medium,Lean (170-185),68,27,70,62,50,64,44,32,57,63,76,73,64,74,81,37,78,79,71,54,77,75,58,63,54,61,74,77,76,10,15,13,9,11
188166,M. Phillips,West Bromwich Albion,"RM, ST",74,76,4000000,40000,25,English Premier League,Scotland,Right,Medium/Medium,Lean (170-185),77,66,50,66,45,75,65,48,65,74,90,88,81,66,71,80,51,71,75,74,55,28,67,68,61,63,29,40,35,14,16,16,10,10
198836,V. Pajot,AS Saint-Étienne,"CM, CDM",74,76,4000000,30000,25,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),62,51,68,77,47,70,56,54,71,73,67,55,69,77,74,64,75,74,60,66,80,76,64,75,59,73,72,74,72,9,11,16,16,11
200857,M. Leitner,Lazio,"CM, CAM, RM",74,77,4200000,40000,23,Italian Serie A,Germany,Right,Medium/Medium,Lean (170-185),70,59,40,77,71,79,77,69,74,77,75,74,84,73,79,70,63,76,49,75,64,66,70,74,44,67,41,54,50,15,12,14,7,14
201223,A. Acquah,Torino F.C.,CM,74,79,4500000,30000,24,Italian Serie A,Ghana,Right,Medium/Medium,Lean (170-185),63,55,60,74,50,75,57,54,70,73,83,79,82,77,80,72,79,89,83,65,78,69,72,72,60,70,60,71,71,11,5,10,6,7
208088,Sergi Samper,Granada CF,"CDM, CM",74,84,4800000,15000,21,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),55,38,48,84,48,63,65,46,76,78,60,39,58,68,67,55,58,73,66,52,59,73,53,81,52,75,65,71,62,12,10,13,11,6
212127,D. Lazovi?,Genoa,"RW, LW",74,75,4000000,30000,25,Italian Serie A,Serbia,Right,Medium/Medium,Lean (170-185),67,65,54,72,70,77,66,74,59,79,87,88,75,64,67,62,49,60,34,60,67,24,79,68,49,68,26,33,28,14,10,11,11,9
219809,T. Bakayoko,AS Monaco,"CDM, CM",74,81,4100000,30000,21,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),54,39,70,76,36,64,49,37,66,70,68,69,66,70,62,65,74,72,78,47,77,74,57,68,45,65,74,75,73,11,15,11,14,10
224069,K. Toko-Ekambi,Angers SCO,"ST, LM",74,79,4600000,20000,23,French Ligue 1,Cameroon,Right,Medium/Medium,Lean (170-185),44,76,68,58,67,75,42,54,49,69,75,75,76,74,66,71,68,68,75,62,43,21,82,52,67,54,13,14,18,10,12,12,8,14
168950,S. Allagui,Hertha BSC,"RM, ST",73,73,2600000,30000,30,German 1. Bundesliga,Tunisia,Right,Medium/Medium,Lean (170-185),67,74,70,75,74,77,67,63,54,74,75,74,75,74,72,74,84,65,69,66,52,23,76,59,66,73,19,26,23,13,9,7,13,16
183353,Víctor Díaz,CD Leganés,"RB, LB, RWB, RM",73,73,2200000,20000,28,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),76,57,72,64,35,54,59,51,58,71,64,74,58,69,64,65,87,89,72,49,65,68,59,54,42,53,65,67,76,14,8,10,13,12
191565,Y. ?sako,1. FC Köln,"CF, ST, CAM, RM",73,75,3500000,30000,26,German 1. Bundesliga,Japan,Right,Medium/Medium,Lean (170-185),42,63,70,74,73,78,71,53,49,76,75,74,79,77,73,72,78,64,59,66,62,31,74,73,70,69,28,34,32,14,9,6,6,16
210859,V. Laurini,Empoli,RB,73,74,2600000,10000,27,Italian Serie A,France,Right,Medium/Medium,Lean (170-185),65,22,60,63,38,60,59,40,60,64,79,77,79,73,78,47,76,79,65,39,74,72,42,38,41,70,71,74,75,9,11,12,14,12
222148,O. Duda,Hertha BSC,CAM,73,81,4300000,20000,21,German 1. Bundesliga,Slovakia,Right,Medium/Medium,Lean (170-185),61,65,49,76,59,79,65,61,69,80,70,70,68,69,70,59,70,59,52,53,63,26,61,75,56,77,36,31,31,15,12,14,16,10
226161,Marcos Llorente,Deportivo Alavés,"CM, CAM, CDM",73,84,4900000,20000,21,Spain Primera Division,Spain,Right,Medium/Medium,Lean (170-185),56,39,41,78,44,66,45,51,79,76,58,56,55,68,66,58,59,71,68,56,61,72,65,71,53,52,47,68,59,13,6,6,11,15
231128,H. Toledo,Fiorentina,LM,73,80,4000000,40000,20,Italian Serie A,Argentina,Right,Medium/Medium,Lean (170-185),59,68,56,66,65,79,72,62,65,78,82,85,73,68,74,68,74,75,75,73,55,60,61,71,58,58,44,46,47,15,14,7,7,10
139862,J. Marveaux,Montpellier Hérault SC,"CDM, CM",72,72,950000,20000,33,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),60,40,67,72,34,58,53,40,70,70,48,53,63,70,71,67,72,65,69,66,75,73,63,65,65,70,70,73,75,8,8,13,10,6
168630,M. Dabo,Stade Malherbe Caen,"LB, RB",72,72,1600000,15000,29,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),61,39,63,67,52,65,53,47,63,68,77,75,79,71,84,66,74,74,59,59,78,72,62,61,54,66,73,70,75,14,16,7,11,12
185422,J. King,AFC Bournemouth,"ST, LM",72,77,2900000,30000,24,English Premier League,Norway,Right,Medium/Medium,Lean (170-185),63,71,63,66,64,76,69,42,47,71,88,92,78,69,71,74,72,70,64,58,46,36,70,56,62,60,22,27,19,12,9,11,12,7
193081,M. Saunier,Granada CF,CB,72,73,2000000,15000,26,Spain Primera Division,France,Right,Medium/Medium,Lean (170-185),38,16,64,68,47,50,24,22,71,63,44,58,54,66,60,68,80,64,73,46,68,77,18,45,55,61,71,72,76,8,12,11,13,14
198908,I. Cofie,Genoa,"CM, CDM",72,75,2600000,20000,25,Italian Serie A,Ghana,Right,Medium/Medium,Lean (170-185),67,47,59,73,58,66,65,65,72,74,69,68,76,71,77,68,75,79,69,72,74,79,62,66,61,73,68,77,70,8,5,15,5,15
203782,A. Benali,Pescara,"CAM, CM, CF",72,78,2900000,15000,24,Italian Serie A,Libya,Right,Medium/Medium,Lean (170-185),59,55,33,73,58,72,58,63,71,75,78,76,82,66,88,61,60,76,60,64,51,50,67,73,59,69,26,48,56,8,8,5,9,13
205641,L. Nangis,SC Bastia,"LM, RM",72,82,3400000,15000,22,French Ligue 1,France,Right,Medium/Medium,Lean (170-185),68,67,58,69,64,73,46,48,59,74,77,83,81,68,81,65,37,70,57,59,36,19,68,67,63,56,13,18,18,12,15,10,7,13
