Id,Name,Team,Positions,Overall,Potential,Value,Wage,Age,league_name,Nationality,preferred_foot,Work Rate,Body Type,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
187688,Ganso,Sevilla FC,"CAM, CM",81,83,20000000,20000,26,Spain Primera Division,Brazil,Left,Medium/Low,Lean (170-185),83,73,65,87,75,87,80,76,85,86,36,34,67,75,56,77,33,71,67,80,56,47,74,88,76,85,41,45,37,9,12,14,7,11
202529,Víctor Álvarez,RCD Espanyol de Barcelona,"LM, LB, CM",74,80,4600000,20000,23,Spain Primera Division,Spain,Left,Medium/High,Lean (170-185),77,42,67,75,32,73,67,58,69,76,75,76,74,81,70,59,75,80,66,57,74,67,69,68,44,54,68,66,73,9,9,6,6,7
162123,F. Amorebieta,Real Sporting de Gijón,CB,75,75,2700000,20000,31,Spain Primera Division,Venezuela,Left,Medium/High,Normal (185+),54,39,75,60,54,45,42,35,52,57,32,30,30,68,35,68,63,70,87,42,88,72,29,54,57,66,73,74,81,16,6,13,7,13
210617,Samu Castillejo,Villarreal CF,"LM, RM",80,87,20000000,30000,21,Spain Primera Division,Spain,Left,Medium/High,Lean (170-185),82,63,43,77,58,83,75,72,71,81,87,87,84,77,79,69,64,61,45,59,48,52,79,78,59,65,22,43,25,13,16,15,8,14
208421,Saúl,Atlético de Madrid,"CM, RM, CAM, LM",80,88,21000000,50000,21,Spain Primera Division,Spain,Left,Medium/High,Lean (170-185),69,67,83,85,30,81,63,60,78,82,74,73,75,82,68,74,79,81,76,62,66,78,77,73,54,80,69,81,77,7,13,12,10,9
190531,E. Mangala,Valencia CF,CB,80,83,15000000,30000,25,Spain Primera Division,France,Left,Medium/High,Normal (185+),59,27,83,61,44,46,47,48,59,59,67,78,62,74,57,72,86,77,86,41,89,75,39,47,46,68,75,81,87,10,13,6,10,14
207471,F. Vázquez,Sevilla FC,"CAM, ST, RW, CM",82,82,20500000,30000,27,Spain Primera Division,Italy,Left,Medium/High,Normal (185+),73,77,68,83,79,88,82,68,74,89,62,67,71,81,48,74,54,74,78,83,80,54,74,84,67,85,33,40,37,14,15,13,9,7
224164,Roger Riera,RC Celta de Vigo,"CB, RB",62,74,450000,3000,21,Spain Primera Division,Spain,Right,Medium/High,Normal (185+),36,27,71,48,29,46,33,28,39,54,53,60,58,48,54,47,70,54,71,26,59,53,29,42,43,51,66,63,60,16,9,8,9,10
225811,M. Moreno,Deportivo de La Coruña,"LW, RW, ST",72,84,3500000,10000,19,Spain Primera Division,Colombia,Right,Medium/High,Lean (170-185),60,64,34,71,47,77,44,35,57,70,85,88,86,67,83,81,76,56,58,51,38,19,69,74,51,52,19,27,29,6,14,13,9,8
199986,Arbilla,SD Eibar,"RB, RM",72,72,1600000,15000,29,Spain Primera Division,Spain,Right,Medium/High,Stocky (170-185),76,34,69,70,48,60,63,70,57,72,60,72,59,69,67,81,76,69,79,68,84,70,57,57,47,62,72,76,71,14,8,15,13,9
216472,A. Pantic,Deportivo Alavés,CB,74,78,3800000,20000,24,Spain Primera Division,Serbia,Right,Medium/High,Lean (185+),61,33,71,65,31,55,53,54,59,63,70,70,56,67,52,55,71,66,72,38,77,79,49,40,47,58,70,73,78,9,12,11,8,12
178255,R. Donk,Real Betis Balompié,"CDM, CB",74,74,2400000,20000,30,Spain Primera Division,Netherlands,Right,Medium/High,Normal (185+),61,60,74,76,42,71,44,39,68,74,54,64,44,67,39,81,78,77,81,67,74,75,64,74,50,70,62,76,68,12,12,11,7,16
209989,Thomas,Atlético de Madrid,"CDM, CM",75,82,5000000,30000,23,Spain Primera Division,Ghana,Right,Medium/High,Lean (185+),43,54,66,77,38,59,52,41,69,73,56,62,54,67,55,71,82,84,84,63,74,75,58,62,46,49,59,81,76,11,13,9,9,7
197948,F. Lejeune,SD Eibar,CB,76,81,6000000,20000,25,Spain Primera Division,France,Right,Medium/High,Normal (185+),51,42,75,68,42,47,47,41,67,62,46,53,52,67,47,72,54,53,91,66,87,76,46,32,43,70,74,77,69,11,15,15,12,7
214332,D. Torres,Deportivo Alavés,"CDM, CM, CB",77,79,7000000,30000,26,Spain Primera Division,Colombia,Right,Medium/High,Stocky (170-185),62,55,61,76,48,71,57,50,78,72,59,57,68,81,56,73,79,80,76,61,87,82,62,71,72,80,63,75,74,15,11,8,15,12
202935,Álvaro,Villarreal CF,CB,77,79,7000000,30000,26,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),51,22,75,69,31,48,47,45,57,64,71,72,68,71,66,48,91,75,71,26,89,77,45,39,36,60,76,75,82,8,13,12,12,8
199158,Sergio Álvarez,Real Sporting de Gijón,"CDM, CM",77,83,8000000,20000,24,Spain Primera Division,Spain,Right,Medium/High,Lean (170-185),48,54,51,77,62,63,59,50,80,76,70,68,73,79,67,81,69,78,71,74,74,80,68,72,41,83,64,82,71,12,13,16,16,8
183966,F. Roncaglia,RC Celta de Vigo,"CB, RB",77,77,5000000,30000,29,Spain Primera Division,Argentina,Right,Medium/High,Stocky (170-185),68,38,70,69,25,59,67,52,81,69,63,71,65,72,69,80,80,68,73,73,74,80,51,59,35,70,75,81,80,15,14,15,6,15
219391,G. Escalante,SD Eibar,"CDM, CM",78,86,11000000,20000,23,Spain Primera Division,Argentina,Right,Medium/High,Lean (170-185),63,56,44,78,59,67,63,52,64,71,64,68,66,80,64,77,62,85,71,58,81,82,59,63,64,81,70,87,76,10,12,7,12,11
192012,D. Reyes,RCD Espanyol de Barcelona,"CB, CDM",78,84,10000000,20000,23,Spain Primera Division,Mexico,Right,Medium/High,Lean (185+),49,45,82,70,38,75,45,36,70,77,67,68,68,75,55,49,72,68,73,47,64,82,45,52,50,67,79,76,84,8,14,12,7,8
188879,A. N'Diaye,Villarreal CF,"CDM, CM, CB",79,81,10000000,40000,26,Spain Primera Division,Senegal,Right,Medium/High,Stocky (185+),58,46,55,78,31,65,36,32,70,74,60,77,60,74,57,73,34,81,93,63,85,80,46,62,54,66,77,86,76,11,7,13,15,10
176930,M. Díaz,RC Celta de Vigo,"CM, CDM",80,80,13000000,30000,29,Spain Primera Division,Chile,Right,Medium/High,Normal (170-),74,52,63,84,66,72,83,82,81,80,65,58,80,79,94,84,74,86,66,80,78,80,66,76,66,64,75,79,68,2,2,2,2,2
204639,S. Savi?,Atlético de Madrid,CB,82,86,21500000,60000,25,Spain Primera Division,Montenegro,Right,Medium/High,Lean (185+),35,34,81,67,27,47,34,28,69,66,60,65,60,78,54,43,85,62,77,31,83,84,29,41,37,75,85,82,84,14,13,14,13,12
183280,A. Rami,Sevilla FC,CB,82,82,14500000,20000,30,Spain Primera Division,France,Right,Medium/High,Normal (185+),28,45,79,66,45,53,43,55,68,64,54,63,57,75,50,83,76,63,90,58,83,84,24,22,48,75,81,84,78,5,3,5,5,3
216460,J. Giménez,Atlético de Madrid,CB,83,88,27000000,50000,21,Spain Primera Division,Uruguay,Right,Medium/High,Lean (185+),47,37,78,68,30,47,36,44,58,56,68,70,57,76,51,72,90,70,86,48,89,83,24,27,38,60,85,86,87,9,11,7,10,15
142754,J. Mascherano,FC Barcelona,"CB, CDM",85,85,19500000,200000,32,Spain Primera Division,Argentina,Right,Medium/High,Normal (170-),63,42,68,79,51,58,63,50,75,82,67,65,71,83,78,76,75,86,74,55,89,92,51,68,60,86,84,87,85,6,10,8,5,5
182493,D. Godín,Atlético de Madrid,CB,88,88,38000000,120000,30,Spain Primera Division,Uruguay,Right,Medium/High,Lean (185+),55,42,92,79,47,53,49,51,70,76,62,67,63,85,58,67,89,69,80,43,86,88,48,52,50,80,87,86,89,6,8,15,5,15
120533,Pepe,Real Madrid CF,CB,88,88,23500000,300000,33,Spain Primera Division,Portugal,Right,Medium/High,Lean (185+),46,46,82,67,23,58,44,47,61,58,65,75,63,84,49,63,76,64,84,56,94,88,40,48,57,68,88,89,90,8,15,5,9,10
205625,Marc Nierga,Granada CF,ST,63,67,450000,4000,24,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),36,69,63,50,67,54,39,36,47,61,62,64,53,59,52,52,60,54,67,56,60,43,71,54,56,46,36,31,29,10,13,8,6,11
223978,Manu García,Deportivo Alavés,CAM,67,76,950000,8000,18,Spain Primera Division,Spain,Right,High/Medium,Lean (170-),42,60,35,65,49,72,61,58,53,75,77,73,82,53,87,59,29,58,32,54,28,31,55,71,49,51,16,38,33,15,14,12,12,12
220064,C. Aboagye,Granada CF,"CAM, CM",68,77,1300000,10000,21,Spain Primera Division,Ghana,Right,High/Medium,Lean (170-),56,51,42,75,54,70,69,42,63,71,84,75,85,56,94,61,48,60,33,55,52,25,57,67,68,54,36,38,51,8,10,13,7,7
218662,Asdrúbal,Unión Deportiva Las Palmas,"ST, RM, CAM, LM",68,72,1100000,10000,25,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),56,62,51,69,81,71,45,52,53,75,70,72,88,67,78,71,83,34,78,58,79,27,68,55,64,43,19,17,22,11,12,15,13,9
227990,Josep Señé,RC Celta de Vigo,"RW, LW, CAM",70,76,1900000,15000,24,Spain Primera Division,Spain,Right,High/Medium,Lean (185+),64,69,61,75,46,71,63,60,71,70,64,70,61,70,60,48,54,49,56,67,46,56,72,74,61,48,38,49,56,14,16,7,13,10
225120,R. Aït-Atmane,Real Sporting de Gijón,"CDM, CM",71,77,1900000,15000,23,Spain Primera Division,Algeria,Right,High/Medium,Lean (185+),53,46,52,74,49,50,60,49,75,73,38,43,49,67,30,66,53,67,79,54,57,74,58,67,41,56,60,69,64,8,12,7,11,12
222390,Unai López,CD Leganés,"CM, CAM, RM, CDM",72,79,2900000,15000,20,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),68,52,51,74,53,73,67,73,70,75,75,73,76,67,91,63,74,80,54,68,72,62,65,73,46,58,44,59,57,9,13,12,13,15
224422,J. Boga,Granada CF,"CAM, ST, RW",73,84,4500000,10000,19,Spain Primera Division,France,Right,High/Medium,Stocky (170-185),64,70,60,73,63,77,71,64,61,71,83,73,81,66,78,81,63,55,71,77,56,41,72,67,55,63,36,42,35,15,8,9,14,16
210463,D. Machís,CD Leganés,"LW, LM, ST, RW",73,79,4000000,20000,23,Spain Primera Division,Venezuela,Right,High/Medium,Normal (170-),63,72,47,61,57,80,65,56,52,75,88,87,83,64,89,81,78,67,53,70,72,31,68,61,62,66,20,35,24,8,8,10,13,10
188930,Laure,Deportivo de La Coruña,"RB, LB",74,74,2100000,20000,31,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),73,44,55,67,54,63,61,39,63,72,77,75,74,74,89,68,77,74,57,26,68,78,44,56,48,62,71,72,76,9,6,15,8,11
197891,Juanmi,Real Sociedad,"CAM, ST, LM",75,82,6000000,20000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-),64,71,66,72,65,78,60,57,52,74,77,74,76,81,79,68,75,67,51,65,55,23,83,72,62,70,25,28,25,11,6,9,12,9
176693,J. Babin,Real Sporting de Gijón,CB,75,75,3100000,20000,29,Spain Primera Division,France,Right,High/Medium,Stocky (170-185),36,22,74,69,25,32,47,66,55,52,32,39,31,56,59,87,91,81,92,63,62,69,49,57,44,43,73,84,75,15,10,16,8,7
216189,Capa,SD Eibar,"RB, RM",76,81,6000000,20000,24,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),76,56,57,68,52,76,51,58,63,78,86,87,75,73,81,81,81,91,70,62,88,67,76,64,54,63,66,71,81,12,13,6,12,11
199602,J. Guidetti,RC Celta de Vigo,ST,76,82,7500000,30000,24,Spain Primera Division,Sweden,Right,High/Medium,Stocky (185+),67,78,66,70,77,74,68,80,53,82,56,59,65,76,58,85,68,62,82,80,75,34,77,60,81,78,20,26,25,12,13,14,6,11
199577,Sergi Gómez,RC Celta de Vigo,CB,77,85,9000000,20000,24,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),45,35,73,80,37,56,49,46,77,75,54,45,53,74,54,45,69,69,78,47,69,80,52,56,41,61,76,80,75,15,16,11,11,7
185135,Lora,Real Sporting de Gijón,"RB, RM, LB",77,77,5000000,30000,29,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-),76,57,55,75,57,71,63,61,64,75,85,80,80,80,90,73,80,82,64,65,78,69,61,67,69,82,68,77,80,14,15,6,12,13
189575,Muniain,Athletic Club de Bilbao,"LW, CAM",78,83,11500000,30000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-),74,73,43,73,63,81,78,69,65,80,86,79,87,81,94,61,73,51,47,72,66,45,80,71,61,76,33,55,34,10,5,5,13,12
173909,K. Boateng,Unión Deportiva Las Palmas,"CAM, CDM, CM",79,79,10000000,30000,29,Spain Primera Division,Ghana,Right,High/Medium,Normal (185+),75,66,74,80,83,79,81,71,76,83,75,73,77,68,58,84,85,58,86,76,76,64,77,74,67,80,59,71,72,6,11,15,16,6
229270,M. Lemos,Unión Deportiva Las Palmas,CB,80,88,18500000,20000,20,Spain Primera Division,Uruguay,Right,High/Medium,Normal (185+),51,24,73,68,30,68,32,35,61,76,70,72,70,76,61,59,80,66,75,27,77,85,43,44,41,68,81,80,85,10,6,7,15,13
192789,Mario Gaspar,Villarreal CF,RB,80,84,15000000,40000,25,Spain Primera Division,Spain,Right,High/Medium,Stocky (170-185),79,70,64,74,80,73,75,54,69,77,78,79,69,78,60,81,69,86,79,69,77,80,64,57,50,61,83,80,82,9,12,8,9,15
182002,Sidnei,Deportivo de La Coruña,CB,80,82,13500000,30000,27,Spain Primera Division,Brazil,Right,High/Medium,Stocky (185+),56,46,77,72,43,69,36,39,68,78,51,59,51,75,46,61,63,71,88,50,77,81,44,44,58,71,79,85,78,10,16,12,9,14
189574,Iturraspe,Athletic Club de Bilbao,"CDM, CM",81,82,15500000,30000,27,Spain Primera Division,Spain,Right,High/Medium,Lean (185+),57,58,78,86,47,68,68,66,83,79,58,61,53,82,45,67,52,70,80,67,66,84,68,80,58,65,72,83,79,7,12,8,7,9
201153,Morata,Real Madrid CF,"ST, LW",82,86,27000000,160000,23,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),73,81,75,74,80,82,76,44,51,83,79,86,59,80,56,78,79,68,82,74,54,24,83,76,72,78,14,14,20,4,5,4,4,5
106231,Aduriz,Athletic Club de Bilbao,ST,84,84,11500000,40000,35,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),54,85,94,71,84,79,61,54,52,80,69,71,53,85,57,83,93,66,82,80,82,23,86,73,75,87,46,44,49,14,10,9,15,9
152729,Piqué,FC Barcelona,CB,86,86,29500000,250000,29,Spain Primera Division,Spain,Right,High/Medium,Normal (185+),57,64,82,83,57,59,58,43,80,76,54,67,58,81,44,62,74,69,83,51,68,88,58,62,69,76,86,87,84,10,11,14,15,8
41,Iniesta,FC Barcelona,CM,88,88,39500000,325000,32,Spain Primera Division,Spain,Right,High/Medium,Normal (170-),79,73,54,92,74,90,80,70,86,93,74,73,82,88,86,65,54,64,59,74,58,68,85,94,71,88,57,57,56,6,13,6,13,7
190871,Neymar,FC Barcelona,LW,92,95,109000000,450000,24,Spain Primera Division,Brazil,Right,High/Medium,Unique,75,89,62,81,83,96,78,79,75,95,93,90,96,88,82,78,61,70,49,77,56,36,90,80,81,80,21,24,33,9,9,15,15,11
205424,José Artiles,Unión Deportiva Las Palmas,"LM, RM",63,73,525000,4000,23,Spain Primera Division,Spain,Left,High/Medium,Normal (170-),50,52,24,61,52,67,63,44,43,64,90,89,93,63,93,46,68,48,30,57,27,19,54,55,56,60,14,16,20,12,8,14,16,8
201990,Saborit,Athletic Club de Bilbao,"LB, CB",68,75,1000000,10000,24,Spain Primera Division,Spain,Left,High/Medium,Lean (185+),69,35,64,60,24,60,72,46,62,65,71,72,73,60,47,54,56,77,78,58,70,68,53,52,53,51,66,69,63,16,7,9,12,12
211385,R. Durmisi,Real Betis Balompié,LB,69,78,1400000,10000,22,Spain Primera Division,Denmark,Left,High/Medium,Normal (170-),73,53,51,67,54,73,72,69,63,68,86,85,80,63,91,85,81,90,61,67,89,62,60,72,40,53,61,60,64,10,6,6,11,11
219728,Edgar Méndez,Deportivo Alavés,"LM, RM",71,74,2000000,15000,25,Spain Primera Division,Spain,Left,High/Medium,Normal (185+),76,65,64,72,74,72,72,33,71,73,71,70,56,64,62,72,68,58,81,66,67,35,72,65,68,61,31,32,24,13,16,11,6,14
216796,F. Cartabia,Valencia CF,"RM, LM, CAM",77,84,9500000,30000,23,Spain Primera Division,Argentina,Left,High/Medium,Lean (170-),73,72,53,77,59,86,77,75,63,80,86,73,84,70,88,80,62,62,34,75,81,34,71,72,66,55,26,35,27,8,6,6,16,14
183899,P. Piatti,RCD Espanyol de Barcelona,"LM, LW",78,78,8500000,30000,27,Spain Primera Division,Argentina,Left,High/Medium,Normal (170-),76,73,71,75,72,82,81,58,63,78,88,79,85,73,91,63,76,65,52,70,55,51,80,74,59,68,36,35,38,10,8,13,8,10
190034,T. Kolodziejczak,Sevilla FC,"CB, LB",80,86,17000000,20000,24,Spain Primera Division,France,Left,High/Medium,Normal (185+),63,22,72,71,26,63,59,34,66,72,68,74,61,75,50,47,79,83,85,43,83,81,57,58,49,56,78,80,82,14,6,10,16,7
112316,J. Mathieu,FC Barcelona,"CB, LB",81,81,10000000,140000,32,Spain Primera Division,France,Left,High/Medium,Normal (185+),79,51,83,66,68,44,80,71,76,64,67,75,51,76,39,79,67,64,90,74,81,84,48,42,60,70,82,85,75,13,14,10,9,5
189332,Jordi Alba,FC Barcelona,LB,86,87,35500000,225000,27,Spain Primera Division,Spain,Left,High/Medium,Normal (170-),83,73,63,79,60,80,77,64,70,84,93,93,90,82,86,64,81,90,66,66,75,83,77,68,59,75,81,84,83,13,15,13,6,13
235754,Borja Herrera,Unión Deportiva Las Palmas,"LB, LM",62,70,350000,3000,23,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),70,53,48,58,48,69,63,61,54,66,76,73,77,55,72,64,61,71,58,60,62,58,53,51,60,56,49,54,59,7,9,9,10,11
224998,M. Latour,RCD Espanyol de Barcelona,"LW, RW",65,77,950000,7000,20,Spain Primera Division,France,Left,High/Medium,Lean (170-185),66,63,57,58,45,66,41,34,57,70,71,79,73,61,78,55,62,57,40,51,38,18,62,63,68,55,12,32,16,12,9,14,12,14
222665,M. Ødegaard,Real Madrid CF,"CAM, RM, CM",70,83,2200000,40000,17,Spain Primera Division,Norway,Left,High/Medium,Lean (170-185),52,55,36,71,48,83,58,54,59,76,78,62,79,52,76,38,50,35,34,52,32,48,61,70,59,55,18,31,42,14,15,15,8,10
204876,Clerc,CA Osasuna,"LB, LWB",70,76,1600000,15000,24,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),75,28,54,51,40,58,59,46,48,67,74,77,59,67,69,59,65,87,68,43,58,66,61,58,44,59,63,67,71,7,14,11,10,14
198964,Tyronne,Unión Deportiva Las Palmas,"RM, LM",70,73,1600000,15000,25,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),71,65,51,68,36,75,62,56,55,76,73,68,74,57,61,54,65,63,67,58,53,49,71,61,62,42,21,46,34,11,6,8,8,10
202646,Alex Martínez,Real Betis Balompié,LB,73,76,2900000,20000,25,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),81,44,59,70,40,67,64,57,66,73,75,78,76,57,67,79,72,82,56,61,68,71,61,53,55,54,73,74,69,16,9,16,14,12
220253,Munir,Valencia CF,"ST, LW, RW",74,80,4800000,20000,20,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),60,76,69,67,71,81,55,45,52,80,80,83,76,72,75,64,48,50,54,72,36,13,77,55,66,53,26,16,17,9,12,6,13,16
193796,Isma López,Real Sporting de Gijón,"LB, LM",74,76,3300000,20000,26,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),75,71,48,69,51,74,68,59,63,72,78,83,73,69,68,73,65,78,65,64,70,68,73,63,58,67,73,75,74,6,13,9,9,6
190143,José Ángel,Villarreal CF,LB,74,75,3200000,30000,26,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),77,42,59,68,42,68,71,67,61,69,73,76,73,73,59,69,67,74,65,57,71,74,60,56,45,59,69,72,76,12,13,10,16,13
232437,F. Ricca,Málaga CF,LB,75,83,5000000,15000,21,Spain Primera Division,Uruguay,Left,High/Medium,Lean (170-185),71,30,70,69,24,52,32,40,56,69,74,73,55,72,66,40,55,78,64,34,81,73,43,42,38,45,72,77,78,13,13,8,6,8
180359,Luisinho,Deportivo de La Coruña,"LB, LM",75,75,2600000,20000,31,Spain Primera Division,Portugal,Left,High/Medium,Lean (170-185),73,49,66,77,45,77,67,59,68,76,73,68,72,74,77,59,51,73,57,53,82,75,66,64,51,60,69,79,76,8,8,13,8,12
230142,Oyarzabal,Real Sociedad,"LW, RW, ST",77,85,9500000,20000,19,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),78,72,42,74,61,81,63,46,68,82,72,73,71,81,69,70,59,70,59,73,40,29,80,75,45,56,35,32,30,10,6,10,13,11
192679,Escudero,Sevilla FC,LB,77,78,6500000,20000,26,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),79,42,63,71,47,67,72,69,72,75,72,79,75,69,78,81,73,80,69,63,75,81,61,56,66,59,75,76,80,9,15,7,13,14
198950,Pablo Sarabia,Sevilla FC,"LM, CAM, RM",78,82,11000000,15000,24,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),77,71,61,78,53,85,80,73,72,82,75,78,78,74,79,67,53,65,58,73,32,25,75,78,61,51,26,27,28,16,7,15,6,14
198329,Rodrigo,Valencia CF,"RW, ST, LW",78,81,10500000,30000,25,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),72,76,64,75,73,80,76,67,58,81,83,85,77,78,68,77,74,57,67,74,52,31,78,66,82,70,26,28,29,7,13,10,11,5
184089,M. Carcela-Gonzalez,Granada CF,"LM, RM, LW",78,78,8500000,20000,27,Spain Primera Division,Morocco,Left,High/Medium,Lean (170-185),71,70,35,73,70,86,81,71,61,85,87,82,89,81,80,69,66,64,53,76,38,39,73,71,65,80,25,38,30,8,15,14,7,12
200458,L. Digne,FC Barcelona,LB,79,84,11500000,120000,22,Spain Primera Division,France,Left,High/Medium,Lean (170-185),78,52,64,80,45,73,68,57,69,79,79,80,70,76,78,77,75,79,68,69,75,77,67,72,58,71,74,77,81,6,12,9,6,13
190286,Canales,Real Sociedad,"CAM, LM, LW",79,83,13000000,40000,25,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),74,75,38,86,63,80,81,78,73,82,65,63,70,63,69,61,34,48,56,76,55,46,72,83,66,51,14,23,16,15,12,16,13,12
211688,Gayà,Valencia CF,LB,80,85,16000000,30000,21,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),84,56,60,78,59,77,80,49,81,76,85,90,81,78,82,58,75,77,61,59,74,76,72,70,52,70,77,76,82,13,10,9,12,9
177635,B. Trémoulinas,Sevilla FC,LB,81,81,11500000,20000,30,Spain Primera Division,France,Left,High/Medium,Lean (170-185),86,58,67,81,47,75,82,59,77,80,82,82,81,82,78,74,74,87,63,65,72,72,73,70,77,76,79,80,81,5,14,11,14,8
164169,Filipe Luís,Atlético de Madrid,LB,85,85,23500000,80000,30,Spain Primera Division,Brazil,Left,High/Medium,Lean (170-185),84,59,68,78,56,77,74,75,77,81,77,83,74,83,60,71,62,91,74,60,81,82,71,70,65,78,85,83,86,11,15,9,9,5
194765,A. Griezmann,Atlético de Madrid,"ST, RW, LW",88,92,68500000,140000,25,Spain Primera Division,France,Left,High/Medium,Lean (170-185),82,88,80,79,87,87,84,75,75,86,87,86,90,90,80,81,83,75,61,82,69,35,91,76,71,81,23,22,11,14,8,14,13,14
173731,G. Bale,Real Madrid CF,RW,90,90,72000000,375000,26,Spain Primera Division,Wales,Left,High/Medium,Lean (170-185),87,87,82,86,76,89,86,85,80,88,93,95,77,87,65,91,79,78,80,90,65,59,86,79,76,85,51,55,52,15,15,11,5,6
236392,Chiki,CD Leganés,"CAM, CF, ST",60,69,250000,2000,19,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),44,56,46,63,51,68,40,44,58,64,78,80,52,47,82,55,55,61,42,46,36,23,52,51,62,50,34,30,35,12,10,6,6,11
225200,Kike Barja,CA Osasuna,"RM, RW",61,67,275000,3000,19,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),45,66,59,62,49,65,42,41,59,64,64,59,62,57,69,57,62,52,52,56,47,15,64,59,58,55,20,18,24,6,12,12,15,8
233300,Carlos González,Unión Deportiva Las Palmas,"LW, ST, CAM",62,76,575000,3000,19,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),53,60,45,60,38,76,57,50,39,70,66,64,70,47,74,52,38,48,48,51,30,20,55,48,53,41,30,20,28,6,9,10,11,9
235212,A. Hakimi,Real Madrid CF,RB,64,75,525000,15000,17,Spain Primera Division,Morocco,Right,High/Medium,Lean (170-185),67,53,54,58,37,61,46,55,52,66,67,69,75,61,74,71,64,66,60,56,57,63,53,54,46,62,51,62,67,10,8,14,6,8
222540,N. Vergos,Real Madrid CF,"ST, CF",65,74,825000,30000,20,Spain Primera Division,Greece,Right,High/Medium,Lean (170-185),31,66,76,53,56,57,51,35,44,63,72,70,68,57,60,70,69,61,65,55,60,28,62,55,61,59,21,29,22,7,11,8,12,15
228962,Nili Perdomo,FC Barcelona,"RB, RM",71,80,2200000,60000,22,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),74,46,57,70,29,75,39,37,57,73,74,79,78,68,72,42,59,64,61,30,59,69,67,49,51,44,67,65,73,11,8,11,7,9
229037,Borja Valle,Deportivo de La Coruña,"LM, CAM",72,78,2900000,15000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),67,69,31,65,64,76,65,58,59,73,78,76,75,74,63,71,58,68,57,57,42,40,72,66,65,57,38,39,40,11,9,6,8,13
225523,Lekue,Athletic Club de Bilbao,"LB, RB, LM, RM",73,81,3700000,20000,23,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),81,42,61,67,41,70,73,55,68,73,71,76,69,68,73,57,68,78,72,45,67,73,57,44,52,66,66,71,74,15,16,13,13,9
208450,Andreas Pereira,Granada CF,"CAM, CM",73,86,5500000,15000,20,Spain Primera Division,Brazil,Right,High/Medium,Lean (170-185),72,65,54,73,55,76,80,77,67,81,75,72,76,63,80,71,66,61,44,66,37,37,66,74,48,63,42,41,32,15,14,7,10,7
159581,Oriol Riera,CA Osasuna,ST,73,73,2800000,30000,29,Spain Primera Division,Spain,Right,High/Medium,Lean (170-185),35,72,74,53,67,67,59,57,38,70,66,69,63,79,63,76,78,65,75,68,73,41,76,55,63,71,17,16,14,12,12,8,11,10
212196,P. Sisto,RC Celta de Vigo,"RM, LM, RW",74,83,5000000,20000,21,Spain Primera Division,Denmark,Right,High/Medium,Lean (170-185),61,74,51,63,62,80,66,74,62,79,84,83,84,66,81,73,79,80,66,70,52,51,71,68,66,66,51,55,48,12,6,12,11,11
189536,D. ?op,Real Sporting de Gijón,ST,75,77,5000000,30000,26,Spain Primera Division,Croatia,Right,High/Medium,Lean (170-185),58,81,68,69,77,68,74,74,57,73,67,63,70,79,61,70,56,63,68,71,64,22,80,66,77,71,15,28,30,12,12,16,13,12
197813,J. Martin,Real Betis Balompié,"CM, CDM, CAM, LM",76,78,6000000,30000,26,Spain Primera Division,France,Right,High/Medium,Lean (170-185),74,70,57,80,63,73,72,67,75,77,71,75,66,78,63,74,61,79,73,71,76,65,68,73,76,80,63,75,68,8,8,14,15,11
