Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
257283,A. Müller,Darmstadt 98,Germany,CDM,22,69,73,1900000,9000,3600000,Right,Medium/ High,Normal (170-185),Germany,71,63,59,58,75,38,66,58,56,70,67,71,62,82,66,90,60,59,77,45,64,70,64,60,69,46,70,64,69,67,9,8,15,8,11
244692,J. Christensen,FC Köln,Denmark,CM,22,69,78,3100000,11000,6200000,Right,Medium/ High,Lean (170-185),Germany,72,61,52,48,72,55,67,66,55,69,71,69,69,74,67,78,65,63,78,68,57,67,69,60,69,48,72,70,70,66,9,11,9,12,13
257919,R. Reitz,Borussia Mönchengladbach,Germany,CM,21,69,77,3100000,9000,5900000,Right,Medium/ High,Lean (170-185),Germany,71,65,55,60,73,57,75,65,53,72,72,67,53,79,65,75,67,63,62,54,58,74,65,63,65,61,67,64,72,66,8,8,10,15,6
256292,J. Schöppner,Heidenheim,Germany,CDM,24,70,74,2100000,13000,3900000,Right,Medium/ High,Lean (185+),Germany,71,60,57,68,68,33,59,44,43,66,69,62,66,57,64,50,66,76,88,78,60,74,67,58,66,40,67,68,70,63,12,6,13,9,7
240669,L. Maloney,Heidenheim,United States,CDM,23,72,75,2900000,16000,5400000,Right,Medium/ High,Normal (185+),Germany,75,48,42,62,67,39,59,44,42,63,60,55,63,56,69,61,49,74,90,84,45,84,74,40,45,46,67,72,75,74,10,8,11,11,14
261659,S. Lynen,Werder Bremen,Belgium,CDM,24,73,77,4000000,16000,7500000,Right,Medium/ High,Normal (185+),Germany,74,68,57,65,74,49,66,62,65,73,71,55,54,54,70,54,72,72,77,77,67,75,72,62,71,50,71,69,70,65,10,10,9,8,13
241590,P. Pfeiffer,FC Augsburg,Germany,CB,23,74,79,6000000,19000,11300000,Right,Medium/ High,Normal (185+),Germany,76,34,30,75,64,34,57,29,28,61,62,63,80,42,69,38,51,86,66,90,28,75,70,39,28,39,68,74,76,70,13,11,10,11,11
236600,J. Tanganga,FC Augsburg,England,RB,24,74,80,6000000,46000,11300000,Right,Medium/ High,Normal (170-185),Germany,78,66,28,70,71,36,72,54,37,56,69,66,78,68,74,66,52,79,60,81,19,87,74,47,59,45,71,75,76,75,11,9,12,7,14
242958,P. Jaeckel,FC Union Berlin,Germany,CB,24,74,77,5000000,22000,8900000,Right,Medium/ High,Normal (185+),Germany,76,35,25,71,71,33,39,31,37,58,61,66,63,62,72,58,47,80,69,76,36,75,77,32,53,44,66,76,74,72,11,12,6,12,15
256942,E. Martel,FC Köln,Germany,CDM,21,74,84,9000000,16000,18000000,Right,Medium/ High,Normal (185+),Germany,76,52,50,67,71,35,69,46,43,63,70,65,61,67,71,69,53,76,90,77,55,75,76,56,56,38,70,75,76,73,5,10,13,5,15
234875,L. Höler,SC Freiburg,Germany,ST,28,74,74,4300000,27000,7300000,Right,Medium/ High,Unique,Germany,74,47,77,79,59,71,64,50,39,43,63,61,66,65,81,63,80,85,83,82,64,72,41,80,58,60,59,49,54,39,8,7,12,10,10
235526,D. Geiger,TSG Hoffenheim,Germany,CDM,25,75,80,7500000,27000,13300000,Right,Medium/ High,Unique,Germany,78,69,46,29,81,45,77,68,55,78,81,56,38,85,79,83,57,42,77,49,70,81,69,59,79,40,73,67,66,67,7,8,12,10,5
228518,A. Hanche-Olsen,FSV Mainz 05,Norway,CB,26,75,78,6500000,23000,11500000,Right,Medium/ High,Normal (185+),Germany,77,58,35,75,62,31,62,42,29,59,60,68,77,66,74,66,51,84,74,81,32,87,75,48,45,38,74,75,78,70,10,13,15,6,12
198118,J. Guilavogui,FSV Mainz 05,France,CB,32,75,75,3600000,23000,6100000,Right,Medium/ High,Normal (185+),Germany,75,52,49,78,73,49,63,42,53,70,69,61,66,55,70,52,77,83,74,80,66,78,78,61,65,50,73,76,73,71,14,8,14,10,15
199288,A. Losilla,VfL Bochum 1848,France,CDM,37,75,75,1100000,15000,2000000,Right,Medium/ High,Normal (185+),Germany,75,55,55,72,75,66,71,58,47,71,74,51,51,66,72,66,67,74,84,75,65,67,76,41,67,49,75,72,75,69,16,8,10,10,7
223724,S. Lainer,Borussia Mönchengladbach,Austria,RB,30,75,75,4800000,23000,8200000,Right,Medium/ High,Normal (170-185),Germany,75,70,59,63,70,63,66,65,45,70,69,75,69,75,72,78,71,77,82,72,65,84,76,66,60,45,74,74,75,73,10,14,7,8,7
244067,M. Lacroix,VfL Wolfsburg,France,CB,23,76,84,15500000,31000,29500000,Right,Medium/ High,Normal (185+),Germany,78,35,29,73,71,28,66,37,26,66,68,82,86,64,76,55,46,83,67,82,27,74,78,32,50,38,80,77,77,75,14,7,12,12,11
245253,L. Barreiro Martins,FSV Mainz 05,Luxembourg,CM,23,76,82,12000000,23000,22800000,Right,Medium/ High,Lean (170-185),Germany,78,54,63,52,77,56,79,62,46,72,79,76,62,88,77,91,61,60,90,47,59,76,78,69,74,47,74,75,74,70,14,9,6,6,6
240916,D. Ljubi?i?,FC Köln,Austria,RM,25,76,77,9000000,26000,16900000,Right,Medium/ High,Lean (185+),Germany,76,69,73,66,75,55,75,64,47,72,77,67,84,71,76,65,73,75,87,74,69,79,73,70,74,52,73,71,74,71,11,14,12,5,8
207791,Y. Poulsen,RB Leipzig,Denmark,ST,29,77,77,10500000,53000,17900000,Right,Medium/ High,Normal (185+),Germany,77,68,76,86,74,75,76,70,42,53,77,77,71,68,79,54,73,93,80,80,58,81,54,79,72,58,73,53,59,34,6,11,15,14,8
227234,L. Tousart,FC Union Berlin,France,CDM,26,77,80,12500000,31000,22200000,Right,Medium/ High,Normal (185+),Germany,79,56,47,75,77,43,71,39,45,74,70,52,70,59,71,65,73,78,90,82,62,82,78,57,60,48,68,75,79,76,11,15,16,10,15
236532,R. Koch,Eintracht Frankfurt,Germany,CB,26,77,79,11500000,41000,11900000,Right,Medium/ High,Lean (185+),Germany,79,40,27,78,75,29,60,31,28,72,71,54,68,61,76,53,56,79,69,77,42,74,78,52,64,38,77,78,79,76,9,6,15,8,6
212212,D. Kohr,FSV Mainz 05,Germany,CDM,29,77,77,9000000,27000,15300000,Right,Medium/ High,Normal (170-185),Germany,79,42,58,74,74,45,69,51,48,66,74,77,88,67,77,67,77,86,82,77,71,93,78,52,67,47,76,79,80,75,6,11,9,10,7
233152,K. Itakura,Borussia Mönchengladbach,Japan,CB,26,77,80,12000000,26000,21300000,Right,Medium/ High,Lean (185+),Germany,79,34,41,70,74,34,68,41,40,69,70,77,70,71,74,69,67,81,84,75,36,74,82,48,59,38,76,77,80,80,13,6,9,10,12
204024,C. Kramer,Borussia Mönchengladbach,Germany,CDM,32,77,77,7000000,26000,11900000,Right,Medium/ High,Lean (185+),Germany,77,61,52,65,78,58,74,54,58,75,77,41,53,53,76,54,54,65,85,72,46,72,78,72,73,47,80,78,75,72,8,13,9,6,8
229891,J. Ryerson,Borussia Dortmund,Norway,LB,25,77,79,12000000,36000,21300000,Right,Medium/ High,Normal (170-185),Germany,77,75,57,57,74,55,77,59,34,67,74,75,73,75,76,77,70,77,82,78,59,82,73,62,62,44,68,79,73,75,7,13,8,7,7
232658,D. Doekhi,FC Union Berlin,Netherlands,CB,25,78,80,15500000,32000,27500000,Right,Medium/ High,Normal (185+),Germany,80,46,39,83,70,39,60,39,29,68,69,57,69,64,76,58,61,86,77,86,31,76,75,49,57,33,75,79,79,74,9,9,10,13,14
184344,L. Bonucci,FC Union Berlin,Italy,CB,36,80,80,3800000,28000,6500000,Right,Medium/ High,Normal (185+),Germany,80,44,50,82,80,58,69,56,60,85,78,41,52,55,79,53,74,78,59,81,65,79,82,38,71,75,85,82,82,78,2,2,3,2,4
231521,E. Palacios,Bayer 04 Leverkusen,Argentina,CM,24,80,84,30000000,51000,53300000,Right,Medium/ High,Lean (170-185),Germany,82,67,71,63,83,63,79,73,54,82,81,68,60,78,73,79,81,70,83,65,78,83,84,72,79,70,80,77,81,82,10,5,8,9,6
208333,E. Can,Borussia Dortmund,Germany,CDM,29,83,83,31000000,63000,52700000,Right,Medium/ High,Stocky (185+),Germany,83,64,74,81,85,73,81,77,64,80,79,67,88,69,83,74,85,87,84,86,80,92,80,72,75,81,83,80,86,80,14,8,8,13,11
225375,K. Laimer,FC Bayern München,Austria,CDM,26,83,84,38000000,75000,65600000,Right,Medium/ High,Lean (170-185),Germany,83,78,69,69,81,60,77,70,47,77,78,82,78,76,83,77,74,79,90,69,68,89,86,73,78,54,79,84,81,77,9,12,12,13,12
235243,M. de Ligt,FC Bayern München,Netherlands,CB,23,86,89,83000000,84000,143200000,Right,Medium/ High,Unique,Germany,88,52,50,85,79,45,65,48,55,78,73,62,70,53,85,62,84,88,75,91,75,86,82,44,45,40,82,87,85,88,12,11,11,12,10
244192,T. Isherwood,Darmstadt 98,Sweden,CB,25,69,74,1800000,10000,3400000,Left,Medium/ High,Normal (185+),Germany,71,25,25,68,52,23,42,21,27,57,50,41,54,33,56,44,67,73,75,88,21,89,65,28,55,36,54,71,70,65,10,14,11,6,6
228883,B. Gimber,Heidenheim,Germany,CDM,26,70,73,1900000,15000,3600000,Left,Medium/ High,Normal (185+),Germany,73,47,44,66,69,28,49,30,29,67,60,65,65,65,67,63,62,77,76,79,54,79,68,39,61,28,60,72,73,69,7,16,15,7,13
254928,B. Franji?,Darmstadt 98,Croatia,CDM,23,71,75,2400000,20000,1600000,Left,Medium/ High,Lean (185+),Germany,72,55,42,70,64,39,63,39,56,73,70,76,74,58,69,60,64,81,78,75,57,76,75,50,65,58,64,67,67,64,7,14,13,8,11
234843,M. Leitsch,FSV Mainz 05,Germany,CB,25,72,77,3100000,17000,5500000,Left,Medium/ High,Normal (185+),Germany,74,59,29,71,69,30,57,44,35,61,54,84,75,58,74,58,56,78,59,71,35,67,74,44,40,39,65,75,75,74,12,14,14,7,12
208470,F. Holland,Darmstadt 98,Germany,LWB,32,73,73,2100000,18000,3800000,Left,Medium/ High,Normal (170-185),Germany,73,71,38,63,69,51,69,64,59,67,71,75,55,77,72,82,65,74,75,66,56,72,69,47,56,55,72,72,75,73,11,13,13,8,13
214096,T. Kleindienst,Heidenheim,Germany,ST,27,75,75,6000000,30000,10800000,Left,Medium/ High,Normal (185+),Germany,75,50,77,78,63,69,64,54,51,53,74,59,73,51,76,52,77,85,89,86,76,74,28,78,57,66,78,29,29,22,7,8,12,7,14
231838,M. Wöber,Borussia Mönchengladbach,Austria,CB,25,76,80,9500000,36000,13600000,Left,Medium/ High,Normal (185+),Germany,78,63,41,78,72,34,63,65,69,69,67,62,68,62,74,55,67,77,72,82,62,79,71,56,60,58,67,76,75,77,13,13,14,14,8
262138,C. Lukeba,RB Leipzig,France,CB,20,77,85,21500000,31000,40900000,Left,Medium/ High,Lean (170-185),Germany,79,59,41,73,77,42,70,54,26,73,72,71,83,69,78,65,55,83,74,78,38,74,78,44,67,39,80,78,79,79,8,10,14,11,13
255223,A. Adli,Bayer 04 Leverkusen,Morocco,ST,23,77,84,21500000,45000,40900000,Left,Medium/ High,Lean (170-185),Germany,79,66,78,73,73,67,83,73,52,63,82,87,76,86,73,83,78,82,79,60,70,73,30,78,71,68,71,44,35,35,10,8,14,8,12
233195,X. Schlager,RB Leipzig,Austria,CDM,25,81,84,31000000,54000,55000000,Left,Medium/ High,Stocky (170-185),Germany,82,59,66,44,80,60,78,73,60,80,78,74,74,75,81,77,78,68,86,76,76,85,83,75,78,56,74,77,77,73,6,8,8,12,7
270013,A. Zehnter,FC Augsburg,Germany,LB,18,60,80,650000,1000,1800000,Left,High/ Medium,Normal (170-185),Germany,60,61,34,54,58,28,60,63,42,52,57,60,63,65,54,66,33,57,55,55,42,57,58,48,40,47,45,54,60,58,12,14,12,10,15
255150,N. Nkounkou,Eintracht Frankfurt,France,LWB,22,71,80,4000000,17000,7600000,Left,High/ Medium,Normal (170-185),Germany,71,69,42,55,67,28,66,59,31,65,68,79,85,73,67,73,54,76,80,74,42,61,65,57,54,37,63,68,66,63,11,10,14,7,15
212879,S. Michel,FC Augsburg,Germany,ST,32,72,72,1900000,21000,3400000,Left,High/ Medium,Normal (170-185),Germany,72,67,74,54,72,74,74,72,59,54,74,77,68,76,74,75,78,73,77,71,69,68,32,74,64,63,67,34,31,22,11,11,11,7,11
212245,Y. Gerhardt,VfL Wolfsburg,Germany,CM,29,77,77,10500000,45000,17900000,Left,High/ Medium,Normal (170-185),Germany,77,69,69,57,77,57,75,69,55,76,80,66,67,67,78,68,78,72,78,76,72,75,75,77,78,52,72,76,71,65,13,13,7,11,6
206511,M. Arnold,VfL Wolfsburg,Germany,CDM,29,81,81,22000000,55000,37400000,Left,High/ Medium,Normal (170-185),Germany,81,69,75,58,82,84,78,84,83,84,82,63,69,69,82,63,88,70,81,74,87,77,80,76,78,54,79,78,79,74,11,9,11,10,10
210035,Grimaldo,Bayer 04 Leverkusen,Spain,LWB,27,84,84,40500000,74000,68900000,Left,High/ Medium,Normal (170-185),Germany,84,83,59,66,83,61,84,87,83,79,83,86,87,84,83,86,82,77,88,63,82,69,79,77,84,54,83,75,78,76,7,13,10,7,13
269993,M. Loune,Eintracht Frankfurt,Morocco,CM,19,59,78,575000,3000,1300000,Right,High/ Medium,Normal (170-185),Germany,64,55,52,38,65,55,67,61,56,62,62,71,55,71,59,79,56,39,54,35,54,44,36,56,61,51,53,45,46,45,9,13,14,8,15
274226,M. Kömür,FC Augsburg,Germany,CAM,17,60,80,675000,550,1900000,Right,High/ Medium,Normal (170-185),Germany,62,50,54,47,64,51,69,63,53,61,69,58,61,50,60,71,61,46,41,49,53,48,26,43,54,61,61,43,35,42,11,7,12,5,14
263279,O. Pohlmann,Borussia Dortmund,Germany,CM,22,66,74,1900000,10000,3600000,Right,High/ Medium,Normal (170-185),Germany,69,51,57,41,67,57,73,62,63,63,70,76,67,75,68,73,59,66,77,73,56,52,54,62,66,47,62,41,54,48,11,15,8,15,9
241689,R. Massimo,VfB Stuttgart,Germany,RM,22,68,75,2500000,9000,5000000,Right,High/ Medium,Normal (170-185),Germany,69,61,64,50,63,40,72,38,32,54,71,85,87,81,58,74,62,71,69,63,55,52,44,60,57,58,55,59,55,49,12,13,8,6,9
243970,M. Kwarteng,VfL Bochum 1848,Germany,RM,25,69,71,1700000,11000,3200000,Right,High/ Medium,Normal (170-185),Germany,71,60,72,48,65,67,71,65,47,58,72,73,78,81,65,76,70,54,66,45,71,36,24,67,64,49,66,28,29,36,12,13,13,13,6
275028,Arthur,Bayer 04 Leverkusen,Brazil,RWB,20,69,82,3200000,13000,7400000,Right,High/ Medium,Normal (170-185),Germany,69,74,35,60,69,38,61,60,42,51,69,72,72,70,68,75,43,65,63,53,42,59,65,55,53,46,50,60,66,64,12,5,7,10,12
235419,N. Dovedan,Heidenheim,Austria,CF,28,70,70,1600000,18000,2900000,Right,High/ Medium,Normal (170-185),Germany,71,61,69,55,70,60,73,71,70,66,71,82,79,87,67,90,66,67,76,51,63,55,25,69,69,58,71,35,32,30,15,13,14,9,13
238980,L. Daschner,VfL Bochum 1848,Germany,ST,24,70,75,2400000,13000,4500000,Right,High/ Medium,Normal (170-185),Germany,73,53,72,65,73,63,73,66,49,64,72,79,62,78,69,78,70,77,70,66,68,59,60,68,69,49,62,45,40,34,6,14,7,11,7
256281,K. Fischer,VfL Wolfsburg,Germany,RB,22,71,76,2700000,20000,4800000,Right,High/ Medium,Normal (170-185),Germany,72,68,35,56,72,30,68,49,37,63,70,78,74,68,67,70,44,73,74,69,38,65,70,54,59,37,58,65,69,64,7,13,10,13,10
268421,M. Tel,FC Bayern München,France,ST,18,72,88,6000000,15000,13700000,Right,High/ Medium,Normal (170-185),Germany,74,56,77,61,68,63,79,65,56,59,77,79,75,77,60,76,79,76,53,67,71,48,18,73,70,64,74,22,26,31,12,9,15,7,11
244257,J. Burkardt,FSV Mainz 05,Germany,ST,22,74,82,9500000,23000,18100000,Right,High/ Medium,Normal (170-185),Germany,76,62,74,66,74,70,80,60,44,60,76,83,76,76,74,76,76,83,77,75,67,70,40,75,71,69,68,45,38,33,14,9,9,6,14
216275,P. Mwene,FSV Mainz 05,Austria,RWB,29,75,75,4900000,24000,8300000,Right,High/ Medium,Normal (170-185),Germany,75,74,54,42,70,34,74,60,46,60,73,83,76,81,68,86,54,67,83,68,39,59,70,64,63,42,68,70,73,71,12,9,11,9,7
210625,K. Mbabu,FC Augsburg,Switzerland,RB,28,76,76,7000000,63000,16900000,Right,High/ Medium,Normal (170-185),Germany,76,73,49,64,67,39,71,65,48,66,69,86,82,78,64,71,66,84,83,78,44,78,76,70,69,35,70,70,73,77,8,7,7,14,14
216158,S. Widmer,FSV Mainz 05,Switzerland,RWB,30,76,76,6500000,25000,11100000,Right,High/ Medium,Normal (170-185),Germany,76,77,59,68,70,48,72,71,56,70,73,75,79,75,74,68,73,80,89,77,62,67,72,71,70,56,76,72,72,66,10,8,7,5,14
206591,M. Weiser,Werder Bremen,Germany,RWB,29,77,77,9500000,25000,17100000,Right,High/ Medium,Normal (170-185),Germany,77,75,65,66,77,59,82,69,52,68,78,77,86,84,77,81,58,75,76,64,61,68,71,73,77,58,76,65,70,71,13,15,10,13,9
240709,R. Baku,VfL Wolfsburg,Germany,RB,25,78,82,18000000,40000,32000000,Right,High/ Medium,Normal (170-185),Germany,80,77,74,49,76,63,83,79,48,71,78,84,78,85,77,90,77,74,88,73,73,74,75,76,75,60,76,74,74,76,12,8,7,10,9
253149,J. Frimpong,Bayer 04 Leverkusen,Netherlands,RWB,22,83,88,52000000,58000,92300000,Right,High/ Medium,Normal (170-185),Germany,83,84,62,49,77,43,85,77,47,61,81,96,92,91,78,90,53,73,85,61,48,75,76,78,81,39,79,75,78,75,12,7,8,13,14
210324,J. Hofmann,Bayer 04 Leverkusen,Germany,CAM,30,83,83,35000000,74000,59500000,Right,High/ Medium,Normal (170-185),Germany,83,80,84,48,84,69,82,77,75,82,81,75,76,79,83,78,74,66,89,66,76,70,75,83,86,71,82,70,57,57,6,6,10,10,10
256630,F. Wirtz,Bayer 04 Leverkusen,Germany,CAM,20,85,91,83500000,65000,158700000,Right,High/ Medium,Normal (170-185),Germany,87,77,78,39,88,73,87,80,64,81,89,78,70,86,85,85,74,59,83,53,75,63,45,80,88,60,83,59,57,44,14,14,13,6,10
212622,J. Kimmich,FC Bayern München,Germany,CDM,28,88,89,88000000,130000,151800000,Right,High/ Medium,Normal (170-185),Germany,88,91,68,72,88,69,82,85,76,91,85,77,65,84,88,84,78,78,94,68,83,88,85,80,85,69,86,82,84,78,8,15,7,15,15
278251,L. Denk,FC Bayern München,Germany,CB,20,60,71,500000,5000,925000,Right,High/ Medium,Normal (185+),Germany,62,37,30,62,55,33,33,38,32,53,45,54,59,50,54,55,46,64,61,63,39,50,58,25,40,44,49,59,68,66,6,10,15,14,14
260523,P. Aaronson,Eintracht Frankfurt,United States,CAM,19,67,79,2400000,7000,4600000,Right,High/ Medium,Lean (170-185),Germany,69,55,58,48,69,42,69,54,44,62,70,80,75,80,56,80,56,52,61,38,58,49,28,65,69,49,59,32,41,48,8,9,9,13,12
257136,O. Traoré,Heidenheim,Germany,RB,25,68,72,1600000,10000,3000000,Right,High/ Medium,Lean (185+),Germany,68,64,44,55,64,29,68,61,35,54,68,85,88,69,54,65,62,74,85,62,58,66,56,53,60,51,58,54,64,63,10,14,6,15,7
253133,A. Beck,Heidenheim,Germany,CM,26,68,71,1600000,12000,3000000,Right,High/ Medium,Normal (185+),Germany,70,67,62,70,71,55,64,55,52,65,65,65,57,56,66,50,67,72,85,69,65,62,59,68,68,53,69,59,67,63,13,14,6,12,9
255562,F. Stojilkovi?,Darmstadt 98,Switzerland,ST,23,68,77,2700000,9000,5400000,Right,High/ Medium,Normal (185+),Germany,70,38,70,61,55,58,69,47,46,37,71,82,93,75,63,64,68,79,64,70,69,57,25,59,58,67,60,31,22,21,12,5,10,9,7
269922,D. Huseinbaši?,FC Köln,Germany,CM,21,69,80,3100000,9000,6200000,Right,High/ Medium,Lean (170-185),Germany,71,44,67,53,71,42,68,44,36,69,69,67,63,68,70,68,61,64,76,66,58,74,65,69,68,43,70,64,61,56,10,5,14,9,15
225673,K. Adams Nuhu,TSG Hoffenheim,Ghana,CB,28,70,71,1500000,17000,2700000,Right,High/ Medium,Normal (185+),Germany,71,42,36,70,68,59,53,45,31,67,59,61,62,53,63,36,67,81,71,89,29,77,64,32,46,49,70,62,73,68,10,10,16,7,12
250854,R. Carstensen,FC Köln,Denmark,RB,22,70,77,3100000,7000,2900000,Right,High/ Medium,Lean (170-185),Germany,71,69,45,48,67,40,65,60,45,65,69,78,82,77,62,72,58,67,84,64,45,67,59,64,56,35,63,65,68,64,9,13,8,8,9
236624,A. Barkok,FSV Mainz 05,Morocco,CAM,25,71,76,2800000,16000,5000000,Right,High/ Medium,Lean (185+),Germany,73,63,67,60,70,57,81,65,60,64,77,72,69,76,66,69,77,73,65,68,70,60,53,66,67,56,62,47,59,61,7,12,13,8,13
217648,G. Haraguchi,VfB Stuttgart,Japan,CAM,32,72,72,1900000,18000,3400000,Right,High/ Medium,Lean (170-185),Germany,72,65,67,51,74,56,76,72,54,66,75,75,72,86,70,83,57,54,79,41,68,39,37,64,72,56,69,46,46,42,16,11,11,11,7
260926,K. Schade,Brentford,Germany,RW,21,72,82,5500000,29000,11600000,Right,High/ Medium,Lean (185+),Germany,72,68,68,69,66,60,74,44,35,41,70,93,94,78,65,78,68,82,58,64,54,68,23,69,61,57,60,20,30,23,13,11,8,9,10
239701,R. Schmid,Werder Bremen,Austria,CAM,23,73,79,4800000,17000,9600000,Right,High/ Medium,Normal (170-),Germany,75,67,58,39,75,58,80,70,46,63,78,75,80,87,72,85,72,54,71,51,70,43,63,67,70,52,66,58,43,39,7,9,7,9,6
212626,D. Selke,FC Köln,Germany,ST,28,73,73,3100000,25000,5600000,Right,High/ Medium,Lean (185+),Germany,73,40,72,79,63,74,68,65,40,44,68,70,75,67,74,59,75,87,66,79,65,85,29,78,59,71,64,33,39,20,12,11,7,11,14
256725,Fábio Carvalho,RB Leipzig,Portugal,CAM,20,74,85,9500000,53000,11300000,Right,High/ Medium,Lean (170-),Germany,76,60,73,43,73,61,76,65,53,66,78,80,76,82,71,86,66,56,62,48,65,42,39,75,71,49,73,49,49,32,14,5,8,10,10
238581,R. Vargas,FC Augsburg,Switzerland,LM,24,74,77,6000000,21000,11300000,Right,High/ Medium,Lean (170-185),Germany,75,66,68,66,70,62,77,59,62,69,76,88,80,91,72,90,72,79,75,62,72,49,48,70,64,60,63,59,51,45,12,7,5,6,11
244706,K. Behrens,FC Union Berlin,Germany,ST,32,74,74,3400000,31000,5800000,Right,High/ Medium,Stocky (185+),Germany,74,44,78,87,58,61,64,53,37,44,67,68,69,64,75,67,77,93,79,86,61,91,28,79,54,67,67,30,49,25,12,7,6,11,7
215353,L. Alario,Eintracht Frankfurt,Argentina,ST,30,74,74,4100000,33000,7000000,Right,High/ Medium,Normal (185+),Germany,74,48,78,81,69,76,69,49,44,47,71,66,66,68,72,72,78,86,68,77,66,71,22,77,65,75,73,22,27,20,8,15,7,15,15
202429,D. da Costa,FSV Mainz 05,Germany,RWB,29,74,74,3700000,23000,6300000,Right,High/ Medium,Normal (185+),Germany,74,69,51,71,64,54,71,66,49,63,68,76,79,65,70,66,68,86,84,80,55,79,71,70,68,40,65,68,73,78,15,15,12,6,6
245940,Silas,VfB Stuttgart,Congo DR,RM,24,74,77,6000000,19000,11300000,Right,High/ Medium,Normal (185+),Germany,76,66,78,65,68,65,83,59,33,48,76,85,88,84,68,75,70,82,62,74,49,59,54,79,59,80,67,53,50,39,8,13,13,9,11
237328,N. Tella,Bayer 04 Leverkusen,England,RM,23,74,80,6500000,34000,12400000,Right,High/ Medium,Lean (170-185),Germany,75,67,74,58,69,57,77,64,39,56,75,90,87,84,62,83,71,71,69,52,60,54,25,72,67,52,68,30,34,27,9,6,8,12,6
238900,E. Demirovi?,FC Augsburg,Bosnia and Herzegovina,LM,25,75,78,7500000,24000,14100000,Right,High/ Medium,Normal (185+),Germany,78,68,77,68,74,74,77,73,43,64,78,69,74,70,77,72,83,77,71,76,68,76,36,77,73,65,73,38,39,42,9,8,9,7,6
202201,J. Gouweleeuw,FC Augsburg,Netherlands,CB,31,75,75,3800000,23000,6800000,Right,High/ Medium,Normal (185+),Germany,75,60,46,71,68,49,60,45,54,76,66,66,66,65,76,64,72,73,68,77,76,77,80,61,71,42,74,78,77,75,13,7,16,13,7
244390,M. Bülter,TSG Hoffenheim,Germany,LM,30,75,75,5500000,31000,9400000,Right,High/ Medium,Normal (185+),Germany,75,71,76,64,72,67,74,69,47,64,73,80,84,69,75,70,83,82,78,77,72,73,38,74,68,70,67,45,53,42,7,7,6,14,13
239890,O. Kabak,TSG Hoffenheim,Turkey,CB,23,75,81,8000000,24000,15200000,Right,High/ Medium,Stocky (185+),Germany,77,26,35,76,76,28,64,32,31,74,71,52,72,64,66,64,48,81,67,84,30,85,68,30,65,51,67,73,77,73,10,13,10,6,5
252495,J. Kami?ski,VfL Wolfsburg,Poland,LW,21,75,84,12500000,32000,23800000,Right,High/ Medium,Lean (170-185),Germany,76,68,71,68,68,46,80,68,48,59,78,87,83,86,63,71,64,74,74,54,67,44,47,71,73,52,63,43,45,42,5,10,13,8,14
216258,I. Bebou,TSG Hoffenheim,Togo,ST,29,76,76,7500000,36000,12800000,Right,High/ Medium,Normal (185+),Germany,77,74,76,64,74,70,80,66,46,53,77,86,87,78,77,74,77,80,69,69,70,40,31,78,69,67,73,26,35,33,10,11,12,11,11
192641,K. Vogt,TSG Hoffenheim,Germany,CB,31,76,76,5000000,29000,8500000,Right,High/ Medium,Normal (185+),Germany,76,63,34,75,80,45,67,50,62,81,73,66,72,54,76,46,76,76,67,83,49,70,80,55,67,53,80,75,76,75,6,13,8,7,14
220876,F. Honorat,Borussia Mönchengladbach,France,RM,26,76,76,8000000,27000,13600000,Right,High/ Medium,Lean (170-185),Germany,76,81,74,59,72,74,78,69,60,65,76,80,78,78,72,68,77,68,80,54,78,48,43,73,72,68,74,51,45,39,10,15,7,14,15
241522,J. Wind,VfL Wolfsburg,Denmark,ST,24,77,80,14500000,41000,25700000,Right,High/ Medium,Normal (185+),Germany,79,58,79,82,77,69,75,70,65,70,79,66,55,71,78,69,78,88,78,82,68,67,35,78,76,73,75,35,29,22,7,10,10,11,9
197031,M. Ducksch,Werder Bremen,Germany,ST,29,77,77,10500000,30000,18900000,Right,High/ Medium,Lean (185+),Germany,77,73,80,71,79,77,72,82,80,64,78,72,66,66,80,65,78,80,74,73,77,54,31,80,78,65,73,27,35,22,6,12,7,12,16
246863,F. Nmecha,Borussia Dortmund,Germany,CM,22,77,84,21500000,36000,40900000,Right,High/ Medium,Normal (185+),Germany,79,56,66,76,80,61,81,67,48,75,80,80,83,78,77,76,78,89,77,78,64,75,74,76,78,55,76,57,79,71,6,10,12,13,8
237321,M. Berisha,TSG Hoffenheim,Germany,ST,25,78,81,19000000,38000,33700000,Right,High/ Medium,Normal (185+),Germany,80,69,80,72,75,77,75,80,77,65,78,74,73,69,78,66,83,83,75,76,75,67,32,81,73,76,75,38,32,26,10,5,10,7,6
