Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
210315,Raúl De Tomás,Rayo Vallecano,Spain,ST,28,79,79,18000000,29000,37800000,Right,High/ High,Normal (170-185),Spain,79,66,79,79,80,77,80,74,80,76,79,75,73,80,81,75,80,85,73,74,78,78,35,79,76,84,75,36,35,32,6,11,13,7,14
215590,Ayoze Pérez,Real Betis,Spain,LM,29,79,79,17000000,30000,35700000,Right,High/ High,Lean (170-185),Spain,79,76,74,76,79,74,84,76,60,74,82,78,75,80,78,79,71,79,63,58,67,76,49,78,77,73,77,61,61,42,12,12,11,14,8
198141,Marc Bartra,Real Betis,Spain,CB,32,79,79,11500000,26000,24200000,Right,High/ High,Lean (170-185),Spain,79,57,55,79,79,43,69,66,51,77,76,69,72,69,82,71,73,85,71,79,68,78,80,61,76,52,76,78,80,81,10,15,13,12,8
191740,Ander Herrera,Athletic Club,Spain,CM,33,79,79,11000000,32000,23100000,Right,High/ High,Lean (170-185),Spain,80,71,68,63,80,70,77,79,64,80,80,65,55,72,82,78,76,70,79,69,72,82,82,76,80,74,84,82,80,76,9,12,15,9,8
205632,L. Ocampos,Sevilla,Argentina,RW,28,80,80,21000000,38000,44100000,Right,High/ High,Normal (185+),Spain,81,79,80,77,80,81,83,80,65,72,82,78,80,78,80,61,83,89,88,81,78,81,70,81,77,79,81,58,57,55,11,8,15,12,7
228520,E. Ávila,Osasuna,Argentina,ST,29,80,80,21000000,40000,44100000,Right,High/ High,Stocky (170-185),Spain,80,59,81,82,71,79,79,58,57,62,77,74,82,71,78,86,85,92,76,86,77,90,38,80,68,77,72,38,46,41,11,6,6,10,14
244675,Sancet,Athletic Club,Spain,CAM,23,81,87,40500000,31000,93200000,Right,High/ High,Lean (185+),Spain,83,69,77,74,82,73,84,74,53,76,83,70,68,85,84,67,79,82,83,80,75,67,70,81,86,70,85,50,71,60,15,11,6,15,7
233084,N. Molina,Atlético Madrid,Argentina,RWB,25,82,85,37000000,59000,78600000,Right,High/ High,Lean (170-185),Spain,82,80,67,64,80,62,77,68,44,69,80,84,85,82,79,76,70,76,86,61,67,74,80,77,76,45,76,79,79,77,12,13,8,5,10
264240,Gavi,FC Barcelona,Spain,CM,18,83,90,68500000,60000,154100000,Right,High/ High,Normal (170-185),Spain,86,69,71,42,84,49,86,74,47,82,85,77,75,86,86,90,56,62,84,58,70,85,79,81,83,51,74,59,78,72,8,10,11,7,13
205452,A. Rüdiger,Real Madrid,Germany,CB,30,85,85,44000000,200000,90200000,Right,High/ High,Lean (185+),Spain,85,68,40,81,80,34,64,50,56,82,71,71,91,56,83,50,84,90,70,91,67,91,82,49,61,40,78,86,84,83,14,15,10,12,8
241486,J. Koundé,FC Barcelona,France,CB,24,85,89,69500000,160000,147700000,Right,High/ High,Normal (170-185),Spain,87,62,47,80,82,32,72,42,26,75,77,85,83,71,86,74,48,90,78,80,40,78,86,47,62,43,82,87,86,84,11,10,8,14,13
251854,Pedri,FC Barcelona,Spain,CM,20,86,92,105000000,165000,236300000,Right,High/ High,Lean (170-185),Spain,88,68,72,50,88,56,87,79,62,86,88,81,76,88,87,90,68,73,87,73,68,62,73,79,88,53,87,68,77,65,12,7,11,8,8
252371,J. Bellingham,Real Madrid,England,CAM,20,87,91,112000000,190000,238000000,Right,High/ High,Lean (185+),Spain,89,66,86,69,88,74,87,73,56,86,86,78,76,81,88,79,79,80,93,75,80,85,82,87,86,64,85,77,79,77,14,11,10,5,8
239053,F. Valverde,Real Madrid,Uruguay,CM,24,88,92,130500000,270000,277300000,Right,High/ High,Unique,Spain,90,78,79,59,87,70,83,74,69,88,88,84,91,77,89,68,89,80,89,80,87,81,83,86,86,59,84,79,85,79,6,10,6,15,8
238794,Vini Jr.,Real Madrid,Brazil,LW,22,89,94,158500000,310000,336800000,Right,High/ High,Lean (170-185),Spain,89,78,89,50,80,72,92,77,62,77,90,95,95,94,86,84,76,74,84,64,80,58,26,87,81,65,79,32,25,18,5,7,7,7,10
273118,S. Pino,Deportivo Alavés,Chile,CB,20,61,76,750000,3000,2100000,Right,Medium/ High,Normal (185+),Spain,63,29,28,56,50,33,32,30,34,29,35,55,62,49,51,37,45,70,65,79,24,53,58,28,30,41,45,54,73,68,15,7,11,8,7
271414,K. Etta Eyong,Cádiz,Cameroon,CDM,19,62,77,900000,2000,2500000,Right,Medium/ High,Stocky (170-185),Spain,63,38,33,40,64,33,51,30,39,56,64,59,61,58,51,73,64,56,45,72,41,64,63,30,56,38,44,64,65,60,14,12,10,8,11
278923,Héctor Fort,FC Barcelona,Spain,RB,16,62,82,1000000,800,3100000,Right,Medium/ High,Lean (170-185),Spain,63,60,35,64,62,23,54,52,38,47,60,68,74,60,55,77,43,69,55,60,22,70,56,51,49,41,45,61,60,59,7,10,6,8,9
259070,Pau Víctor,FC Barcelona,Spain,ST,21,62,70,900000,4000,2100000,Right,Medium/ High,Normal (170-185),Spain,65,55,57,60,64,60,64,60,55,57,65,77,76,77,60,63,63,76,62,68,56,69,55,59,63,60,60,40,58,56,11,13,10,6,10
265729,Monjonell,Girona,Spain,CB,21,63,71,1000000,3000,2300000,Right,Medium/ High,Normal (185+),Spain,65,33,28,67,64,34,47,37,31,55,59,53,55,55,61,52,48,67,62,67,26,57,60,33,44,48,54,64,63,62,8,7,10,11,6
264160,Pablo Ibáñez,Osasuna,Spain,CM,24,67,71,1500000,8000,3300000,Right,Medium/ High,Normal (170-185),Spain,69,51,61,53,69,34,60,51,58,67,68,56,57,61,68,69,53,53,66,50,60,55,66,70,68,51,54,52,63,60,12,13,9,10,11
223283,F. Diédhiou,Granada,Senegal,ST,30,69,69,1400000,10000,3100000,Right,Medium/ High,Normal (185+),Spain,69,33,71,76,59,63,66,53,39,42,69,52,67,60,64,58,74,83,53,85,58,63,22,72,50,72,64,37,22,16,7,10,15,11,12
259068,I. Kébé,Girona,Mali,CM,22,69,77,3100000,10000,7100000,Right,Medium/ High,Normal (170-185),Spain,71,45,62,60,71,40,67,40,51,70,69,57,59,62,70,59,70,74,71,83,60,72,69,65,68,45,55,60,68,65,11,9,6,12,13
210868,José Mari,Cádiz,Spain,CDM,35,69,69,400000,9000,840000,Right,Medium/ High,Lean (170-185),Spain,69,58,49,57,70,66,59,71,56,68,68,57,49,60,69,65,74,64,58,68,65,75,70,57,68,53,60,64,72,66,8,14,12,6,14
258922,Marvin,Las Palmas,Spain,RM,23,69,78,3100000,44000,3600000,Right,Medium/ High,Normal (170-185),Spain,70,67,68,42,60,40,71,44,42,55,70,86,86,71,55,70,56,67,70,66,59,66,64,58,64,59,57,59,63,61,13,6,13,12,15
242369,Arnau Puigmal,Almería,Spain,CAM,22,70,80,3600000,12000,8300000,Right,Medium/ High,Normal (170-185),Spain,72,66,63,47,75,45,70,64,66,71,73,72,62,79,68,80,65,50,65,41,62,59,59,67,71,62,68,57,59,56,7,13,8,10,10
235662,A. Mumin,Rayo Vallecano,Ghana,CB,25,70,77,2900000,10000,6700000,Right,Medium/ High,Lean (185+),Spain,72,47,32,64,68,28,62,57,26,68,65,76,78,63,65,65,52,81,70,76,28,73,69,43,48,35,64,70,70,67,13,6,10,9,11
244948,C. Benavídez,Deportivo Alavés,Uruguay,CDM,25,70,73,1900000,11000,4300000,Right,Medium/ High,Normal (185+),Spain,73,60,38,68,69,36,62,45,43,61,66,70,65,62,69,59,64,74,68,70,39,80,72,40,65,53,70,69,73,72,14,9,14,12,13
276949,Dotor,Celta de Vigo,Spain,CM,22,72,81,5000000,14000,11500000,Right,Medium/ High,Lean (170-185),Spain,74,41,64,56,75,35,72,58,54,74,73,56,58,67,69,68,57,60,71,59,68,63,70,69,71,44,66,64,71,60,8,7,11,14,5
186521,B. Espinosa,Girona,Colombia,CB,33,73,73,1500000,19000,3200000,Right,Medium/ High,Normal (185+),Spain,73,51,40,76,71,44,40,50,42,63,65,38,35,41,66,32,56,78,51,86,42,79,73,36,49,52,67,72,73,71,11,15,12,9,12
234933,A. Sedlar,Deportivo Alavés,Serbia,CB,31,73,73,2100000,17000,4600000,Right,Medium/ High,Normal (170-185),Spain,73,33,50,69,68,25,34,24,22,56,62,52,41,69,75,66,49,73,74,80,26,76,74,25,47,68,63,75,74,72,14,9,12,12,5
241930,F. Gattoni,Sevilla,Argentina,CB,24,74,80,6000000,17000,13800000,Right,Medium/ High,Normal (170-185),Spain,76,50,55,72,70,54,61,49,45,63,68,68,73,62,70,69,70,79,80,73,65,75,72,53,54,51,63,76,75,77,14,5,11,8,11
236221,D. Brašanac,Osasuna,Serbia,CM,31,74,74,3500000,23000,7400000,Right,Medium/ High,Lean (170-185),Spain,74,65,68,64,76,52,69,60,59,75,78,59,43,56,77,64,80,69,66,70,69,80,72,72,74,70,75,74,73,73,6,14,9,9,9
183353,Víctor Díaz,Granada,Spain,CB,35,75,75,1500000,13000,3300000,Right,Medium/ High,Lean (170-185),Spain,75,77,56,75,72,35,62,65,51,55,71,68,68,55,73,52,67,80,80,74,54,74,74,62,65,42,64,74,77,76,10,12,5,9,8
229628,Fali,Cádiz,Spain,CB,29,75,75,4700000,26000,9900000,Right,Medium/ High,Normal (185+),Spain,75,63,40,77,70,33,54,58,67,68,67,42,50,43,66,67,72,80,80,90,70,90,65,42,74,47,63,75,78,74,8,6,6,15,6
205590,Luís Hernández,Cádiz,Spain,CB,34,75,75,1800000,25000,3800000,Right,Medium/ High,Normal (170-185),Spain,75,67,37,72,73,53,59,57,42,68,71,61,62,63,77,68,70,81,71,81,57,76,78,55,55,54,73,77,72,75,8,7,11,8,9
245598,I. Baba,Almería,Ghana,CM,27,75,76,6500000,24000,16300000,Right,Medium/ High,Lean (185+),Spain,76,46,70,64,77,42,72,46,48,75,73,62,61,51,77,60,59,74,79,77,69,75,78,74,75,52,57,64,78,72,10,9,10,14,6
215569,Unai García,Osasuna,Spain,CB,30,75,75,4600000,23000,9700000,Right,Medium/ High,Normal (185+),Spain,75,56,39,78,75,27,45,31,47,70,70,59,60,58,65,62,58,80,80,74,35,72,74,41,53,42,67,76,78,77,12,13,9,8,9
208620,Omar Mascarell,Mallorca,Spain,CM,30,75,75,5500000,24000,11600000,Right,Medium/ High,Lean (170-185),Spain,75,53,58,59,78,56,73,70,70,79,76,60,47,73,75,72,72,67,76,70,68,69,74,72,73,63,68,70,77,69,6,7,9,10,11
228716,Kevin,Celta de Vigo,Spain,RB,30,75,75,4800000,20000,10100000,Right,Medium/ High,Normal (170-185),Spain,75,77,55,73,75,41,65,58,45,61,75,66,67,44,72,75,54,74,68,63,50,69,71,61,57,46,57,68,78,79,11,15,9,15,14
172879,Sokratis,Real Betis,Greece,CB,35,75,75,1500000,14000,3200000,Right,Medium/ High,Stocky (185+),Spain,75,47,47,74,65,50,58,29,35,59,60,60,66,52,73,59,77,81,64,82,48,83,74,49,45,38,74,75,77,75,6,8,5,12,5
243558,Óscar Valentín,Rayo Vallecano,Spain,CDM,28,76,76,6500000,19000,13700000,Right,Medium/ High,Lean (170-185),Spain,76,51,28,59,77,35,59,38,41,70,69,64,65,64,65,69,72,70,82,72,64,82,78,65,65,40,67,73,81,77,11,8,13,10,8
189472,Aridane,Rayo Vallecano,Spain,CB,34,76,76,2400000,18000,5000000,Right,Medium/ High,Normal (185+),Spain,76,45,26,78,65,40,40,47,46,53,67,40,53,65,72,48,66,80,77,91,31,78,77,35,47,31,66,75,75,75,15,12,9,11,8
237442,Eric Curbelo,Las Palmas,Spain,CB,29,76,77,7000000,19000,15900000,Right,Medium/ High,Lean (170-185),Spain,77,58,37,69,74,26,61,44,26,74,68,82,86,76,74,84,36,85,85,80,40,76,75,49,71,38,70,77,77,76,14,7,10,12,7
241867,Aitor Ruibal,Real Betis,Spain,RB,27,76,76,7000000,21000,14700000,Right,Medium/ High,Normal (170-185),Spain,76,76,73,70,74,57,76,51,54,69,78,82,85,73,74,69,77,80,63,68,73,72,72,72,67,61,65,70,73,72,9,14,7,15,8
216194,Dani García,Athletic Club,Spain,CM,33,76,76,4600000,25000,9700000,Right,Medium/ High,Normal (170-185),Spain,80,55,58,63,78,53,66,61,57,77,76,50,50,62,82,78,69,72,89,81,68,87,82,74,74,58,68,78,80,78,6,14,14,6,11
219391,G. Escalante,Cádiz,Argentina,CM,30,77,77,10000000,30000,21000000,Right,Medium/ High,Normal (170-185),Spain,77,68,73,63,80,59,75,63,52,78,77,61,60,62,76,68,79,71,78,71,71,82,77,74,76,64,80,75,78,76,10,12,7,12,11
217940,D. Djené,Getafe,Togo,CB,31,77,77,7000000,26000,14700000,Right,Medium/ High,Normal (170-185),Spain,77,60,29,73,72,22,50,51,48,69,70,71,65,71,78,70,67,83,68,76,29,87,79,49,42,41,73,78,79,76,7,15,7,10,10
235781,Santi Comesaña,Villarreal,Spain,CDM,26,77,80,12500000,29000,27200000,Right,Medium/ High,Normal (170-185),Spain,78,49,69,66,78,49,75,48,55,77,76,59,52,61,75,55,69,72,76,75,72,70,73,63,69,50,76,77,80,78,8,11,11,6,9
255106,L. Badé,Sevilla,France,CB,23,77,84,19500000,21000,44900000,Right,Medium/ High,Normal (185+),Spain,79,31,45,76,74,24,58,35,23,63,75,51,58,52,70,40,59,81,66,84,44,73,76,33,57,33,73,77,79,77,7,6,14,7,7
197948,F. Lejeune,Rayo Vallecano,France,CB,32,77,77,7000000,20000,14700000,Right,Medium/ High,Normal (185+),Spain,77,51,50,76,77,42,62,57,75,70,70,44,52,52,77,52,75,76,42,79,66,81,80,46,46,43,77,79,76,73,11,15,15,12,7
240900,Unai Núñez,Celta de Vigo,Spain,CB,26,77,81,13000000,25000,23100000,Right,Medium/ High,Normal (185+),Spain,79,34,18,76,75,21,40,27,22,55,67,65,73,34,76,59,44,85,68,82,17,77,80,26,34,31,62,77,76,77,9,9,15,6,11
171579,Raúl García,Athletic Club,Spain,ST,36,77,77,3600000,22000,7600000,Right,Medium/ High,Normal (170-185),Spain,79,80,78,90,82,73,77,78,68,82,81,34,33,51,80,61,84,82,73,87,82,86,69,82,82,85,81,44,59,57,14,16,14,16,15
229752,D. Sow,Sevilla,Switzerland,CM,26,78,80,17500000,29000,38100000,Right,Medium/ High,Lean (170-185),Spain,80,70,69,62,79,66,74,68,62,80,81,76,82,75,78,73,71,71,87,75,70,77,79,74,75,58,80,75,77,74,6,12,9,7,8
247495,Moncayola,Osasuna,Spain,CM,25,78,83,20500000,29000,44600000,Right,Medium/ High,Lean (170-185),Spain,80,67,68,55,82,50,82,56,49,79,78,64,64,66,76,65,65,66,74,67,67,75,76,74,77,50,73,72,78,77,7,7,11,11,14
220673,R. Tapia,Celta de Vigo,Peru,CDM,27,78,79,14500000,24000,31500000,Right,Medium/ High,Normal (185+),Spain,80,65,62,73,77,64,66,65,54,74,71,69,67,66,73,77,78,85,85,86,60,79,77,68,69,68,70,76,84,80,16,14,7,15,8
201505,David López,Girona,Spain,CB,33,79,79,8500000,29000,17900000,Right,Medium/ High,Normal (170-185),Spain,79,55,53,82,81,55,65,50,45,79,77,48,43,40,78,54,75,80,58,80,62,80,79,60,73,50,70,81,81,79,9,12,7,11,15
235008,L. Robertone,Almería,Argentina,CM,26,79,81,21500000,32000,46800000,Right,Medium/ High,Normal (170-),Spain,81,71,77,72,80,60,80,82,75,78,81,87,81,90,75,79,81,89,86,62,78,84,77,75,78,69,68,60,79,77,7,15,11,14,14
189271,F. Coquelin,Villarreal,France,CM,32,79,79,14000000,37000,29400000,Right,Medium/ High,Normal (170-185),Spain,79,69,65,63,84,60,78,69,53,81,79,65,65,70,80,75,75,75,72,77,69,83,77,75,79,52,76,79,77,77,9,9,8,10,15
230021,J. Aidoo,Celta de Vigo,Ghana,CB,27,79,81,18500000,26000,40200000,Right,Medium/ High,Normal (170-185),Spain,81,34,18,79,73,21,35,24,28,50,58,69,79,68,73,68,50,89,81,91,23,88,82,25,23,31,63,74,80,78,11,6,9,13,6
237221,J. Foyth,Villarreal,Argentina,RB,25,80,84,27000000,34000,58700000,Right,Medium/ High,Lean (185+),Spain,82,73,43,78,79,43,69,61,47,69,78,70,72,68,78,71,56,84,72,77,42,79,80,53,65,47,67,81,82,80,8,15,7,14,9
235997,Fran Beltrán,Celta de Vigo,Spain,CDM,24,80,84,27500000,24000,59800000,Right,Medium/ High,Normal (170-),Spain,81,72,53,60,84,55,77,54,55,82,78,61,56,77,78,78,61,66,67,63,60,70,80,63,80,49,66,79,82,81,14,11,8,13,9
204639,S. Savi?,Atlético Madrid,Montenegro,CB,32,82,82,20000000,62000,41000000,Right,Medium/ High,Lean (185+),Spain,82,36,34,84,72,27,47,34,30,71,66,59,68,57,80,53,45,84,70,82,31,86,84,29,55,37,80,86,85,82,14,13,14,13,12
225659,G. Rodríguez,Real Betis,Argentina,CDM,28,83,84,35000000,37000,76100000,Right,Medium/ High,Lean (185+),Spain,83,59,43,74,82,47,72,55,62,75,76,55,47,47,78,45,80,77,76,80,69,84,86,68,73,53,71,86,88,85,12,11,14,16,6
216460,J. Giménez,Atlético Madrid,Uruguay,CB,28,83,85,36500000,71000,77600000,Right,Medium/ High,Normal (185+),Spain,85,47,37,82,71,34,55,37,44,68,66,70,71,56,78,57,73,88,71,85,48,87,84,25,46,40,75,87,85,85,9,11,7,10,15
244260,Dani Olmo,RB Leipzig,Spain,CAM,25,83,87,50500000,71000,89600000,Right,Medium/ High,Lean (170-185),Spain,86,78,74,43,86,76,87,75,75,79,86,77,61,86,84,86,79,60,76,54,77,51,57,82,85,66,82,50,50,44,15,15,13,12,11
241637,A. Tchouaméni,Real Madrid,France,CDM,23,84,89,58500000,160000,124300000,Right,Medium/ High,Lean (185+),Spain,86,68,65,74,85,50,78,76,53,84,81,74,72,72,83,70,78,84,83,81,75,80,84,74,82,55,83,81,82,79,9,8,12,12,7
240130,Éder Militão,Real Madrid,Brazil,CB,25,86,89,80000000,210000,170000000,Right,Medium/ High,Unique,Spain,88,69,48,87,78,34,70,60,40,76,72,82,88,70,85,62,62,92,85,79,42,84,86,64,59,60,74,86,87,85,11,8,15,12,15
253163,R. Araujo,FC Barcelona,Uruguay,CB,24,86,91,93000000,175000,197600000,Right,Medium/ High,Normal (185+),Spain,88,58,56,85,76,38,55,47,45,66,68,76,86,56,84,55,68,92,72,87,35,87,85,56,59,43,76,86,86,86,11,14,9,11,8
275622,Hormigo,Sevilla,Spain,LB,20,61,72,675000,3000,1600000,Left,Medium/ High,Normal (170-185),Spain,61,60,28,55,52,27,45,50,33,45,44,62,61,50,60,62,20,60,57,56,20,50,65,42,38,32,42,61,64,61,6,9,15,13,7
278661,Yarek,Valencia,Spain,CB,18,64,80,1400000,2000,3800000,Left,Medium/ High,Lean (185+),Spain,66,40,37,72,58,30,39,33,34,56,53,61,61,60,52,58,56,71,62,59,47,63,66,29,52,53,47,68,67,64,9,8,10,6,11
234167,S. Van der Heyden,Mallorca,Belgium,CB,25,72,76,2900000,16000,6300000,Left,Medium/ High,Lean (185+),Spain,74,57,27,71,67,23,44,35,32,62,59,54,61,59,69,59,47,74,75,72,38,79,74,32,49,36,62,72,75,73,9,12,12,14,13
239894,R. Kouamé,Cádiz,Mali,CM,26,74,76,5000000,25000,10900000,Left,Medium/ High,Lean (170-185),Spain,76,62,49,65,76,38,74,54,43,73,75,69,67,74,75,72,67,77,89,77,63,75,72,68,72,56,73,71,71,69,8,6,6,11,11
243478,E. Loiodice,Las Palmas,France,CM,22,75,85,12500000,17000,30000000,Left,Medium/ High,Lean (170-185),Spain,77,43,58,58,79,39,77,67,69,76,79,64,67,72,68,82,73,63,81,58,78,74,67,63,79,58,69,71,72,71,14,9,5,6,15
146947,Vesga,Athletic Club,Spain,CM,30,78,78,13500000,29000,28400000,Left,Medium/ High,Normal (185+),Spain,79,63,83,70,80,55,68,60,53,80,74,37,55,47,82,38,78,71,83,87,72,66,80,72,80,78,68,77,80,72,12,11,16,6,13
216447,Álvaro García,Rayo Vallecano,Spain,LM,30,79,79,17000000,25000,35700000,Left,Medium/ High,Lean (170-),Spain,79,79,75,49,73,49,78,67,50,72,76,92,90,89,79,93,68,58,72,32,63,34,64,78,77,55,73,55,45,32,11,8,10,10,14
236045,Reinildo,Atlético Madrid,Mozambique,LB,29,81,81,22500000,60000,46100000,Left,Medium/ High,Lean (170-185),Spain,81,74,57,77,76,53,74,68,36,60,77,82,85,77,79,71,60,88,83,75,47,80,79,70,64,44,73,79,82,80,6,8,13,15,7
229668,Mario Hermoso,Atlético Madrid,Spain,CB,28,82,83,29000000,65000,61600000,Left,Medium/ High,Normal (170-185),Spain,83,71,42,83,81,41,67,68,55,80,76,71,78,70,80,61,66,88,73,80,47,84,81,63,66,45,77,81,83,82,13,8,10,5,8
197445,D. Alaba,Real Madrid,Austria,CB,31,85,85,37000000,200000,75900000,Left,Medium/ High,Normal (170-185),Spain,85,83,62,77,89,67,77,76,85,80,84,79,79,76,88,78,82,86,73,78,78,77,87,73,78,79,84,89,84,83,5,7,14,15,9
256058,Pablo Pérez,Atlético Madrid,Spain,LB,21,63,74,1000000,6000,2300000,Left,High/ Medium,Normal (170-185),Spain,64,68,35,55,56,21,58,49,42,48,58,69,66,65,60,73,38,63,65,57,29,54,59,59,50,43,47,55,62,63,8,11,8,11,9
204280,Cristian Herrera,Las Palmas,Spain,RM,32,68,68,950000,8000,2100000,Left,High/ Medium,Normal (170-185),Spain,68,65,65,64,62,65,66,70,73,64,62,69,73,64,65,39,70,82,84,88,66,60,39,71,66,74,68,67,33,26,15,11,12,13,10
277068,Lucas Pires,Cádiz,Brazil,LB,22,71,79,4000000,14000,9200000,Left,High/ Medium,Normal (170-185),Spain,71,70,41,61,70,35,59,62,48,58,67,75,75,64,70,64,40,72,74,62,38,58,68,50,48,44,55,66,69,68,6,11,12,9,15
258923,Arribas,Almería,Spain,CAM,21,71,81,4200000,12000,9700000,Left,High/ Medium,Normal (170-185),Spain,73,56,79,43,72,42,76,54,52,69,78,65,60,66,64,72,66,50,50,51,74,47,21,65,63,80,68,33,32,35,9,7,5,11,14
256476,M. Cho,Real Sociedad,France,ST,19,72,83,5000000,14000,11500000,Left,High/ Medium,Normal (170-185),Spain,75,61,72,65,74,52,81,43,50,50,76,82,79,70,65,68,70,77,59,62,65,33,21,74,68,64,63,23,22,20,9,6,6,7,7
263815,Abner,Real Betis,Brazil,LB,23,72,81,5000000,13000,11500000,Left,High/ Medium,Normal (170-185),Spain,73,76,48,54,75,53,71,75,37,74,72,80,80,79,62,67,52,67,69,55,51,69,65,72,67,42,56,65,71,72,11,13,10,14,9
232008,Toni Lato,Mallorca,Spain,LB,25,74,79,6000000,19000,13100000,Left,High/ Medium,Normal (170-185),Spain,74,79,55,58,73,59,70,75,38,75,72,79,76,74,70,80,64,69,70,56,53,67,67,68,65,39,64,68,71,73,7,10,13,9,9
226103,Akieme,Almería,Spain,LB,25,75,80,7500000,21000,16300000,Left,High/ Medium,Normal (170-185),Spain,75,71,40,71,72,21,68,55,36,48,75,78,79,72,68,81,65,81,75,69,54,71,71,58,45,40,58,69,73,73,8,11,14,15,13
224415,Luis Rioja,Deportivo Alavés,Spain,LM,29,75,75,5500000,23000,12100000,Left,High/ Medium,Normal (170-185),Spain,75,74,75,32,71,52,79,72,68,69,76,80,75,85,68,80,78,49,72,44,77,41,36,73,63,69,62,42,36,35,6,9,10,12,14
243032,Hugo Duro,Valencia,Spain,ST,23,75,80,8500000,29000,18500000,Left,High/ Medium,Normal (170-185),Spain,77,66,75,77,71,74,72,52,51,66,74,72,74,69,73,69,76,84,75,73,72,60,50,77,68,69,68,44,40,40,8,14,6,14,15
246928,Iván Martín,Girona,Spain,CM,24,76,81,11500000,22000,25000000,Left,High/ Medium,Normal (170-185),Spain,79,75,75,47,80,63,80,75,65,76,79,76,74,76,73,72,65,61,65,53,71,55,73,75,76,70,72,63,73,63,13,6,11,6,6
205566,Alberto Moreno,Villarreal,Spain,LB,30,76,76,6500000,27000,13700000,Left,High/ Medium,Normal (170-185),Spain,76,78,65,61,77,50,75,73,55,69,75,77,80,80,75,83,80,71,74,59,75,81,72,77,69,54,68,67,76,76,10,14,9,10,11
211022,Rubén García,Osasuna,Spain,LM,29,78,78,14000000,31000,29400000,Left,High/ Medium,Normal (170-185),Spain,78,80,77,54,80,59,78,77,79,79,79,83,71,81,73,86,76,61,63,44,78,58,38,74,78,69,67,45,47,41,9,14,13,14,10
183512,Yuri Berchiche,Athletic Club,Spain,LB,33,79,79,9000000,29000,18900000,Left,High/ Medium,Normal (170-185),Spain,79,77,61,73,78,65,72,80,55,72,76,81,78,75,77,79,82,89,83,82,76,85,78,62,71,59,78,75,77,75,12,13,9,8,11
231591,Javi Galán,Atlético Madrid,Spain,LB,28,82,82,27500000,65000,56400000,Left,High/ Medium,Normal (170-185),Spain,82,84,50,74,82,51,83,72,70,79,84,81,79,75,76,76,72,80,77,64,56,82,74,66,60,48,68,77,82,83,14,14,10,6,8
208093,Gerard Moreno,Villarreal,Spain,ST,31,83,83,30500000,54000,64100000,Left,High/ Medium,Normal (170-185),Spain,83,77,88,82,79,81,83,77,62,75,82,77,77,77,82,72,82,87,77,73,81,61,42,84,78,85,80,44,41,41,15,12,7,12,10
274977,Marciano,Almería,Guinea Bissau,ST,19,61,79,850000,3000,2300000,Right,High/ Medium,Normal (170-185),Spain,63,39,62,57,59,49,58,45,47,51,57,78,79,66,58,64,59,75,66,70,59,45,15,60,45,64,48,12,16,17,7,6,13,10,10
266132,René Pérez,Almería,Spain,CDM,22,62,72,850000,4000,2000000,Right,High/ Medium,Normal (170-185),Spain,64,41,59,63,63,38,58,51,46,63,61,63,65,55,56,54,65,72,62,71,64,60,59,60,62,42,63,58,62,58,14,13,7,13,15
260340,Svensson,Osasuna,Spain,ST,21,66,74,1900000,3000,4300000,Right,High/ Medium,Normal (170-185),Spain,68,55,63,60,60,60,66,63,60,49,65,80,76,76,61,67,74,75,76,63,66,60,40,65,57,60,60,43,36,30,6,11,9,11,11
265194,Iker Bravo,Real Madrid,Spain,ST,18,67,83,2600000,7000,6400000,Right,High/ Medium,Normal (170-185),Spain,69,42,72,70,64,55,70,48,54,43,68,67,68,66,61,63,69,70,54,60,66,45,18,61,55,60,47,20,17,17,6,6,7,6,15
275333,Alberto Marí,Valencia,Spain,ST,21,68,79,2700000,10000,6200000,Right,High/ Medium,Normal (170-185),Spain,70,43,73,71,65,58,64,48,48,49,68,62,66,57,61,59,68,74,61,66,65,36,21,71,51,70,58,24,22,23,12,15,8,6,12
231530,José Arnáiz,Osasuna,Spain,LM,28,70,70,1600000,15000,3400000,Right,High/ Medium,Normal (170-185),Spain,71,61,70,67,62,62,73,65,66,60,71,85,76,83,65,77,81,80,79,68,73,52,29,66,60,64,65,56,27,28,13,15,9,14,13
250881,Sergio Ruiz,Granada,Spain,CDM,28,71,72,1800000,12000,4100000,Right,High/ Medium,Normal (170-185),Spain,71,59,65,46,72,30,66,38,43,67,71,63,61,60,66,82,65,60,85,66,67,69,67,62,67,42,71,69,71,69,10,13,13,10,9
248165,A. Ra?iu,Rayo Vallecano,Romania,RB,25,71,76,2600000,11000,5700000,Right,High/ Medium,Normal (170-185),Spain,71,71,54,73,68,59,66,69,45,61,68,85,86,70,65,58,61,83,68,63,59,67,64,68,58,36,54,65,68,66,9,11,12,11,12
