Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
228251,L. Pellegrini,Roma,Italy,CAM,27,83,84,42000000,88000,74600000,Right,High/ High,Lean (185+),Italy,85,74,75,74,88,74,80,74,79,83,87,79,79,80,85,82,79,83,90,74,76,74,72,80,87,80,84,73,76,73,12,7,10,13,11
224232,N. Barella,Inter,Italy,CM,26,86,88,83500000,135000,148200000,Right,High/ High,Normal (170-),Italy,87,79,78,53,86,80,81,79,67,83,87,79,78,90,89,90,77,73,94,73,79,84,83,83,83,73,86,80,79,81,11,5,13,14,11
257299,I. Kaczmarski,Empoli,Poland,CDM,19,56,74,350000,900,849000,Right,Medium/ High,Lean (170-185),Italy,58,46,37,53,60,36,60,51,40,53,56,64,57,72,55,65,49,58,67,56,44,66,54,55,56,47,49,47,49,46,11,10,11,14,14
278775,F. D'Alessio,Roma,Italy,CM,19,58,68,450000,5000,855000,Right,Medium/ High,Normal (170-185),Italy,61,54,43,57,66,43,49,51,49,65,57,61,65,64,60,72,44,54,59,48,43,61,63,48,60,52,44,49,53,56,15,9,14,8,14
272450,G. Faticanti,Lecce,Italy,CDM,18,62,80,950000,800,2300000,Right,Medium/ High,Lean (185+),Italy,63,45,40,62,68,40,58,42,47,63,61,57,53,53,59,57,57,64,66,60,39,66,58,45,45,49,55,52,62,67,6,6,6,8,10
270507,L. Belardinelli,Empoli,Italy,CDM,22,67,76,2200000,3000,4400000,Right,Medium/ High,Lean (185+),Italy,68,54,48,66,72,40,59,48,43,67,65,64,71,63,65,50,58,73,72,71,53,63,62,55,61,53,52,59,68,67,7,14,10,12,8
252577,João Ferreira,Udinese,Portugal,RWB,22,68,76,2600000,11000,4400000,Right,Medium/ High,Normal (185+),Italy,68,64,31,52,63,46,60,53,32,46,63,77,78,56,68,60,65,70,70,67,35,65,67,53,47,44,63,62,64,63,5,11,13,15,13
245566,A. Vogliacco,Genoa,Italy,CB,24,70,77,3000000,11000,6000000,Right,Medium/ High,Normal (185+),Italy,72,56,23,68,59,31,53,51,33,49,58,65,74,52,68,54,60,74,61,72,38,70,68,40,44,42,53,69,74,74,8,8,11,12,8
206159,S. Sabelli,Genoa,Italy,RB,30,70,70,1400000,12000,2500000,Right,Medium/ High,Lean (170-185),Italy,70,63,35,58,62,37,56,58,50,57,59,72,76,70,70,78,35,69,87,62,47,64,65,54,54,48,69,63,69,71,10,9,10,7,11
220061,N. Gyömbér,Salernitana,Slovakia,CB,30,70,70,1300000,15000,2300000,Right,Medium/ High,Lean (185+),Italy,70,34,24,77,57,29,46,20,20,53,55,51,61,35,63,59,56,78,65,73,26,69,71,20,32,23,65,70,74,72,9,8,9,14,11
271577,I. Sulemana,Cagliari,Ghana,CDM,20,70,81,3300000,9000,6600000,Right,Medium/ High,Normal (170-185),Italy,71,58,53,61,69,59,65,56,49,68,67,77,74,74,70,82,78,78,76,73,61,74,72,56,61,53,62,64,70,71,7,9,15,10,11
243787,Y. Ramadani,Lecce,Albania,CDM,27,70,72,1700000,9000,3200000,Right,Medium/ High,Normal (185+),Italy,71,49,51,58,70,39,65,40,45,64,65,62,58,57,65,69,71,70,85,73,70,72,70,58,59,37,64,68,70,65,8,15,12,15,11
223524,E. Goldaniga,Cagliari,Italy,CB,29,71,71,1600000,15000,2900000,Right,Medium/ High,Lean (185+),Italy,71,44,25,71,61,26,50,38,33,58,58,54,61,60,69,49,50,78,60,80,40,71,72,25,32,38,66,73,72,70,9,12,7,15,15
235290,K. Bonifazi,Bologna,Italy,CB,27,71,73,2000000,18000,3800000,Right,Medium/ High,Normal (185+),Italy,73,34,30,71,64,36,49,41,34,61,62,50,45,48,68,64,49,73,39,73,30,73,73,35,48,44,69,67,76,72,8,8,7,14,6
268474,L. Lucca,Udinese,Italy,ST,22,72,80,5500000,5000,4100000,Right,Medium/ High,Lean (185+),Italy,74,57,69,72,64,62,68,56,66,55,71,55,72,33,68,30,85,82,66,90,67,73,25,73,54,68,67,29,31,18,11,12,10,5,12
246656,E. Holm,Atalanta,Sweden,RWB,23,72,80,5000000,3000,8700000,Right,Medium/ High,Normal (185+),Italy,72,70,57,61,66,52,67,57,40,54,70,82,88,57,70,59,69,87,88,87,60,75,59,67,56,58,58,61,67,68,7,12,11,5,9
270597,A. Makoumbou,Cagliari,Congo,CDM,24,73,78,4200000,16000,7900000,Right,Medium/ High,Lean (185+),Italy,74,56,53,60,73,45,77,64,48,67,76,76,74,81,70,74,70,79,85,76,52,72,72,52,65,52,75,66,70,68,8,15,7,6,14
245863,V. Gendrey,Lecce,France,RB,23,73,82,6500000,11000,13000000,Right,Medium/ High,Normal (170-185),Italy,73,66,34,51,62,26,62,53,34,53,68,84,79,72,69,72,36,75,81,72,28,75,70,48,45,45,63,67,70,74,12,10,6,10,14
236898,M. Aebischer,Bologna,Switzerland,CM,26,73,76,4000000,25000,7500000,Right,Medium/ High,Lean (170-185),Italy,75,68,66,62,77,48,73,67,65,75,74,73,67,75,71,72,68,76,83,72,69,65,69,68,74,51,70,65,64,61,10,9,15,9,15
203884,K. Djidji,Torino,Côte d'Ivoire,CB,30,73,73,2500000,29000,4300000,Right,Medium/ High,Normal (170-185),Italy,73,46,26,73,66,26,57,28,32,64,61,59,67,61,72,63,48,74,62,70,28,77,68,35,42,41,71,76,76,76,15,7,7,8,9
213242,A. Tameze,Torino,France,CM,29,74,74,4100000,36000,7000000,Right,Medium/ High,Normal (170-185),Italy,76,54,63,73,78,50,78,60,52,75,76,77,79,78,75,76,69,84,85,72,65,77,74,69,66,60,80,67,80,77,13,16,14,15,14
262171,E. Bove,Roma,Italy,CM,21,74,85,9500000,34000,18100000,Right,Medium/ High,Normal (170-185),Italy,77,60,68,64,75,43,72,51,55,72,78,64,65,64,79,80,75,69,77,65,68,84,74,75,65,52,77,75,78,73,8,7,7,12,7
220491,E. Gyasi,Empoli,Ghana,RM,29,75,75,5500000,12000,9900000,Right,Medium/ High,Lean (170-185),Italy,75,71,64,52,71,50,75,62,39,54,76,84,81,75,76,76,66,76,84,73,58,57,38,77,69,61,67,44,46,43,8,13,14,12,6
268573,F. Baschirotto,Lecce,Italy,CB,26,75,77,6000000,15000,11300000,Right,Medium/ High,Stocky (170-185),Italy,77,60,52,69,63,44,49,56,48,57,54,71,77,70,70,52,53,85,76,92,56,88,73,57,63,49,69,80,73,71,14,11,10,6,12
238370,M. Pongra?i?,Lecce,Croatia,CB,25,75,79,7000000,15000,13100000,Right,Medium/ High,Normal (185+),Italy,77,27,21,76,67,25,59,34,25,63,64,62,70,63,70,53,40,85,57,85,22,78,72,28,54,30,69,72,76,74,6,6,14,8,5
222844,Walace,Udinese,Brazil,CDM,28,75,76,5500000,16000,10300000,Right,Medium/ High,Normal (185+),Italy,75,50,58,63,79,66,69,60,52,74,75,64,68,60,70,66,78,73,79,74,75,80,74,59,70,58,72,71,74,69,10,13,7,14,11
278013,S. Sazonov,Torino,Georgia,CB,21,75,83,12000000,25000,22800000,Right,Medium/ High,Normal (185+),Italy,77,61,31,75,72,42,58,38,31,60,65,62,73,60,70,58,70,80,70,78,30,80,75,33,42,55,60,75,75,72,11,8,7,12,7
244206,N. Pérez,Udinese,Argentina,CB,23,76,82,11000000,14000,22000000,Right,Medium/ High,Normal (170-185),Italy,78,21,21,74,69,22,39,21,32,60,61,60,55,48,75,55,42,77,69,75,16,80,78,26,36,40,70,79,80,77,9,8,8,9,6
206098,Patric,Lazio,Spain,CB,30,76,76,6000000,38000,10200000,Right,Medium/ High,Normal (170-185),Italy,76,69,49,75,77,25,68,46,48,72,74,69,68,69,77,68,63,80,68,72,57,79,77,55,66,51,72,75,79,77,8,14,12,9,14
266872,F. Gatti,Juventus,Italy,CB,25,76,80,9500000,68000,16900000,Right,Medium/ High,Normal (185+),Italy,78,34,30,79,63,32,55,34,36,61,65,63,69,51,71,51,54,84,67,79,29,76,77,27,40,43,74,78,79,76,6,11,11,11,6
212602,Diego Llorente,Roma,Spain,CB,29,77,77,9000000,43000,17900000,Right,Medium/ High,Lean (185+),Italy,77,55,39,76,75,31,65,30,35,72,75,66,66,61,78,62,45,83,68,78,37,86,77,43,60,53,70,77,74,76,8,12,11,9,7
211361,D. Cataldi,Lazio,Italy,CDM,28,77,77,9500000,43000,16200000,Right,Medium/ High,Normal (170-185),Italy,77,69,66,66,81,65,77,79,80,76,79,75,69,75,80,78,82,75,77,69,79,75,76,67,77,52,79,75,73,71,7,10,11,12,9
255654,P. Kalulu,Milan,France,CB,23,78,85,26000000,47000,49400000,Right,Medium/ High,Normal (170-185),Italy,80,70,43,76,78,44,64,65,44,65,74,77,83,69,78,69,66,86,72,74,51,77,78,60,59,49,77,80,80,79,12,5,13,9,11
238095,N. Milenkovi?,Fiorentina,Serbia,CB,25,79,82,20500000,50000,36400000,Right,Medium/ High,Normal (185+),Italy,81,66,38,83,69,35,60,43,29,66,70,67,62,50,76,34,60,88,79,84,54,84,78,25,55,34,78,78,81,78,8,7,13,7,14
189125,G. Bonaventura,Fiorentina,Italy,CAM,33,79,79,11000000,58000,18700000,Right,Medium/ High,Normal (170-185),Italy,79,79,75,70,82,78,79,78,78,79,83,68,69,75,79,80,84,71,76,61,81,68,69,80,80,68,82,70,71,68,10,14,7,15,14
239770,N. Casale,Lazio,Italy,CB,25,79,82,20500000,46000,36400000,Right,Medium/ High,Normal (185+),Italy,81,69,47,77,70,47,70,60,44,63,69,74,80,60,79,60,72,89,67,84,48,80,80,54,63,52,77,82,80,78,14,8,13,13,9
237712,V. Castellanos,Lazio,Argentina,ST,24,79,83,25500000,51000,45300000,Right,Medium/ High,Normal (170-185),Italy,82,58,82,82,78,75,76,65,61,61,77,76,76,72,79,66,79,87,87,71,73,84,29,83,74,73,75,43,37,39,15,6,10,12,8
236496,M. Guendouzi,Lazio,France,CM,24,79,83,25000000,38000,26400000,Right,Medium/ High,Lean (185+),Italy,81,67,66,69,83,58,76,75,67,79,80,73,74,84,79,71,75,78,88,75,69,86,77,74,81,70,82,72,76,72,6,13,6,13,11
208461,M. de Roon,Atalanta,Netherlands,CDM,32,80,80,14000000,51000,23800000,Right,Medium/ High,Normal (185+),Italy,81,68,63,75,76,63,71,61,54,74,75,64,73,61,78,73,77,81,86,81,77,84,83,70,70,80,83,82,84,79,14,15,7,12,12
187598,Rafael Tolói,Atalanta,Italy,CB,32,80,80,13500000,51000,23000000,Right,Medium/ High,Normal (185+),Italy,80,44,40,83,69,30,58,41,70,68,70,64,70,61,80,66,75,87,82,82,62,82,81,40,50,64,86,81,83,80,11,12,16,16,8
208268,B. Cristante,Roma,Italy,CDM,28,81,82,25000000,71000,44400000,Right,Medium/ High,Normal (185+),Italy,81,70,68,76,82,70,76,68,62,86,80,56,51,62,79,54,83,81,89,82,77,75,74,76,79,58,82,83,79,72,3,5,3,3,5
199304,Danilo,Juventus,Brazil,CB,31,81,81,17500000,100000,29800000,Right,Medium/ High,Lean (170-185),Italy,81,76,59,79,78,69,73,73,73,76,79,68,77,63,80,65,82,84,74,79,69,79,84,69,64,67,82,84,83,81,14,5,15,14,5
222077,M. Locatelli,Juventus,Italy,CDM,25,82,86,38500000,105000,68300000,Right,Medium/ High,Lean (185+),Italy,83,73,62,68,85,70,79,73,64,83,83,65,68,65,80,59,79,76,89,77,82,77,78,68,82,60,82,80,83,75,11,12,11,10,15
198176,S. de Vrij,Inter,Netherlands,CB,31,82,82,21000000,86000,35700000,Right,Medium/ High,Unique,Italy,82,49,25,81,74,27,66,45,36,71,72,66,62,61,82,59,65,84,71,78,60,77,87,31,70,41,85,84,85,82,8,10,7,14,13
229582,G. Mancini,Roma,Italy,CB,27,83,85,38500000,80000,68300000,Right,Medium/ High,Normal (185+),Italy,85,34,48,83,67,40,55,38,34,68,76,59,73,34,83,57,51,84,87,83,34,94,84,32,51,47,80,84,84,79,13,12,8,6,8
189881,C. Smalling,Roma,England,CB,33,84,84,20000000,88000,34000000,Right,Medium/ High,Lean (185+),Italy,84,52,54,86,65,49,59,49,22,64,65,52,71,54,87,43,42,83,75,85,35,84,84,51,56,52,88,88,89,85,10,15,16,15,15
232756,F. Tomori,Milan,England,CB,25,84,88,52500000,84000,93200000,Right,Medium/ High,Lean (185+),Italy,86,53,33,83,73,32,61,38,40,63,66,80,90,74,84,71,56,92,74,84,45,83,85,37,48,27,81,86,90,82,10,13,10,11,7
239580,Bremer,Juventus,Brazil,CB,26,84,87,49000000,135000,87000000,Right,Medium/ High,Stocky (185+),Italy,85,46,49,85,69,38,62,42,24,69,65,77,83,65,79,67,68,92,76,85,39,82,84,58,45,43,78,84,87,83,13,15,13,5,6
264408,A. Guessand,Udinese,France,CB,18,59,77,550000,700,1300000,Left,Medium/ High,Normal (185+),Italy,61,33,24,57,56,18,40,34,26,35,53,65,61,45,55,57,43,66,53,66,20,55,59,27,28,31,39,59,62,55,13,8,5,14,15
236308,R. Marchizza,Frosinone,Italy,LB,25,69,73,1800000,6000,3400000,Left,Medium/ High,Normal (185+),Italy,70,70,27,65,66,26,64,53,22,60,66,55,65,59,69,62,44,70,61,72,31,58,70,56,51,34,66,69,70,68,15,11,10,12,7
268679,B. Amione,Hellas Verona,Argentina,CB,21,70,79,3300000,10000,6600000,Left,Medium/ High,Normal (185+),Italy,72,53,31,73,60,25,44,61,36,55,59,61,66,34,63,46,56,84,69,86,27,74,62,33,35,42,57,65,72,71,10,5,11,12,7
257368,L. Pirola,Salernitana,Italy,CB,21,71,83,4300000,13000,8600000,Left,Medium/ High,Normal (185+),Italy,73,42,39,73,67,34,52,41,32,56,62,66,71,61,68,63,57,79,55,74,37,67,67,33,40,47,60,70,76,74,9,13,9,12,12
236535,A. Touba,Lecce,Algeria,CB,25,71,75,2300000,14000,4100000,Left,Medium/ High,Normal (170-185),Italy,73,61,48,65,66,54,62,56,47,67,66,68,79,63,64,63,56,80,76,85,59,80,64,49,58,55,59,70,71,74,7,7,14,9,12
236838,Y. Maleh,Empoli,Morocco,CM,24,72,76,3300000,11000,5100000,Left,Medium/ High,Lean (170-185),Italy,74,70,65,51,77,70,71,76,63,73,74,69,64,75,69,75,68,63,78,62,58,68,68,72,73,64,73,68,69,66,6,15,6,5,6
225410,A. Masina,Udinese,Morocco,CB,29,73,73,2500000,14000,4500000,Left,Medium/ High,Normal (185+),Italy,73,73,30,73,69,37,68,64,35,70,72,63,72,63,68,40,63,78,58,72,46,72,71,58,60,31,72,71,75,76,14,14,13,7,6
208535,A. Duncan,Fiorentina,Ghana,CM,30,74,74,4000000,40000,6800000,Left,Medium/ High,Normal (170-185),Italy,77,68,50,70,80,58,73,64,59,74,76,72,72,71,75,71,84,81,80,79,80,86,73,68,67,44,78,74,81,74,9,8,8,6,8
231207,J. Lucumí,Bologna,Colombia,CB,25,74,81,7500000,24000,15000000,Left,Medium/ High,Normal (185+),Italy,76,61,23,73,72,23,58,39,31,71,68,67,69,63,70,60,38,84,71,84,28,73,74,33,36,36,71,70,76,75,6,11,10,8,7
277537,Natan,Napoli,Brazil,CB,22,74,83,9000000,31000,17100000,Left,Medium/ High,Normal (185+),Italy,76,39,27,70,63,33,37,35,37,52,62,64,63,59,72,54,51,76,74,76,26,72,78,29,32,47,60,80,78,74,14,13,8,8,6
225439,R. Mandragora,Fiorentina,Italy,CM,26,76,79,9500000,46000,16900000,Left,Medium/ High,Lean (170-185),Italy,78,70,65,65,80,60,76,66,64,76,77,56,55,67,74,73,70,71,82,75,71,67,75,64,76,55,70,77,75,72,13,14,9,14,16
207993,S. Kolašinac,Atalanta,Bosnia and Herzegovina,CB,30,78,78,11500000,44000,19600000,Left,Medium/ High,Stocky (170-185),Italy,78,73,60,73,72,55,67,61,42,63,72,65,73,59,79,54,75,84,73,88,58,87,77,69,65,54,70,76,77,75,15,9,16,7,9
199845,F. Acerbi,Inter,Italy,CB,35,83,83,9500000,67000,16200000,Left,Medium/ High,Normal (185+),Italy,83,34,37,84,75,39,65,58,56,79,71,61,59,32,85,33,75,86,68,85,60,80,85,20,65,61,86,87,87,83,11,9,9,13,11
237383,A. Bastoni,Inter,Italy,CB,24,85,90,73500000,95000,130500000,Left,Medium/ High,Unique,Italy,86,70,26,83,78,35,73,53,36,82,76,68,77,58,86,57,49,86,81,83,37,83,87,39,69,47,84,87,87,83,11,5,9,11,12
277432,P. Dorgu,Lecce,Denmark,LB,18,65,83,1700000,1000,4100000,Left,High/ Medium,Normal (170-185),Italy,65,63,52,53,56,39,70,54,52,47,64,77,83,71,61,78,51,55,66,41,49,64,57,60,48,42,45,53,60,64,11,8,6,11,7
273934,D. González,Lazio,Paraguay,LW,20,68,77,2600000,14000,4900000,Left,High/ Medium,Normal (170-185),Italy,70,64,68,57,72,65,72,68,44,61,72,76,65,83,58,78,74,63,46,49,64,54,52,63,62,69,61,44,55,56,6,14,11,7,8
259011,Zito Luvumbo,Cagliari,Angola,CF,21,70,82,3900000,11000,7800000,Left,High/ Medium,Normal (170-185),Italy,73,67,68,52,66,57,77,69,45,54,72,91,84,92,73,90,71,71,69,58,58,65,47,68,54,62,63,44,46,45,6,9,10,12,6
173160,N. Viola,Cagliari,Italy,CM,33,71,71,1200000,16000,2200000,Left,High/ Medium,Normal (170-185),Italy,71,76,65,61,76,69,74,82,78,74,76,65,50,69,60,74,74,69,55,66,74,71,64,66,75,84,71,56,58,56,14,6,9,11,11
242429,L. Cacace,Empoli,New Zealand,LB,22,71,79,4000000,6000,8000000,Left,High/ Medium,Normal (170-185),Italy,72,64,61,58,68,51,69,65,62,63,70,75,75,65,66,76,67,77,84,77,62,69,70,71,65,61,72,66,68,65,12,11,10,9,12
223137,F. Bonazzoli,Hellas Verona,Italy,CF,26,71,74,2500000,21000,2200000,Left,High/ Medium,Normal (170-185),Italy,74,61,72,70,67,75,75,68,53,63,74,72,68,70,70,54,73,76,53,69,68,43,26,74,55,70,66,21,22,29,8,13,10,8,7
263929,M. Cancellieri,Empoli,Italy,RM,20,72,82,5000000,22000,5100000,Left,High/ Medium,Normal (170-185),Italy,74,69,64,55,71,70,79,76,70,65,77,78,84,83,66,80,74,72,58,66,77,59,33,65,65,67,64,31,42,41,11,15,11,6,9
256115,L. Samardži?,Udinese,Serbia,CM,21,73,80,6000000,11000,12000000,Left,High/ Medium,Normal (170-185),Italy,76,60,68,40,76,61,78,62,66,74,78,74,66,78,72,73,77,61,69,66,75,52,58,66,76,50,70,56,62,58,11,14,14,11,15
211302,G. Lapadula,Cagliari,Peru,ST,33,75,75,3600000,25000,6500000,Left,High/ Medium,Normal (170-185),Italy,75,52,77,74,68,76,72,58,65,52,73,73,76,80,77,82,75,79,72,68,62,84,29,80,63,73,72,35,39,38,9,15,15,11,12
258976,F. Parisi,Fiorentina,Italy,LB,22,77,86,22500000,39000,42800000,Left,High/ Medium,Normal (170-185),Italy,78,77,60,50,74,65,79,72,70,71,76,80,80,77,75,78,78,73,80,73,74,73,73,69,56,55,72,75,75,74,11,10,11,13,9
234612,J. Ikoné,Fiorentina,France,RW,25,77,80,14000000,51000,24900000,Left,High/ Medium,Normal (170-185),Italy,80,73,64,39,73,59,85,78,72,64,79,90,89,92,73,82,73,62,72,54,68,65,34,72,76,70,76,32,36,36,9,8,13,8,14
226268,F. Dimarco,Inter,Italy,LWB,25,82,85,37000000,82000,65700000,Left,High/ Medium,Normal (170-185),Italy,82,85,69,49,80,77,78,82,79,78,84,81,77,74,81,84,69,69,84,65,76,68,80,81,77,66,69,77,76,76,9,8,12,7,7
257353,W. Bondo,Monza,France,CM,19,63,79,1200000,5000,2800000,Right,High/ Medium,Normal (170-185),Italy,67,50,53,51,64,38,71,58,39,60,73,78,77,79,62,75,67,68,66,62,51,67,61,59,57,59,69,54,65,52,14,7,7,7,14
228751,M. Listkowski,Lecce,Poland,CF,25,64,69,875000,4000,1600000,Right,High/ Medium,Normal (170-185),Italy,67,52,58,49,64,52,69,52,32,63,65,79,76,80,63,85,65,64,75,58,57,63,52,59,65,63,61,43,51,44,13,12,15,16,11
251790,H. Rafia,Lecce,Tunisia,CM,24,66,73,1700000,5000,3400000,Right,High/ Medium,Normal (170-185),Italy,70,61,58,38,70,55,73,74,72,64,71,68,63,72,67,85,74,55,70,62,72,70,54,64,68,59,63,26,33,19,13,12,5,9,11
228698,V. Kovalenko,Empoli,Ukraine,CM,27,70,71,1800000,23000,3200000,Right,High/ Medium,Normal (170-185),Italy,72,71,66,59,72,76,70,75,67,67,74,73,68,74,67,76,70,74,80,72,73,60,59,70,70,68,69,55,59,55,15,12,6,9,11
263571,F. Ebosele,Udinese,Republic of Ireland,RWB,20,70,78,3300000,6000,6600000,Right,High/ Medium,Normal (170-185),Italy,70,64,47,50,60,40,73,46,36,54,70,94,89,84,64,79,49,81,80,76,34,70,64,60,58,37,66,62,64,60,5,12,15,14,6
260644,Kaio Jorge,Frosinone,Brazil,ST,21,71,81,4200000,41000,5300000,Right,High/ Medium,Normal (170-185),Italy,73,54,74,68,68,74,77,68,50,54,79,69,71,73,63,68,74,71,62,63,60,48,27,66,54,64,66,22,14,18,14,5,9,8,8
230817,José Machín,Monza,Equatorial Guinea,CM,26,72,73,2700000,31000,4800000,Right,High/ Medium,Normal (170-185),Italy,73,59,60,58,75,69,74,70,65,72,74,61,67,69,71,61,70,65,73,63,67,63,61,73,73,48,65,61,64,63,6,7,13,7,10
268703,N. Cambiaghi,Empoli,Italy,ST,22,73,83,7000000,33000,13000000,Right,High/ Medium,Normal (170-185),Italy,75,68,73,63,68,68,78,60,46,54,75,78,80,77,75,78,79,76,74,67,71,68,38,71,61,58,63,27,41,32,7,12,8,14,14
258615,Zarraga,Udinese,Spain,CM,24,73,78,4600000,12000,8600000,Right,High/ Medium,Normal (170-185),Italy,76,65,69,58,80,48,73,65,55,73,74,79,77,78,72,80,60,74,74,67,70,56,65,68,71,54,72,53,71,50,12,8,6,11,15
237003,S. Birindelli,Monza,Italy,RWB,23,74,80,6000000,30000,11400000,Right,High/ Medium,Normal (170-185),Italy,74,67,44,58,69,49,68,62,53,68,72,79,85,81,68,80,63,71,79,60,55,63,70,60,59,56,68,70,72,72,10,10,15,15,8
201858,N. Sansone,Lecce,Italy,CAM,31,75,75,4700000,17000,8500000,Right,High/ Medium,Normal (170-185),Italy,75,69,69,59,72,74,77,76,69,67,80,76,77,88,74,84,72,64,55,49,73,62,38,75,74,74,75,46,44,33,11,7,14,9,14
223866,S. Lovri?,Udinese,Slovenia,CM,25,75,79,8000000,16000,15000000,Right,High/ Medium,Normal (170-185),Italy,77,66,66,55,78,47,72,68,65,74,76,60,55,63,76,65,64,65,78,68,64,70,72,72,78,48,70,68,72,68,11,10,12,13,7
230065,S. Serdar,Hellas Verona,Germany,CM,26,76,79,9500000,16000,10800000,Right,High/ Medium,Normal (170-185),Italy,78,62,70,70,74,65,80,78,52,73,80,69,67,73,77,76,75,76,81,74,74,82,76,70,75,53,75,72,74,73,15,8,5,13,10
224490,Z. Çelik,Roma,Turkey,RWB,26,76,78,8500000,47000,15100000,Right,High/ Medium,Normal (170-185),Italy,76,72,57,65,72,55,69,72,44,67,73,73,76,68,72,66,63,79,84,77,62,74,74,70,68,46,74,73,74,74,13,14,9,10,7
203483,D. Klaassen,Inter,Netherlands,CM,30,76,76,7000000,61000,11900000,Right,High/ Medium,Normal (170-185),Italy,76,67,79,74,75,79,69,61,53,75,79,69,54,65,75,68,78,80,83,74,75,77,70,82,77,75,79,70,73,65,12,6,13,16,10
219932,A. Sanabria,Torino,Paraguay,ST,27,78,79,16500000,49000,29300000,Right,High/ Medium,Normal (170-185),Italy,79,63,81,77,77,67,81,69,64,63,82,80,76,83,75,76,80,84,64,68,65,36,21,82,69,66,78,42,20,15,8,14,9,14,13
208596,A. Belotti,Roma,Italy,ST,29,78,78,14000000,67000,23800000,Right,High/ Medium,Normal (170-185),Italy,78,42,77,84,68,79,75,64,56,48,75,70,75,74,79,77,80,90,75,85,67,83,31,84,61,74,81,44,23,32,13,7,12,14,7
216816,G. Simeone,Napoli,Argentina,ST,27,78,78,15000000,55000,25500000,Right,High/ Medium,Normal (170-185),Italy,78,55,81,77,71,77,74,71,66,61,78,76,74,75,77,73,83,86,73,74,74,78,24,79,60,75,75,44,38,36,12,15,9,14,11
236610,M. Kean,Juventus,Italy,ST,23,78,85,28500000,86000,54200000,Right,High/ Medium,Normal (170-185),Italy,80,48,77,79,68,72,77,69,44,46,75,84,87,79,72,79,84,92,79,80,66,60,31,81,58,65,72,40,36,30,13,8,10,7,9
235374,M. Lazzari,Lazio,Italy,RB,29,79,79,15500000,51000,26400000,Right,High/ Medium,Normal (170-185),Italy,80,83,67,44,78,59,82,68,58,75,81,93,92,89,78,89,53,66,86,56,57,66,73,74,74,55,76,72,75,69,14,6,11,5,11
199110,L. Muriel,Atalanta,Colombia,ST,32,79,79,14000000,57000,23800000,Right,High/ Medium,Normal (170-185),Italy,81,70,80,69,78,78,87,79,78,58,83,87,88,85,78,85,80,83,71,72,80,50,16,78,76,89,82,26,24,22,8,10,10,14,6
243593,A. Laurienté,Sassuolo,France,LW,24,80,83,29000000,22000,51500000,Right,High/ Medium,Normal (170-185),Italy,81,76,74,45,76,75,85,81,85,65,82,82,85,74,78,88,81,60,72,47,82,47,27,78,77,56,70,28,40,43,13,13,8,14,15
202477,Deulofeu,Udinese,Spain,CF,29,80,80,21000000,26000,37800000,Right,High/ Medium,Normal (170-185),Italy,82,74,79,40,80,75,87,80,77,66,84,90,90,92,76,89,80,69,71,67,80,59,25,76,76,77,77,34,30,22,12,16,14,11,11
220502,M. Zaccagni,Lazio,Italy,LW,28,82,82,30500000,73000,51900000,Right,High/ Medium,Normal (170-185),Italy,82,72,79,66,78,74,89,67,51,75,86,89,85,92,81,87,78,79,77,63,76,61,58,79,77,61,83,55,58,52,13,16,14,8,7
227236,A. Zambo Anguissa,Napoli,Cameroon,CDM,27,83,84,37000000,69000,65700000,Right,High/ Medium,Normal (170-185),Italy,83,62,66,72,80,54,82,59,45,74,82,79,78,76,83,77,74,88,85,87,70,85,84,79,76,60,82,80,86,75,11,11,9,8,11
217870,G. Di Lorenzo,Napoli,Italy,RB,29,85,85,47500000,86000,80800000,Right,High/ Medium,Normal (170-185),Italy,85,80,66,76,80,60,78,69,69,74,79,85,85,78,84,78,72,88,90,78,69,78,83,71,66,59,77,82,83,81,8,10,8,10,7
208128,H. Çalhano?lu,Inter,Turkey,CM,29,85,85,52500000,130000,89300000,Right,High/ Medium,Normal (170-185),Italy,85,78,75,53,88,74,85,85,85,87,88,72,62,83,86,79,86,64,80,55,87,76,76,74,88,81,85,74,70,65,9,14,11,6,10
276754,G. Corona,Empoli,Italy,ST,19,61,79,850000,650,1400000,Right,High/ Medium,Normal (185+),Italy,63,54,58,57,56,59,63,64,55,48,63,70,74,60,55,55,63,74,55,77,58,73,34,58,57,61,55,29,48,44,13,14,9,10,6
277918,B. Johnson,Lecce,England,RW,17,62,78,1000000,2000,2400000,Right,High/ Medium,Lean (170-185),Italy,63,56,54,48,55,53,66,56,43,44,68,84,82,79,44,78,69,62,55,52,48,40,23,55,53,53,51,27,26,22,9,6,11,6,14
245639,André Anderson,Lazio,Italy,CF,23,64,69,900000,9000,1600000,Right,High/ Medium,Lean (170-185),Italy,67,50,60,50,67,57,70,54,40,58,66,70,70,71,55,65,65,53,63,47,50,35,15,65,66,60,55,30,20,15,8,9,9,11,12
