Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
229011,K. N'Doram,Metz,France,CDM,27,70,73,1800000,10000,3700000,Right,Medium/ High,Normal (170-185),France,72,50,43,64,69,41,67,50,29,64,68,64,61,66,67,59,60,76,73,79,48,75,68,63,61,56,69,67,71,67,11,12,14,9,12
224875,B. Innocent,Lorient,Nigeria,CDM,27,71,74,2200000,14000,4600000,Right,Medium/ High,Normal (170-185),France,73,44,41,53,66,38,65,47,35,68,69,77,67,74,64,80,47,80,74,86,43,91,69,43,52,48,69,67,73,67,8,11,15,6,14
226414,M. Coco,Nantes,France,RM,27,71,71,2000000,15000,4000000,Right,Medium/ High,Normal (170-185),France,71,72,64,59,71,68,71,59,46,64,72,78,80,82,69,69,72,73,44,65,66,52,59,71,66,59,67,48,62,56,12,6,15,7,7
236817,H. Maïga,Metz,Côte d'Ivoire,CDM,27,71,74,2200000,11000,4600000,Right,Medium/ High,Normal (170-185),France,73,57,45,68,69,40,68,55,63,67,68,66,53,66,72,72,71,80,80,83,60,76,68,61,65,57,66,68,70,66,8,8,10,15,10
243631,M. Camara,Brest,France,CM,25,72,76,3200000,13000,6600000,Right,Medium/ High,Normal (170-185),France,76,58,56,68,75,54,69,63,47,74,74,64,55,73,73,71,67,74,79,73,52,73,74,62,70,55,72,73,74,71,6,11,7,9,7
253073,J. Okumu,Stade de Reims,Kenya,CB,26,73,76,3500000,17000,7300000,Right,Medium/ High,Lean (185+),France,75,59,37,78,61,42,58,45,39,60,68,69,85,64,65,68,47,86,75,80,42,70,73,46,48,45,53,72,74,70,7,9,13,14,8
244480,H. Magnetti,Brest,France,CDM,25,73,76,3600000,14000,7500000,Right,Medium/ High,Stocky (170-185),France,74,53,41,50,74,38,73,59,41,75,74,48,43,60,70,83,68,63,70,76,49,80,71,63,71,46,72,68,72,69,10,14,15,10,12
215410,B. Chardonnet,Brest,France,CB,28,73,75,3100000,15000,6400000,Right,Medium/ High,Normal (170-185),France,75,45,46,76,68,42,52,38,35,63,66,47,49,55,72,70,49,78,67,80,35,72,73,50,38,64,67,75,74,72,10,14,10,11,13
261188,I. Ndiaye,Olympique de Marseille,Senegal,ST,23,74,81,8500000,30000,17900000,Right,Medium/ High,Lean (170-185),France,78,48,76,49,72,71,82,70,55,56,78,83,85,84,74,83,75,73,69,71,70,47,41,76,73,66,78,44,28,26,7,9,7,15,8
245410,M. Talbi,Lorient,Tunisia,CB,25,74,79,5500000,18000,11400000,Right,Medium/ High,Lean (185+),France,76,27,23,69,61,34,48,26,35,40,65,54,64,60,68,69,46,76,64,83,25,76,69,25,30,41,65,76,79,75,9,8,12,10,14
223058,D. Kuzyaev,Le Havre,Russia,CM,30,75,75,5500000,19000,11000000,Right,Medium/ High,Lean (170-185),France,75,67,61,55,81,57,75,60,63,76,76,76,79,79,73,76,74,68,81,59,71,75,74,71,71,63,68,71,76,75,15,16,13,7,8
255533,Y. Ndayishimiye,Nice,Burundi,CB,24,75,80,7500000,28000,14800000,Right,Medium/ High,Stocky (170-185),France,77,59,46,75,73,49,71,58,59,66,75,69,73,68,73,64,60,85,78,83,41,70,75,59,64,57,73,76,75,73,12,9,12,12,6
208861,J. Gastien,Clermont,France,CDM,35,76,76,2100000,13000,4200000,Right,Medium/ High,Lean (170-185),France,76,52,65,52,76,48,66,50,61,74,75,42,42,72,73,79,67,58,85,70,62,84,71,66,74,52,76,78,74,72,14,8,8,13,8
227622,S. Spierings,Toulouse,Netherlands,CDM,27,76,78,8000000,30000,19700000,Right,Medium/ High,Lean (185+),France,77,48,64,62,77,50,69,70,68,76,72,55,56,67,75,66,72,71,75,77,70,71,78,54,68,74,73,77,78,72,15,15,6,14,14
213367,L. Abergel,Lorient,France,CDM,30,76,76,6500000,21000,13000000,Right,Medium/ High,Normal (170-),France,76,67,42,53,76,37,70,54,47,70,77,72,61,74,73,83,69,68,89,68,51,77,75,58,67,42,64,70,77,75,7,14,15,8,7
224019,Pedro Chirivella,Nantes,Spain,CDM,26,76,79,9000000,21000,18700000,Right,Medium/ High,Lean (170-185),France,77,63,46,58,77,54,70,62,48,80,78,53,57,72,78,65,68,62,86,64,57,74,74,55,73,51,73,70,71,70,13,14,12,8,14
225263,D. ?aleta-Car,Olympique Lyonnais,Croatia,CB,26,76,78,8000000,38000,23100000,Right,Medium/ High,Normal (185+),France,78,28,32,75,75,32,59,28,31,74,67,51,60,38,72,51,67,80,63,87,27,82,76,54,60,38,75,77,75,74,8,9,9,10,8
252339,Tiago Djaló,LOSC Lille,Portugal,CB,23,76,82,11000000,24000,23100000,Right,Medium/ High,Lean (185+),France,78,57,36,72,69,35,62,53,32,65,67,79,83,65,73,47,59,89,70,84,38,74,75,51,56,47,69,76,78,76,9,9,9,7,6
246565,B. Diakité,LOSC Lille,France,RB,22,76,82,11500000,24000,24200000,Right,Medium/ High,Normal (185+),France,76,66,32,68,72,39,68,52,36,61,73,71,80,69,75,65,62,78,78,75,34,69,74,58,57,48,66,75,75,76,7,10,8,13,5
270673,W. Zaïre-Emery,Paris Saint Germain,France,CM,17,77,89,24000000,9000,49200000,Right,Medium/ High,Normal (170-185),France,79,66,62,66,80,49,76,64,53,77,78,80,78,74,76,84,75,81,78,75,66,76,77,74,77,59,76,71,80,73,14,11,7,8,15
206306,J. Ferri,Montpellier,France,CDM,31,77,77,7500000,23000,15000000,Right,Medium/ High,Normal (170-185),France,77,68,60,53,81,56,72,71,55,78,76,56,51,69,77,84,77,62,80,69,69,86,75,70,79,54,75,71,72,67,7,11,11,15,15
195086,D. Lovren,Olympique Lyonnais,Croatia,CB,33,77,77,5000000,32000,9500000,Right,Medium/ High,Normal (185+),France,77,59,33,78,68,42,60,35,18,67,65,46,63,46,75,40,63,79,64,83,34,81,77,21,56,52,69,76,78,80,14,14,13,10,7
252059,S. Abdul Samed,Lens,Ghana,CDM,23,78,82,18500000,29000,36500000,Right,Medium/ High,Lean (170-185),France,79,48,48,67,76,38,68,49,34,71,75,61,63,65,77,70,49,73,91,73,45,82,77,58,73,45,75,77,79,70,11,14,8,11,7
226166,N. Mukiele,Paris Saint Germain,France,RB,25,79,81,20000000,68000,38500000,Right,Medium/ High,Normal (185+),France,81,71,40,72,72,39,72,69,33,70,74,76,78,67,72,66,67,85,79,79,52,83,81,60,64,45,72,79,83,81,10,7,14,11,15
190674,B. André,LOSC Lille,France,CDM,32,79,79,11500000,35000,21900000,Right,Medium/ High,Normal (170-185),France,79,70,61,80,78,56,75,68,53,75,75,60,65,70,77,72,69,82,91,79,65,85,79,70,72,66,76,75,80,75,8,14,15,7,10
223874,V. Rongier,Olympique de Marseille,France,CDM,28,80,80,18500000,45000,35200000,Right,Medium/ High,Normal (170-185),France,80,65,59,53,80,66,76,74,69,77,79,71,66,74,80,88,74,73,88,77,68,80,81,65,78,65,82,78,80,72,11,8,12,7,11
237985,K. Danso,Lens,Austria,CB,24,80,84,27000000,34000,53300000,Right,Medium/ High,Normal (185+),France,82,44,26,82,69,31,59,35,31,58,68,68,87,57,79,46,49,90,75,90,25,85,78,33,52,42,71,78,82,77,12,13,6,11,15
200888,Danilo Pereira,Paris Saint Germain,Portugal,CB,31,81,81,17500000,81000,32400000,Right,Medium/ High,Normal (185+),France,81,56,57,83,80,55,71,54,53,77,75,40,59,52,82,47,75,81,84,89,67,81,81,70,70,57,77,82,81,69,9,7,13,14,15
207865,Marquinhos,Paris Saint Germain,Brazil,CB,29,87,88,73500000,140000,141500000,Right,Medium/ High,Normal (170-185),France,87,68,59,88,84,35,69,58,32,85,79,76,82,68,86,67,65,89,83,78,45,81,89,70,76,52,86,90,89,88,6,6,12,10,13
198731,E. Rashani,Clermont,Kosovo,LW,30,72,72,2300000,15000,4600000,Left,Medium/ High,Lean (170-185),France,72,66,69,53,69,58,71,61,64,55,74,78,82,78,71,62,63,69,75,63,66,61,43,71,68,57,70,42,32,28,15,6,12,12,10
240351,S. Moutoussamy,Nantes,Congo DR,CM,26,73,74,3600000,19000,7500000,Left,Medium/ High,Lean (170-185),France,75,65,57,53,75,60,72,53,47,73,74,70,68,81,70,80,57,69,86,71,63,71,75,67,70,46,74,73,74,72,6,9,14,8,5
212282,I. Sylla,Montpellier,Guinea,LB,29,73,73,2700000,18000,5400000,Left,Medium/ High,Lean (170-185),France,73,71,64,63,71,65,70,71,56,65,66,71,69,67,68,66,65,73,86,68,49,69,72,69,62,49,56,64,70,71,13,13,10,8,12
251675,Douglas Augusto,Nantes,Brazil,CM,26,74,77,5500000,21000,11400000,Left,Medium/ High,Normal (170-185),France,76,57,64,58,75,60,68,67,55,74,74,74,73,71,73,78,78,77,81,78,75,86,72,73,73,64,64,69,73,73,8,10,13,11,14
199393,N. Pallois,Nantes,France,CB,35,74,74,1100000,14000,2200000,Left,Medium/ High,Normal (185+),France,74,54,44,74,68,64,61,41,41,70,62,33,35,48,67,33,79,75,58,89,57,87,73,21,50,45,72,73,73,70,15,16,10,15,6
201955,M. Haïdara,Lens,Mali,LWB,30,76,76,6500000,30000,12400000,Left,Medium/ High,Normal (170-185),France,76,70,52,72,70,37,70,52,58,59,75,74,80,69,76,72,79,84,82,78,55,77,74,57,56,55,73,73,75,74,10,13,14,8,16
206493,Y. Abdelhamid,Stade de Reims,Morocco,CB,35,77,77,2800000,16000,5600000,Left,Medium/ High,Normal (185+),France,77,32,25,78,75,24,61,57,31,70,67,33,31,31,77,38,58,75,73,83,23,81,79,38,45,42,73,79,78,70,9,11,15,16,9
211256,N. Tagliafico,Olympique Lyonnais,Argentina,LB,30,79,79,15000000,38000,28500000,Left,Medium/ High,Normal (170-185),France,79,75,57,77,76,44,73,66,40,75,76,78,74,78,77,83,65,87,87,75,46,84,77,69,71,46,76,76,77,78,13,9,10,15,16
236804,F. Medina,Lens,Argentina,CB,24,80,84,27000000,34000,53300000,Left,Medium/ High,Normal (170-185),France,82,62,39,74,79,29,68,52,32,76,74,68,74,62,81,67,27,82,69,81,32,83,80,63,68,44,78,80,82,81,13,5,12,13,13
201455,G. Kondogbia,Olympique de Marseille,Central African Republic,CM,30,81,81,24500000,50000,46600000,Left,Medium/ High,Lean (185+),France,82,64,69,77,82,62,75,64,66,81,80,67,70,72,83,58,87,88,88,92,84,85,83,79,81,53,81,81,81,80,15,10,10,8,10
225850,P. Kimpembe,Paris Saint Germain,France,CB,27,82,84,32500000,88000,62600000,Left,Medium/ High,Normal (185+),France,84,59,33,80,79,33,63,50,32,75,78,78,79,68,80,59,70,92,79,87,37,90,81,47,64,52,79,80,83,82,7,8,14,15,9
243642,W. Tchimbembé,Metz,Congo,CM,25,65,70,1000000,5000,2100000,Left,High/ Medium,Normal (170-185),France,68,58,61,38,70,58,62,53,45,63,65,82,88,77,62,60,67,65,73,70,63,51,59,57,64,52,60,48,67,67,12,12,12,13,6
261815,M. Bangré,Toulouse,Burkina Faso,RM,22,68,80,3000000,8000,6600000,Left,High/ Medium,Normal (170-185),France,69,67,60,48,68,49,72,63,66,62,69,68,70,68,67,80,60,46,57,37,49,57,51,67,66,53,60,36,46,49,6,7,15,11,6
253490,D. Yongwa,Lorient,Cameroon,LB,22,70,79,3400000,10000,7500000,Left,High/ Medium,Normal (170-185),France,71,63,41,48,65,39,63,42,37,57,64,80,88,86,65,84,35,68,82,67,40,65,64,57,57,41,62,65,67,68,7,11,12,14,13
236629,C. Operi,Le Havre,Côte d'Ivoire,LB,26,71,74,2300000,11000,4800000,Left,High/ Medium,Normal (170-185),France,71,68,43,62,65,52,69,63,60,58,71,73,81,69,70,64,66,74,80,69,60,63,62,61,65,60,70,65,67,68,12,11,9,14,15
219681,J. Amavi,Brest,France,LB,29,71,71,1600000,21000,4600000,Left,High/ Medium,Normal (170-185),France,71,71,55,66,70,56,66,63,49,66,67,71,72,68,67,70,72,76,67,71,63,74,68,55,54,61,65,65,71,70,11,10,11,14,12
256856,Fali Candé,Metz,Guinea Bissau,CB,25,71,76,2500000,11000,5200000,Left,High/ Medium,Normal (170-185),France,74,65,38,69,62,40,65,69,71,60,63,79,81,71,65,62,68,81,91,72,59,69,67,58,56,44,70,73,75,71,9,12,9,13,8
203741,T. Delaine,Strasbourg,France,LWB,31,72,72,1700000,15000,3400000,Left,High/ Medium,Normal (170-185),France,72,69,45,64,72,35,72,68,45,69,70,77,85,76,70,66,62,77,74,70,51,72,66,70,70,45,67,66,67,67,15,11,14,10,10
217821,Henrique,Olympique Lyonnais,Brazil,LB,29,72,72,2100000,22000,4000000,Left,High/ Medium,Normal (170-185),France,72,65,47,54,68,30,68,64,37,63,69,74,76,71,67,78,58,65,74,58,30,67,70,60,52,39,67,70,73,71,10,7,14,13,15
229236,M. Udol,Metz,France,LB,27,73,74,3200000,15000,6600000,Left,High/ Medium,Normal (170-185),France,73,68,49,71,71,35,70,57,56,64,72,72,72,76,70,78,54,78,80,68,56,78,68,59,56,45,68,70,72,72,13,12,12,8,13
261616,Q. Merlin,Nantes,France,LB,21,74,82,9000000,14000,19800000,Left,High/ Medium,Normal (170-185),France,75,79,49,50,75,67,78,74,71,70,76,73,70,71,71,81,69,58,74,48,68,55,68,73,72,55,66,68,74,71,11,11,12,10,9
259191,M. Al Tamari,Montpellier,Jordan,RM,26,74,75,5000000,21000,10400000,Left,High/ Medium,Normal (170-185),France,74,66,71,39,70,65,79,67,58,52,75,87,82,92,68,88,67,60,66,51,66,63,54,72,71,62,75,23,41,34,11,6,12,7,7
248564,Z. Aboukhlal,Toulouse,Morocco,RM,23,75,81,9000000,19000,19800000,Left,High/ Medium,Normal (170-185),France,76,66,75,49,73,55,76,70,52,63,73,86,84,85,71,75,74,74,90,72,70,68,20,72,71,65,68,53,44,34,10,6,10,5,12
231318,R. Perraud,Nice,France,LB,25,75,78,7000000,35000,12800000,Left,High/ Medium,Normal (170-185),France,76,72,65,62,75,70,75,70,71,72,74,74,67,73,76,80,84,72,77,64,78,85,75,76,71,60,69,73,73,69,6,7,10,11,13
231102,L. Blas,Rennes,France,RW,25,78,81,18500000,49000,36500000,Left,High/ Medium,Normal (170-185),France,81,73,75,58,79,76,85,77,69,75,82,77,68,80,75,76,82,72,74,63,81,55,66,75,78,83,84,47,64,59,12,9,14,14,15
244309,T. Teuma,Stade de Reims,Malta,CM,29,79,79,17000000,31000,34000000,Left,High/ Medium,Normal (170-185),France,79,77,73,51,79,76,78,78,76,80,81,69,68,72,78,76,84,69,82,74,81,80,76,77,82,82,80,75,76,74,8,10,12,6,9
252145,Nuno Mendes,Paris Saint Germain,Portugal,LB,21,82,87,43500000,63000,83700000,Left,High/ Medium,Normal (170-185),France,82,79,45,70,79,54,78,73,59,72,80,90,88,82,80,84,80,84,81,73,63,74,77,77,72,45,80,76,79,78,7,8,8,12,15
220834,Marco Asensio,Paris Saint Germain,Spain,RW,27,83,83,38500000,115000,71200000,Left,High/ Medium,Normal (170-185),France,83,81,77,57,81,79,83,84,76,82,87,83,80,80,78,76,88,73,75,63,87,45,45,80,80,62,82,40,42,39,13,9,6,12,10
277909,E. Kroupi,Lorient,France,CAM,17,64,82,1500000,700,3900000,Right,High/ Medium,Normal (170-185),France,66,55,48,47,74,53,68,54,51,71,67,66,72,59,53,71,56,52,49,51,45,46,27,51,68,62,67,49,54,59,14,6,7,13,13
270518,E. Tchato,Montpellier,Cameroon,RB,20,65,79,1600000,4000,4200000,Right,High/ Medium,Normal (170-185),France,65,66,53,58,59,33,65,45,36,49,60,71,71,60,55,65,38,67,61,59,30,61,67,59,58,39,53,58,66,64,11,11,8,8,10
251313,S. Lahssaini,Metz,Belgium,CM,24,65,69,1000000,4000,2100000,Right,High/ Medium,Normal (170-185),France,67,61,51,48,68,47,68,52,46,66,69,68,63,65,64,76,72,57,68,57,63,70,65,61,58,49,64,61,66,66,10,7,13,13,10
276235,F. Mughe,Olympique de Marseille,Cameroon,RM,19,66,79,2000000,6000,5100000,Right,High/ Medium,Normal (170-185),France,67,60,58,54,60,53,67,60,56,52,64,88,87,82,61,85,66,65,62,49,54,61,32,58,58,59,62,30,37,32,8,7,5,13,14
239635,K. Fila,Strasbourg,Poland,RWB,25,67,71,1300000,7000,2700000,Right,High/ Medium,Normal (170-185),France,67,60,52,61,62,46,70,60,39,55,68,75,77,71,58,66,54,74,72,68,42,68,63,56,57,48,48,58,66,64,8,12,6,7,9
257970,W. Kamanzi,Toulouse,Norway,RB,22,68,76,2600000,7000,5700000,Right,High/ Medium,Normal (170-185),France,68,62,50,53,64,40,64,52,36,53,64,76,76,80,66,75,56,66,74,58,42,63,64,61,59,42,60,63,65,63,12,6,12,13,9
266673,Ó. Cortés,Lens,Colombia,RW,19,68,80,2900000,9000,6100000,Right,High/ Medium,Normal (170-185),France,70,59,68,42,69,62,71,66,61,63,68,75,76,78,67,77,63,51,60,48,64,55,49,66,63,52,64,44,55,45,5,10,8,14,6
237631,L. Mothiba,Strasbourg,South Africa,ST,27,69,70,1600000,12000,3300000,Right,High/ Medium,Normal (170-185),France,70,54,71,70,66,69,70,59,51,53,70,65,62,60,65,66,71,73,62,70,69,55,24,71,61,68,73,32,15,12,14,14,11,7,10
245084,M. Busi,Stade de Reims,Belgium,RB,23,70,75,2200000,10000,4600000,Right,High/ Medium,Normal (170-185),France,70,71,47,70,70,42,68,63,37,60,70,69,70,69,68,68,54,72,68,65,51,64,65,57,53,46,59,65,68,66,8,14,11,7,12
262344,J. Le Cardinal,Brest,France,RWB,25,70,73,1900000,16000,7900000,Right,High/ Medium,Normal (170-185),France,70,69,27,69,65,28,63,44,29,60,68,66,68,56,68,67,32,75,76,73,37,61,67,27,60,36,66,64,69,64,5,14,14,8,14
242054,Igor Silva,Lorient,Brazil,RB,26,70,71,1700000,12000,3500000,Right,High/ Medium,Normal (170-185),France,70,68,44,58,64,53,72,64,52,64,72,74,76,80,64,81,69,67,74,57,60,69,67,67,58,44,58,68,67,63,11,12,14,6,8
242534,C. Cásseres Jr,Toulouse,Venezuela,CDM,23,71,77,2700000,12000,5900000,Right,High/ Medium,Normal (170-185),France,73,59,59,64,68,47,70,72,69,61,70,78,77,74,68,80,62,76,85,66,67,84,67,64,64,48,70,71,77,72,9,15,13,8,12
261084,B. Dieng,Lorient,Senegal,ST,23,73,79,4900000,18000,10800000,Right,High/ Medium,Normal (170-185),France,75,62,74,72,63,74,70,54,55,47,73,82,81,67,69,71,85,83,63,67,68,42,32,72,64,74,69,24,31,27,10,14,11,8,15
223139,A. Zedadka,LOSC Lille,Algeria,RB,28,73,73,2800000,24000,5300000,Right,High/ Medium,Normal (170-185),France,73,71,56,47,69,51,70,63,47,61,69,78,79,76,68,76,59,64,85,58,47,62,69,61,58,57,66,66,72,71,11,12,11,11,7
242914,K. Nakamura,Stade de Reims,Japan,LM,22,75,83,12500000,19000,27500000,Right,High/ Medium,Normal (170-185),France,76,69,75,52,73,69,76,75,70,67,75,77,75,77,69,70,76,71,81,70,74,61,41,73,72,59,73,38,41,35,7,13,15,8,7
227222,F. Guilbert,Strasbourg,France,RWB,28,75,75,5000000,21000,10000000,Right,High/ Medium,Normal (170-185),France,75,74,38,70,73,32,69,56,42,65,74,73,71,67,71,74,66,78,76,73,47,76,73,65,63,44,67,71,74,76,8,14,16,13,7
263829,Vitinha,Olympique de Marseille,Portugal,ST,23,76,81,11500000,34000,22700000,Right,High/ Medium,Normal (170-185),France,78,58,77,75,66,70,76,55,48,59,75,78,75,71,75,76,81,88,79,80,70,86,36,77,65,65,75,23,29,22,5,8,6,9,15
210897,C. Mbemba,Olympique de Marseille,Congo DR,CB,28,79,80,16500000,42000,32600000,Right,High/ Medium,Normal (170-185),France,80,64,55,79,74,37,65,39,28,68,69,71,75,67,79,64,76,88,77,82,42,81,78,64,63,41,73,78,82,80,9,14,16,7,7
212138,P. Frankowski,Lens,Poland,RWB,28,79,79,16000000,39000,30400000,Right,High/ Medium,Normal (170-185),France,79,78,71,59,77,72,76,71,62,72,77,92,91,75,80,75,73,79,85,70,72,69,70,74,76,76,78,68,71,69,7,14,13,8,11
205686,T. Savanier,Montpellier,France,CAM,31,80,80,17500000,31000,35000000,Right,High/ Medium,Normal (170-185),France,80,83,73,47,83,68,81,82,81,83,82,67,57,86,78,90,78,61,77,62,80,82,77,76,84,76,84,67,71,69,12,11,15,10,10
276682,C. Ndour,Paris Saint Germain,Italy,CM,18,68,83,2800000,9000,6900000,Right,High/ Medium,Normal (185+),France,70,60,59,60,73,49,72,65,54,70,71,49,60,51,66,48,70,70,57,80,61,62,58,64,70,51,70,55,59,56,10,13,11,7,13
233550,S. Grandsir,Le Havre,France,LW,26,69,69,1500000,10000,3000000,Right,High/ Medium,Stocky (170-),France,69,64,61,54,66,57,71,72,59,60,67,90,90,90,59,89,68,75,63,66,59,64,42,65,62,50,60,44,47,48,12,13,7,11,5
264010,J. Mvuka,Lorient,Norway,RM,20,69,79,3100000,8000,6800000,Right,High/ Medium,Lean (170-185),France,70,64,60,47,59,48,73,56,42,55,71,90,88,91,59,88,59,55,71,33,51,44,42,65,62,49,66,43,38,38,14,6,13,10,13
251191,J. Allevinah,Clermont,Gabon,RM,28,70,70,1600000,11000,3200000,Right,High/ Medium,Stocky (170-185),France,71,71,69,43,62,66,73,73,61,48,71,84,81,75,62,71,74,52,58,42,68,48,41,66,68,54,66,46,39,36,13,15,14,13,8
260558,R. Khadra,Stade de Reims,Germany,LM,21,70,77,3200000,10000,7000000,Right,High/ Medium,Stocky (170-185),France,71,65,64,53,66,59,76,66,63,63,67,84,79,78,65,83,69,73,62,67,66,53,31,66,64,55,67,44,43,40,10,14,8,9,12
235855,J. Asoro,Metz,Sweden,RM,24,70,76,2500000,9000,5500000,Right,High/ Medium,Stocky (170-185),France,71,63,69,56,60,57,72,55,54,54,67,92,91,84,65,86,70,79,80,70,57,61,18,68,62,60,60,14,17,20,8,11,12,11,11
268312,S. Kumbedi,Olympique Lyonnais,France,RB,18,71,82,3800000,6000,8000000,Right,High/ Medium,Lean (170-185),France,71,66,39,46,67,37,71,58,34,57,71,80,83,81,69,85,50,63,66,56,41,71,68,59,59,37,68,65,67,70,9,6,5,6,11
252692,S. Nicholson,Clermont,Jamaica,ST,26,72,75,3100000,15000,6400000,Right,High/ Medium,Normal (185+),France,74,53,75,69,65,65,69,48,56,51,67,62,73,57,66,49,84,79,73,83,71,68,16,74,60,61,72,15,25,19,8,12,14,15,12
229971,F. Centonze,Nantes,France,RB,27,72,73,2500000,15000,5200000,Right,High/ Medium,Lean (170-185),France,72,69,42,61,69,49,65,65,47,66,68,75,77,71,59,75,64,77,81,75,54,71,69,66,66,50,69,69,71,69,14,12,9,12,13
257020,M. Guilavogui,Lens,Guinea,ST,25,72,77,3500000,24000,6900000,Right,High/ Medium,Lean (185+),France,74,65,73,70,69,67,69,62,54,59,73,78,82,84,73,35,69,82,69,74,65,59,28,74,71,61,73,23,33,21,10,7,10,8,5
212170,M. Desler,Toulouse,Denmark,RB,28,73,73,2800000,18000,5600000,Right,High/ Medium,Lean (170-185),France,73,72,61,58,73,48,69,59,50,63,71,76,72,68,68,75,59,71,89,60,60,68,65,69,64,57,68,67,70,68,6,10,9,6,7
273990,Jeffinho,Olympique Lyonnais,Brazil,LW,23,73,80,6000000,25000,12600000,Right,High/ Medium,Lean (170-185),France,75,62,61,35,71,53,84,63,44,62,77,85,88,89,70,65,58,50,66,39,48,35,38,70,69,55,73,32,36,30,11,10,14,14,9
230717,T. Kadewere,Olympique Lyonnais,Zimbabwe,ST,27,73,73,3300000,29000,6300000,Right,High/ Medium,Lean (170-185),France,73,64,73,69,72,69,74,67,57,60,73,73,74,78,71,66,78,78,63,71,68,59,30,74,68,73,73,34,39,35,12,9,14,8,15
212947,J. Cabot,Lens,France,RWB,29,73,73,2700000,25000,5100000,Right,High/ Medium,Normal (170-),France,74,72,70,55,72,54,76,60,51,63,74,85,84,87,74,92,65,68,77,50,66,62,64,68,59,53,72,62,64,62,14,12,8,14,14
194845,W. Khazri,Montpellier,Tunisia,ST,32,74,74,3400000,22000,6800000,Right,High/ Medium,Stocky (170-185),France,75,78,77,58,75,72,75,79,78,67,77,65,68,77,76,77,81,68,69,70,77,74,53,77,76,83,80,31,46,30,6,7,11,11,6
216820,M. Simon,Nantes,Nigeria,LM,27,75,75,6000000,22000,12000000,Right,High/ Medium,Normal (170-),France,75,72,66,46,70,73,77,69,57,63,74,89,89,90,70,92,73,71,69,66,70,38,34,71,70,68,73,30,31,33,7,13,12,13,9
230147,F. Sacko,Montpellier,Mali,RB,28,75,75,5000000,21000,10000000,Right,High/ Medium,Lean (170-185),France,75,68,43,63,68,45,70,59,34,58,71,91,93,83,69,74,53,80,92,66,38,65,70,59,56,41,76,69,69,69,9,8,12,10,15
235353,I. Sarr,Olympique de Marseille,Senegal,RM,25,76,79,10000000,34000,19800000,Right,High/ Medium,Lean (185+),France,77,68,75,44,69,76,81,78,60,57,78,93,94,78,73,74,82,73,73,71,78,57,17,72,66,63,76,25,16,21,14,13,7,6,9
264652,B. Barcola,Paris Saint Germain,France,RW,20,76,84,16500000,51000,33800000,Right,High/ Medium,Lean (185+),France,78,73,75,69,74,72,79,66,59,62,77,80,87,75,76,69,74,75,68,59,67,60,20,75,75,66,77,23,35,28,8,8,15,6,6
226789,A. Fulgini,Lens,France,CF,26,76,76,8500000,36000,16200000,Right,High/ Medium,Lean (170-185),France,77,76,73,67,77,58,81,76,75,73,81,69,73,74,75,65,70,74,82,71,70,69,67,76,78,56,75,61,73,69,12,6,11,15,14
232905,J. Ito,Stade de Reims,Japan,RM,30,78,78,13500000,27000,27000000,Right,High/ Medium,Lean (170-185),France,78,75,71,44,73,69,78,68,66,65,77,91,85,84,74,77,68,68,89,60,71,64,67,75,78,57,77,54,61,56,13,12,15,5,7
219581,S. Gigot,Olympique de Marseille,France,CB,29,78,78,12000000,38000,22800000,Right,High/ Medium,Normal (185+),France,78,61,35,75,71,30,56,37,33,67,68,61,67,58,76,53,44,82,71,85,33,84,83,54,55,45,68,75,79,76,11,15,13,10,10
236786,M. Terrier,Rennes,France,LW,26,80,81,25000000,59000,49400000,Right,High/ Medium,Lean (170-185),France,81,73,84,75,78,79,80,77,58,72,82,81,83,72,76,71,79,86,73,75,80,57,27,81,77,73,79,34,31,34,12,5,13,5,8
239093,J. Clauss,Olympique de Marseille,France,RB,30,81,81,22000000,46000,41800000,Right,High/ Medium,Lean (170-185),France,81,84,68,63,77,56,77,77,74,67,79,85,86,83,82,71,77,76,87,63,68,69,72,76,76,52,77,71,76,74,15,14,15,8,15
237679,R. Kolo Muani,Paris Saint Germain,France,ST,24,84,87,58500000,110000,112600000,Right,High/ Medium,Lean (185+),France,86,64,82,79,80,80,88,70,54,62,85,90,91,84,83,83,81,89,74,74,68,36,38,85,82,70,86,32,33,32,7,14,15,8,5
278205,Y. Aradj,Toulouse,France,LB,18,62,81,975000,1000,2600000,Left,High/ Medium,Lean (170-185),France,63,57,34,53,62,34,61,58,37,53,59,66,64,52,60,73,26,57,66,54,31,58,58,53,45,39,43,54,62,62,13,6,11,8,13
277601,E. Soglo,Olympique de Marseille,England,LB,17,64,78,1300000,500,3300000,Left,High/ Medium,Lean (170-185),France,66,64,54,49,65,48,66,61,47,59,66,75,74,76,64,68,58,55,50,48,53,54,57,58,63,48,61,56,62,61,14,5,6,9,6
